tdate,CANA,GILT,BUND,BOND
1994-02-03,0.0,0.0,0.0,0.0
1994-02-04,0.17711668799502014,-0.15882708590161465,0.24887722320724068,-0.18693187192981867
1994-02-07,0.17711668799502014,-0.15882708590161465,0.24887722320724068,-0.18693187192981867
1994-02-08,0.19699842853893562,-0.17665577809876587,0.2768142427795332,-0.20791538861121456
1994-02-09,0.19699842853893562,-0.17665577809876587,0.2768142427795332,-0.20791538861121456
1994-02-10,0.19699842853893562,-0.17665577809876587,0.2768142427795332,-0.20791538861121456
1994-02-11,0.19699842853893562,-0.17665577809876587,0.2768142427795332,-0.20791538861121456
1994-02-14,0.19699842853893562,-0.17665577809876587,0.2768142427795332,-0.20791538861121456
1994-02-15,0.19699842853893562,-0.17665577809876587,0.2768142427795332,-0.20791538861121456
1994-02-16,0.19699842853893562,-0.17665577809876587,0.2768142427795332,-0.20791538861121456
1994-02-17,0.19699842853893562,-0.17665577809876587,0.2768142427795332,-0.20791538861121456
1994-02-18,0.19699842853893562,-0.17665577809876587,0.2768142427795332,-0.20791538861121456
1994-02-21,0.19699842853893562,-0.17665577809876587,0.2768142427795332,-0.20791538861121456
1994-02-22,0.2090374106002904,-0.1874515786507757,0.2937309345920856,-0.22062152871768395
1994-02-23,0.2090374106002904,-0.1874515786507757,0.2937309345920856,-0.22062152871768395
1994-02-24,0.2090374106002904,-0.1874515786507757,0.2937309345920856,-0.22062152871768395
1994-02-25,0.2090374106002904,-0.1874515786507757,0.2937309345920856,-0.22062152871768395
1994-02-28,0.2210918495728794,-0.15171316248816244,0.254884388523332,-0.22382835910877333
1994-03-01,0.2210918495728794,-0.15171316248816244,0.254884388523332,-0.22382835910877333
1994-03-02,0.2210918495728794,-0.15171316248816244,0.254884388523332,-0.22382835910877333
1994-03-03,0.2210918495728794,-0.15171316248816244,0.254884388523332,-0.22382835910877333
1994-03-04,0.2210918495728794,-0.15171316248816244,0.254884388523332,-0.22382835910877333
1994-03-07,0.2210918495728794,-0.15171316248816244,0.254884388523332,-0.22382835910877333
1994-03-08,0.2543502884673891,-0.1745350935265661,0.2932261766862348,-0.25749844608239403
1994-03-09,0.2543502884673891,-0.1745350935265661,0.2932261766862348,-0.25749844608239403
1994-03-10,0.2543502884673891,-0.1745350935265661,0.2932261766862348,-0.25749844608239403
1994-03-11,0.2543502884673891,-0.1745350935265661,0.2932261766862348,-0.25749844608239403
1994-03-14,0.2543502884673891,-0.1745350935265661,0.2932261766862348,-0.25749844608239403
1994-03-15,0.2543502884673891,-0.1745350935265661,0.2932261766862348,-0.25749844608239403
1994-03-16,0.2543502884673891,-0.1745350935265661,0.2932261766862348,-0.25749844608239403
1994-03-17,0.2543502884673891,-0.1745350935265661,0.2932261766862348,-0.25749844608239403
1994-03-18,0.2543502884673891,-0.1745350935265661,0.2932261766862348,-0.25749844608239403
1994-03-21,0.2543502884673891,-0.1745350935265661,0.2932261766862348,-0.25749844608239403
1994-03-22,0.24043668019017778,-0.1649875795976938,0.2771859583573308,-0.24341262556939544
1994-03-23,0.24043668019017778,-0.1649875795976938,0.2771859583573308,-0.24341262556939544
1994-03-24,0.24043668019017778,-0.1649875795976938,0.2771859583573308,-0.24341262556939544
1994-03-25,0.24043668019017778,-0.1649875795976938,0.2771859583573308,-0.24341262556939544
1994-03-28,0.24043668019017778,-0.1649875795976938,0.2771859583573308,-0.24341262556939544
1994-03-29,0.24043668019017778,-0.1649875795976938,0.2771859583573308,-0.24341262556939544
1994-03-30,0.24043668019017778,-0.1649875795976938,0.2771859583573308,-0.24341262556939544
1994-03-31,-0.26008347199795917,-0.1558633414564307,0.25206178434255894,0.29445418554824065
1994-04-01,-0.26008347199795917,-0.1558633414564307,0.25206178434255894,0.29445418554824065
1994-04-04,-0.26008347199795917,-0.1558633414564307,0.25206178434255894,0.29445418554824065
1994-04-05,-0.22692456188629834,-0.1359918037175872,0.21992558596980985,0.2569132384223386
1994-04-06,-0.22692456188629834,-0.1359918037175872,0.21992558596980985,0.2569132384223386
1994-04-07,-0.22692456188629834,-0.1359918037175872,0.21992558596980985,0.2569132384223386
1994-04-08,-0.22692456188629834,-0.1359918037175872,0.21992558596980985,0.2569132384223386
1994-04-11,-0.22692456188629834,-0.1359918037175872,0.21992558596980985,0.2569132384223386
1994-04-12,-0.22692456188629834,-0.1359918037175872,0.21992558596980985,0.2569132384223386
1994-04-13,-0.22692456188629834,-0.1359918037175872,0.21992558596980985,0.2569132384223386
1994-04-14,-0.22692456188629834,-0.1359918037175872,0.21992558596980985,0.2569132384223386
1994-04-15,-0.22692456188629834,-0.1359918037175872,0.21992558596980985,0.2569132384223386
1994-04-18,-0.22692456188629834,-0.1359918037175872,0.21992558596980985,0.2569132384223386
1994-04-19,-0.22692456188629834,-0.1359918037175872,0.21992558596980985,0.2569132384223386
1994-04-20,-0.22692456188629834,-0.1359918037175872,0.21992558596980985,0.2569132384223386
1994-04-21,-0.22692456188629834,-0.1359918037175872,0.21992558596980985,0.2569132384223386
1994-04-22,-0.22692456188629834,-0.1359918037175872,0.21992558596980985,0.2569132384223386
1994-04-25,-0.22692456188629834,-0.1359918037175872,0.21992558596980985,0.2569132384223386
1994-04-26,-0.22692456188629834,-0.1359918037175872,0.21992558596980985,0.2569132384223386
1994-04-27,-0.22692456188629834,-0.1359918037175872,0.21992558596980985,0.2569132384223386
1994-04-28,-0.22692456188629834,-0.1359918037175872,0.21992558596980985,0.2569132384223386
1994-04-29,-0.15936420605317972,0.0,0.1890732526195971,0.0
