tdate,CANA,GILT,BUND,BOND
1994-02-03,0.1699376554829107,0.10971962747774408,0.2788153409218956,0.10654763089415
1994-02-04,0.16306642514449418,0.10318207842350807,0.26883639928145364,0.10051415806210329
1994-02-07,0.16306642514449418,0.10318207842350807,0.26883639928145364,0.10051415806210329
1994-02-08,0.16306642514449418,0.10318207842350807,0.26883639928145364,0.10051415806210329
1994-02-09,0.16306642514449418,0.10318207842350807,0.26883639928145364,0.10051415806210329
1994-02-10,0.16306642514449418,0.10318207842350807,0.26883639928145364,0.10051415806210329
1994-02-11,0.1762325196989982,0.10251116926237672,0.26883639928145364,0.10197496964546911
1994-02-14,0.1762325196989982,0.10251116926237672,0.26883639928145364,0.10197496964546911
1994-02-15,0.1762325196989982,0.10251116926237672,0.26883639928145364,0.10197496964546911
1994-02-16,0.1762325196989982,0.10251116926237672,0.26883639928145364,0.10197496964546911
1994-02-17,0.1762325196989982,0.10251116926237672,0.26883639928145364,0.10197496964546911
1994-02-18,0.17027295955372557,0.09904460429567931,0.25974530364545645,0.09852653705225357
1994-02-21,0.16270379232856433,0.09093681656153663,0.23616562188653242,0.09394738502902843
1994-02-22,0.14959300532592068,0.08834373155739293,0.2226434556064568,0.09057101420434324
1994-02-23,0.14959300532592068,0.08834373155739293,0.2226434556064568,0.09057101420434324
1994-02-24,0.13283993322420107,0.07212241844396408,0.1884845609042525,0.08275946249386436
1994-02-25,0.13283993322420107,0.07212241844396408,0.1884845609042525,0.08275946249386436
1994-02-28,0.12502581950513042,0.08227298103978123,0.1767042758477367,0.08762766616997403
1994-03-01,0.11306074212718221,0.0724148575627667,0.15497125511899096,0.08025738360835018
1994-03-02,0.11306074212718221,0.0724148575627667,0.15497125511899096,0.08025738360835018
1994-03-03,0.11306074212718221,0.0724148575627667,0.15497125511899096,0.08025738360835018
1994-03-04,0.11365935097893086,0.0732758594007205,0.1439575476379075,0.08026245449100312
1994-03-07,0.11162115373679982,0.06978277024551328,0.13308312819351847,0.07922118578189327
1994-03-08,0.11162115373679982,0.06978277024551328,0.13308312819351847,0.07922118578189327
1994-03-09,0.11162115373679982,0.06978277024551328,0.13308312819351847,0.07922118578189327
1994-03-10,0.10167864491127826,0.06735568035396104,0.1257332751201175,0.07699495651306701
1994-03-11,0.10167864491127826,0.06735568035396104,0.1257332751201175,0.07699495651306701
1994-03-14,0.10167864491127826,0.06735568035396104,0.1257332751201175,0.07699495651306701
1994-03-15,0.09959144480856577,0.06597304211093837,0.12315229555480095,0.07541444881371046
1994-03-16,0.09948202004082767,0.06194753234390514,0.11761843508947681,0.07573664936933254
1994-03-17,0.09948202004082767,0.06194753234390514,0.11761843508947681,0.07573664936933254
1994-03-18,0.09948202004082767,0.06194753234390514,0.11761843508947681,0.07573664936933254
1994-03-21,0.09948202004082767,0.06194753234390514,0.11761843508947681,0.07573664936933254
1994-03-22,0.09705575531923658,0.06043669538810191,0.11474984175422656,0.07388950995237145
1994-03-23,0.09705575531923658,0.06043669538810191,0.11474984175422656,0.07388950995237145
1994-03-24,0.09201504038458766,0.05552961835568176,0.10612601428075925,0.06926080538230786
1994-03-25,0.09201504038458766,0.05552961835568176,0.10612601428075925,0.06926080538230786
1994-03-28,0.09201504038458766,0.05552961835568176,0.10612601428075925,0.06926080538230786
1994-03-29,0.09201504038458766,0.05552961835568176,0.10612601428075925,0.06926080538230786
1994-03-30,0.0890088419574661,0.05115303123412004,0.1057558130205706,0.06976494974258782
1994-03-31,0.05819808897218938,0.04795596678198754,0.11280620055527531,0.08053114569051803
1994-04-01,0.05819808897218938,0.04795596678198754,0.11280620055527531,0.08053114569051803
1994-04-04,0.047713088820000096,0.047966226076466424,0.11201540280961311,0.07478676791451735
1994-04-05,0.04348353311281437,0.04719831011493464,0.10991213986035227,0.06895180506618183
1994-04-06,0.04348353311281437,0.04719831011493464,0.10991213986035227,0.06895180506618183
1994-04-07,0.04348353311281437,0.04719831011493464,0.10991213986035227,0.06895180506618183
1994-04-08,0.04348353311281437,0.04719831011493464,0.10991213986035227,0.06895180506618183
1994-04-11,0.04348353311281437,0.04719831011493464,0.10991213986035227,0.06895180506618183
1994-04-12,0.04348353311281437,0.04719831011493464,0.10991213986035227,0.06895180506618183
1994-04-13,0.044329202393738124,0.04811622450961272,0.11204971502103082,0.07029278219555703
1994-04-14,0.044329202393738124,0.04811622450961272,0.11204971502103082,0.07029278219555703
1994-04-15,0.044329202393738124,0.04811622450961272,0.11204971502103082,0.07029278219555703
1994-04-18,0.044329202393738124,0.04811622450961272,0.11204971502103082,0.07029278219555703
1994-04-19,0.044329202393738124,0.04811622450961272,0.11204971502103082,0.07029278219555703
1994-04-20,0.044329202393738124,0.04811622450961272,0.11204971502103082,0.07029278219555703
1994-04-21,0.04208264557702961,0.04562178720407092,0.10753230446973178,0.06506777762375081
1994-04-22,0.04208264557702961,0.04562178720407092,0.10753230446973178,0.06506777762375081
1994-04-25,0.04208264557702961,0.04562178720407092,0.10753230446973178,0.06506777762375081
1994-04-26,0.04128317125138941,0.044755077256077906,0.10548943583774155,0.06383163819089514
1994-04-27,0.04174829708868495,0.044058442505122274,0.09906222378760347,0.0643639826009995
1994-04-28,0.04174829708868495,0.044058442505122274,0.09906222378760347,0.0643639826009995
1994-04-29,0.03955101829454364,0.045236475727184366,0.09355876691051439,0.0720630235819803
1994-05-02,0.03955101829454364,0.045236475727184366,0.09355876691051439,0.0720630235819803
1994-05-03,0.03955101829454364,0.045236475727184366,0.09355876691051439,0.0720630235819803
