tdate,CN,KR,TW,IN,MY,ID,BR,MX,RU,SA
2005-01-17,0.0,0.04240550389893261,0.05163883326938338,0.0,0.0,0.0,0.0,0.0587656356397528,0.0,0.0587656356397528
2005-01-18,0.0,0.04204099693225363,0.05167306403890318,0.0,0.0,0.0,0.0,0.0587656356397528,0.0,0.0587656356397528
2005-01-19,0.0,0.04204099693225363,0.05167306403890318,0.0,0.0,0.0,0.0,0.0587656356397528,0.0,0.0587656356397528
2005-01-20,0.0,0.04204099693225363,0.05167306403890318,0.0,0.0,0.0,0.0,0.0587656356397528,0.0,0.0587656356397528
2005-01-21,0.0,0.04204099693225363,0.05167306403890318,0.0,0.0,0.0,0.0,0.0587656356397528,0.0,0.0587656356397528
2005-01-24,0.0,0.04204099693225363,0.05167306403890318,0.0,0.0,0.0,0.0,0.0587656356397528,0.0,0.0587656356397528
2005-01-25,0.0,0.04204099693225363,0.05167306403890318,0.0,0.0,0.0,0.0,0.0587656356397528,0.0,0.0587656356397528
2005-01-26,0.0,0.04204099693225363,0.05167306403890318,0.0,0.0,0.0,0.0,0.0587656356397528,0.0,0.0587656356397528
2005-01-27,0.0,0.04204099693225363,0.05167306403890318,0.0,0.0,0.0,0.0,0.0587656356397528,0.0,0.0587656356397528
2005-01-28,0.0,0.04268045376483623,0.052419105898602505,0.0,0.0,0.0,0.0,0.0587656356397528,0.0,0.0587656356397528
2005-01-31,0.0,0.04268045376483623,0.052419105898602505,0.0,0.0,0.0,0.0,0.0,0.0,0.0587656356397528
2005-02-01,0.0,0.04268045376483623,0.052419105898602505,0.0,0.0,0.0,0.0,0.0,0.0,0.0587656356397528
2005-02-02,0.0,0.04268045376483623,0.052419105898602505,0.0,0.0,0.0,0.0,0.0,0.0,0.0587656356397528
2005-02-03,0.0,0.04268045376483623,0.052419105898602505,0.0,0.0,0.0,0.0,0.0,0.0,0.0587656356397528
2005-02-04,0.0,0.04268045376483623,0.052419105898602505,0.0,0.0,0.0,0.0,0.0,0.0,0.0587656356397528
2005-02-07,0.0,0.04522968024295078,0.05394330302188525,0.0,0.0,0.0,0.0,0.0,0.0,0.0587656356397528
2005-02-08,0.0,0.04522968024295078,0.05394330302188525,0.0,0.0,0.0,0.0,0.0,0.0,0.0587656356397528
2005-02-09,0.0,0.04522968024295078,0.05394330302188525,0.0,0.0,0.0,0.0,0.0,0.0,0.0587656356397528
2005-02-10,0.0,0.04522968024295078,0.05394330302188525,0.0,0.0,0.0,0.0,0.0,0.0,0.0587656356397528
2005-02-11,0.0,0.04637435893837086,0.055308507228460764,0.0,0.0,0.0,0.0,0.0,0.0,0.060252884074371744
2005-02-14,0.0,0.04637435893837086,0.055308507228460764,0.0,0.0,0.0,0.0,0.0,0.0,0.060252884074371744
2005-02-15,0.0,0.04637435893837086,0.055308507228460764,0.0,0.0,0.0,0.0,0.0,0.0,0.060252884074371744
2005-02-16,0.0,0.04957507159573443,0.057435591203362286,0.0,0.0,0.0,0.0,0.0,0.0,0.061716502073455526
2005-02-17,0.0,0.04957507159573443,0.057435591203362286,0.0,0.0,0.0,0.0,0.0,0.0,0.061716502073455526
2005-02-18,0.0,0.04957507159573443,0.057435591203362286,0.0,0.0,0.0,0.0,0.0,0.0,0.061716502073455526
2005-02-21,0.0,0.04957507159573443,0.057435591203362286,0.0,0.0,0.0,0.0,0.0,0.0,0.061716502073455526
2005-02-22,0.0,0.04957507159573443,0.057435591203362286,0.0,0.0,0.0,0.0,0.0,0.0,0.061716502073455526
2005-02-23,0.0,0.051183094532741065,0.05835349860250269,0.0,0.0,0.0,0.0,0.0,0.0,0.061716502073455526
2005-02-24,0.0,0.050838004108280564,0.058352686097256586,0.0,0.0,0.0,0.0,0.0,0.0,0.061716502073455526
2005-02-25,0.0,0.050838004108280564,0.058352686097256586,0.0,0.0,0.0,0.0,0.0,0.0,0.061716502073455526
2005-02-28,0.0,0.050838004108280564,0.058352686097256586,0.0,0.0,0.0,0.0,0.0,0.0,0.061716502073455526
2005-03-01,0.0,0.050838004108280564,0.058352686097256586,0.0,0.0,0.0,0.0,0.0,0.0,0.061716502073455526
2005-03-02,0.0,0.05180644249867887,0.05929713154414795,0.0,0.0,0.0,0.0,0.0,0.0,0.061716502073455526
2005-03-03,0.0,0.05180644249867887,0.05929713154414795,0.0,0.0,0.0,0.0,0.0,0.0,0.061716502073455526
2005-03-04,0.0,0.05180644249867887,0.05929713154414795,0.0,0.0,0.0,0.0,0.0,0.0,0.061716502073455526
2005-03-07,0.0,0.05180644249867887,0.05929713154414795,0.0,0.0,0.0,0.0,0.0,0.0,0.061716502073455526
2005-03-08,0.0,0.05306336161184799,0.06073578848330844,0.0,0.0,0.0,0.0,0.0,0.0,0.06321385736968237
2005-03-09,0.0,0.055357527604476355,0.06321385736968237,0.0,0.0,0.0,0.0,0.0,0.0,0.06321385736968237
2005-03-10,0.0,0.055357527604476355,0.06321385736968237,0.0,0.0,0.0,0.0,0.0,0.0,0.06321385736968237
2005-03-11,0.0,0.055357527604476355,0.06321385736968237,0.0,0.0,0.0,0.0,0.0,0.0,0.06321385736968237
2005-03-14,0.0,0.055670497088196734,0.06321385736968237,0.0,0.0,0.0,0.0,0.0,0.0,0.06321385736968237
2005-03-15,0.0,0.055670497088196734,0.06321385736968237,0.0,0.0,0.0,0.0,0.0,0.0,0.06321385736968237
2005-03-16,0.0,0.055670497088196734,0.06321385736968237,0.0,0.0,0.0,0.0,0.0,0.0,0.06321385736968237
2005-03-17,0.0,0.055670497088196734,0.06321385736968237,0.0,0.0,0.0,0.0,0.0,0.0,0.06321385736968237
2005-03-18,0.0,0.055670497088196734,0.06321385736968237,0.0,0.0,0.0,0.0,0.0,0.0,0.06321385736968237
2005-03-21,0.0,0.055670497088196734,0.06321385736968237,0.0,0.0,0.0,0.0,0.0,0.0,0.06321385736968237
2005-03-22,0.0,0.055670497088196734,0.06321385736968237,0.0,0.0,0.0,0.0,0.0,0.0,0.06321385736968237
2005-03-23,0.0,0.055264610736405186,0.06321385736968237,0.0,0.0,0.0,0.0,0.0,0.0,0.06321385736968237
2005-03-24,0.0,0.055264610736405186,0.06321385736968237,0.0,0.0,0.0,0.0,0.0,0.0,0.06321385736968237
2005-03-25,0.0,0.055264610736405186,0.06321385736968237,0.0,0.0,0.0,0.0,0.0,0.0,0.06321385736968237
2005-03-28,0.0,0.05857156238074561,0.06532679821457285,0.0,0.0,0.0,0.0,0.0,0.0,0.06532679821457285
2005-03-29,0.0,0.05756991039722236,0.06532679821457285,0.0,0.0,0.0,0.0,0.0,0.0,0.06532679821457285
2005-03-30,0.0,0.05756991039722236,0.06532679821457285,0.0,0.0,0.0,0.0,0.0,0.0,0.06532679821457285
2005-03-31,0.0,0.05756991039722236,0.06532679821457285,0.0,0.0,0.0,0.0,0.0,0.0,0.06532679821457285
2005-04-01,0.0,0.05756991039722236,0.06532679821457285,0.0,0.0,0.0,0.0,0.0,0.0,0.06532679821457285
2005-04-04,0.0,0.05756991039722236,0.06532679821457285,0.0,0.0,0.0,0.0,0.0,0.0,0.06532679821457285
2005-04-05,0.0,0.05756991039722236,0.06532679821457285,0.0,0.0,0.0,0.0,0.0,0.0,0.06532679821457285
2005-04-06,0.0,0.058712903852710524,0.06532679821457285,0.0,0.0,0.0,0.0,0.0,0.0,0.06532679821457285
2005-04-07,0.0,0.058712903852710524,0.06532679821457285,0.0,0.0,0.0,0.0,0.0,0.0,0.06532679821457285
2005-04-08,0.0,0.058712903852710524,0.06532679821457285,0.0,0.0,0.0,0.0,0.0,0.0,0.06532679821457285
2005-04-11,0.0,0.058712903852710524,0.06532679821457285,0.0,0.0,0.0,0.0,0.0,0.0,0.06532679821457285
2005-04-12,0.0,0.058712903852710524,0.06532679821457285,0.0,0.0,0.0,0.0,0.0,0.0,0.06532679821457285
2005-04-13,0.0,0.060446832864830935,0.06532679821457285,0.0,0.0,0.0,0.0,0.0,0.0,0.06532679821457285
2005-04-14,0.0,0.057835774498842786,0.06532679821457285,0.0,0.0,0.0,0.0,0.0,0.0,0.06532679821457285
2005-04-15,0.0,0.058925150382137956,0.06532679821457285,0.0,0.0,0.0,0.0,0.0,0.0,0.06532679821457285
2005-04-18,0.0,0.054727135369491066,0.06250659793642009,0.0,0.0,0.0,0.0,0.0,0.0,0.06250659793642009
2005-04-19,0.0,0.054727135369491066,0.06250659793642009,0.0,0.0,0.0,0.0,0.0,0.0,0.06250659793642009
2005-04-20,0.0,0.054727135369491066,0.06250659793642009,0.0,0.0,0.0,0.0,0.0,0.0,0.06250659793642009
2005-04-21,0.0,0.05695332113114978,0.06250659793642009,0.0,0.0,0.0,0.0,0.0,0.0,0.06250659793642009
2005-04-22,0.0,0.05695332113114978,0.06250659793642009,0.0,0.0,0.0,0.0,0.0,0.0,0.06250659793642009
2005-04-25,0.0,0.05700239389539584,0.06250659793642009,0.0,0.0,0.0,0.0,0.0,0.0,0.06250659793642009
2005-04-26,0.0,0.056977775096952225,0.06250659793642009,0.0,0.0,0.0,0.0,0.0,0.0,0.06250659793642009
2005-04-27,0.0,0.056977775096952225,0.06250659793642009,0.0,0.0,0.0,0.0,0.0,0.0,0.06250659793642009
2005-04-28,0.0,0.05575439089639471,0.06250659793642009,0.0,0.0,0.0,0.0,0.0,0.0,0.06250659793642009
2005-04-29,0.0,0.05575439089639471,0.06250659793642009,0.0,0.0,0.0,0.0,0.0,0.0,0.06250659793642009
2005-05-02,0.0,0.05575439089639471,0.06250659793642009,0.0,0.0,0.0,0.0,0.0,0.0,0.06250659793642009
2005-05-03,0.0,0.05575439089639471,0.06250659793642009,0.0,0.0,0.0,0.0,0.0,0.0,0.06250659793642009
2005-05-04,0.0,0.05459970102066561,0.06250659793642009,0.0,0.0,0.0,0.0,0.0,0.0,0.06250659793642009
2005-05-05,0.0,0.05501609868094313,0.06250659793642009,0.0,0.0,0.0,0.0,0.0,0.0,0.06250659793642009
2005-05-06,0.0,0.05501609868094313,0.06250659793642009,0.0,0.0,0.0,0.0,0.0,0.0,0.06250659793642009
2005-05-09,0.0,0.05501609868094313,0.06250659793642009,0.0,0.0,0.0,0.0,0.0,0.0,0.06250659793642009
2005-05-10,0.0,0.05501609868094313,0.06250659793642009,0.0,0.0,0.0,0.0,0.0,0.0,0.06250659793642009
2005-05-11,0.0,0.055532311757052935,0.06402352748696204,0.0,0.0,0.0,0.0,0.0,0.0,0.06402352748696204
2005-05-12,0.0,0.055532311757052935,0.06402352748696204,0.0,0.0,0.0,0.0,0.0,0.0,0.06402352748696204
2005-05-13,0.0,0.055532311757052935,0.06402352748696204,0.0,0.0,0.0,0.0,0.0,0.0,0.06402352748696204
2005-05-16,0.0,0.055532311757052935,0.06402352748696204,0.0,0.0,0.0,0.0,0.0,0.0,0.06402352748696204
2005-05-17,0.0,0.055532311757052935,0.06402352748696204,0.0,0.0,0.0,0.0,0.0,0.0,0.06402352748696204
2005-05-18,0.0,0.055532311757052935,0.06402352748696204,0.0,0.0,0.0,0.0,0.0,0.0,0.06402352748696204
2005-05-19,0.0,0.05510845499102661,0.06402352748696204,0.0,0.0,0.0,0.0,0.0,0.0,0.06402352748696204
2005-05-20,0.0,0.05510845499102661,0.06402352748696204,0.0,0.0,0.0,0.0,0.0,0.0,0.06402352748696204
2005-05-23,0.0,0.0591595780842034,0.06402352748696204,0.0,0.0,0.0,0.0,0.0,0.0,0.06402352748696204
2005-05-24,0.0,0.0591595780842034,0.06402352748696204,0.0,0.0,0.0,0.0,0.0,0.0,0.06402352748696204
2005-05-25,0.0,0.0591595780842034,0.06402352748696204,0.0,0.0,0.0,0.0,0.0,0.0,0.06402352748696204
2005-05-26,0.0,0.05878614669289777,0.06402352748696204,0.0,0.0,0.0,0.0,0.0,0.0,0.06402352748696204
2005-05-27,0.0,0.05878614669289777,0.06402352748696204,0.0,0.0,0.0,0.0,0.0,0.0,0.06402352748696204
2005-05-30,0.0,0.05878614669289777,0.06402352748696204,0.0,0.0,0.0,0.0,0.0,0.0,0.06402352748696204
2005-05-31,0.0,0.05878614669289777,0.06402352748696204,0.0,0.0,0.0,0.0,0.0,0.0,0.06402352748696204
2005-06-01,0.0,0.05878614669289777,0.06402352748696204,0.0,0.0,0.0,0.0,0.0,0.0,0.06402352748696204
2005-06-02,0.0,0.05878614669289777,0.06402352748696204,0.0,0.0,0.0,0.0,0.0,0.0,0.06402352748696204
2005-06-03,0.0,0.05878614669289777,0.06402352748696204,0.0,0.0,0.0,0.0,0.0,0.0,0.06402352748696204
2005-06-06,0.0,0.060791265821993415,0.06567728606819137,0.0,0.0,0.0,0.0,0.0,0.0,0.06567728606819137
2005-06-07,0.0,0.060791265821993415,0.06567728606819137,0.0,0.0,0.0,0.0,0.0,0.0,0.06567728606819137
2005-06-08,0.0,0.060791265821993415,0.06567728606819137,0.0,0.0,0.0,0.0,0.0,0.0,0.06567728606819137
2005-06-09,0.0,0.060791265821993415,0.06567728606819137,0.0,0.0,0.0,0.0,0.0,0.0,0.06567728606819137
2005-06-10,0.0,0.060791265821993415,0.06567728606819137,0.0,0.0,0.0,0.0,0.0,0.0,0.06567728606819137
2005-06-13,0.0,0.060791265821993415,0.06567728606819137,0.0,0.0,0.0,0.0,0.0,0.0,0.06567728606819137
2005-06-14,0.0,0.060791265821993415,0.06567728606819137,0.0,0.0,0.0,0.0,0.0,0.0,0.06567728606819137
2005-06-15,0.0,0.060791265821993415,0.06567728606819137,0.0,0.0,0.0,0.0,0.0,0.0,0.06567728606819137
2005-06-16,0.0,0.060791265821993415,0.06567728606819137,0.0,0.0,0.0,0.0,0.0,0.0,0.06567728606819137
2005-06-17,0.0,0.060791265821993415,0.06567728606819137,0.0,0.0,0.0,0.0,0.0,0.0,0.06567728606819137
2005-06-20,0.0,0.060791265821993415,0.06567728606819137,0.0,0.0,0.0,0.0,0.0,0.0,0.06567728606819137
2005-06-21,0.0,0.060791265821993415,0.06567728606819137,0.0,0.0,0.0,0.0,0.0,0.0,0.06567728606819137
2005-06-22,0.0,0.060791265821993415,0.06567728606819137,0.0,0.0,0.0,0.0,0.0,0.0,0.06567728606819137
2005-06-23,0.0,0.060791265821993415,0.06567728606819137,0.0,0.0,0.0,0.0,0.0,0.0,0.06567728606819137
2005-06-24,0.0,0.060791265821993415,0.06567728606819137,0.0,0.0,0.0,0.0,0.0,0.0,0.06567728606819137
2005-06-27,0.0,0.060791265821993415,0.06567728606819137,0.0,0.0,0.0,0.0,0.0,0.0,0.06567728606819137
2005-06-28,0.0,0.060564793525436665,0.06567728606819137,0.0,0.0,0.0,0.0,0.0,0.0,0.06567728606819137
2005-06-29,0.0,0.060564793525436665,0.06567728606819137,0.0,0.0,0.0,0.0,0.0,0.0,0.06567728606819137
2005-06-30,0.0,0.062050254839587086,0.06567728606819137,0.0,0.0,0.0,0.0,0.0,0.0,0.06567728606819137
2005-07-01,0.0,0.062050254839587086,0.06567728606819137,0.0,0.0,0.0,0.0,0.0,0.0,0.06567728606819137
2005-07-04,0.0,0.062050254839587086,0.06567728606819137,0.0,0.0,0.0,0.0,0.0,0.0,0.06567728606819137
2005-07-05,0.0,0.062050254839587086,0.06567728606819137,0.0,0.0,0.0,0.0,0.0,0.0,0.06567728606819137
2005-07-06,0.0,0.06335852613050201,0.06567728606819137,0.0,0.0,0.0,0.0,0.0,0.0,0.06567728606819137
2005-07-07,0.0,0.06335852613050201,0.06567728606819137,0.0,0.0,0.0,0.0,0.0,0.0,0.06567728606819137
2005-07-08,0.0,0.06335852613050201,0.06567728606819137,0.0,0.0,0.0,0.0,0.0,0.0,0.06567728606819137
2005-07-11,0.0,0.061488497365623,0.0637388190354556,0.0,0.0,0.0,0.0,0.0,0.0,0.0637388190354556
2005-07-12,0.0,0.061488497365623,0.0637388190354556,0.0,0.0,0.0,0.0,0.0,0.0,0.0637388190354556
2005-07-13,0.0,0.061488497365623,0.0637388190354556,0.0,0.0,0.0,0.0,0.0,0.0,0.0637388190354556
2005-07-14,0.0,0.061488497365623,0.0637388190354556,0.0,0.0,0.0,0.0,0.0,0.0,0.0637388190354556
2005-07-15,0.0,0.061488497365623,0.0637388190354556,0.0,0.0,0.0,0.0,0.0,0.0,0.0637388190354556
2005-07-18,0.0,0.061488497365623,0.0637388190354556,0.0,0.0,0.0,0.0,0.0,0.0,0.0637388190354556
2005-07-19,0.0,0.061488497365623,0.0637388190354556,0.0,0.0,0.0,0.0,0.0,0.0,0.0637388190354556
2005-07-20,0.0,0.061488497365623,0.0637388190354556,0.0,0.0,0.0,0.0,0.0,0.0,0.0637388190354556
2005-07-21,0.0,0.061488497365623,0.0637388190354556,0.0,0.0,0.0,0.0,0.0,0.0,0.0637388190354556
2005-07-22,0.0,0.0637388190354556,0.0637388190354556,0.0,0.0,0.0,0.0,0.0,0.0,0.0637388190354556
2005-07-25,0.0,0.0637388190354556,0.0637388190354556,0.0,0.0,0.0,0.0,0.0,0.0,0.0637388190354556
2005-07-26,0.0,0.0637388190354556,0.0637388190354556,0.0,0.0,0.0,0.0,0.0,0.0,0.0637388190354556
2005-07-27,0.0,0.0637388190354556,0.0637388190354556,0.0,0.0,0.0,0.0,0.0,0.0,0.0637388190354556
2005-07-28,0.0,0.0637388190354556,0.0637388190354556,0.0,0.0,0.0,0.0,0.0,0.0,0.0637388190354556
2005-07-29,0.0,0.0637388190354556,0.0637388190354556,0.0,0.0,0.0,0.0,0.0,0.0,0.0637388190354556
2005-08-01,0.0,0.0637388190354556,0.0637388190354556,0.0,0.0,0.0,0.0,0.0,0.0,0.0637388190354556
2005-08-02,0.0,0.0637388190354556,0.0637388190354556,0.0,0.0,0.0,0.0,0.0,0.0,0.0637388190354556
2005-08-03,0.0,0.0637388190354556,0.0637388190354556,0.0,0.0,0.0,0.0,0.0,0.0,0.0637388190354556
2005-08-04,0.0,0.0637388190354556,0.0637388190354556,0.0,0.0,0.0,0.0,0.0,0.0,0.0637388190354556
2005-08-05,0.0,0.0637388190354556,0.0637388190354556,0.0,0.0,0.0,0.0,0.0,0.0,0.0637388190354556
2005-08-08,0.0,0.06540067748946657,0.06540067748946657,0.0,0.0,0.0,0.0,0.0,0.0,0.06540067748946657
2005-08-09,0.0,0.06540067748946657,0.06540067748946657,0.0,0.0,0.0,0.0,0.0,0.0,0.06540067748946657
2005-08-10,0.0,0.06540067748946657,0.06540067748946657,0.0,0.0,0.0,0.0,0.0,0.0,0.06540067748946657
2005-08-11,0.0,0.06540067748946657,0.06540067748946657,0.0,0.0,0.0,0.0,0.0,0.0,0.06540067748946657
2005-08-12,0.0,0.06540067748946657,0.06540067748946657,0.0,0.0,0.0,0.0,0.0,0.0,0.06540067748946657
2005-08-15,0.0,0.06540067748946657,0.06540067748946657,0.0,0.0,0.0,0.0,0.0,0.0,0.06540067748946657
2005-08-16,0.0,0.06540067748946657,0.06540067748946657,0.0,0.0,0.0,0.0,0.0,0.0,0.06540067748946657
2005-08-17,0.0,0.06540067748946657,0.06540067748946657,0.0,0.0,0.0,0.0,0.0,0.0,0.06540067748946657
2005-08-18,0.0,0.06540067748946657,0.06540067748946657,0.0,0.0,0.0,0.0,0.0,0.0,0.06540067748946657
2005-08-19,0.0,0.06540067748946657,0.06540067748946657,0.0,0.0,0.0,0.0,0.0,0.0,0.06540067748946657
2005-08-22,0.0,0.06742335783608362,0.06742335783608362,0.0,0.0,0.0,0.0,0.0,0.0,0.06742335783608362
2005-08-23,0.0,0.06742335783608362,0.06742335783608362,0.0,0.0,0.0,0.0,0.0,0.0,0.06742335783608362
2005-08-24,0.0,0.06742335783608362,0.06742335783608362,0.0,0.0,0.0,0.0,0.0,0.0,0.06742335783608362
2005-08-25,0.0,0.06742335783608362,0.06742335783608362,0.0,0.0,0.0,0.0,0.0,0.0,0.06742335783608362
2005-08-26,0.0,0.06742335783608362,0.06742335783608362,0.0,0.0,0.0,0.0,0.0,0.0,0.06742335783608362
2005-08-29,0.0,0.06546893717580392,0.0655273681795358,0.0,0.0,0.0,0.0,0.0,0.0,0.0655273681795358
2005-08-30,0.0,0.06527020585871282,0.0655273681795358,0.0,0.0,0.0,0.0,0.0,0.0,0.0655273681795358
2005-08-31,0.0,0.06527020585871282,0.0655273681795358,0.0,0.0,0.0,0.0,0.0,0.0,0.0655273681795358
2005-09-01,0.0,0.06527020585871282,0.0655273681795358,0.0,0.0,0.0,0.0,0.0,0.0,0.0655273681795358
2005-09-02,0.0,0.0655273681795358,0.0655273681795358,0.0,0.0,0.0,0.0,0.0,0.0,0.0655273681795358
2005-09-05,0.0,0.0655273681795358,0.0655273681795358,0.0,0.0,0.0,0.0,0.0,0.0,0.0655273681795358
2005-09-06,0.0,0.0655273681795358,0.0655273681795358,0.0,0.0,0.0,0.0,0.0,0.0,0.0655273681795358
2005-09-07,0.0,0.0655273681795358,0.0655273681795358,0.0,0.0,0.0,0.0,0.0,0.0,0.0655273681795358
2005-09-08,0.0,0.0655273681795358,0.0655273681795358,0.0,0.0,0.0,0.0,0.0,0.0,0.0655273681795358
2005-09-09,0.0,0.0655273681795358,0.0655273681795358,0.0,0.0,0.0,0.0,0.0,0.0,0.0655273681795358
2005-09-12,0.0,0.0655273681795358,0.0655273681795358,0.0,0.0,0.0,0.0,0.0,0.0,0.0655273681795358
2005-09-13,0.0,0.0655273681795358,0.0655273681795358,0.0,0.0,0.0,0.0,0.0,0.0,0.0655273681795358
2005-09-14,0.0,0.0655273681795358,0.0655273681795358,0.0,0.0,0.0,0.0,0.0,0.0,0.0655273681795358
2005-09-15,0.0,0.0655273681795358,0.0655273681795358,0.0,0.0,0.0,0.0,0.0,0.0,0.0655273681795358
2005-09-16,0.0,0.0655273681795358,0.0655273681795358,0.0,0.0,0.0,0.0,0.0,0.0,0.0655273681795358
2005-09-19,0.0,0.0655273681795358,0.0655273681795358,0.0,0.0,0.0,0.0,0.0,0.0,0.0655273681795358
2005-09-20,0.0,0.0655273681795358,0.0655273681795358,0.0,0.0,0.0,0.0,0.0,0.0,0.0655273681795358
2005-09-21,0.0,0.0655273681795358,0.0655273681795358,0.0,0.0,0.0,0.0,0.0,0.0,0.0655273681795358
2005-09-22,0.0,0.0655273681795358,0.0655273681795358,0.0,0.0,0.0,0.0,0.0,0.0,0.0655273681795358
2005-09-23,0.0,0.0655273681795358,0.0655273681795358,0.0,0.0,0.0,0.0,0.0,0.0,0.0655273681795358
2005-09-26,0.0,0.06409498146144063,0.0655273681795358,0.0,0.0,0.0,0.0,0.0,0.0,0.0655273681795358
2005-09-27,0.0,0.06409498146144063,0.0655273681795358,0.0,0.0,0.0,0.0,0.0,0.0,0.0655273681795358
2005-09-28,0.0,0.0645255373154463,0.0655273681795358,0.0,0.0,0.0,0.0,0.0,0.0,0.0655273681795358
2005-09-29,0.0,0.0644817027694403,0.0655273681795358,0.0,0.0,0.0,0.0,0.0,0.0,0.0655273681795358
2005-09-30,0.0,0.0,0.0655273681795358,0.0,0.0,0.0,0.0,0.0655273681795358,0.0,0.0655273681795358
2005-10-03,0.0,0.0,0.0655273681795358,0.0,0.0,0.0,0.0,0.0655273681795358,0.0,0.0655273681795358
2005-10-04,0.0,0.0,0.0655273681795358,0.0,0.0,0.0,0.0,0.0655273681795358,0.0,0.0655273681795358
2005-10-05,0.0,0.0,0.0655273681795358,0.0,0.0,0.0,0.0,0.0655273681795358,0.0,0.0655273681795358
2005-10-06,0.0,0.0,0.06207681067566439,0.0,0.0,0.0,0.0,0.05962447424380409,0.0,0.06207681067566439
2005-10-07,0.0,0.0,0.06207681067566439,0.0,0.0,0.0,0.0,0.05962447424380409,0.0,0.06207681067566439
2005-10-10,0.0,0.0,0.06207681067566439,0.0,0.0,0.0,0.0,0.05962447424380409,0.0,0.06207681067566439
2005-10-11,0.0,0.0,0.06207681067566439,0.0,0.0,0.0,0.0,0.05962447424380409,0.0,0.06207681067566439
2005-10-12,0.0,0.0,0.06207681067566439,0.0,0.0,0.0,0.0,0.057670057383507195,0.0,0.06207681067566439
2005-10-13,0.0,0.0,0.06207681067566439,0.0,0.0,0.0,0.0,0.05743080723805815,0.0,0.06207681067566439
2005-10-14,0.0,0.0,0.06207681067566439,0.0,0.0,0.0,0.0,0.05743080723805815,0.0,0.06207681067566439
2005-10-17,0.0,0.0,0.06207681067566439,0.0,0.0,0.0,0.0,0.055634229096919556,0.0,0.06207681067566439
2005-10-18,0.0,0.0,0.06207681067566439,0.0,0.0,0.0,0.0,0.055634229096919556,0.0,0.06207681067566439
2005-10-19,0.0,0.0,0.05994830826315459,0.0,0.0,0.0,0.0,0.05372663124255139,0.0,0.05994830826315459
2005-10-20,0.0,0.0,0.05994830826315459,0.0,0.0,0.0,0.0,0.05234071488814036,0.0,0.05994830826315459
2005-10-21,0.0,0.0,0.05994830826315459,0.0,0.0,0.0,0.0,0.05234071488814036,0.0,0.05994830826315459
2005-10-24,0.0,0.0,0.05994830826315459,0.0,0.0,0.0,0.0,0.05234071488814036,0.0,0.05994830826315459
2005-10-25,0.0,0.0,0.05994830826315459,0.0,0.0,0.0,0.0,0.0507100769047104,0.0,0.05824410808754899
2005-10-26,0.0,0.0,0.05994830826315459,0.0,0.0,0.0,0.0,0.0507100769047104,0.0,0.05824410808754899
2005-10-27,0.0,0.0,0.0584970837751254,0.0,0.0,0.0,0.0,0.04948249088058251,0.0,0.05683413875915643
2005-10-28,0.0,0.0,0.0584970837751254,0.0,0.0,0.0,0.0,0.04948249088058251,0.0,0.05683413875915643
2005-10-31,0.0,0.0,0.0584970837751254,0.0,0.0,0.0,0.0,0.04851335181002183,0.0,0.05536613701266109
2005-11-01,0.0,0.0,0.0584970837751254,0.0,0.0,0.0,0.0,0.04851335181002183,0.0,0.05536613701266109
2005-11-02,0.0,0.0,0.0584970837751254,0.0,0.0,0.0,0.0,0.04851335181002183,0.0,0.05536613701266109
2005-11-03,0.0,0.0,0.0584970837751254,0.0,0.0,0.0,0.0,0.04851335181002183,0.0,0.05536613701266109
2005-11-04,0.0,0.0,0.0584970837751254,0.0,0.0,0.0,0.0,0.04851335181002183,0.0,0.05536613701266109
2005-11-07,0.0,0.0,0.0584970837751254,0.0,0.0,0.0,0.0,0.04851335181002183,0.0,0.05536613701266109
2005-11-08,0.0,0.0,0.05810034971377115,0.0,0.0,0.0,0.0,0.04849486834747095,0.0,0.05209250739274253
2005-11-09,0.0,0.0,0.05810034971377115,0.0,0.0,0.0,0.0,0.04849486834747095,0.0,0.05209250739274253
2005-11-10,0.0,0.0,0.05810034971377115,0.0,0.0,0.0,0.0,0.04849486834747095,0.0,0.05209250739274253
2005-11-11,0.0,0.0,0.05520278361429042,0.0,0.0,0.0,0.0,0.048508802989579144,0.0,0.051837212630734375
2005-11-14,0.0,0.0,0.05520278361429042,0.0,0.0,0.0,0.0,0.048508802989579144,0.0,0.051837212630734375
2005-11-15,0.0,0.0,0.05520278361429042,0.0,0.0,0.0,0.0,0.048508802989579144,0.0,0.051837212630734375
2005-11-16,0.0,0.0,0.05520278361429042,0.0,0.0,0.0,0.0,0.048508802989579144,0.0,0.051837212630734375
2005-11-17,0.0,0.0,0.05520278361429042,0.0,0.0,0.0,0.0,0.048508802989579144,0.0,0.051837212630734375
2005-11-18,0.0,0.0,0.05520278361429042,0.0,0.0,0.0,0.0,0.048508802989579144,0.0,0.051837212630734375
2005-11-21,0.0,0.0,0.05520278361429042,0.0,0.0,0.0,0.0,0.048508802989579144,0.0,0.051837212630734375
2005-11-22,0.0,0.0,0.05520278361429042,0.0,0.0,0.0,0.0,0.048508802989579144,0.0,0.051837212630734375
2005-11-23,0.0,0.0,0.05520278361429042,0.0,0.0,0.0,0.0,0.048508802989579144,0.0,0.051837212630734375
2005-11-24,0.0,0.0,0.05520278361429042,0.0,0.0,0.0,0.0,0.048508802989579144,0.0,0.051837212630734375
