tdate,BO,C,CL,CT,GC,HG,KC,NG,S,SB,SI,SM,W,XBW
1994-05-03,0.026044205302757497,-0.00993502038197634,-0.014296803073316842,0.007979539166634606,0.031077335235002255,0.02251483447541484,0.01961474072657027,-0.004229461787854179,0.031077335235002255,-0.006001965052703545,0.0064731983682683476,0.010359112156634863,0.026126818337705308,-0.014414170852968432
1994-05-04,0.026044205302757497,-0.00993502038197634,-0.014296803073316842,0.007979539166634606,0.031077335235002255,0.02251483447541484,0.01961474072657027,-0.004229461787854179,0.031077335235002255,-0.006001965052703545,0.0064731983682683476,0.010359112156634863,0.026126818337705308,-0.014414170852968432
1994-05-05,0.025886892348902287,-0.009119161832172743,-0.014300793265725439,0.00795545804326129,0.031077335235002255,0.022496361633366074,0.018887426349524394,-0.004261897427874682,0.030829309035141066,-0.005964759157210936,0.0064092948225580515,0.010359112156634863,0.025730245758457098,-0.014584351402250733
1994-05-06,0.0252665426360463,-0.008890425073641253,-0.013914120124317947,0.007723700734668173,0.03041932203045194,0.02142199757412127,0.017824798123378945,-0.004170812858395135,0.029633539036918254,-0.005828517645525643,0.0057279095903210705,0.01013977441306906,0.02511529750966296,-0.014270205127116012
1994-05-09,0.0252665426360463,-0.008890425073641253,-0.013914120124317947,0.007723700734668173,0.03041932203045194,0.02142199757412127,0.017824798123378945,-0.004170812858395135,0.029633539036918254,-0.005828517645525643,0.0057279095903210705,0.01013977441306906,0.02511529750966296,-0.014270205127116012
1994-05-10,0.0252665426360463,-0.02667127575083439,-0.013914120124317947,0.007723700734668173,0.010139773808691441,0.02142199757412127,0.017824798123378945,-0.004170812858395135,0.029633539036918254,-0.005828517645525643,-0.005727909248911073,-0.010139773808691441,0.02511529750966296,-0.014270205127116012
1994-05-11,0.025414569760140348,-0.026510068146922368,-0.014376967475278493,0.0076750280936557285,0.010139773808691441,0.021739278896474496,0.017056741947282756,-0.004396418194493563,0.029720658287231676,-0.005645767546615406,-0.005734556232416572,-0.010139773808691441,0.026052136071611363,-0.014687073195200342
1994-05-12,0.025740652809738813,-0.026850207049449428,-0.014561431955400026,0.007773502968113698,0.01026987274001242,0.022018205922410296,0.01727558942268276,-0.004452826682447549,0.03010199084496689,-0.005718205880858299,-0.005808133774826636,-0.01026987274001242,0.026386399451198802,-0.014875516503993947
1994-05-13,0.026027187802271798,-0.026804723988249856,-0.014469766833480814,0.007775288676770035,0.01026987274001242,0.021406229331019655,0.016296272171461457,-0.004494264771496406,0.030131961863588224,-0.0057234715103581845,-0.0058502380837306585,-0.01026987274001242,0.026704356148768874,-0.014775519596145236
1994-05-16,0.0250619878057807,-0.025604484376218643,-0.01451672231951195,0.007612039978179367,0.010020116167108356,0.021516640439492928,0.013573451869048134,-0.004383868485972592,0.02928868239560047,-0.00557192979564436,-0.0056150924952700345,-0.010020116167108356,0.025520265789784655,-0.014975570580950273
1994-05-17,0.0250619878057807,-0.008534827955834419,-0.01451672231951195,0.007612039978179367,-0.010020116764353824,0.021516640439492928,0.013573451869048134,-0.013151605719216702,0.02928868239560047,-0.00557192979564436,-0.0056150924952700345,0.010020116764353824,0.008506755094247512,-0.014975570580950273
1994-05-18,0.02437752756950502,-0.00852873990426691,-0.014579788623850835,0.007739411219480061,-0.010020116764353824,0.021265530580838292,0.012919763872140803,-0.013244008501800119,0.027705687102616647,-0.005552312833497014,-0.005626053444905084,0.010020116764353824,0.00856750860515883,-0.01509762308495457
1994-05-19,0.025248397985648114,-0.008672064670142738,-0.014486579328811956,0.007591048386945261,-0.010020116764353824,0.021392145735810806,0.01247963279696414,-0.013291016280373916,0.029892130912509876,-0.005573378394433937,-0.005666627568075119,0.010020116764353824,0.008635410296669064,-0.015057388571398437
1994-05-20,0.025248397985648114,-0.008672064670142738,-0.014486579328811956,0.007591048386945261,-0.010020116764353824,0.021392145735810806,0.01247963279696414,-0.013291016280373916,0.029892130912509876,-0.005573378394433937,-0.005666627568075119,0.010020116764353824,0.008635410296669064,-0.015057388571398437
1994-05-23,0.023850025184809397,-0.008051616152439836,-0.013904527712018139,0.0072264276586531525,-0.009577168724299825,0.01955373435432963,0.011503950964108616,-0.013120069500892876,0.02565680642441806,-0.005282144946821166,-0.005355172040651304,0.008694778807913204,0.00784728634090642,-0.014437803192833339
1994-05-24,0.02179528447500665,0.015520071704267216,-0.013681926443093977,0.007185980572696116,-0.009411973871679087,0.006447189918017853,0.011033079497674927,-0.004276411926092601,0.02234638973115313,-0.005150503484873755,-0.0051744890638805024,0.00765351963822865,0.023176529308801763,-0.014241111021078508
1994-05-25,0.019807770717955253,0.015550305808853497,-0.013511351661842164,0.007117413388883522,-0.00931057350333823,0.006274834761403692,0.010815132624986196,-0.0042389116898561095,0.021426663181480503,-0.005095103261179679,-0.005103021858998854,0.007480340825317805,0.02292234487184476,-0.01408728052775376
1994-05-26,0.019976592520599953,0.015575667644366848,-0.01358484941893372,0.0071139746405226465,-0.00931057350333823,0.006238108197640587,0.010199552447134651,-0.004224651450501249,0.02151261809488003,-0.005081351660150868,-0.005097651925842294,0.007517632982539158,0.022297450034357978,-0.01408752825778072
1994-05-27,0.019976592520599953,0.015575667644366848,-0.01358484941893372,0.0071139746405226465,-0.00931057350333823,0.006238108197640587,0.010199552447134651,-0.004224651450501249,0.02151261809488003,-0.005081351660150868,-0.005097651925842294,0.007517632982539158,0.022297450034357978,-0.01408752825778072
