tdate,AEX,AS51,CAC,DAX,FTSE,HSI,IBEX,MIB,NKY,OMX,SG,SMI,SPX,TSX
2011-05-27,0.0053964512696191725,-0.0053964512696191725,0.0,0.0,0.0,0.0,0.0053964512696191725,0.0053964512696191725,-0.0053964512696191725,0.0053964512696191725,-0.0053964512696191725,-0.0053964512696191725,0.0,0.0053964512696191725
2011-05-30,0.0053964512696191725,-0.0053964512696191725,0.0,0.0,0.0,0.0,0.0053964512696191725,0.0053964512696191725,-0.0053964512696191725,0.0053964512696191725,-0.0053964512696191725,-0.0053964512696191725,0.0,0.0053964512696191725
2011-05-31,0.0,0.0,-0.008567344138465237,0.008567344138465237,0.0,-0.008567344138465237,0.008567344138465237,0.008567344138465237,-0.008567344138465237,0.008567344138465237,0.0,-0.008567344138465237,0.0,0.008567344138465237
2011-06-01,0.0,0.0,-0.008567344138465237,0.008567344138465237,0.0,-0.008567344138465237,0.008567344138465237,0.008567344138465237,-0.008567344138465237,0.008567344138465237,0.0,-0.008567344138465237,0.0,0.008567344138465237
2011-06-02,0.0,0.0,-0.008567344138465237,0.008567344138465237,0.0,-0.008567344138465237,0.008567344138465237,0.008567344138465237,-0.008567344138465237,0.008567344138465237,0.0,-0.008567344138465237,0.0,0.008567344138465237
2011-06-03,0.0,0.0,-0.008567344138465237,0.008567344138465237,0.0,-0.008567344138465237,0.008567344138465237,0.008567344138465237,-0.008567344138465237,0.008567344138465237,0.0,-0.008567344138465237,0.0,0.008567344138465237
2011-06-06,0.0,0.0,-0.008567344138465237,0.008567344138465237,0.0,-0.008567344138465237,0.008567344138465237,0.008567344138465237,-0.008567344138465237,0.008567344138465237,0.0,-0.008567344138465237,0.0,0.008567344138465237
2011-06-07,0.0,0.0,-0.05394470399637462,0.05394470399637462,0.0,-0.05394470399637462,0.05394470399637462,0.05394470399637462,-0.05394470399637462,0.05394470399637462,0.0,-0.05394470399637462,0.0,0.05394470399637462
2011-06-08,0.0,0.0,-0.05394470399637462,0.05394470399637462,0.0,-0.05394470399637462,0.05394470399637462,0.05394470399637462,-0.05394470399637462,0.05394470399637462,0.0,-0.05394470399637462,0.0,0.05394470399637462
2011-06-09,0.0,0.0,-0.05394470399637462,0.05394470399637462,0.0,-0.05394470399637462,0.05394470399637462,0.05394470399637462,-0.05394470399637462,0.05394470399637462,0.0,-0.05394470399637462,0.0,0.05394470399637462
2011-06-10,0.0,0.0,-0.05394470399637462,0.05394470399637462,0.0,-0.05394470399637462,0.05394470399637462,0.05394470399637462,-0.05394470399637462,0.05394470399637462,0.0,-0.05394470399637462,0.0,0.05394470399637462
2011-06-13,0.0,0.0,-0.05394470399637462,0.05394470399637462,0.0,-0.05394470399637462,0.05394470399637462,0.05394470399637462,-0.05394470399637462,0.05394470399637462,0.0,-0.05394470399637462,0.0,0.05394470399637462
2011-06-14,0.0,0.0,-0.05394470399637462,0.05394470399637462,0.0,-0.05394470399637462,0.05394470399637462,0.05394470399637462,-0.05394470399637462,0.05394470399637462,0.0,-0.05394470399637462,0.0,0.05394470399637462
2011-06-15,0.0,0.0,-0.05394470399637462,0.05394470399637462,0.0,-0.05394470399637462,0.05394470399637462,0.05394470399637462,-0.05394470399637462,0.05394470399637462,0.0,-0.05394470399637462,0.0,0.05394470399637462
2011-06-16,0.0,0.0,-0.05394470399637462,0.05394470399637462,0.0,-0.05394470399637462,0.05394470399637462,0.05394470399637462,-0.05394470399637462,0.05394470399637462,0.0,-0.05394470399637462,0.0,0.05394470399637462
2011-06-17,0.0,0.0,-0.05394470399637462,0.05394470399637462,0.0,-0.05394470399637462,0.05394470399637462,0.05394470399637462,-0.05394470399637462,0.05394470399637462,0.0,-0.05394470399637462,0.0,0.05394470399637462
2011-06-20,0.0,0.0,-0.05394470399637462,0.05394470399637462,0.0,-0.05394470399637462,0.05394470399637462,0.05394470399637462,-0.05394470399637462,0.05394470399637462,0.0,-0.05394470399637462,0.0,0.05394470399637462
2011-06-21,0.0,0.0,-0.050426833056558,0.050426833056558,0.0,-0.050426833056558,0.050426833056558,0.050426833056558,-0.050426833056558,0.050426833056558,0.0,-0.050426833056558,0.0,0.050426833056558
2011-06-22,0.0,0.0,-0.050426833056558,0.050426833056558,0.0,-0.050426833056558,0.050426833056558,0.050426833056558,-0.050426833056558,0.050426833056558,0.0,-0.050426833056558,0.0,0.050426833056558
2011-06-23,0.0,0.0,-0.050426833056558,0.050426833056558,0.0,-0.050426833056558,0.050426833056558,0.050426833056558,-0.050426833056558,0.050426833056558,0.0,-0.050426833056558,0.0,0.050426833056558
2011-06-24,0.0,0.0,-0.050426833056558,0.050426833056558,0.0,-0.050426833056558,0.050426833056558,0.050426833056558,-0.050426833056558,0.050426833056558,0.0,-0.050426833056558,0.0,0.050426833056558
2011-06-27,0.0,0.0,-0.050426833056558,0.050426833056558,0.0,-0.050426833056558,0.050426833056558,0.050426833056558,-0.050426833056558,0.050426833056558,0.0,-0.050426833056558,0.0,0.050426833056558
2011-06-28,0.0,0.0,-0.04764877873078044,0.04764877873078044,0.0,-0.04764877873078044,0.04764877873078044,0.04764877873078044,-0.04764877873078044,0.04764877873078044,0.0,-0.04764877873078044,0.0,0.04764877873078044
2011-06-29,0.0,0.0,-0.04764877873078044,0.04764877873078044,0.0,-0.04764877873078044,0.04764877873078044,0.04764877873078044,-0.04764877873078044,0.04764877873078044,0.0,-0.04764877873078044,0.0,0.04764877873078044
2011-06-30,0.0,-0.04804215451900279,0.0,0.0,0.0,0.04804215451900279,0.04804215451900279,0.0,-0.04804215451900279,0.04804215451900279,-0.04804215451900279,0.04804215451900279,-0.04804215451900279,0.04804215451900279
2011-07-01,0.0,-0.04804215451900279,0.0,0.0,0.0,0.04804215451900279,0.04804215451900279,0.0,-0.04804215451900279,0.04804215451900279,-0.04804215451900279,0.04804215451900279,-0.04804215451900279,0.04804215451900279
2011-07-04,0.0,-0.04804215451900279,0.0,0.0,0.0,0.04804215451900279,0.04804215451900279,0.0,-0.04804215451900279,0.04804215451900279,-0.04804215451900279,0.04804215451900279,-0.04804215451900279,0.04804215451900279
2011-07-05,0.0,-0.04804215451900279,0.0,0.0,0.0,0.04804215451900279,0.04804215451900279,0.0,-0.04804215451900279,0.04804215451900279,-0.04804215451900279,0.04804215451900279,-0.04804215451900279,0.04804215451900279
2011-07-06,0.0,-0.04804215451900279,0.0,0.0,0.0,0.04804215451900279,0.04804215451900279,0.0,-0.04804215451900279,0.04804215451900279,-0.04804215451900279,0.04804215451900279,-0.04804215451900279,0.04804215451900279
2011-07-07,0.0,-0.04804215451900279,0.0,0.0,0.0,0.04804215451900279,0.04804215451900279,0.0,-0.04804215451900279,0.04804215451900279,-0.04804215451900279,0.04804215451900279,-0.04804215451900279,0.04804215451900279
2011-07-08,0.0,-0.04804215451900279,0.0,0.0,0.0,0.04804215451900279,0.04804215451900279,0.0,-0.04804215451900279,0.04804215451900279,-0.04804215451900279,0.04804215451900279,-0.04804215451900279,0.04804215451900279
2011-07-11,0.0,-0.04804215451900279,0.0,0.0,0.0,0.04804215451900279,0.04804215451900279,0.0,-0.04804215451900279,0.04804215451900279,-0.04804215451900279,0.04804215451900279,-0.04804215451900279,0.04804215451900279
2011-07-12,0.0,-0.04804215451900279,0.0,0.0,0.0,0.04804215451900279,0.04804215451900279,0.0,-0.04804215451900279,0.04804215451900279,-0.04804215451900279,0.04804215451900279,-0.04804215451900279,0.04804215451900279
2011-07-13,0.0,-0.04804215451900279,0.0,0.0,0.0,0.04804215451900279,0.04804215451900279,0.0,-0.04804215451900279,0.04804215451900279,-0.04804215451900279,0.04804215451900279,-0.04804215451900279,0.04804215451900279
2011-07-14,0.0,-0.04804215451900279,0.0,0.0,0.0,0.04804215451900279,0.04804215451900279,0.0,-0.04804215451900279,0.04804215451900279,-0.04804215451900279,0.04804215451900279,-0.04804215451900279,0.04804215451900279
2011-07-15,0.0,-0.04804215451900279,0.0,0.0,0.0,0.04804215451900279,0.04804215451900279,0.0,-0.04804215451900279,0.04804215451900279,-0.04804215451900279,0.04804215451900279,-0.04804215451900279,0.04804215451900279
2011-07-18,0.0,-0.04804215451900279,0.0,0.0,0.0,0.04804215451900279,0.04804215451900279,0.0,-0.04804215451900279,0.04804215451900279,-0.04804215451900279,0.04804215451900279,-0.04804215451900279,0.04804215451900279
2011-07-19,0.0,-0.04538105878050186,0.0,0.0,0.0,0.04538105878050186,0.04538105878050186,0.0,-0.04538105878050186,0.04538105878050186,-0.04538105878050186,0.04538105878050186,-0.04538105878050186,0.04538105878050186
2011-07-20,0.0,-0.04538105878050186,0.0,0.0,0.0,0.04538105878050186,0.04538105878050186,0.0,-0.04538105878050186,0.04538105878050186,-0.04538105878050186,0.04538105878050186,-0.04538105878050186,0.04538105878050186
2011-07-21,0.0,-0.04538105878050186,0.0,0.0,0.0,0.04538105878050186,0.04538105878050186,0.0,-0.04538105878050186,0.04538105878050186,-0.04538105878050186,0.04538105878050186,-0.04538105878050186,0.04538105878050186
2011-07-22,0.0,-0.04538105878050186,0.0,0.0,0.0,0.04538105878050186,0.04538105878050186,0.0,-0.04538105878050186,0.04538105878050186,-0.04538105878050186,0.04538105878050186,-0.04538105878050186,0.04538105878050186
2011-07-25,0.0,-0.04538105878050186,0.0,0.0,0.0,0.04538105878050186,0.04538105878050186,0.0,-0.04538105878050186,0.04538105878050186,-0.04538105878050186,0.04538105878050186,-0.04538105878050186,0.04538105878050186
2011-07-26,0.0,-0.04538105878050186,0.0,0.0,0.0,0.04538105878050186,0.04538105878050186,0.0,-0.04538105878050186,0.04538105878050186,-0.04538105878050186,0.04538105878050186,-0.04538105878050186,0.04538105878050186
2011-07-27,0.0,-0.04538105878050186,0.0,0.0,0.0,0.04538105878050186,0.04538105878050186,0.0,-0.04538105878050186,0.04538105878050186,-0.04538105878050186,0.04538105878050186,-0.04538105878050186,0.04538105878050186
2011-07-28,0.0,-0.04538105878050186,0.0,0.0,0.0,0.04538105878050186,0.04538105878050186,0.0,-0.04538105878050186,0.04538105878050186,-0.04538105878050186,0.04538105878050186,-0.04538105878050186,0.04538105878050186
2011-07-29,0.0,-0.030575750476317148,0.030575750476317148,0.0,0.0,-0.030575750476317148,0.030575750476317148,0.0,-0.030575750476317148,0.030575750476317148,-0.030575750476317148,0.030575750476317148,0.0,0.030575750476317148
2011-08-01,0.0,-0.030575750476317148,0.030575750476317148,0.0,0.0,-0.030575750476317148,0.030575750476317148,0.0,-0.030575750476317148,0.030575750476317148,-0.030575750476317148,0.030575750476317148,0.0,0.030575750476317148
2011-08-02,0.0,-0.028633129201723,0.028633129201723,0.0,0.0,-0.028633129201723,0.028633129201723,0.0,-0.028633129201723,0.028633129201723,-0.028633129201723,0.028633129201723,0.0,0.028633129201723
2011-08-03,0.0,-0.028633129201723,0.028633129201723,0.0,0.0,-0.028633129201723,0.028633129201723,0.0,-0.028633129201723,0.028633129201723,-0.028633129201723,0.028633129201723,0.0,0.028633129201723
2011-08-04,0.0,-0.028633129201723,0.028633129201723,0.0,0.0,-0.028633129201723,0.028633129201723,0.0,-0.028633129201723,0.028633129201723,-0.028633129201723,0.028633129201723,0.0,0.028633129201723
2011-08-05,0.0,-0.028633129201723,0.028633129201723,0.0,0.0,-0.028633129201723,0.028633129201723,0.0,-0.028633129201723,0.028633129201723,-0.028633129201723,0.028633129201723,0.0,0.028633129201723
2011-08-08,0.0,-0.028633129201723,0.028633129201723,0.0,0.0,-0.028633129201723,0.028633129201723,0.0,-0.028633129201723,0.028633129201723,-0.028633129201723,0.028633129201723,0.0,0.028633129201723
2011-08-09,0.0,-0.02319203185427915,0.02319203185427915,0.0,0.0,-0.02319203185427915,0.02319203185427915,0.0,-0.02319203185427915,0.02319203185427915,-0.02319203185427915,0.02319203185427915,0.0,0.02319203185427915
2011-08-10,0.0,-0.02319203185427915,0.02319203185427915,0.0,0.0,-0.02319203185427915,0.02319203185427915,0.0,-0.02319203185427915,0.02319203185427915,-0.02319203185427915,0.02319203185427915,0.0,0.02319203185427915
2011-08-11,0.0,-0.02319203185427915,0.02319203185427915,0.0,0.0,-0.02319203185427915,0.02319203185427915,0.0,-0.02319203185427915,0.02319203185427915,-0.02319203185427915,0.02319203185427915,0.0,0.02319203185427915
2011-08-12,0.0,-0.02319203185427915,0.02319203185427915,0.0,0.0,-0.02319203185427915,0.02319203185427915,0.0,-0.02319203185427915,0.02319203185427915,-0.02319203185427915,0.02319203185427915,0.0,0.02319203185427915
2011-08-15,0.0,-0.02319203185427915,0.02319203185427915,0.0,0.0,-0.02319203185427915,0.02319203185427915,0.0,-0.02319203185427915,0.02319203185427915,-0.02319203185427915,0.02319203185427915,0.0,0.02319203185427915
2011-08-16,0.0,-0.019633169876326288,0.019633169876326288,0.0,0.0,-0.019633169876326288,0.019633169876326288,0.0,-0.019633169876326288,0.019633169876326288,-0.019633169876326288,0.019633169876326288,0.0,0.019633169876326288
2011-08-17,0.0,-0.019633169876326288,0.019633169876326288,0.0,0.0,-0.019633169876326288,0.019633169876326288,0.0,-0.019633169876326288,0.019633169876326288,-0.019633169876326288,0.019633169876326288,0.0,0.019633169876326288
2011-08-18,0.0,-0.019633169876326288,0.019633169876326288,0.0,0.0,-0.019633169876326288,0.019633169876326288,0.0,-0.019633169876326288,0.019633169876326288,-0.019633169876326288,0.019633169876326288,0.0,0.019633169876326288
2011-08-19,0.0,-0.019633169876326288,0.019633169876326288,0.0,0.0,-0.019633169876326288,0.019633169876326288,0.0,-0.019633169876326288,0.019633169876326288,-0.019633169876326288,0.019633169876326288,0.0,0.019633169876326288
2011-08-22,0.0,-0.019633169876326288,0.019633169876326288,0.0,0.0,-0.019633169876326288,0.019633169876326288,0.0,-0.019633169876326288,0.019633169876326288,-0.019633169876326288,0.019633169876326288,0.0,0.019633169876326288
2011-08-23,0.0,-0.018724329397857967,0.018724329397857967,0.0,0.0,-0.018724329397857967,0.018724329397857967,0.0,-0.018724329397857967,0.018724329397857967,-0.018724329397857967,0.018724329397857967,0.0,0.018724329397857967
2011-08-24,0.0,-0.018724329397857967,0.018724329397857967,0.0,0.0,-0.018724329397857967,0.018724329397857967,0.0,-0.018724329397857967,0.018724329397857967,-0.018724329397857967,0.018724329397857967,0.0,0.018724329397857967
2011-08-25,0.0,-0.018724329397857967,0.018724329397857967,0.0,0.0,-0.018724329397857967,0.018724329397857967,0.0,-0.018724329397857967,0.018724329397857967,-0.018724329397857967,0.018724329397857967,0.0,0.018724329397857967
2011-08-26,0.0,-0.018724329397857967,0.018724329397857967,0.0,0.0,-0.018724329397857967,0.018724329397857967,0.0,-0.018724329397857967,0.018724329397857967,-0.018724329397857967,0.018724329397857967,0.0,0.018724329397857967
2011-08-29,0.0,-0.018724329397857967,0.018724329397857967,0.0,0.0,-0.018724329397857967,0.018724329397857967,0.0,-0.018724329397857967,0.018724329397857967,-0.018724329397857967,0.018724329397857967,0.0,0.018724329397857967
2011-08-30,0.0,-0.018724329397857967,0.018724329397857967,0.0,0.0,-0.018724329397857967,0.018724329397857967,0.0,-0.018724329397857967,0.018724329397857967,-0.018724329397857967,0.018724329397857967,0.0,0.018724329397857967
2011-08-31,0.0,-0.019187920358566438,0.0,0.019187920358566438,0.0,0.0,0.019187920358566438,0.019187920358566438,-0.019187920358566438,0.019187920358566438,0.019187920358566438,-0.019187920358566438,-0.019187920358566438,0.0
2011-09-01,0.0,-0.019187920358566438,0.0,0.019187920358566438,0.0,0.0,0.019187920358566438,0.019187920358566438,-0.019187920358566438,0.019187920358566438,0.019187920358566438,-0.019187920358566438,-0.019187920358566438,0.0
2011-09-02,0.0,-0.019187920358566438,0.0,0.019187920358566438,0.0,0.0,0.019187920358566438,0.019187920358566438,-0.019187920358566438,0.019187920358566438,0.019187920358566438,-0.019187920358566438,-0.019187920358566438,0.0
2011-09-05,0.0,-0.019187920358566438,0.0,0.019187920358566438,0.0,0.0,0.019187920358566438,0.019187920358566438,-0.019187920358566438,0.019187920358566438,0.019187920358566438,-0.019187920358566438,-0.019187920358566438,0.0
2011-09-06,0.0,-0.018132861462674656,0.0,0.018132861462674656,0.0,0.0,0.018132861462674656,0.018132861462674656,-0.018132861462674656,0.018132861462674656,0.018132861462674656,-0.018132861462674656,-0.018132861462674656,0.0
2011-09-07,0.0,-0.018132861462674656,0.0,0.018132861462674656,0.0,0.0,0.018132861462674656,0.018132861462674656,-0.018132861462674656,0.018132861462674656,0.018132861462674656,-0.018132861462674656,-0.018132861462674656,0.0
2011-09-08,0.0,-0.018132861462674656,0.0,0.018132861462674656,0.0,0.0,0.018132861462674656,0.018132861462674656,-0.018132861462674656,0.018132861462674656,0.018132861462674656,-0.018132861462674656,-0.018132861462674656,0.0
2011-09-09,0.0,-0.018132861462674656,0.0,0.018132861462674656,0.0,0.0,0.018132861462674656,0.018132861462674656,-0.018132861462674656,0.018132861462674656,0.018132861462674656,-0.018132861462674656,-0.018132861462674656,0.0
2011-09-12,0.0,-0.018132861462674656,0.0,0.018132861462674656,0.0,0.0,0.018132861462674656,0.018132861462674656,-0.018132861462674656,0.018132861462674656,0.018132861462674656,-0.018132861462674656,-0.018132861462674656,0.0
2011-09-13,0.0,-0.018132861462674656,0.0,0.018132861462674656,0.0,0.0,0.018132861462674656,0.018132861462674656,-0.018132861462674656,0.018132861462674656,0.018132861462674656,-0.018132861462674656,-0.018132861462674656,0.0
2011-09-14,0.0,-0.018132861462674656,0.0,0.018132861462674656,0.0,0.0,0.018132861462674656,0.018132861462674656,-0.018132861462674656,0.018132861462674656,0.018132861462674656,-0.018132861462674656,-0.018132861462674656,0.0
2011-09-15,0.0,-0.018132861462674656,0.0,0.018132861462674656,0.0,0.0,0.018132861462674656,0.018132861462674656,-0.018132861462674656,0.018132861462674656,0.018132861462674656,-0.018132861462674656,-0.018132861462674656,0.0
2011-09-16,0.0,-0.018132861462674656,0.0,0.018132861462674656,0.0,0.0,0.018132861462674656,0.018132861462674656,-0.018132861462674656,0.018132861462674656,0.018132861462674656,-0.018132861462674656,-0.018132861462674656,0.0
2011-09-19,0.0,-0.018132861462674656,0.0,0.018132861462674656,0.0,0.0,0.018132861462674656,0.018132861462674656,-0.018132861462674656,0.018132861462674656,0.018132861462674656,-0.018132861462674656,-0.018132861462674656,0.0
2011-09-20,0.0,-0.017043714237121744,0.0,0.017043714237121744,0.0,0.0,0.017043714237121744,0.017043714237121744,-0.017043714237121744,0.017043714237121744,0.017043714237121744,-0.017043714237121744,-0.017043714237121744,0.0
2011-09-21,0.0,-0.017043714237121744,0.0,0.017043714237121744,0.0,0.0,0.017043714237121744,0.017043714237121744,-0.017043714237121744,0.017043714237121744,0.017043714237121744,-0.017043714237121744,-0.017043714237121744,0.0
2011-09-22,0.0,-0.017043714237121744,0.0,0.017043714237121744,0.0,0.0,0.017043714237121744,0.017043714237121744,-0.017043714237121744,0.017043714237121744,0.017043714237121744,-0.017043714237121744,-0.017043714237121744,0.0
2011-09-23,0.0,-0.017043714237121744,0.0,0.017043714237121744,0.0,0.0,0.017043714237121744,0.017043714237121744,-0.017043714237121744,0.017043714237121744,0.017043714237121744,-0.017043714237121744,-0.017043714237121744,0.0
2011-09-26,0.0,-0.017043714237121744,0.0,0.017043714237121744,0.0,0.0,0.017043714237121744,0.017043714237121744,-0.017043714237121744,0.017043714237121744,0.017043714237121744,-0.017043714237121744,-0.017043714237121744,0.0
2011-09-27,0.0,-0.01651270802085105,0.0,0.01651270802085105,0.0,0.0,0.01651270802085105,0.01651270802085105,-0.01651270802085105,0.01651270802085105,0.01651270802085105,-0.01651270802085105,-0.01651270802085105,0.0
2011-09-28,0.0,-0.01651270802085105,0.0,0.01651270802085105,0.0,0.0,0.01651270802085105,0.01651270802085105,-0.01651270802085105,0.01651270802085105,0.01651270802085105,-0.01651270802085105,-0.01651270802085105,0.0
2011-09-29,0.0,-0.01651270802085105,0.0,0.01651270802085105,0.0,0.0,0.01651270802085105,0.01651270802085105,-0.01651270802085105,0.01651270802085105,0.01651270802085105,-0.01651270802085105,-0.01651270802085105,0.0
2011-09-30,-0.01518858893098775,0.01518858893098775,0.0,0.0,0.0,0.01518858893098775,-0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775,0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775
2011-10-03,-0.01518858893098775,0.01518858893098775,0.0,0.0,0.0,0.01518858893098775,-0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775,0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775
2011-10-04,-0.01518858893098775,0.01518858893098775,0.0,0.0,0.0,0.01518858893098775,-0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775,0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775
2011-10-05,-0.01518858893098775,0.01518858893098775,0.0,0.0,0.0,0.01518858893098775,-0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775,0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775
2011-10-06,-0.01518858893098775,0.01518858893098775,0.0,0.0,0.0,0.01518858893098775,-0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775,0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775
2011-10-07,-0.01518858893098775,0.01518858893098775,0.0,0.0,0.0,0.01518858893098775,-0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775,0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775
2011-10-10,-0.01518858893098775,0.01518858893098775,0.0,0.0,0.0,0.01518858893098775,-0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775,0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775
2011-10-11,-0.01518858893098775,0.01518858893098775,0.0,0.0,0.0,0.01518858893098775,-0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775,0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775
2011-10-12,-0.01518858893098775,0.01518858893098775,0.0,0.0,0.0,0.01518858893098775,-0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775,0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775
2011-10-13,-0.01518858893098775,0.01518858893098775,0.0,0.0,0.0,0.01518858893098775,-0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775,0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775
2011-10-14,-0.01518858893098775,0.01518858893098775,0.0,0.0,0.0,0.01518858893098775,-0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775,0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775
2011-10-17,-0.01518858893098775,0.01518858893098775,0.0,0.0,0.0,0.01518858893098775,-0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775,0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775
2011-10-18,-0.01518858893098775,0.01518858893098775,0.0,0.0,0.0,0.01518858893098775,-0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775,0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775
2011-10-19,-0.01518858893098775,0.01518858893098775,0.0,0.0,0.0,0.01518858893098775,-0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775,0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775
2011-10-20,-0.01518858893098775,0.01518858893098775,0.0,0.0,0.0,0.01518858893098775,-0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775,0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775
2011-10-21,-0.01518858893098775,0.01518858893098775,0.0,0.0,0.0,0.01518858893098775,-0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775,0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775
2011-10-24,-0.01518858893098775,0.01518858893098775,0.0,0.0,0.0,0.01518858893098775,-0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775,0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775
2011-10-25,-0.01518858893098775,0.01518858893098775,0.0,0.0,0.0,0.01518858893098775,-0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775,0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775
2011-10-26,-0.01518858893098775,0.01518858893098775,0.0,0.0,0.0,0.01518858893098775,-0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775,0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775
2011-10-27,-0.01518858893098775,0.01518858893098775,0.0,0.0,0.0,0.01518858893098775,-0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775,0.01518858893098775,-0.01518858893098775,0.0,0.01518858893098775
