tdate,BO,C,CL,CT,GC,HG,KC,NG,S,SB,SI,SM,W,XBW
1993-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-07-28,-0.029200944377170662,-0.03229519294058738,0.0,0.0,0.0,0.02210256080854433,0.0,0.014068841366193872,0.0,0.013866290298771872,-0.019375140665832697,-0.032815207835003066,0.02867407565815943,0.0
1993-07-29,-0.029200944377170662,-0.03229519294058738,0.0,0.0,0.0,0.02210256080854433,0.0,0.014068841366193872,0.0,0.013866290298771872,-0.019375140665832697,-0.032815207835003066,0.02867407565815943,0.0
1993-07-30,-0.029200944377170662,-0.03229519294058738,0.0,0.0,0.0,0.02210256080854433,0.0,0.014068841366193872,0.0,0.013866290298771872,-0.019375140665832697,-0.032815207835003066,0.02867407565815943,0.0
1993-08-02,-0.029200944377170662,-0.03229519294058738,0.0,0.0,0.0,0.02210256080854433,0.0,0.014068841366193872,0.0,0.013866290298771872,-0.019375140665832697,-0.032815207835003066,0.02867407565815943,0.0
1993-08-03,-0.025598580404892556,0.0,0.0,0.02724706920721832,0.0,0.021071553820136417,-0.012050219144359088,0.014024586072052918,0.0,0.012732398349371095,-0.018393903114752762,-0.029619110331672187,0.0,0.0
1993-08-04,-0.025598580404892556,0.0,0.0,0.02724706920721832,0.0,0.021071553820136417,-0.012050219144359088,0.014024586072052918,0.0,0.012732398349371095,-0.018393903114752762,-0.029619110331672187,0.0,0.0
1993-08-05,-0.025598580404892556,0.0,0.0,0.02724706920721832,0.0,0.021071553820136417,-0.012050219144359088,0.014024586072052918,0.0,0.012732398349371095,-0.018393903114752762,-0.029619110331672187,0.0,0.0
1993-08-06,-0.025598580404892556,0.0,0.0,0.02724706920721832,0.0,0.021071553820136417,-0.012050219144359088,0.014024586072052918,0.0,0.012732398349371095,-0.018393903114752762,-0.029619110331672187,0.0,0.0
1993-08-09,-0.025598580404892556,0.0,0.0,0.02724706920721832,0.0,0.021071553820136417,-0.012050219144359088,0.014024586072052918,0.0,0.012732398349371095,-0.018393903114752762,-0.029619110331672187,0.0,0.0
1993-08-10,-0.025729175394627452,0.0,0.0,0.028796798734395616,0.0,0.021244804955607672,-0.012379593979896545,0.014513532492804715,0.0,0.012970460359285283,0.0,-0.028772951499315844,0.0,-0.03240989714123745
1993-08-11,-0.025729175394627452,0.0,0.0,0.028796798734395616,0.0,0.021244804955607672,-0.012379593979896545,0.014513532492804715,0.0,0.012970460359285283,0.0,-0.028772951499315844,0.0,-0.03240989714123745
1993-08-12,-0.025729175394627452,0.0,0.0,0.028796798734395616,0.0,0.021244804955607672,-0.012379593979896545,0.014513532492804715,0.0,0.012970460359285283,0.0,-0.028772951499315844,0.0,-0.03240989714123745
1993-08-13,-0.025729175394627452,0.0,0.0,0.028796798734395616,0.0,0.021244804955607672,-0.012379593979896545,0.014513532492804715,0.0,0.012970460359285283,0.0,-0.028772951499315844,0.0,-0.03240989714123745
1993-08-16,-0.025729175394627452,0.0,0.0,0.028796798734395616,0.0,0.021244804955607672,-0.012379593979896545,0.014513532492804715,0.0,0.012970460359285283,0.0,-0.028772951499315844,0.0,-0.03240989714123745
1993-08-17,-0.027018994195189043,-0.03211491237607505,0.0,0.029564601595650008,0.0,0.0,-0.012878776170882256,0.01575891220921968,0.0,0.01410116751870493,0.016736039262359895,0.0,0.0,-0.03194251279505756
1993-08-18,-0.027018994195189043,-0.03211491237607505,0.0,0.029564601595650008,0.0,0.0,-0.012878776170882256,0.01575891220921968,0.0,0.01410116751870493,0.016736039262359895,0.0,0.0,-0.03194251279505756
1993-08-19,-0.027018994195189043,-0.03211491237607505,0.0,0.029564601595650008,0.0,0.0,-0.012878776170882256,0.01575891220921968,0.0,0.01410116751870493,0.016736039262359895,0.0,0.0,-0.03194251279505756
1993-08-20,-0.027018994195189043,-0.03211491237607505,0.0,0.029564601595650008,0.0,0.0,-0.012878776170882256,0.01575891220921968,0.0,0.01410116751870493,0.016736039262359895,0.0,0.0,-0.03194251279505756
1993-08-23,-0.027018994195189043,-0.03211491237607505,0.0,0.029564601595650008,0.0,0.0,-0.012878776170882256,0.01575891220921968,0.0,0.01410116751870493,0.016736039262359895,0.0,0.0,-0.03194251279505756
1993-08-24,-0.026000724958552483,-0.031316051792431056,0.0,0.029292596888719467,0.03125725930794516,0.0,-0.01240326300294255,0.0,0.0,0.013789826348930525,0.01597195183198517,0.0,0.0,-0.029503254626235924
1993-08-25,-0.026000724958552483,-0.031316051792431056,0.0,0.029292596888719467,0.03125725930794516,0.0,-0.01240326300294255,0.0,0.0,0.013789826348930525,0.01597195183198517,0.0,0.0,-0.029503254626235924
1993-08-26,-0.026000724958552483,-0.031316051792431056,0.0,0.029292596888719467,0.03125725930794516,0.0,-0.01240326300294255,0.0,0.0,0.013789826348930525,0.01597195183198517,0.0,0.0,-0.029503254626235924
1993-08-27,-0.026000724958552483,-0.031316051792431056,0.0,0.029292596888719467,0.03125725930794516,0.0,-0.01240326300294255,0.0,0.0,0.013789826348930525,0.01597195183198517,0.0,0.0,-0.029503254626235924
1993-08-30,-0.026000724958552483,-0.031316051792431056,0.0,0.029292596888719467,0.03125725930794516,0.0,-0.01240326300294255,0.0,0.0,0.013789826348930525,0.01597195183198517,0.0,0.0,-0.029503254626235924
1993-08-31,-0.027026918019248693,0.0,0.0,0.029681659586932165,0.0,0.027024218704704502,-0.01333022482227613,0.0,0.0,0.015179016106262997,0.01690713897952673,-0.03021834146634455,0.0,-0.03074395961877043
