tdate,CN,KR,TW,IN,MY,ID,BR,MX,RU,SA
1998-10-20,-0.01023193050878241,0.0,0.01023193050878241,0.0,0.01023193050878241,0.0,0.0,-0.01023193050878241,0.01023193050878241,-0.01023193050878241
1998-10-21,-0.01023193050878241,0.0,0.01023193050878241,0.0,0.01023193050878241,0.0,0.0,-0.01023193050878241,0.01023193050878241,-0.01023193050878241
1998-10-22,-0.01023193050878241,0.0,0.01023193050878241,0.0,0.01023193050878241,0.0,0.0,-0.01023193050878241,0.01023193050878241,-0.01023193050878241
1998-10-23,-0.01023193050878241,0.0,0.01023193050878241,0.0,0.01023193050878241,0.0,0.0,-0.01023193050878241,0.01023193050878241,-0.01023193050878241
1998-10-26,-0.01023193050878241,0.0,0.01023193050878241,0.0,0.01023193050878241,0.0,0.0,-0.01023193050878241,0.01023193050878241,-0.01023193050878241
1998-10-27,-0.01023193050878241,0.0,0.01023193050878241,0.0,0.01023193050878241,0.0,0.0,-0.01023193050878241,0.01023193050878241,-0.01023193050878241
1998-10-28,-0.01023193050878241,0.0,0.01023193050878241,0.0,0.01023193050878241,0.0,0.0,-0.01023193050878241,0.01023193050878241,-0.01023193050878241
1998-10-29,-0.01023193050878241,0.0,0.01023193050878241,0.0,0.01023193050878241,0.0,0.0,-0.01023193050878241,0.01023193050878241,-0.01023193050878241
1998-10-30,0.0,-0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492,0.0,0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492
1998-11-02,0.0,-0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492,0.0,0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492
1998-11-03,0.0,-0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492,0.0,0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492
1998-11-04,0.0,-0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492,0.0,0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492
1998-11-05,0.0,-0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492,0.0,0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492
1998-11-06,0.0,-0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492,0.0,0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492
1998-11-09,0.0,-0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492,0.0,0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492
1998-11-10,0.0,-0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492,0.0,0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492
1998-11-11,0.0,-0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492,0.0,0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492
1998-11-12,0.0,-0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492,0.0,0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492
1998-11-13,0.0,-0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492,0.0,0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492
1998-11-16,0.0,-0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492,0.0,0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492
1998-11-17,0.0,-0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492,0.0,0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492
1998-11-18,0.0,-0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492,0.0,0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492
1998-11-19,0.0,-0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492,0.0,0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492
1998-11-20,0.0,-0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492,0.0,0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492
1998-11-23,0.0,-0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492,0.0,0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492
1998-11-24,0.0,-0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492,0.0,0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492
1998-11-25,0.0,-0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492,0.0,0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492
1998-11-26,0.0,-0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492,0.0,0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492
1998-11-27,0.0,-0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492,0.0,0.007542877327832492,0.0,0.007542877327832492,-0.007542877327832492
1998-11-30,0.0,-0.008466494777344931,0.0,0.008466494777344931,-0.008466494777344931,0.0,0.0,-0.008466494777344931,0.008466494777344931,0.008466494777344931
1998-12-01,0.0,-0.008866829515016177,0.0,0.008866829515016177,-0.008866829515016177,0.0,0.0,-0.008866829515016177,0.008866829515016177,0.008866829515016177
1998-12-02,0.0,-0.008866829515016177,0.0,0.008866829515016177,-0.008866829515016177,0.0,0.0,-0.008866829515016177,0.008866829515016177,0.008866829515016177
1998-12-03,0.0,-0.008866829515016177,0.0,0.008866829515016177,-0.008866829515016177,0.0,0.0,-0.008866829515016177,0.008866829515016177,0.008866829515016177
1998-12-04,0.0,-0.008866829515016177,0.0,0.008866829515016177,-0.008866829515016177,0.0,0.0,-0.008866829515016177,0.008866829515016177,0.008866829515016177
1998-12-07,0.0,-0.008866829515016177,0.0,0.008866829515016177,-0.008866829515016177,0.0,0.0,-0.008866829515016177,0.008866829515016177,0.008866829515016177
1998-12-08,0.0,-0.008866829515016177,0.0,0.008866829515016177,-0.008866829515016177,0.0,0.0,-0.008866829515016177,0.008866829515016177,0.008866829515016177
1998-12-09,0.0,-0.008866829515016177,0.0,0.008866829515016177,-0.008866829515016177,0.0,0.0,-0.008866829515016177,0.008866829515016177,0.008866829515016177
1998-12-10,0.0,-0.008866829515016177,0.0,0.008866829515016177,-0.008866829515016177,0.0,0.0,-0.008866829515016177,0.008866829515016177,0.008866829515016177
1998-12-11,0.0,-0.008866829515016177,0.0,0.008866829515016177,-0.008866829515016177,0.0,0.0,-0.008866829515016177,0.008866829515016177,0.008866829515016177
1998-12-14,0.0,-0.008866829515016177,0.0,0.008866829515016177,-0.008866829515016177,0.0,0.0,-0.008866829515016177,0.008866829515016177,0.008866829515016177
1998-12-15,0.0,-0.008866829515016177,0.0,0.008866829515016177,-0.008866829515016177,0.0,0.0,-0.008866829515016177,0.008866829515016177,0.008866829515016177
1998-12-16,0.0,-0.008866829515016177,0.0,0.008866829515016177,-0.008866829515016177,0.0,0.0,-0.008866829515016177,0.008866829515016177,0.008866829515016177
1998-12-17,0.0,-0.008866829515016177,0.0,0.008866829515016177,-0.008866829515016177,0.0,0.0,-0.008866829515016177,0.008866829515016177,0.008866829515016177
1998-12-18,0.0,-0.008866829515016177,0.0,0.008866829515016177,-0.008866829515016177,0.0,0.0,-0.008866829515016177,0.008866829515016177,0.008866829515016177
1998-12-21,0.0,-0.008866829515016177,0.0,0.008866829515016177,-0.008866829515016177,0.0,0.0,-0.008866829515016177,0.008866829515016177,0.008866829515016177
1998-12-22,0.0,-0.009460704454815597,0.0,0.009460704454815597,-0.009460704454815597,0.0,0.0,-0.009460704454815597,0.009460704454815597,0.009460704454815597
1998-12-23,0.0,-0.009460704454815597,0.0,0.009460704454815597,-0.009460704454815597,0.0,0.0,-0.009460704454815597,0.009460704454815597,0.009460704454815597
1998-12-24,0.0,-0.009460704454815597,0.0,0.009460704454815597,-0.009460704454815597,0.0,0.0,-0.009460704454815597,0.009460704454815597,0.009460704454815597
1998-12-25,0.0,-0.009460704454815597,0.0,0.009460704454815597,-0.009460704454815597,0.0,0.0,-0.009460704454815597,0.009460704454815597,0.009460704454815597
1998-12-28,0.0,-0.009460704454815597,0.0,0.009460704454815597,-0.009460704454815597,0.0,0.0,-0.009460704454815597,0.009460704454815597,0.009460704454815597
1998-12-29,0.0,-0.009460704454815597,0.0,0.009460704454815597,-0.009460704454815597,0.0,0.0,-0.009460704454815597,0.009460704454815597,0.009460704454815597
1998-12-30,0.0,-0.009460704454815597,0.0,0.009460704454815597,-0.009460704454815597,0.0,0.0,-0.009460704454815597,0.009460704454815597,0.009460704454815597
1998-12-31,0.0,-0.008306267624420379,0.0,0.008306267624420379,-0.008306267624420379,0.0,0.008306267624420379,0.008306267624420379,-0.008306267624420379,0.0
1999-01-01,0.0,-0.008306267624420379,0.0,0.008306267624420379,-0.008306267624420379,0.0,0.008306267624420379,0.008306267624420379,-0.008306267624420379,0.0
1999-01-04,0.0,-0.008306267624420379,0.0,0.008306267624420379,-0.008306267624420379,0.0,0.008306267624420379,0.008306267624420379,-0.008306267624420379,0.0
1999-01-05,0.0,-0.008824619358571035,0.0,0.008824619358571035,-0.008824619358571035,0.0,0.008824619358571035,0.008824619358571035,-0.008824619358571035,0.0
1999-01-06,0.0,-0.008824619358571035,0.0,0.008824619358571035,-0.008824619358571035,0.0,0.008824619358571035,0.008824619358571035,-0.008824619358571035,0.0
1999-01-07,0.0,-0.008824619358571035,0.0,0.008824619358571035,-0.008824619358571035,0.0,0.008824619358571035,0.008824619358571035,-0.008824619358571035,0.0
1999-01-08,0.0,-0.008824619358571035,0.0,0.008824619358571035,-0.008824619358571035,0.0,0.008824619358571035,0.008824619358571035,-0.008824619358571035,0.0
1999-01-11,0.0,-0.008824619358571035,0.0,0.008824619358571035,-0.008824619358571035,0.0,0.008824619358571035,0.008824619358571035,-0.008824619358571035,0.0
1999-01-12,0.0,-0.01032949386255876,0.0,0.01032949386255876,-0.01032949386255876,0.0,0.01032949386255876,0.01032949386255876,-0.01032949386255876,0.0
1999-01-13,0.0,-0.01032949386255876,0.0,0.01032949386255876,-0.01032949386255876,0.0,0.01032949386255876,0.01032949386255876,-0.01032949386255876,0.0
1999-01-14,0.0,-0.01032949386255876,0.0,0.01032949386255876,-0.01032949386255876,0.0,0.01032949386255876,0.01032949386255876,-0.01032949386255876,0.0
1999-01-15,0.0,-0.01032949386255876,0.0,0.01032949386255876,-0.01032949386255876,0.0,0.01032949386255876,0.01032949386255876,-0.01032949386255876,0.0
1999-01-18,0.0,-0.01032949386255876,0.0,0.01032949386255876,-0.01032949386255876,0.0,0.01032949386255876,0.01032949386255876,-0.01032949386255876,0.0
1999-01-19,0.0,-0.012134507022463112,0.0,0.012134507022463112,-0.012134507022463112,0.0,0.012134507022463112,0.012134507022463112,-0.012134507022463112,0.0
1999-01-20,0.0,-0.012134507022463112,0.0,0.012134507022463112,-0.012134507022463112,0.0,0.012134507022463112,0.012134507022463112,-0.012134507022463112,0.0
1999-01-21,0.0,-0.012134507022463112,0.0,0.012134507022463112,-0.012134507022463112,0.0,0.012134507022463112,0.012134507022463112,-0.012134507022463112,0.0
1999-01-22,0.0,-0.012134507022463112,0.0,0.012134507022463112,-0.012134507022463112,0.0,0.012134507022463112,0.012134507022463112,-0.012134507022463112,0.0
1999-01-25,0.0,-0.012134507022463112,0.0,0.012134507022463112,-0.012134507022463112,0.0,0.012134507022463112,0.012134507022463112,-0.012134507022463112,0.0
1999-01-26,0.0,-0.012134507022463112,0.0,0.012134507022463112,-0.012134507022463112,0.0,0.012134507022463112,0.012134507022463112,-0.012134507022463112,0.0
1999-01-27,0.0,-0.012134507022463112,0.0,0.012134507022463112,-0.012134507022463112,0.0,0.012134507022463112,0.012134507022463112,-0.012134507022463112,0.0
1999-01-28,0.0,-0.012134507022463112,0.0,0.012134507022463112,-0.012134507022463112,0.0,0.012134507022463112,0.012134507022463112,-0.012134507022463112,0.0
1999-01-29,0.016075621120126362,0.0,0.0,-0.016075621120126362,-0.016075621120126362,0.0,-0.016075621120126362,0.016075621120126362,0.016075621120126362,0.0
1999-02-01,0.016075621120126362,0.0,0.0,-0.016075621120126362,-0.016075621120126362,0.0,-0.016075621120126362,0.016075621120126362,0.016075621120126362,0.0
1999-02-02,0.017962123441943662,0.0,0.0,-0.017962123441943662,-0.017962123441943662,0.0,-0.017962123441943662,0.017962123441943662,0.017962123441943662,0.0
1999-02-03,0.017962123441943662,0.0,0.0,-0.017962123441943662,-0.017962123441943662,0.0,-0.017962123441943662,0.017962123441943662,0.017962123441943662,0.0
1999-02-04,0.017962123441943662,0.0,0.0,-0.017962123441943662,-0.017962123441943662,0.0,-0.017962123441943662,0.017962123441943662,0.017962123441943662,0.0
1999-02-05,0.017962123441943662,0.0,0.0,-0.017962123441943662,-0.017962123441943662,0.0,-0.017962123441943662,0.017962123441943662,0.017962123441943662,0.0
1999-02-08,0.017962123441943662,0.0,0.0,-0.017962123441943662,-0.017962123441943662,0.0,-0.017962123441943662,0.017962123441943662,0.017962123441943662,0.0
1999-02-09,0.01961996391575345,0.0,0.0,-0.01961996391575345,-0.01961996391575345,0.0,-0.01961996391575345,0.01961996391575345,0.01961996391575345,0.0
1999-02-10,0.01961996391575345,0.0,0.0,-0.01961996391575345,-0.01961996391575345,0.0,-0.01961996391575345,0.01961996391575345,0.01961996391575345,0.0
1999-02-11,0.01961996391575345,0.0,0.0,-0.01961996391575345,-0.01961996391575345,0.0,-0.01961996391575345,0.01961996391575345,0.01961996391575345,0.0
1999-02-12,0.01961996391575345,0.0,0.0,-0.01961996391575345,-0.01961996391575345,0.0,-0.01961996391575345,0.01961996391575345,0.01961996391575345,0.0
1999-02-15,0.01961996391575345,0.0,0.0,-0.01961996391575345,-0.01961996391575345,0.0,-0.01961996391575345,0.01961996391575345,0.01961996391575345,0.0
1999-02-16,0.01961996391575345,0.0,0.0,-0.01961996391575345,-0.01961996391575345,0.0,-0.01961996391575345,0.01961996391575345,0.01961996391575345,0.0
1999-02-17,0.01961996391575345,0.0,0.0,-0.01961996391575345,-0.01961996391575345,0.0,-0.01961996391575345,0.01961996391575345,0.01961996391575345,0.0
1999-02-18,0.01961996391575345,0.0,0.0,-0.01961996391575345,-0.01961996391575345,0.0,-0.01961996391575345,0.01961996391575345,0.01961996391575345,0.0
1999-02-19,0.01961996391575345,0.0,0.0,-0.01961996391575345,-0.01961996391575345,0.0,-0.01961996391575345,0.01961996391575345,0.01961996391575345,0.0
1999-02-22,0.01961996391575345,0.0,0.0,-0.01961996391575345,-0.01961996391575345,0.0,-0.01961996391575345,0.01961996391575345,0.01961996391575345,0.0
1999-02-23,0.02159596486340055,0.0,0.0,-0.02159596486340055,-0.02159596486340055,0.0,-0.02159596486340055,0.02159596486340055,0.02159596486340055,0.0
1999-02-24,0.02159596486340055,0.0,0.0,-0.02159596486340055,-0.02159596486340055,0.0,-0.02159596486340055,0.02159596486340055,0.02159596486340055,0.0
1999-02-25,0.02159596486340055,0.0,0.0,-0.02159596486340055,-0.02159596486340055,0.0,-0.02159596486340055,0.02159596486340055,0.02159596486340055,0.0
1999-02-26,0.021967322287046037,0.0,0.0,-0.021967322287046037,-0.021967322287046037,0.0,0.0,-0.021967322287046037,0.021967322287046037,0.021967322287046037
1999-03-01,0.021967322287046037,0.0,0.0,-0.021967322287046037,-0.021967322287046037,0.0,0.0,-0.021967322287046037,0.021967322287046037,0.021967322287046037
1999-03-02,0.021967322287046037,0.0,0.0,-0.021967322287046037,-0.021967322287046037,0.0,0.0,-0.021967322287046037,0.021967322287046037,0.021967322287046037
1999-03-03,0.021967322287046037,0.0,0.0,-0.021967322287046037,-0.021967322287046037,0.0,0.0,-0.021967322287046037,0.021967322287046037,0.021967322287046037
1999-03-04,0.021967322287046037,0.0,0.0,-0.021967322287046037,-0.021967322287046037,0.0,0.0,-0.021967322287046037,0.021967322287046037,0.021967322287046037
1999-03-05,0.021967322287046037,0.0,0.0,-0.021967322287046037,-0.021967322287046037,0.0,0.0,-0.021967322287046037,0.021967322287046037,0.021967322287046037
1999-03-08,0.021967322287046037,0.0,0.0,-0.021967322287046037,-0.021967322287046037,0.0,0.0,-0.021967322287046037,0.021967322287046037,0.021967322287046037
1999-03-09,0.024156117035513094,0.0,0.0,-0.024156117035513094,-0.024156117035513094,0.0,0.0,-0.024156117035513094,0.024156117035513094,0.024156117035513094
1999-03-10,0.024156117035513094,0.0,0.0,-0.024156117035513094,-0.024156117035513094,0.0,0.0,-0.024156117035513094,0.024156117035513094,0.024156117035513094
1999-03-11,0.024156117035513094,0.0,0.0,-0.024156117035513094,-0.024156117035513094,0.0,0.0,-0.024156117035513094,0.024156117035513094,0.024156117035513094
1999-03-12,0.024156117035513094,0.0,0.0,-0.024156117035513094,-0.024156117035513094,0.0,0.0,-0.024156117035513094,0.024156117035513094,0.024156117035513094
1999-03-15,0.024156117035513094,0.0,0.0,-0.024156117035513094,-0.024156117035513094,0.0,0.0,-0.024156117035513094,0.024156117035513094,0.024156117035513094
1999-03-16,0.024156117035513094,0.0,0.0,-0.024156117035513094,-0.024156117035513094,0.0,0.0,-0.024156117035513094,0.024156117035513094,0.024156117035513094
1999-03-17,0.024156117035513094,0.0,0.0,-0.024156117035513094,-0.024156117035513094,0.0,0.0,-0.024156117035513094,0.024156117035513094,0.024156117035513094
1999-03-18,0.024156117035513094,0.0,0.0,-0.024156117035513094,-0.024156117035513094,0.0,0.0,-0.024156117035513094,0.024156117035513094,0.024156117035513094
1999-03-19,0.024156117035513094,0.0,0.0,-0.024156117035513094,-0.024156117035513094,0.0,0.0,-0.024156117035513094,0.024156117035513094,0.024156117035513094
1999-03-22,0.024156117035513094,0.0,0.0,-0.024156117035513094,-0.024156117035513094,0.0,0.0,-0.024156117035513094,0.024156117035513094,0.024156117035513094
1999-03-23,0.024156117035513094,0.0,0.0,-0.024156117035513094,-0.024156117035513094,0.0,0.0,-0.024156117035513094,0.024156117035513094,0.024156117035513094
1999-03-24,0.024156117035513094,0.0,0.0,-0.024156117035513094,-0.024156117035513094,0.0,0.0,-0.024156117035513094,0.024156117035513094,0.024156117035513094
1999-03-25,0.024156117035513094,0.0,0.0,-0.024156117035513094,-0.024156117035513094,0.0,0.0,-0.024156117035513094,0.024156117035513094,0.024156117035513094
1999-03-26,0.024156117035513094,0.0,0.0,-0.024156117035513094,-0.024156117035513094,0.0,0.0,-0.024156117035513094,0.024156117035513094,0.024156117035513094
1999-03-29,0.024156117035513094,0.0,0.0,-0.024156117035513094,-0.024156117035513094,0.0,0.0,-0.024156117035513094,0.024156117035513094,0.024156117035513094
1999-03-30,0.024156117035513094,0.0,0.0,-0.024156117035513094,-0.024156117035513094,0.0,0.0,-0.024156117035513094,0.024156117035513094,0.024156117035513094
1999-03-31,0.0238417425451883,-0.0238417425451883,0.0,0.0,0.0238417425451883,0.0,-0.0238417425451883,0.0,-0.0238417425451883,0.0238417425451883
1999-04-01,0.0238417425451883,-0.0238417425451883,0.0,0.0,0.0238417425451883,0.0,-0.0238417425451883,0.0,-0.0238417425451883,0.0238417425451883
1999-04-02,0.0238417425451883,-0.0238417425451883,0.0,0.0,0.0238417425451883,0.0,-0.0238417425451883,0.0,-0.0238417425451883,0.0238417425451883
1999-04-05,0.0238417425451883,-0.0238417425451883,0.0,0.0,0.0238417425451883,0.0,-0.0238417425451883,0.0,-0.0238417425451883,0.0238417425451883
1999-04-06,0.0238417425451883,-0.0238417425451883,0.0,0.0,0.0238417425451883,0.0,-0.0238417425451883,0.0,-0.0238417425451883,0.0238417425451883
1999-04-07,0.0238417425451883,-0.0238417425451883,0.0,0.0,0.0238417425451883,0.0,-0.0238417425451883,0.0,-0.0238417425451883,0.0238417425451883
1999-04-08,0.0238417425451883,-0.0238417425451883,0.0,0.0,0.0238417425451883,0.0,-0.0238417425451883,0.0,-0.0238417425451883,0.0238417425451883
1999-04-09,0.0238417425451883,-0.0238417425451883,0.0,0.0,0.0238417425451883,0.0,-0.0238417425451883,0.0,-0.0238417425451883,0.0238417425451883
1999-04-12,0.0238417425451883,-0.0238417425451883,0.0,0.0,0.0238417425451883,0.0,-0.0238417425451883,0.0,-0.0238417425451883,0.0238417425451883
1999-04-13,0.0238417425451883,-0.0238417425451883,0.0,0.0,0.0238417425451883,0.0,-0.0238417425451883,0.0,-0.0238417425451883,0.0238417425451883
1999-04-14,0.0238417425451883,-0.0238417425451883,0.0,0.0,0.0238417425451883,0.0,-0.0238417425451883,0.0,-0.0238417425451883,0.0238417425451883
1999-04-15,0.0238417425451883,-0.0238417425451883,0.0,0.0,0.0238417425451883,0.0,-0.0238417425451883,0.0,-0.0238417425451883,0.0238417425451883
1999-04-16,0.0238417425451883,-0.0238417425451883,0.0,0.0,0.0238417425451883,0.0,-0.0238417425451883,0.0,-0.0238417425451883,0.0238417425451883
1999-04-19,0.0238417425451883,-0.0238417425451883,0.0,0.0,0.0238417425451883,0.0,-0.0238417425451883,0.0,-0.0238417425451883,0.0238417425451883
1999-04-20,0.0238417425451883,-0.0238417425451883,0.0,0.0,0.0238417425451883,0.0,-0.0238417425451883,0.0,-0.0238417425451883,0.0238417425451883
1999-04-21,0.0238417425451883,-0.0238417425451883,0.0,0.0,0.0238417425451883,0.0,-0.0238417425451883,0.0,-0.0238417425451883,0.0238417425451883
1999-04-22,0.0238417425451883,-0.0238417425451883,0.0,0.0,0.0238417425451883,0.0,-0.0238417425451883,0.0,-0.0238417425451883,0.0238417425451883
1999-04-23,0.0238417425451883,-0.0238417425451883,0.0,0.0,0.0238417425451883,0.0,-0.0238417425451883,0.0,-0.0238417425451883,0.0238417425451883
1999-04-26,0.0238417425451883,-0.0238417425451883,0.0,0.0,0.0238417425451883,0.0,-0.0238417425451883,0.0,-0.0238417425451883,0.0238417425451883
1999-04-27,0.0238417425451883,-0.0238417425451883,0.0,0.0,0.0238417425451883,0.0,-0.0238417425451883,0.0,-0.0238417425451883,0.0238417425451883
1999-04-28,0.0238417425451883,-0.0238417425451883,0.0,0.0,0.0238417425451883,0.0,-0.0238417425451883,0.0,-0.0238417425451883,0.0238417425451883
1999-04-29,0.0238417425451883,-0.0238417425451883,0.0,0.0,0.0238417425451883,0.0,-0.0238417425451883,0.0,-0.0238417425451883,0.0238417425451883
1999-04-30,0.0,0.0,-0.035089231207311215,0.035089231207311215,0.035089231207311215,0.0,0.0,-0.035089231207311215,0.035089231207311215,-0.035089231207311215
