tdate,BO,C,CL,CT,GC,HG,KC,NG,S,SB,SI,SM,W,XBW
2007-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-07,-0.028638600622856898,-0.012347738005528746,0.015654524995488583,-0.009659714344577382,-0.010056473464204279,0.00535167262703748,0.0,-0.00925671065023106,0.026276565522441016,0.0,-0.006238928488868829,0.02339539865971903,-0.01874135472420306,0.018483866874575882
2007-03-08,-0.028638600622856898,-0.012347738005528746,0.015654524995488583,-0.009659714344577382,-0.010056473464204279,0.00535167262703748,0.0,-0.00925671065023106,0.026276565522441016,0.0,-0.006238928488868829,0.02339539865971903,-0.01874135472420306,0.018483866874575882
2007-03-09,-0.028638600622856898,-0.012347738005528746,0.015654524995488583,-0.009659714344577382,-0.010056473464204279,0.00535167262703748,0.0,-0.00925671065023106,0.026276565522441016,0.0,-0.006238928488868829,0.02339539865971903,-0.01874135472420306,0.018483866874575882
2007-03-12,-0.028638600622856898,-0.012347738005528746,0.015654524995488583,-0.009659714344577382,-0.010056473464204279,0.00535167262703748,0.0,-0.00925671065023106,0.026276565522441016,0.0,-0.006238928488868829,0.02339539865971903,-0.01874135472420306,0.018483866874575882
2007-03-13,-0.03144277983524936,-0.013556779979721338,0.017187354554806907,-0.010605555606845419,-0.011041163820051872,0.005875687376567208,0.0,-0.01016309137470657,0.028849463541497474,0.0,-0.006849819845135937,0.02568618414365983,-0.020576434518141708,0.020293734470304265
2007-03-14,-0.03144277983524936,-0.013556779979721338,0.017187354554806907,-0.010605555606845419,-0.011041163820051872,0.005875687376567208,0.0,-0.01016309137470657,0.028849463541497474,0.0,-0.006849819845135937,0.02568618414365983,-0.020576434518141708,0.020293734470304265
2007-03-15,-0.03144277983524936,-0.013556779979721338,0.017187354554806907,-0.010605555606845419,-0.011041163820051872,0.005875687376567208,0.0,-0.01016309137470657,0.028849463541497474,0.0,-0.006849819845135937,0.02568618414365983,-0.020576434518141708,0.020293734470304265
2007-03-16,-0.03144277983524936,-0.013556779979721338,0.017187354554806907,-0.010605555606845419,-0.011041163820051872,0.005875687376567208,0.0,-0.01016309137470657,0.028849463541497474,0.0,-0.006849819845135937,0.02568618414365983,-0.020576434518141708,0.020293734470304265
2007-03-19,-0.03144277983524936,-0.013556779979721338,0.017187354554806907,-0.010605555606845419,-0.011041163820051872,0.005875687376567208,0.0,-0.01016309137470657,0.028849463541497474,0.0,-0.006849819845135937,0.02568618414365983,-0.020576434518141708,0.020293734470304265
2007-03-20,-0.03969800613719206,-0.017116079992145265,0.02169985319917276,-0.01339001875072418,-0.013939994853724297,0.0074183349804744485,0.0,-0.012831386597493106,0.03642382088116614,0.0,-0.008648223588234461,0.03243003007745885,-0.025978727964344507,0.025621805698156894
2007-03-21,-0.03969800613719206,-0.017116079992145265,0.02169985319917276,-0.01339001875072418,-0.013939994853724297,0.0074183349804744485,0.0,-0.012831386597493106,0.03642382088116614,0.0,-0.008648223588234461,0.03243003007745885,-0.025978727964344507,0.025621805698156894
2007-03-22,-0.03969800613719206,-0.017116079992145265,0.02169985319917276,-0.01339001875072418,-0.013939994853724297,0.0074183349804744485,0.0,-0.012831386597493106,0.03642382088116614,0.0,-0.008648223588234461,0.03243003007745885,-0.025978727964344507,0.025621805698156894
2007-03-23,-0.03969800613719206,-0.017116079992145265,0.02169985319917276,-0.01339001875072418,-0.013939994853724297,0.0074183349804744485,0.0,-0.012831386597493106,0.03642382088116614,0.0,-0.008648223588234461,0.03243003007745885,-0.025978727964344507,0.025621805698156894
2007-03-26,-0.03969800613719206,-0.017116079992145265,0.02169985319917276,-0.01339001875072418,-0.013939994853724297,0.0074183349804744485,0.0,-0.012831386597493106,0.03642382088116614,0.0,-0.008648223588234461,0.03243003007745885,-0.025978727964344507,0.025621805698156894
2007-03-27,-0.04158879825611888,-0.017931308571742598,0.022733404135435648,-0.014027777277907038,-0.01460394841139702,0.007771665806918629,0.0,-0.013442537811727847,0.03815866552866063,0.0,-0.00906013326820277,0.0339746528747628,-0.027216079128152874,0.026842156869430506
2007-03-28,-0.04158879825611888,-0.017931308571742598,0.022733404135435648,-0.014027777277907038,-0.01460394841139702,0.007771665806918629,0.0,-0.013442537811727847,0.03815866552866063,0.0,-0.00906013326820277,0.0339746528747628,-0.027216079128152874,0.026842156869430506
2007-03-29,-0.04158879825611888,-0.017931308571742598,0.022733404135435648,-0.014027777277907038,-0.01460394841139702,0.007771665806918629,0.0,-0.013442537811727847,0.03815866552866063,0.0,-0.00906013326820277,0.0339746528747628,-0.027216079128152874,0.026842156869430506
2007-03-30,-0.04235486240758117,-0.017967733708977817,0.023963024471612134,-0.01533439748048425,-0.015083289259178305,0.00745048894147316,0.0,-0.014657668569978917,0.03726102443367367,0.0,-0.008732151809023907,0.03289913134742883,-0.0276061247940713,0.029451358478993033
2007-04-02,-0.04235486240758117,-0.017967733708977817,0.023963024471612134,-0.01533439748048425,-0.015083289259178305,0.00745048894147316,0.0,-0.014657668569978917,0.03726102443367367,0.0,-0.008732151809023907,0.03289913134742883,-0.0276061247940713,0.029451358478993033
2007-04-03,-0.05231112365475383,-0.02219136803706841,0.029595958173907852,-0.01893901944606901,-0.01862888378586889,0.009201858444380581,0.0,-0.018103213408558312,0.04601988876497501,0.0,-0.010784798889399073,0.04063265538412643,-0.03409543380957238,0.036374422383186084
2007-04-04,-0.05231112365475383,-0.02219136803706841,0.029595958173907852,-0.01893901944606901,-0.01862888378586889,0.009201858444380581,0.0,-0.018103213408558312,0.04601988876497501,0.0,-0.010784798889399073,0.04063265538412643,-0.03409543380957238,0.036374422383186084
2007-04-05,-0.05231112365475383,-0.02219136803706841,0.029595958173907852,-0.01893901944606901,-0.01862888378586889,0.009201858444380581,0.0,-0.018103213408558312,0.04601988876497501,0.0,-0.010784798889399073,0.04063265538412643,-0.03409543380957238,0.036374422383186084
2007-04-06,-0.05231112365475383,-0.02219136803706841,0.029595958173907852,-0.01893901944606901,-0.01862888378586889,0.009201858444380581,0.0,-0.018103213408558312,0.04601988876497501,0.0,-0.010784798889399073,0.04063265538412643,-0.03409543380957238,0.036374422383186084
2007-04-09,-0.05231112365475383,-0.02219136803706841,0.029595958173907852,-0.01893901944606901,-0.01862888378586889,0.009201858444380581,0.0,-0.018103213408558312,0.04601988876497501,0.0,-0.010784798889399073,0.04063265538412643,-0.03409543380957238,0.036374422383186084
2007-04-10,-0.05231112365475383,-0.02219136803706841,0.029595958173907852,-0.01893901944606901,-0.01862888378586889,0.009201858444380581,0.0,-0.018103213408558312,0.04601988876497501,0.0,-0.010784798889399073,0.04063265538412643,-0.03409543380957238,0.036374422383186084
2007-04-11,-0.05231112365475383,-0.02219136803706841,0.029595958173907852,-0.01893901944606901,-0.01862888378586889,0.009201858444380581,0.0,-0.018103213408558312,0.04601988876497501,0.0,-0.010784798889399073,0.04063265538412643,-0.03409543380957238,0.036374422383186084
2007-04-12,-0.05231112365475383,-0.02219136803706841,0.029595958173907852,-0.01893901944606901,-0.01862888378586889,0.009201858444380581,0.0,-0.018103213408558312,0.04601988876497501,0.0,-0.010784798889399073,0.04063265538412643,-0.03409543380957238,0.036374422383186084
2007-04-13,-0.05231112365475383,-0.02219136803706841,0.029595958173907852,-0.01893901944606901,-0.01862888378586889,0.009201858444380581,0.0,-0.018103213408558312,0.04601988876497501,0.0,-0.010784798889399073,0.04063265538412643,-0.03409543380957238,0.036374422383186084
