tdate,SA,BR,ID,IN,MY,MX,KR,RU,TW,CN
1995-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-04,-2.6073987050543797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-05,-2.6073987050543797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-06,-2.6073987050543797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-07,-1.2315718629001657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-08,-1.2315718629001657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-11,-1.2315718629001657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-12,-1.2315718629001657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-13,-1.2315718629001657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-14,-1.2315718629001657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-15,-1.2315718629001657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-18,-1.2315718629001657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-19,-1.2315718629001657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-20,-1.2315718629001657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-21,-1.2315718629001657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-22,-1.2315718629001657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-25,-1.2315718629001657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-26,-1.2315718629001657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-27,-1.2315718629001657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-28,-1.2315718629001657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-29,-1.2315718629001657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-10-02,-1.2315718629001657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-10-03,-1.2315718629001657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-10-04,-0.8421453784642517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-10-05,-0.8421453784642517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-10-06,-0.8421453784642517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-10-09,-0.8421453784642517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-10-10,-0.5971495551558208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-10-11,-0.5971495551558208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-10-12,-0.5971495551558208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-10-13,-0.5971495551558208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-10-16,-0.5971495551558208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-10-17,-0.5971495551558208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-10-18,-0.5971495551558208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-10-19,-0.5971495551558208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-10-20,-0.5971495551558208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-10-23,-0.5971495551558208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-10-24,-0.5971495551558208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-10-25,-0.472129322732664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-10-26,-0.472129322732664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-10-27,-0.472129322732664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-10-30,-0.472129322732664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
