tdate,CANA,GILT,BUND,BOND
1993-05-06,0.16534709723069388,-0.1232175130103563,0.2430950869711071,0.17327679347362446
1993-05-07,0.16534709723069388,-0.1232175130103563,0.2430950869711071,0.17327679347362446
1993-05-10,0.16534709723069388,-0.1232175130103563,0.2430950869711071,0.17327679347362446
1993-05-11,0.16534709723069388,-0.1232175130103563,0.2430950869711071,0.17327679347362446
1993-05-12,0.16534709723069388,-0.1232175130103563,0.2430950869711071,0.17327679347362446
1993-05-13,0.16534709723069388,-0.1232175130103563,0.2430950869711071,0.17327679347362446
1993-05-14,0.16534709723069388,-0.1232175130103563,0.2430950869711071,0.17327679347362446
1993-05-17,0.16534709723069388,-0.1232175130103563,0.2430950869711071,0.17327679347362446
1993-05-18,0.16534709723069388,-0.1232175130103563,0.2430950869711071,0.17327679347362446
1993-05-19,0.16534709723069388,-0.1232175130103563,0.2430950869711071,0.17327679347362446
1993-05-20,0.16534709723069388,-0.1232175130103563,0.2430950869711071,0.17327679347362446
1993-05-21,0.16534709723069388,-0.1232175130103563,0.2430950869711071,0.17327679347362446
1993-05-24,0.16534709723069388,-0.1232175130103563,0.2430950869711071,0.17327679347362446
1993-05-25,0.16871320454432423,-0.12533195823958812,0.22632646206536222,0.17674631872853155
1993-05-26,0.16871320454432423,-0.12533195823958812,0.22632646206536222,0.17674631872853155
1993-05-27,0.16871320454432423,-0.12533195823958812,0.22632646206536222,0.17674631872853155
1993-05-28,0.16871320454432423,-0.12533195823958812,0.22632646206536222,0.17674631872853155
1993-05-31,0.16871320454432423,0.0,0.22632646206536222,0.0
1993-06-01,0.16871320454432423,0.0,0.22632646206536222,0.0
1993-06-02,0.16871320454432423,0.0,0.22632646206536222,0.0
1993-06-03,0.16871320454432423,0.0,0.22632646206536222,0.0
1993-06-04,0.16871320454432423,0.0,0.22632646206536222,0.0
1993-06-07,0.16871320454432423,0.0,0.22632646206536222,0.0
1993-06-08,0.16871320454432423,0.0,0.22632646206536222,0.0
1993-06-09,0.16871320454432423,0.0,0.22632646206536222,0.0
1993-06-10,0.16871320454432423,0.0,0.22632646206536222,0.0
1993-06-11,0.16871320454432423,0.0,0.22632646206536222,0.0
1993-06-14,0.16871320454432423,0.0,0.22632646206536222,0.0
1993-06-15,0.16871320454432423,0.0,0.22632646206536222,0.0
1993-06-16,0.16871320454432423,0.0,0.22632646206536222,0.0
1993-06-17,0.16871320454432423,0.0,0.22632646206536222,0.0
1993-06-18,0.17422855390400868,0.0,0.2209243002247802,0.0
1993-06-21,0.17422855390400868,0.0,0.2209243002247802,0.0
1993-06-22,0.17422855390400868,0.0,0.2209243002247802,0.0
1993-06-23,0.17422855390400868,0.0,0.2209243002247802,0.0
1993-06-24,0.17422855390400868,0.0,0.2209243002247802,0.0
1993-06-25,0.17926385360260877,0.0,0.2273091323169306,0.0
1993-06-28,0.17926385360260877,0.0,0.2273091323169306,0.0
1993-06-29,0.1875186515576168,0.0,0.23060192714409883,0.0
1993-06-30,0.19649281509176564,0.0,0.24163794616562617,0.0
1993-07-01,0.19649281509176564,0.0,0.24163794616562617,0.0
1993-07-02,0.19649281509176564,0.0,0.24163794616562617,0.0
1993-07-05,0.19649281509176564,0.0,0.24163794616562617,0.0
1993-07-06,0.19649281509176564,0.0,0.24163794616562617,0.0
1993-07-07,0.20384384297778155,0.0,0.2506779066331556,0.0
1993-07-08,0.20384384297778155,0.0,0.2506779066331556,0.0
1993-07-09,0.2059736437355318,0.0,0.2591189392830944,0.0
1993-07-12,0.2059736437355318,0.0,0.2591189392830944,0.0
1993-07-13,0.2059736437355318,0.0,0.2591189392830944,0.0
1993-07-14,0.2059736437355318,0.0,0.2591189392830944,0.0
1993-07-15,0.2059736437355318,0.0,0.2591189392830944,0.0
1993-07-16,0.2143018664065944,0.0,0.2679139791350684,0.0
1993-07-19,0.2143018664065944,0.0,0.2679139791350684,0.0
1993-07-20,0.22474407467503937,0.0,0.2683853626479748,0.0
1993-07-21,0.22474407467503937,0.0,0.2683853626479748,0.0
1993-07-22,0.22474407467503937,0.0,0.2683853626479748,0.0
1993-07-23,0.22474407467503937,0.0,0.2683853626479748,0.0
1993-07-26,0.22474407467503937,0.0,0.2683853626479748,0.0
1993-07-27,0.22474407467503937,0.0,0.2683853626479748,0.0
1993-07-28,0.22474407467503937,0.0,0.2683853626479748,0.0
1993-07-29,0.2200357057475174,0.0,0.2685365453473787,0.0
1993-07-30,0.2200357057475174,0.18048621231802256,0.2685365453473787,0.0
1993-08-02,0.2200357057475174,0.18048621231802256,0.2685365453473787,0.0
1993-08-03,0.2200357057475174,0.18048621231802256,0.2685365453473787,0.0
1993-08-04,0.2200357057475174,0.18048621231802256,0.2685365453473787,0.0
1993-08-05,0.2200357057475174,0.18048621231802256,0.2685365453473787,0.0
1993-08-06,0.23212131030152233,0.18071217656791472,0.2684446289074532,0.0
1993-08-09,0.23212131030152233,0.18071217656791472,0.2684446289074532,0.0
1993-08-10,0.23212131030152233,0.18071217656791472,0.2684446289074532,0.0
1993-08-11,0.23212131030152233,0.18071217656791472,0.2684446289074532,0.0
1993-08-12,0.21410843607894278,0.17437322348059975,0.26413680599871786,0.0
1993-08-13,0.21410843607894278,0.17437322348059975,0.26413680599871786,0.0
1993-08-16,0.21410843607894278,0.17437322348059975,0.26413680599871786,0.0
1993-08-17,0.21410843607894278,0.17437322348059975,0.26413680599871786,0.0
1993-08-18,0.21410843607894278,0.17437322348059975,0.26413680599871786,0.0
1993-08-19,0.21410843607894278,0.17437322348059975,0.26413680599871786,0.0
