tdate,CAC,AEX,SPX,DAX,HSI,IBEX,NKY,TSX,OMX,SG,SMI,MIB,AS51,FTSE
1993-06-04,0.0,-0.15751157325719717,0.0,0.0,0.09189429362381626,0.13005378707502221,0.0,-0.15751157325719717,0.15256056572467547,0.15751157325719717,0.15751157325719717,0.0,-0.15751157325719717,-0.15751157325719717
1993-06-07,0.0,-0.13642600193776291,0.0,0.0,0.07959269798874458,0.11264390190896445,0.0,-0.13642600193776291,0.13213776997322807,0.13642600193776291,0.13642600193776291,0.0,-0.13642600193776291,-0.13642600193776291
1993-06-08,0.0,-0.13642600193776291,0.0,0.0,0.07959269798874458,0.11264390190896445,0.0,-0.13642600193776291,0.13213776997322807,0.13642600193776291,0.13642600193776291,0.0,-0.13642600193776291,-0.13642600193776291
1993-06-09,0.0,-0.13642600193776291,0.0,0.0,0.07959269798874458,0.11264390190896445,0.0,-0.13642600193776291,0.13213776997322807,0.13642600193776291,0.13642600193776291,0.0,-0.13642600193776291,-0.13642600193776291
1993-06-10,0.0,-0.12974918036405284,0.0,0.0,0.07569735373257062,0.10713099950231207,0.0,-0.12974918036405284,0.12567081865362792,0.12974918036405284,0.12974918036405284,0.0,-0.12974918036405284,-0.12974918036405284
1993-06-11,0.0,-0.12974918036405284,0.0,0.0,0.07643185001032267,0.10801922752837342,0.0,-0.12974918036405284,0.12796730585148022,0.12974918036405284,0.12974918036405284,0.0,-0.12974918036405284,-0.12974918036405284
1993-06-14,0.0,-0.11920237208967774,0.0,0.0,0.07021900098998311,0.09923876294669898,0.0,-0.11920237208967774,0.11756533925394941,0.11920237208967774,0.11920237208967774,0.0,-0.11920237208967774,-0.11920237208967774
1993-06-15,0.0,-0.11920237208967774,0.0,0.0,0.07021900098998311,0.09923876294669898,0.0,-0.11920237208967774,0.11756533925394941,0.11920237208967774,0.11920237208967774,0.0,-0.11920237208967774,-0.11920237208967774
1993-06-16,0.0,-0.11920237208967774,0.0,0.0,0.07021900098998311,0.09923876294669898,0.0,-0.11920237208967774,0.11756533925394941,0.11920237208967774,0.11920237208967774,0.0,-0.11920237208967774,-0.11920237208967774
1993-06-17,0.0,-0.11920237208967774,0.0,0.0,0.07021269045531363,0.10521941450774236,0.0,-0.11920237208967774,0.11920237208967774,0.11920237208967774,0.11920237208967774,0.0,-0.11920237208967774,-0.11920237208967774
1993-06-18,0.0,-0.11920237208967774,0.0,0.0,0.07021269045531363,0.10521941450774236,0.0,-0.11920237208967774,0.11920237208967774,0.11920237208967774,0.11920237208967774,0.0,-0.11920237208967774,-0.11920237208967774
1993-06-21,0.0,-0.10920256946972527,0.0,0.0,0.0643225975514514,0.09639263230182435,0.0,-0.10920256946972527,0.10920256946972527,0.10920256946972527,0.10920256946972527,0.0,-0.10920256946972527,-0.10920256946972527
1993-06-22,0.0,-0.10920256946972527,0.0,0.0,0.06670599006450034,0.09778739647797523,0.0,-0.10920256946972527,0.10920256946972527,0.10920256946972527,0.10920256946972527,0.0,-0.10920256946972527,-0.10920256946972527
1993-06-23,0.0,-0.10920256946972527,0.0,0.0,0.06670599006450034,0.09778739647797523,0.0,-0.10920256946972527,0.10920256946972527,0.10920256946972527,0.10920256946972527,0.0,-0.10920256946972527,-0.10920256946972527
1993-06-24,0.0,-0.10920256946972527,0.0,0.0,0.06670599006450034,0.09778739647797523,0.0,-0.10920256946972527,0.10920256946972527,0.10920256946972527,0.10920256946972527,0.0,-0.10920256946972527,-0.10920256946972527
1993-06-25,0.0,-0.10920256946972527,0.0,0.0,0.06670599006450034,0.09778739647797523,0.0,-0.10920256946972527,0.10920256946972527,0.10920256946972527,0.10920256946972527,0.0,-0.10920256946972527,-0.10920256946972527
1993-06-28,0.0,-0.09991808077775068,0.0,0.0,0.06122700411547898,0.08720835000463811,0.0,-0.09991808077775068,0.09991808077775068,0.09991808077775068,0.09991808077775068,0.0,-0.09991808077775068,-0.09991808077775068
1993-06-29,0.0,-0.09991808077775068,0.0,0.0,0.061580922402622064,0.09085595660192065,0.0,-0.09991808077775068,0.09991808077775068,0.09991808077775068,0.09991808077775068,0.0,-0.09991808077775068,-0.09991808077775068
1993-06-30,-0.09869421574955439,-0.09991808077775068,0.0,0.0,0.0,0.09085595660192065,0.07073080506137983,0.0,0.0,0.0,0.09991808077775068,0.0,-0.09991808077775068,-0.09991808077775068
1993-07-01,-0.09869421574955439,-0.09991808077775068,0.0,0.0,0.0,0.09085595660192065,0.07073080506137983,0.0,0.0,0.0,0.09991808077775068,0.0,-0.09991808077775068,-0.09991808077775068
1993-07-02,-0.09869421574955439,-0.09991808077775068,0.0,0.0,0.0,0.09085595660192065,0.07073080506137983,0.0,0.0,0.0,0.09991808077775068,0.0,-0.09991808077775068,-0.09991808077775068
1993-07-05,-0.09991808077775068,-0.09991808077775068,0.0,0.0,0.0,0.09551855533119229,0.06981418645680228,0.0,0.0,0.0,0.09991808077775068,0.0,-0.09991808077775068,-0.09991808077775068
1993-07-06,-0.09991808077775068,-0.09991808077775068,0.0,0.0,0.0,0.09551855533119229,0.06981418645680228,0.0,0.0,0.0,0.09991808077775068,0.0,-0.09991808077775068,-0.09991808077775068
1993-07-07,-0.09991808077775068,-0.09991808077775068,0.0,0.0,0.0,0.09551855533119229,0.06981418645680228,0.0,0.0,0.0,0.09991808077775068,0.0,-0.09991808077775068,-0.09991808077775068
1993-07-08,-0.09325227277702113,-0.09474499569204385,0.0,0.0,0.0,0.09078128659643211,0.0658943677702848,0.0,0.0,0.0,0.09474499569204385,0.0,-0.09474499569204385,-0.09474499569204385
