tdate,CANA,GILT,BUND,BOND
1997-09-01,-0.036899871122748396,-0.03635844478779132,-0.051220027215642214,-0.056501509784897784
1997-09-02,-0.042509082117923716,-0.039406537353760276,-0.05802802542317999,-0.062342971402925045
1997-09-03,-0.0441502051623063,-0.04092788228356083,-0.060268279152437654,-0.0647498097049331
1997-09-04,-0.0441502051623063,-0.04092788228356083,-0.060268279152437654,-0.0647498097049331
1997-09-05,-0.0441502051623063,-0.04092788228356083,-0.060268279152437654,-0.0647498097049331
1997-09-08,-0.0441502051623063,-0.04092788228356083,-0.060268279152437654,-0.0647498097049331
1997-09-09,-0.0443211888015638,-0.04919865142756055,-0.060571381343142126,-0.0651710222026033
1997-09-10,-0.0443211888015638,-0.04919865142756055,-0.060571381343142126,-0.0651710222026033
1997-09-11,-0.0443211888015638,-0.04919865142756055,-0.060571381343142126,-0.0651710222026033
1997-09-12,-0.0443211888015638,-0.04919865142756055,-0.060571381343142126,-0.0651710222026033
1997-09-15,-0.0443211888015638,-0.04919865142756055,-0.060571381343142126,-0.0651710222026033
1997-09-16,-0.04464823970108579,-0.0467201900088446,-0.060495804358932724,-0.06135974654834148
1997-09-17,-0.04464823970108579,-0.0467201900088446,-0.060495804358932724,-0.06135974654834148
1997-09-18,-0.04464823970108579,-0.0467201900088446,-0.060495804358932724,-0.06135974654834148
1997-09-19,-0.04464823970108579,-0.0467201900088446,-0.060495804358932724,-0.06135974654834148
1997-09-22,-0.04464823970108579,-0.0467201900088446,-0.060495804358932724,-0.06135974654834148
1997-09-23,0.22324119517887592,0.23360094656329766,0.30247901728737503,0.3067987281700501
1997-09-24,0.22324119517887592,0.23360094656329766,0.30247901728737503,0.3067987281700501
1997-09-25,0.21726722020599815,0.23839056485873686,0.305151692635387,0.2909857392273562
1997-09-26,0.20121827869736658,0.20886450388082775,0.2849881998940193,0.27012127209031817
1997-09-29,0.20121827869736658,0.20886450388082775,0.2849881998940193,0.27012127209031817
1997-09-30,-0.04024365633915052,-0.04177290139863028,-0.05699764082813489,-0.05402425522308775
1997-10-01,-0.04024365633915052,-0.04177290139863028,-0.05699764082813489,-0.05402425522308775
1997-10-02,-0.04024365633915052,-0.04177290139863028,-0.05699764082813489,-0.05402425522308775
1997-10-03,-0.04040304013106895,-0.03953349405877574,-0.05697485343172419,-0.05442246840859486
1997-10-06,-0.04040304013106895,-0.03953349405877574,-0.05697485343172419,-0.05442246840859486
1997-10-07,-0.04040304013106895,-0.03953349405877574,-0.05697485343172419,-0.05442246840859486
1997-10-08,-0.03999930869742287,-0.03833828048900893,-0.05812100268500557,-0.05177105149527716
1997-10-09,-0.03999930869742287,-0.03833828048900893,-0.05812100268500557,-0.05177105149527716
1997-10-10,-0.03999930869742287,-0.03833828048900893,-0.05812100268500557,-0.05177105149527716
1997-10-13,-0.04090228264879567,-0.03830888919244646,-0.05520898938139146,-0.05284996342439014
1997-10-14,-0.04090228264879567,-0.03830888919244646,-0.05520898938139146,-0.05284996342439014
1997-10-15,-0.04090228264879567,-0.03830888919244646,-0.05520898938139146,-0.05284996342439014
1997-10-16,-0.04090228264879567,-0.03830888919244646,-0.05520898938139146,-0.05284996342439014
1997-10-17,-0.04090228264879567,-0.03830888919244646,-0.05520898938139146,-0.05284996342439014
1997-10-20,-0.04090228264879567,-0.03830888919244646,-0.05520898938139146,-0.05284996342439014
1997-10-21,-0.04090228264879567,-0.03830888919244646,-0.05520898938139146,-0.05284996342439014
1997-10-22,-0.04090228264879567,-0.03830888919244646,-0.05520898938139146,-0.05284996342439014
1997-10-23,0.20451141019652083,0.1915444431079977,0.2760449427935671,0.2642498131843216
1997-10-24,0.20451141019652083,0.1915444431079977,0.2760449427935671,0.2642498131843216
1997-10-27,0.20451141019652083,0.1915444431079977,0.2760449427935671,0.2642498131843216
1997-10-28,0.20657447604890053,0.19135642968930922,0.2674777622002001,0.25127810007056106
1997-10-29,0.20657447604890053,0.19135642968930922,0.2674777622002001,0.25127810007056106
1997-10-30,0.20657447604890053,0.19135642968930922,0.2674777622002001,0.25127810007056106
1997-10-31,-0.04131489582542002,-0.03827128650814844,-0.05349555323718586,-0.05025562076297931
1997-11-03,-0.043797047505141726,-0.0388111762936911,-0.052995146719121575,-0.04980349826676613
1997-11-04,-0.045228459405832803,-0.040079635762793143,-0.05472717862569506,-0.051431218037299234
1997-11-05,-0.045228459405832803,-0.040079635762793143,-0.05472717862569506,-0.051431218037299234
1997-11-06,-0.04780321447745059,-0.040307932780870324,-0.05560158650590648,-0.05256230568178171
1997-11-07,-0.04780321447745059,-0.040307932780870324,-0.05560158650590648,-0.05256230568178171
1997-11-10,-0.04780321447745059,-0.040307932780870324,-0.05560158650590648,-0.05256230568178171
1997-11-11,-0.04780321447745059,-0.040307932780870324,-0.05560158650590648,-0.05256230568178171
1997-11-12,-0.04780321447745059,-0.040307932780870324,-0.05560158650590648,-0.05256230568178171
1997-11-13,-0.04780321447745059,-0.040307932780870324,-0.05560158650590648,-0.05256230568178171
1997-11-14,-0.04905961150236192,-0.038382147570885865,-0.055238520942357754,-0.05267924578027702
1997-11-17,-0.04905961150236192,-0.038382147570885865,-0.055238520942357754,-0.05267924578027702
1997-11-18,-0.04905961150236192,-0.038382147570885865,-0.055238520942357754,-0.05267924578027702
1997-11-19,-0.04905961150236192,-0.038382147570885865,-0.055238520942357754,-0.05267924578027702
1997-11-20,-0.04905961150236192,-0.038382147570885865,-0.055238520942357754,-0.05267924578027702
1997-11-21,0.24529805385658376,0.19191073499473651,0.2761926005961983,0.26339622497647547
1997-11-24,0.24529805385658376,0.19191073499473651,0.2761926005961983,0.26339622497647547
1997-11-25,0.24529805385658376,0.19191073499473651,0.2761926005961983,0.26339622497647547
1997-11-26,0.24529805385658376,0.19191073499473651,0.2761926005961983,0.26339622497647547
1997-11-27,0.24529805385658376,0.19191073499473651,0.2761926005961983,0.26339622497647547
1997-11-28,-0.04905961150236192,-0.038382147570885865,-0.055238520942357754,-0.05267924578027702
1997-12-01,-0.04905961150236192,-0.038382147570885865,-0.055238520942357754,-0.05267924578027702
1997-12-02,-0.04905961150236192,-0.038382147570885865,-0.055238520942357754,-0.05267924578027702
1997-12-03,-0.05125700996561924,-0.04010129840608397,-0.057712675084925724,-0.05503876902512706
1997-12-04,-0.05125700996561924,-0.04010129840608397,-0.057712675084925724,-0.05503876902512706
1997-12-05,-0.05105779701263325,-0.04059152337780834,-0.06120128469979213,-0.06096942596911622
1997-12-08,-0.05105779701263325,-0.04059152337780834,-0.06120128469979213,-0.06096942596911622
1997-12-09,-0.05105779701263325,-0.04059152337780834,-0.06120128469979213,-0.06096942596911622
1997-12-10,-0.05105779701263325,-0.04059152337780834,-0.06120128469979213,-0.06096942596911622
1997-12-11,-0.05105779701263325,-0.04059152337780834,-0.06120128469979213,-0.06096942596911622
1997-12-12,-0.05105779701263325,-0.04059152337780834,-0.06120128469979213,-0.06096942596911622
1997-12-15,-0.05105779701263325,-0.04059152337780834,-0.06120128469979213,-0.06096942596911622
1997-12-16,-0.05105779701263325,-0.04059152337780834,-0.06120128469979213,-0.06096942596911622
1997-12-17,-0.05105779701263325,-0.04059152337780834,-0.06120128469979213,-0.06096942596911622
1997-12-18,-0.05105779701263325,-0.04059152337780834,-0.06120128469979213,-0.06096942596911622
1997-12-19,-0.05105779701263325,-0.04059152337780834,-0.06120128469979213,-0.06096942596911622
1997-12-22,-0.05161161340423868,-0.041382721044838394,-0.06465497703090418,-0.061187445177317425
1997-12-23,0.2580580631758286,0.20691360214093904,0.3232748803373498,0.3059372213277673
1997-12-24,0.2580580631758286,0.20691360214093904,0.3232748803373498,0.3059372213277673
1997-12-25,0.2580580631758286,0.20691360214093904,0.3232748803373498,0.3059372213277673
1997-12-26,0.2580580631758286,0.20691360214093904,0.3232748803373498,0.3059372213277673
1997-12-29,0.2580580631758286,0.20691360214093904,0.3232748803373498,0.3059372213277673
1997-12-30,0.24788190845646776,0.19875425690284113,0.31052699267706657,0.2938730197278294
1997-12-31,-0.04957638243003921,-0.03975085197290207,-0.062105399460855866,-0.058774604821375726
1998-01-01,-0.04957638243003921,-0.03975085197290207,-0.062105399460855866,-0.058774604821375726
1998-01-02,-0.04957638243003921,-0.03975085197290207,-0.062105399460855866,-0.058774604821375726
1998-01-05,-0.04710737894196863,-0.037678161240291705,-0.06082962695849958,-0.05659260406772362
1998-01-06,-0.04710737894196863,-0.037678161240291705,-0.06082962695849958,-0.05659260406772362
1998-01-07,-0.04710737894196863,-0.037678161240291705,-0.06082962695849958,-0.05659260406772362
1998-01-08,-0.04710737894196863,-0.037678161240291705,-0.06082962695849958,-0.05659260406772362
1998-01-09,-0.04710737894196863,-0.037678161240291705,-0.06082962695849958,-0.05659260406772362
1998-01-12,-0.04710737894196863,-0.037678161240291705,-0.06082962695849958,-0.05659260406772362
1998-01-13,-0.04710737894196863,-0.037678161240291705,-0.06082962695849958,-0.05659260406772362
1998-01-14,-0.04710737894196863,-0.037678161240291705,-0.06082962695849958,-0.05659260406772362
1998-01-15,-0.04710737894196863,-0.037678161240291705,-0.06082962695849958,-0.05659260406772362
1998-01-16,-0.04710737894196863,-0.037678161240291705,-0.06082962695849958,-0.05659260406772362
1998-01-19,-0.04710737894196863,-0.037678161240291705,-0.06082962695849958,-0.05659260406772362
1998-01-20,-0.04710737894196863,-0.037678161240291705,-0.06082962695849958,-0.05659260406772362
1998-01-21,-0.04710737894196863,-0.037678161240291705,-0.06082962695849958,-0.05659260406772362
1998-01-22,-0.04710737894196863,-0.037678161240291705,-0.06082962695849958,-0.05659260406772362
1998-01-23,0.23553689120006996,0.18839080339421682,0.3041481302603376,0.28296301612214064
1998-01-26,0.23553689120006996,0.18839080339421682,0.3041481302603376,0.28296301612214064
1998-01-27,0.23553689120006996,0.18839080339421682,0.3041481302603376,0.28296301612214064
1998-01-28,0.23553689120006996,0.18839080339421682,0.3041481302603376,0.28296301612214064
1998-01-29,0.23553689120006996,0.18839080339421682,0.3041481302603376,0.28296301612214064
1998-01-30,-0.049786633683726066,-0.0430606250323937,-0.062104479416014484,-0.05676503418573217
1998-02-02,-0.049786633683726066,-0.0430606250323937,-0.062104479416014484,-0.05676503418573217
1998-02-03,-0.049786633683726066,-0.0430606250323937,-0.062104479416014484,-0.05676503418573217
1998-02-04,-0.049786633683726066,-0.0430606250323937,-0.062104479416014484,-0.05676503418573217
1998-02-05,-0.049786633683726066,-0.0430606250323937,-0.062104479416014484,-0.05676503418573217
1998-02-06,-0.051976713478662964,-0.045731077592825034,-0.061044693766037356,-0.05698952326721734
1998-02-09,-0.051976713478662964,-0.045731077592825034,-0.061044693766037356,-0.05698952326721734
1998-02-10,-0.051976713478662964,-0.045731077592825034,-0.061044693766037356,-0.05698952326721734
1998-02-11,-0.051976713478662964,-0.045731077592825034,-0.061044693766037356,-0.05698952326721734
1998-02-12,-0.051976713478662964,-0.045731077592825034,-0.061044693766037356,-0.05698952326721734
1998-02-13,-0.053550894130206146,-0.047985670397547316,-0.0637484481276748,-0.06008300025854539
1998-02-16,-0.053550894130206146,-0.047985670397547316,-0.0637484481276748,-0.06008300025854539
1998-02-17,-0.053550894130206146,-0.047985670397547316,-0.0637484481276748,-0.06008300025854539
1998-02-18,-0.053550894130206146,-0.047985670397547316,-0.0637484481276748,-0.06008300025854539
1998-02-19,-0.053550894130206146,-0.047985670397547316,-0.0637484481276748,-0.06008300025854539
1998-02-20,-0.053550894130206146,-0.047985670397547316,-0.0637484481276748,-0.06008300025854539
1998-02-23,0.26775446666117825,0.23992834841252556,0.31874223588874456,0.3004149968161946
1998-02-24,0.26775446666117825,0.23992834841252556,0.31874223588874456,0.3004149968161946
1998-02-25,0.26873031773294664,0.2464752707681616,0.3285892498414944,0.29433288343451486
1998-02-26,0.26873031773294664,0.2464752707681616,0.3285892498414944,0.29433288343451486
1998-02-27,-0.05374606434746808,-0.04929505488818586,-0.06571785094757115,-0.05886657756408332
1998-03-02,-0.05374606434746808,-0.04929505488818586,-0.06571785094757115,-0.05886657756408332
1998-03-03,-0.05374606434746808,-0.04929505488818586,-0.06571785094757115,-0.05886657756408332
1998-03-04,-0.05374606434746808,-0.04929505488818586,-0.06571785094757115,-0.05886657756408332
1998-03-05,-0.057288116301669655,-0.050023339043230926,-0.06817647611063635,-0.06428764203747443
1998-03-06,-0.057288116301669655,-0.050023339043230926,-0.06817647611063635,-0.06428764203747443
1998-03-09,-0.057288116301669655,-0.050023339043230926,-0.06817647611063635,-0.06428764203747443
1998-03-10,-0.057288116301669655,-0.050023339043230926,-0.06817647611063635,-0.06428764203747443
1998-03-11,-0.057288116301669655,-0.050023339043230926,-0.06817647611063635,-0.06428764203747443
1998-03-12,-0.057288116301669655,-0.050023339043230926,-0.06817647611063635,-0.06428764203747443
1998-03-13,-0.057288116301669655,-0.050023339043230926,-0.06817647611063635,-0.06428764203747443
1998-03-16,-0.057288116301669655,-0.050023339043230926,-0.06817647611063635,-0.06428764203747443
1998-03-17,-0.057288116301669655,-0.050023339043230926,-0.06817647611063635,-0.06428764203747443
1998-03-18,-0.056093366975186396,-0.053126043001126944,-0.06817647611063635,-0.06391927518359596
1998-03-19,-0.056093366975186396,-0.053126043001126944,-0.06817647611063635,-0.06391927518359596
1998-03-20,-0.056093366975186396,-0.053126043001126944,-0.06817647611063635,-0.06391927518359596
1998-03-23,0.2804668306966505,0.2656302110474361,0.3408823754736385,0.3195963711556228
1998-03-24,0.2804668306966505,0.2656302110474361,0.3408823754736385,0.3195963711556228
1998-03-25,0.2804668306966505,0.2656302110474361,0.3408823754736385,0.3195963711556228
1998-03-26,0.2804668306966505,0.2656302110474361,0.3408823754736385,0.3195963711556228
1998-03-27,0.2804668306966505,0.2656302110474361,0.3408823754736385,0.3195963711556228
1998-03-30,0.2804668306966505,0.2656302110474361,0.3408823754736385,0.3195963711556228
1998-03-31,-0.05391283281112933,-0.05106085850584844,-0.06552623164572438,-0.06143452215849673
1998-04-01,-0.05391283281112933,-0.05106085850584844,-0.06552623164572438,-0.06143452215849673
1998-04-02,-0.05391283281112933,-0.05106085850584844,-0.06552623164572438,-0.06143452215849673
1998-04-03,-0.05391283281112933,-0.05106085850584844,-0.06552623164572438,-0.06143452215849673
1998-04-06,-0.05602254276630066,-0.05212911658189256,-0.06412074346884081,-0.058223232355971065
1998-04-07,-0.05602254276630066,-0.05212911658189256,-0.06412074346884081,-0.058223232355971065
1998-04-08,-0.05602254276630066,-0.05212911658189256,-0.06412074346884081,-0.058223232355971065
1998-04-09,-0.05602254276630066,-0.05212911658189256,-0.06412074346884081,-0.058223232355971065
1998-04-10,-0.05602254276630066,-0.05212911658189256,-0.06412074346884081,-0.058223232355971065
1998-04-13,-0.05602254276630066,-0.05212911658189256,-0.06412074346884081,-0.058223232355971065
1998-04-14,-0.05602254276630066,-0.05212911658189256,-0.06412074346884081,-0.058223232355971065
1998-04-15,-0.05602254276630066,-0.05212911658189256,-0.06412074346884081,-0.058223232355971065
1998-04-16,-0.058573553453592025,-0.056367602732555956,-0.06552623164572438,-0.05924713369537202
1998-04-17,-0.058573553453592025,-0.056367602732555956,-0.06552623164572438,-0.05924713369537202
1998-04-20,-0.058573553453592025,-0.056367602732555956,-0.06552623164572438,-0.05924713369537202
1998-04-21,-0.058573553453592025,-0.056367602732555956,-0.06552623164572438,-0.05924713369537202
1998-04-22,-0.058573553453592025,-0.056367602732555956,-0.06552623164572438,-0.05924713369537202
1998-04-23,0.2928677629038904,0.2818380094630662,0.3276311533465373,0.2962356640626047
1998-04-24,0.2928677629038904,0.2818380094630662,0.3276311533465373,0.2962356640626047
1998-04-27,0.2533607239183238,0.22984111225625942,0.2716783249809969,0.2493317025372218
1998-04-28,0.2533607239183238,0.22984111225625942,0.2716783249809969,0.2493317025372218
1998-04-29,0.2533607239183238,0.22984111225625942,0.2716783249809969,0.2493317025372218
1998-04-30,-0.046896295178930056,-0.042542886987084395,-0.0502868271174239,-0.04615053564269155
1998-05-01,-0.046896295178930056,-0.042542886987084395,-0.0502868271174239,-0.04615053564269155
1998-05-04,-0.046896295178930056,-0.042542886987084395,-0.0502868271174239,-0.04615053564269155
1998-05-05,-0.048243045699615295,-0.04376461793582362,-0.05173094568469244,-0.04747586971587485
1998-05-06,-0.048243045699615295,-0.04376461793582362,-0.05173094568469244,-0.04747586971587485
1998-05-07,-0.048243045699615295,-0.04376461793582362,-0.05173094568469244,-0.04747586971587485
1998-05-08,-0.048243045699615295,-0.04376461793582362,-0.05173094568469244,-0.04747586971587485
1998-05-11,-0.051101097643685506,-0.04825316541142313,-0.05368182683122346,-0.04899004949069582
1998-05-12,-0.051101097643685506,-0.04825316541142313,-0.05368182683122346,-0.04899004949069582
1998-05-13,-0.051101097643685506,-0.04825316541142313,-0.05368182683122346,-0.04899004949069582
1998-05-14,-0.051101097643685506,-0.04825316541142313,-0.05368182683122346,-0.04899004949069582
1998-05-15,-0.051101097643685506,-0.04825316541142313,-0.05368182683122346,-0.04899004949069582
1998-05-18,-0.051101097643685506,-0.04825316541142313,-0.05368182683122346,-0.04899004949069582
1998-05-19,-0.051101097643685506,-0.04825316541142313,-0.05368182683122346,-0.04899004949069582
1998-05-20,-0.051101097643685506,-0.04825316541142313,-0.05368182683122346,-0.04899004949069582
1998-05-21,-0.051101097643685506,-0.04825316541142313,-0.05368182683122346,-0.04899004949069582
1998-05-22,0.2555054844110991,0.24126582346197473,0.2684091301565096,0.24495024380343605
1998-05-25,0.2555054844110991,0.24126582346197473,0.2684091301565096,0.24495024380343605
1998-05-26,0.2555054844110991,0.24126582346197473,0.2684091301565096,0.24495024380343605
1998-05-27,0.2555054844110991,0.24126582346197473,0.2684091301565096,0.24495024380343605
1998-05-28,0.2555054844110991,0.24126582346197473,0.2684091301565096,0.24495024380343605
1998-05-29,-0.053672369817487596,-0.047098201829483495,-0.05368182683122346,-0.05229863777305612
1998-06-01,-0.053672369817487596,-0.047098201829483495,-0.05368182683122346,-0.05229863777305612
1998-06-02,-0.053672369817487596,-0.047098201829483495,-0.05368182683122346,-0.05229863777305612
1998-06-03,-0.053672369817487596,-0.047098201829483495,-0.05368182683122346,-0.05229863777305612
1998-06-04,-0.05545496153087604,-0.04820697057426235,-0.05545496153087604,-0.05545496153087604
1998-06-05,-0.05545496153087604,-0.04820697057426235,-0.05545496153087604,-0.05545496153087604
1998-06-08,-0.05545496153087604,-0.04820697057426235,-0.05545496153087604,-0.05545496153087604
1998-06-09,-0.05545496153087604,-0.04820697057426235,-0.05545496153087604,-0.05545496153087604
1998-06-10,-0.05545496153087604,-0.04820697057426235,-0.05545496153087604,-0.05545496153087604
1998-06-11,-0.05545496153087604,-0.04820697057426235,-0.05545496153087604,-0.05545496153087604
1998-06-12,-0.05545496153087604,-0.04820697057426235,-0.05545496153087604,-0.05545496153087604
1998-06-15,-0.05545496153087604,-0.04820697057426235,-0.05545496153087604,-0.05545496153087604
1998-06-16,-0.05545496153087604,-0.045888270105475866,-0.05545496153087604,-0.05545496153087604
1998-06-17,-0.05545496153087604,-0.045888270105475866,-0.05545496153087604,-0.05545496153087604
1998-06-18,-0.05545496153087604,-0.045888270105475866,-0.05545496153087604,-0.05545496153087604
1998-06-19,-0.05545496153087604,-0.045888270105475866,-0.05545496153087604,-0.05545496153087604
1998-06-22,-0.05545496153087604,-0.043498193709932666,-0.05545496153087604,-0.054950602081465946
1998-06-23,0.27727480352266365,0.21749096530879541,0.27727480352266365,0.2747530063131909
1998-06-24,0.27727480352266365,0.21749096530879541,0.27727480352266365,0.2747530063131909
1998-06-25,0.27727480352266365,0.21749096530879541,0.27727480352266365,0.2747530063131909
1998-06-26,0.27727480352266365,0.21749096530879541,0.27727480352266365,0.2747530063131909
1998-06-29,0.27727480352266365,0.21749096530879541,0.27727480352266365,0.2747530063131909
1998-06-30,-0.05545496153087604,-0.043498193709932666,-0.05545496153087604,-0.054950602081465946
1998-07-01,-0.05545496153087604,-0.043739879721765816,-0.05545496153087604,-0.05545496153087604
1998-07-02,-0.05545496153087604,-0.043739879721765816,-0.05545496153087604,-0.05545496153087604
1998-07-03,-0.05545496153087604,-0.043739879721765816,-0.05545496153087604,-0.05545496153087604
1998-07-06,-0.05545496153087604,-0.043739879721765816,-0.05545496153087604,-0.05545496153087604
1998-07-07,-0.057095866733312774,-0.04503413715533091,-0.057095866733312774,-0.057095866733312774
1998-07-08,-0.057095866733312774,-0.04503413715533091,-0.057095866733312774,-0.057095866733312774
1998-07-09,-0.057095866733312774,-0.04503413715533091,-0.057095866733312774,-0.057095866733312774
1998-07-10,-0.057095866733312774,-0.045997680577887126,-0.057095866733312774,-0.057095866733312774
1998-07-13,-0.057095866733312774,-0.045997680577887126,-0.057095866733312774,-0.057095866733312774
1998-07-14,-0.057095866733312774,-0.045997680577887126,-0.057095866733312774,-0.057095866733312774
1998-07-15,-0.057095866733312774,-0.045997680577887126,-0.057095866733312774,-0.057095866733312774
1998-07-16,-0.057095866733312774,-0.045997680577887126,-0.057095866733312774,-0.057095866733312774
1998-07-17,-0.057095866733312774,-0.045997680577887126,-0.057095866733312774,-0.057095866733312774
1998-07-20,-0.057095866733312774,-0.045997680577887126,-0.057095866733312774,-0.057095866733312774
1998-07-21,-0.057095866733312774,-0.045997680577887126,-0.057095866733312774,-0.057095866733312774
1998-07-22,-0.057095866733312774,-0.045997680577887126,-0.057095866733312774,-0.057095866733312774
1998-07-23,0.28547932941259035,0.23412741136251994,0.28547932941259035,0.28547932941259035
1998-07-24,0.28547932941259035,0.23412741136251994,0.28547932941259035,0.28547932941259035
1998-07-27,0.28547932941259035,0.23412741136251994,0.28547932941259035,0.28547932941259035
1998-07-28,0.28547932941259035,0.23412741136251994,0.28547932941259035,0.28547932941259035
1998-07-29,0.28547932941259035,0.23412741136251994,0.28547932941259035,0.28547932941259035
1998-07-30,0.28547932941259035,0.23412741136251994,0.28547932941259035,0.28547932941259035
1998-07-31,-0.057095866733312774,-0.04682548297025804,-0.057095866733312774,-0.057095866733312774
1998-08-03,-0.057095866733312774,-0.04448351352822031,-0.057095866733312774,-0.057095866733312774
1998-08-04,-0.05920596089681948,-0.04612749246467463,-0.05920596089681948,-0.05920596089681948
1998-08-05,-0.05920596089681948,-0.04612749246467463,-0.05920596089681948,-0.05920596089681948
