tdate,BO,C,CL,CT,GC,HG,KC,NG,S,SB,SI,SM,W,XBW
1994-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-05-04,0.02531871342187015,0.0,0.0,-0.023271779698867765,0.0,0.0,-0.019068349121320157,-0.012334935754596186,0.030211639617473803,0.017504319137312645,0.018878638759527822,0.0,0.0,-0.014012647220283643
1994-05-05,0.02531871342187015,0.0,0.0,-0.023271779698867765,0.0,0.0,-0.019068349121320157,-0.012334935754596186,0.030211639617473803,0.017504319137312645,0.018878638759527822,0.0,0.0,-0.014012647220283643
1994-05-06,0.02531871342187015,0.0,0.0,-0.023271779698867765,0.0,0.0,-0.019068349121320157,-0.012334935754596186,0.030211639617473803,0.017504319137312645,0.018878638759527822,0.0,0.0,-0.014012647220283643
1994-05-09,0.02531871342187015,0.0,0.0,-0.023271779698867765,0.0,0.0,-0.019068349121320157,-0.012334935754596186,0.030211639617473803,0.017504319137312645,0.018878638759527822,0.0,0.0,-0.014012647220283643
1994-05-10,0.034799513551761564,0.0,0.0,-0.03191347200893813,0.0,-0.029504436187597384,-0.024550026997639248,-0.017233334638855718,0.04081416116784783,0.024082784928761456,0.02366708366422935,0.0,0.0,0.0
1994-05-11,0.034799513551761564,0.0,0.0,-0.03191347200893813,0.0,-0.029504436187597384,-0.024550026997639248,-0.017233334638855718,0.04081416116784783,0.024082784928761456,0.02366708366422935,0.0,0.0,0.0
1994-05-12,0.034799513551761564,0.0,0.0,-0.03191347200893813,0.0,-0.029504436187597384,-0.024550026997639248,-0.017233334638855718,0.04081416116784783,0.024082784928761456,0.02366708366422935,0.0,0.0,0.0
1994-05-13,0.034799513551761564,0.0,0.0,-0.03191347200893813,0.0,-0.029504436187597384,-0.024550026997639248,-0.017233334638855718,0.04081416116784783,0.024082784928761456,0.02366708366422935,0.0,0.0,0.0
1994-05-16,0.034799513551761564,0.0,0.0,-0.03191347200893813,0.0,-0.029504436187597384,-0.024550026997639248,-0.017233334638855718,0.04081416116784783,0.024082784928761456,0.02366708366422935,0.0,0.0,0.0
1994-05-17,0.03766681436926521,0.0,0.0,-0.034321455833604804,0.04517908148969725,-0.03233834872019477,-0.020400165216889327,-0.01976615323263544,0.04401930810376447,0.025122927827330818,0.0,0.0,0.0,0.0
1994-05-18,0.03766681436926521,0.0,0.0,-0.034321455833604804,0.04517908148969725,-0.03233834872019477,-0.020400165216889327,-0.01976615323263544,0.04401930810376447,0.025122927827330818,0.0,0.0,0.0,0.0
1994-05-19,0.03766681436926521,0.0,0.0,-0.034321455833604804,0.04517908148969725,-0.03233834872019477,-0.020400165216889327,-0.01976615323263544,0.04401930810376447,0.025122927827330818,0.0,0.0,0.0,0.0
1994-05-20,0.03766681436926521,0.0,0.0,-0.034321455833604804,0.04517908148969725,-0.03233834872019477,-0.020400165216889327,-0.01976615323263544,0.04401930810376447,0.025122927827330818,0.0,0.0,0.0,0.0
1994-05-23,0.03766681436926521,0.0,0.0,-0.034321455833604804,0.04517908148969725,-0.03233834872019477,-0.020400165216889327,-0.01976615323263544,0.04401930810376447,0.025122927827330818,0.0,0.0,0.0,0.0
1994-05-24,0.033099670994390054,0.0,0.0,-0.0327392282115153,0.04288082037264535,-0.029373308195540147,-0.016755518921846006,-0.019483273654643658,0.03393661362217019,0.02346562132180617,0.0,0.0,0.0,0.0
1994-05-25,0.033099670994390054,0.0,0.0,-0.0327392282115153,0.04288082037264535,-0.029373308195540147,-0.016755518921846006,-0.019483273654643658,0.03393661362217019,0.02346562132180617,0.0,0.0,0.0,0.0
1994-05-26,0.033099670994390054,0.0,0.0,-0.0327392282115153,0.04288082037264535,-0.029373308195540147,-0.016755518921846006,-0.019483273654643658,0.03393661362217019,0.02346562132180617,0.0,0.0,0.0,0.0
1994-05-27,0.033099670994390054,0.0,0.0,-0.0327392282115153,0.04288082037264535,-0.029373308195540147,-0.016755518921846006,-0.019483273654643658,0.03393661362217019,0.02346562132180617,0.0,0.0,0.0,0.0
1994-05-30,0.033099670994390054,0.0,0.0,-0.0327392282115153,0.04288082037264535,-0.029373308195540147,-0.016755518921846006,-0.019483273654643658,0.03393661362217019,0.02346562132180617,0.0,0.0,0.0,0.0
1994-05-31,0.030973492575895746,0.0,0.0,-0.03320356228249524,0.043313170541596904,-0.02914663945146733,-0.015606301357030571,-0.0197834690989184,0.031524322283823604,0.02332062951528762,0.0,0.0,0.0,0.0
1994-06-01,0.030973492575895746,0.0,0.0,-0.03320356228249524,0.043313170541596904,-0.02914663945146733,-0.015606301357030571,-0.0197834690989184,0.031524322283823604,0.02332062951528762,0.0,0.0,0.0,0.0
1994-06-02,0.030973492575895746,0.0,0.0,-0.03320356228249524,0.043313170541596904,-0.02914663945146733,-0.015606301357030571,-0.0197834690989184,0.031524322283823604,0.02332062951528762,0.0,0.0,0.0,0.0
1994-06-03,0.030973492575895746,0.0,0.0,-0.03320356228249524,0.043313170541596904,-0.02914663945146733,-0.015606301357030571,-0.0197834690989184,0.031524322283823604,0.02332062951528762,0.0,0.0,0.0,0.0
1994-06-06,0.030973492575895746,0.0,0.0,-0.03320356228249524,0.043313170541596904,-0.02914663945146733,-0.015606301357030571,-0.0197834690989184,0.031524322283823604,0.02332062951528762,0.0,0.0,0.0,0.0
1994-06-07,0.02919993562106187,0.0,0.0,-0.033699388738344604,0.04258921394671454,-0.027147922582319163,-0.014948658253968431,-0.02048948334084119,0.02955092768951584,0.022949757333506238,0.0,0.0,0.0,0.0
