tdate,SA,BR,ID,IN,MY,MX,KR,RU,TW,CN
1997-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-03-07,0.007824700920226706,0.0,0.0,-0.0008694112133585225,0.0,-0.007824700920226706,0.0,0.0,0.0008694112133585225,0.0
1997-03-10,0.007824700920226706,0.0,0.0,-0.0008694112133585225,0.0,-0.007824700920226706,0.0,0.0,0.0008694112133585225,0.0
1997-03-11,0.007879997705830772,0.0,0.0,-0.0008755553006478632,0.0,-0.007879997705830772,0.0,0.0,0.0008755553006478632,0.0
1997-03-12,0.007879997705830772,0.0,0.0,-0.0008755553006478632,0.0,-0.007879997705830772,0.0,0.0,0.0008755553006478632,0.0
1997-03-13,0.007879997705830772,0.0,0.0,-0.0008755553006478632,0.0,-0.007879997705830772,0.0,0.0,0.0008755553006478632,0.0
1997-03-14,0.007879997705830772,0.0,0.0,-0.0008755553006478632,0.0,-0.007879997705830772,0.0,0.0,0.0008755553006478632,0.0
1997-03-17,0.007879997705830772,0.0,0.0,-0.0008755553006478632,0.0,-0.007879997705830772,0.0,0.0,0.0008755553006478632,0.0
1997-03-18,0.008449791674524417,0.0,0.0,-0.0009388657416138238,0.0,-0.008449791674524417,0.0,0.0,0.0009388657416138238,0.0
1997-03-19,0.008449791674524417,0.0,0.0,-0.0009388657416138238,0.0,-0.008449791674524417,0.0,0.0,0.0009388657416138238,0.0
1997-03-20,0.008449791674524417,0.0,0.0,-0.0009388657416138238,0.0,-0.008449791674524417,0.0,0.0,0.0009388657416138238,0.0
1997-03-21,0.008449791674524417,0.0,0.0,-0.0009388657416138238,0.0,-0.008449791674524417,0.0,0.0,0.0009388657416138238,0.0
1997-03-24,0.008449791674524417,0.0,0.0,-0.0009388657416138238,0.0,-0.008449791674524417,0.0,0.0,0.0009388657416138238,0.0
1997-03-25,0.008932183449392589,0.0,0.0,-0.0009924648277102874,0.0,-0.008932183449392589,0.0,0.0,0.0009924648277102874,0.0
1997-03-26,0.008932183449392589,0.0,0.0,-0.0009924648277102874,0.0,-0.008932183449392589,0.0,0.0,0.0009924648277102874,0.0
1997-03-27,0.008932183449392589,0.0,0.0,-0.0009924648277102874,0.0,-0.008932183449392589,0.0,0.0,0.0009924648277102874,0.0
1997-03-28,0.008932183449392589,0.0,0.0,-0.0009924648277102874,0.0,-0.008932183449392589,0.0,0.0,0.0009924648277102874,0.0
1997-03-31,0.0,0.0,0.0,0.0037309671186096733,-0.000932741779652418,0.000932741779652418,0.0,0.0,0.000932741779652418,-0.004663708898262091
1997-04-01,0.0,0.0,0.0,0.021376858468137847,-0.00534421461703446,0.00534421461703446,0.0,0.0,0.00534421461703446,-0.026721073085172308
1997-04-02,0.0,0.0,0.0,0.021376858468137847,-0.00534421461703446,0.00534421461703446,0.0,0.0,0.00534421461703446,-0.026721073085172308
1997-04-03,0.0,0.0,0.0,0.021376858468137847,-0.00534421461703446,0.00534421461703446,0.0,0.0,0.00534421461703446,-0.026721073085172308
1997-04-04,0.0,0.0,0.0,0.021376858468137847,-0.00534421461703446,0.00534421461703446,0.0,0.0,0.00534421461703446,-0.026721073085172308
1997-04-07,0.0,0.0,0.0,0.021376858468137847,-0.00534421461703446,0.00534421461703446,0.0,0.0,0.00534421461703446,-0.026721073085172308
1997-04-08,0.0,0.0,0.0,0.03899852742874943,-0.009749631857187354,0.009749631857187354,0.0,0.0,0.009749631857187354,-0.04874815928593679
1997-04-09,0.0,0.0,0.0,0.03899852742874943,-0.009749631857187354,0.009749631857187354,0.0,0.0,0.009749631857187354,-0.04874815928593679
1997-04-10,0.0,0.0,0.0,0.03899852742874943,-0.009749631857187354,0.009749631857187354,0.0,0.0,0.009749631857187354,-0.04874815928593679
1997-04-11,0.0,0.0,0.0,0.03899852742874943,-0.009749631857187354,0.009749631857187354,0.0,0.0,0.009749631857187354,-0.04874815928593679
1997-04-14,0.0,0.0,0.0,0.03899852742874943,-0.009749631857187354,0.009749631857187354,0.0,0.0,0.009749631857187354,-0.04874815928593679
1997-04-15,0.0,0.0,0.0,0.03899852742874943,-0.009749631857187354,0.009749631857187354,0.0,0.0,0.009749631857187354,-0.04874815928593679
1997-04-16,0.0,0.0,0.0,0.03899852742874943,-0.009749631857187354,0.009749631857187354,0.0,0.0,0.009749631857187354,-0.04874815928593679
1997-04-17,0.0,0.0,0.0,0.03899852742874943,-0.009749631857187354,0.009749631857187354,0.0,0.0,0.009749631857187354,-0.04874815928593679
1997-04-18,0.0,0.0,0.0,0.03899852742874943,-0.009749631857187354,0.009749631857187354,0.0,0.0,0.009749631857187354,-0.04874815928593679
1997-04-21,0.0,0.0,0.0,0.03899852742874943,-0.009749631857187354,0.009749631857187354,0.0,0.0,0.009749631857187354,-0.04874815928593679
1997-04-22,0.0,0.0,0.0,0.04270883429240492,-0.010677208573101227,0.010677208573101227,0.0,0.0,0.010677208573101227,-0.05338604286550615
1997-04-23,0.0,0.0,0.0,0.04270883429240492,-0.010677208573101227,0.010677208573101227,0.0,0.0,0.010677208573101227,-0.05338604286550615
1997-04-24,0.0,0.0,0.0,0.04270883429240492,-0.010677208573101227,0.010677208573101227,0.0,0.0,0.010677208573101227,-0.05338604286550615
1997-04-25,0.0,0.0,0.0,0.04270883429240492,-0.010677208573101227,0.010677208573101227,0.0,0.0,0.010677208573101227,-0.05338604286550615
1997-04-28,0.0,0.0,0.0,0.04270883429240492,-0.010677208573101227,0.010677208573101227,0.0,0.0,0.010677208573101227,-0.05338604286550615
