tdate,BO,C,CL,CT,GC,HG,KC,NG,S,SB,SI,SM,W,XBW
2000-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-09-04,0.019794874646402602,0.015407760601605957,-0.010952299490253165,0.0,0.0,0.02454663047514884,0.0,-0.007116150789393769,0.0,-0.011062895651298903,0.0,-0.018147904940781303,0.016110760398501206,0.0
2000-09-05,0.019794874646402602,0.015407760601605957,-0.010952299490253165,0.0,0.0,0.02454663047514884,0.0,-0.007116150789393769,0.0,-0.011062895651298903,0.0,-0.018147904940781303,0.016110760398501206,0.0
2000-09-06,0.019794874646402602,0.015407760601605957,-0.010952299490253165,0.0,0.0,0.02454663047514884,0.0,-0.007116150789393769,0.0,-0.011062895651298903,0.0,-0.018147904940781303,0.016110760398501206,0.0
2000-09-07,0.019794874646402602,0.015407760601605957,-0.010952299490253165,0.0,0.0,0.02454663047514884,0.0,-0.007116150789393769,0.0,-0.011062895651298903,0.0,-0.018147904940781303,0.016110760398501206,0.0
2000-09-08,0.019794874646402602,0.015407760601605957,-0.010952299490253165,0.0,0.0,0.02454663047514884,0.0,-0.007116150789393769,0.0,-0.011062895651298903,0.0,-0.018147904940781303,0.016110760398501206,0.0
2000-09-11,0.019794874646402602,0.015407760601605957,-0.010952299490253165,0.0,0.0,0.02454663047514884,0.0,-0.007116150789393769,0.0,-0.011062895651298903,0.0,-0.018147904940781303,0.016110760398501206,0.0
2000-09-12,0.02182779424744217,0.016990126698620992,-0.012077092887933896,0.0,0.0,0.027067552033067068,0.0,-0.007846974433500091,0.0,-0.012199047196358984,0.0,-0.02001168191997131,0.017765324076565076,0.0
2000-09-13,0.02182779424744217,0.016990126698620992,-0.012077092887933896,0.0,0.0,0.027067552033067068,0.0,-0.007846974433500091,0.0,-0.012199047196358984,0.0,-0.02001168191997131,0.017765324076565076,0.0
2000-09-14,0.02182779424744217,0.016990126698620992,-0.012077092887933896,0.0,0.0,0.027067552033067068,0.0,-0.007846974433500091,0.0,-0.012199047196358984,0.0,-0.02001168191997131,0.017765324076565076,0.0
2000-09-15,0.02182779424744217,0.016990126698620992,-0.012077092887933896,0.0,0.0,0.027067552033067068,0.0,-0.007846974433500091,0.0,-0.012199047196358984,0.0,-0.02001168191997131,0.017765324076565076,0.0
2000-09-18,0.02182779424744217,0.016990126698620992,-0.012077092887933896,0.0,0.0,0.027067552033067068,0.0,-0.007846974433500091,0.0,-0.012199047196358984,0.0,-0.02001168191997131,0.017765324076565076,0.0
2000-09-19,0.023080479130683212,0.01796518055144932,-0.012770190482803588,0.0,0.0,0.028620943680147337,0.0,-0.008297307900115774,0.0,-0.012899143680666537,0.0,-0.02116014113418228,0.018784866072623564,0.0
2000-09-20,0.023080479130683212,0.01796518055144932,-0.012770190482803588,0.0,0.0,0.028620943680147337,0.0,-0.008297307900115774,0.0,-0.012899143680666537,0.0,-0.02116014113418228,0.018784866072623564,0.0
2000-09-21,0.023080479130683212,0.01796518055144932,-0.012770190482803588,0.0,0.0,0.028620943680147337,0.0,-0.008297307900115774,0.0,-0.012899143680666537,0.0,-0.02116014113418228,0.018784866072623564,0.0
2000-09-22,0.023080479130683212,0.01796518055144932,-0.012770190482803588,0.0,0.0,0.028620943680147337,0.0,-0.008297307900115774,0.0,-0.012899143680666537,0.0,-0.02116014113418228,0.018784866072623564,0.0
2000-09-25,0.023080479130683212,0.01796518055144932,-0.012770190482803588,0.0,0.0,0.028620943680147337,0.0,-0.008297307900115774,0.0,-0.012899143680666537,0.0,-0.02116014113418228,0.018784866072623564,0.0
2000-09-26,0.025914044149846216,0.020170745994233415,-0.014337972712766742,0.0,0.0,0.03213470543389215,0.0,-0.009315959258515756,0.0,-0.014482757352797974,0.0,-0.023757948371149994,0.0210910634046489,0.0
2000-09-27,0.025914044149846216,0.020170745994233415,-0.014337972712766742,0.0,0.0,0.03213470543389215,0.0,-0.009315959258515756,0.0,-0.014482757352797974,0.0,-0.023757948371149994,0.0210910634046489,0.0
2000-09-28,0.025914044149846216,0.020170745994233415,-0.014337972712766742,0.0,0.0,0.03213470543389215,0.0,-0.009315959258515756,0.0,-0.014482757352797974,0.0,-0.023757948371149994,0.0210910634046489,0.0
2000-09-29,0.029442319447961267,0.02540522959176031,-0.015440843481901565,0.0,0.03830096897944683,0.0,0.0,-0.011004460401613072,0.0,-0.015437061270138285,0.0,-0.029231410907303933,0.026267281266736164,0.0
