,BOND,CANA,BUND,GILT,JGB
1992-01-02,4.7590 ,7.0000 ,9.0010 ,9.9700 ,5.0200 
1992-01-03,4.7660 ,6.9160 ,8.9730 ,9.8800 ,5.0200 
1992-01-06,4.7240 ,6.8990 ,8.9050 ,9.8800 ,4.9400 
1992-01-07,4.6570 ,6.8500 ,8.8130 ,9.8500 ,4.8400 
1992-01-08,4.6230 ,6.8500 ,8.8240 ,9.8200 ,4.8500 
1992-01-09,4.7190 ,6.8900 ,8.7510 ,9.7300 ,4.8000 
1992-01-10,4.8390 ,6.9940 ,8.7270 ,9.8400 ,4.8000 
1992-01-13,4.9290 ,7.0060 ,8.7730 ,9.8600 ,4.8000 
1992-01-14,4.9730 ,7.1090 ,8.7600 ,9.7600 ,4.7800 
1992-01-15,5.0410 ,7.1000 ,8.6930 ,9.7200 ,4.7800 
1992-01-16,5.0500 ,7.1210 ,8.6860 ,9.6700 ,4.7800 
1992-01-17,4.9810 ,6.9930 ,8.6420 ,9.6500 ,4.6800 
1992-01-20,4.9470 ,6.9500 ,8.6580 ,9.6400 ,4.6500 
1992-01-21,4.9130 ,7.0400 ,8.5550 ,9.6700 ,4.5700 
1992-01-22,4.9470 ,7.0500 ,8.5210 ,9.6500 ,4.4000 
1992-01-23,5.1160 ,7.1300 ,8.5240 ,9.5600 ,4.4100 
1992-01-24,5.1410 ,7.3440 ,8.5480 ,9.5800 ,4.4200 
1992-01-27,5.1830 ,7.3510 ,8.5720 ,9.5100 ,4.4200 
1992-01-28,5.0910 ,7.2700 ,8.5420 ,9.4500 ,4.4700 
1992-01-29,5.1410 ,7.2700 ,8.5000 ,9.4700 ,4.4700 
1992-01-30,5.1920 ,7.2800 ,8.5470 ,9.5000 ,4.4900 
1992-01-31,5.1000 ,7.3290 ,8.6210 ,9.5600 ,4.5100 
1992-02-03,5.1340 ,7.3500 ,8.6490 ,9.5600 ,4.5500 
1992-02-04,5.0840 ,7.4400 ,8.7140 ,9.5700 ,4.6000 
1992-02-05,5.0510 ,7.3660 ,8.6800 ,9.5700 ,4.5900 
1992-02-06,5.0590 ,7.3800 ,8.6800 ,9.4900 ,4.5800 
1992-02-07,4.9250 ,7.2900 ,8.6770 ,9.4800 ,4.5900 
1992-02-10,4.9080 ,7.2310 ,8.6970 ,9.4100 ,4.6100 
1992-02-11,5.0010 ,7.2730 ,8.6660 ,9.3800 ,4.6100 
1992-02-12,5.0520 ,7.2610 ,8.6660 ,9.4100 ,4.6600 
1992-02-13,5.2220 ,7.4600 ,8.6620 ,9.4000 ,4.6400 
1992-02-14,5.2570 ,7.5800 ,8.6920 ,9.4600 ,4.6600 
1992-02-17,5.2400 ,7.6470 ,8.6670 ,9.4400 ,4.6400 
1992-02-18,5.2490 ,7.7000 ,8.6510 ,9.3800 ,4.6500 
1992-02-19,5.2320 ,7.6000 ,8.6750 ,9.4200 ,4.6700 
1992-02-20,5.2840 ,7.5100 ,8.6290 ,9.4100 ,4.6600 
1992-02-21,5.4240 ,7.6300 ,8.6380 ,9.4800 ,4.6600 
1992-02-24,5.4250 ,7.7900 ,8.6140 ,9.4800 ,4.6600 
1992-02-25,5.3910 ,7.6200 ,8.5470 ,9.4400 ,4.6100 
1992-02-26,5.3590 ,7.6040 ,8.5060 ,9.4200 ,4.6000 
1992-02-27,5.3250 ,7.5100 ,8.5580 ,9.4000 ,4.5800 
1992-02-28,5.2420 ,7.5800 ,8.5850 ,9.4300 ,4.5800 
1992-03-02,5.4420 ,7.6800 ,8.6450 ,9.4300 ,4.5500 
1992-03-03,5.4250 ,7.8200 ,8.6360 ,9.4800 ,4.5600 
1992-03-04,5.5010 ,7.8300 ,8.6200 ,9.5200 ,4.5900 
1992-03-05,5.6280 ,7.9300 ,8.6310 ,9.6000 ,4.5500 
1992-03-06,5.6030 ,7.9100 ,8.6560 ,9.6300 ,4.5600 
1992-03-09,5.5180 ,7.9700 ,8.6060 ,9.6000 ,4.5700 
1992-03-10,5.5780 ,8.2640 ,8.5700 ,9.6300 ,4.5700 
1992-03-11,5.5700 ,8.3900 ,8.6070 ,9.7400 ,4.5500 
1992-03-12,5.6980 ,8.5500 ,8.6260 ,9.8500 ,4.5500 
1992-03-13,5.8450 ,8.7100 ,8.6490 ,10.0400 ,4.5600 
1992-03-16,5.8370 ,8.7100 ,8.7060 ,10.0700 ,4.5600 
1992-03-17,5.7680 ,8.3700 ,8.6830 ,10.0100 ,4.5500 
1992-03-18,5.8030 ,8.3400 ,8.7170 ,10.0900 ,4.5500 
1992-03-19,5.7520 ,8.3040 ,8.7420 ,10.1100 ,4.5600 
1992-03-20,5.8140 ,8.2600 ,8.8010 ,10.1200 ,4.5600 
1992-03-23,5.8140 ,8.1460 ,8.9160 ,10.1500 ,4.5500 
1992-03-24,5.7190 ,8.0050 ,8.8930 ,10.1500 ,4.5500 
1992-03-25,5.7250 ,7.9770 ,8.8960 ,10.1500 ,4.5600 
1992-03-26,5.7250 ,8.1780 ,8.9220 ,10.1700 ,4.5400 
1992-03-27,5.6500 ,8.1500 ,8.9250 ,10.2400 ,4.5200 
1992-03-30,5.6000 ,8.0650 ,8.8990 ,10.2200 ,4.5500 
1992-03-31,5.5830 ,7.9790 ,8.9030 ,10.2500 ,4.5500 
1992-04-01,5.5070 ,8.0660 ,8.9110 ,10.5200 ,4.6000 
1992-04-02,5.4900 ,8.1260 ,8.9880 ,10.5300 ,4.6300 
1992-04-03,5.3630 ,7.9820 ,8.9830 ,10.5500 ,4.6300 
1992-04-06,5.3620 ,7.9530 ,8.8860 ,10.4900 ,4.6300 
1992-04-07,5.2690 ,7.8670 ,8.8460 ,10.3900 ,4.6500 
1992-04-08,5.2850 ,7.7810 ,8.8270 ,10.2400 ,4.6300 
1992-04-09,5.0750 ,7.6660 ,8.7820 ,10.1300 ,4.6100 
1992-04-10,5.1650 ,7.5220 ,8.7190 ,9.5200 ,4.5000 
1992-04-13,5.0880 ,7.4070 ,8.7320 ,9.4700 ,4.5000 
1992-04-14,5.1290 ,7.3780 ,8.7590 ,9.4200 ,4.5100 
1992-04-15,5.1790 ,7.3480 ,8.7020 ,9.3700 ,4.4700 
1992-04-16,5.2970 ,7.4900 ,8.7390 ,9.4200 ,4.4800 
1992-04-17,5.3030 ,7.4900 ,8.7390 ,9.4200 ,4.4800 
1992-04-20,5.4130 ,7.6560 ,8.7390 ,9.4200 ,4.4900 
1992-04-21,5.3590 ,7.7260 ,8.7710 ,9.4300 ,4.4500 
1992-04-22,5.3690 ,7.7850 ,8.7450 ,9.4500 ,4.4600 
1992-04-23,5.3920 ,7.7560 ,8.8850 ,9.5300 ,4.4600 
1992-04-24,5.3250 ,7.7270 ,8.9790 ,9.5300 ,4.4600 
1992-04-27,5.4250 ,7.9050 ,8.9120 ,9.4800 ,4.4700 
1992-04-28,5.3670 ,7.7750 ,8.9930 ,9.4600 ,4.4600 
1992-04-29,5.4250 ,7.7570 ,8.9970 ,9.4600 ,4.4600 
1992-04-30,5.4250 ,7.6990 ,8.9700 ,9.4800 ,4.4700 
1992-05-01,5.3160 ,7.6100 ,8.9700 ,9.3800 ,4.4700 
1992-05-04,5.2910 ,7.6870 ,8.9680 ,9.3800 ,4.4700 
1992-05-05,5.2490 ,7.6810 ,8.9920 ,9.4400 ,4.4700 
1992-05-06,5.2150 ,7.6100 ,8.9680 ,9.4100 ,4.4500 
1992-05-07,5.2310 ,7.6200 ,8.9380 ,9.3700 ,4.4600 
1992-05-08,5.2810 ,7.5500 ,9.0170 ,9.3700 ,4.4600 
1992-05-11,5.2050 ,7.4900 ,8.9900 ,9.3500 ,4.4500 
1992-05-12,5.1620 ,7.3710 ,8.9530 ,9.3300 ,4.4500 
1992-05-13,5.1620 ,7.3700 ,8.9470 ,9.2500 ,4.4600 
1992-05-14,5.1110 ,7.3460 ,8.9750 ,9.2800 ,4.4700 
1992-05-15,5.0840 ,7.1700 ,8.9850 ,9.2400 ,4.4900 
1992-05-18,5.0660 ,7.1700 ,8.9060 ,9.2200 ,4.5000 
1992-05-19,4.9470 ,6.9180 ,8.9510 ,9.2200 ,4.5200 
1992-05-20,5.0830 ,7.0670 ,8.8990 ,9.2000 ,4.5800 
1992-05-21,5.3170 ,7.1560 ,8.9000 ,9.2000 ,4.5600 
1992-05-22,5.2420 ,6.9430 ,8.8480 ,9.1800 ,4.5900 
1992-05-25,5.2420 ,6.9120 ,8.8480 ,9.1800 ,4.6000 
1992-05-26,5.3340 ,7.0330 ,8.8720 ,9.2000 ,4.6300 
1992-05-27,5.2590 ,7.0330 ,8.9110 ,9.1900 ,4.6200 
1992-05-28,5.2000 ,6.9390 ,8.9110 ,9.1800 ,4.6500 
1992-05-29,5.1840 ,6.9380 ,8.8980 ,9.1400 ,4.6500 
1992-06-01,5.2670 ,7.0470 ,8.9530 ,9.1500 ,4.6500 
1992-06-02,5.2000 ,7.0280 ,9.0190 ,9.1700 ,4.6600 
1992-06-03,5.1920 ,6.8200 ,9.0480 ,9.2500 ,4.6200 
1992-06-04,5.1670 ,6.8110 ,9.0420 ,9.2400 ,4.6300 
1992-06-05,5.1250 ,6.6570 ,8.9760 ,9.3000 ,4.6000 
1992-06-08,5.0570 ,6.6560 ,8.9760 ,9.3500 ,4.5800 
1992-06-09,5.0740 ,6.7160 ,8.9400 ,9.3300 ,4.5800 
1992-06-10,5.0910 ,6.7150 ,8.9100 ,9.3200 ,4.5500 
1992-06-11,5.0650 ,6.6500 ,8.9050 ,9.3000 ,4.5200 
1992-06-12,5.0090 ,6.4900 ,8.9160 ,9.2800 ,4.5200 
1992-06-15,5.0220 ,6.4300 ,8.9380 ,9.3100 ,4.5000 
1992-06-16,4.9710 ,6.3700 ,8.9610 ,9.2700 ,4.4700 
1992-06-17,4.9370 ,6.4050 ,8.9650 ,9.2400 ,4.4500 
1992-06-18,4.8850 ,6.4020 ,8.9650 ,9.2400 ,4.4600 
1992-06-19,4.9690 ,6.4500 ,9.0060 ,9.2000 ,4.4600 
1992-06-22,4.9690 ,6.4980 ,9.0150 ,9.2700 ,4.4500 
1992-06-23,4.9860 ,6.5220 ,9.0670 ,9.2800 ,4.4400 
1992-06-24,4.9750 ,6.5210 ,9.0340 ,9.2800 ,4.4200 
1992-06-25,4.8920 ,6.4070 ,9.0460 ,9.2800 ,4.3900 
1992-06-26,4.8840 ,6.4110 ,9.0430 ,9.2400 ,4.3600 
1992-06-29,4.8010 ,6.4200 ,9.0300 ,9.3300 ,4.3700 
1992-06-30,4.8340 ,6.3700 ,9.0340 ,9.2900 ,4.3700 
1992-07-01,4.8090 ,6.3700 ,9.0460 ,9.2200 ,4.3400 
1992-07-02,4.5500 ,6.0470 ,8.9570 ,9.1300 ,4.3400 
1992-07-03,4.5580 ,6.0160 ,8.9770 ,9.0400 ,4.3280 
1992-07-06,4.4420 ,5.8840 ,9.0380 ,9.0700 ,4.2970 
1992-07-07,4.3330 ,5.7270 ,8.9980 ,9.1200 ,4.2780 
1992-07-08,4.3740 ,5.6530 ,9.0090 ,9.2300 ,4.2270 
1992-07-09,4.3560 ,5.6480 ,9.0160 ,9.1900 ,4.1970 
1992-07-10,4.3370 ,5.7000 ,9.0140 ,9.2400 ,4.1990 
1992-07-13,4.3610 ,5.8060 ,9.1230 ,9.4600 ,4.1880 
1992-07-14,4.2770 ,5.7650 ,9.1010 ,9.4000 ,4.1580 
1992-07-15,4.2010 ,5.7390 ,9.1280 ,9.4200 ,4.1600 
1992-07-16,4.2160 ,5.7350 ,9.1370 ,9.3600 ,4.1560 
1992-07-17,4.2470 ,5.7330 ,9.1650 ,9.4700 ,4.1370 
1992-07-20,4.2540 ,5.6580 ,9.1910 ,9.5400 ,4.1260 
1992-07-21,4.2700 ,5.5820 ,9.1160 ,9.5200 ,4.0790 
1992-07-22,4.2260 ,5.5210 ,9.1160 ,9.5200 ,4.0010 
1992-07-23,4.1580 ,5.5010 ,9.0800 ,9.5400 ,3.9970 
1992-07-24,4.2050 ,5.5730 ,9.0830 ,9.5200 ,3.9980 
1992-07-27,4.2290 ,5.5960 ,9.0760 ,9.5200 ,3.9490 
1992-07-28,4.2030 ,5.5450 ,9.0610 ,9.5400 ,3.8810 
1992-07-29,4.2670 ,5.5180 ,9.0630 ,9.5500 ,3.8280 
1992-07-30,4.3000 ,5.4360 ,9.1260 ,9.6500 ,3.8300 
1992-07-31,4.3990 ,5.4840 ,9.2070 ,9.7200 ,3.8470 
1992-08-03,4.3790 ,5.4500 ,9.1490 ,9.7200 ,3.8460 
1992-08-04,4.3000 ,5.5070 ,9.1550 ,9.7000 ,3.7750 
1992-08-05,4.2580 ,5.4810 ,9.1520 ,9.7400 ,3.8270 
1992-08-06,4.2830 ,5.4750 ,9.1150 ,9.7400 ,3.8280 
1992-08-07,4.1500 ,5.3480 ,9.0640 ,9.6800 ,3.8080 
1992-08-10,4.1080 ,5.3710 ,9.0690 ,9.6400 ,3.7570 
1992-08-11,4.1080 ,5.1930 ,9.0870 ,9.6200 ,3.7090 
1992-08-12,4.1490 ,5.2910 ,9.1420 ,9.6600 ,3.6500 
1992-08-13,4.1570 ,5.2850 ,9.1540 ,9.6800 ,3.5470 
1992-08-14,4.0900 ,5.2580 ,9.0840 ,9.5400 ,3.5160 
1992-08-17,4.0640 ,5.3110 ,9.0830 ,9.5200 ,3.4750 
1992-08-18,4.0130 ,5.3690 ,9.1040 ,9.6200 ,3.4380 
1992-08-19,4.0050 ,5.3070 ,9.1040 ,9.6300 ,3.3950 
1992-08-20,4.0380 ,5.2350 ,9.0270 ,9.6300 ,3.3470 
1992-08-21,4.0620 ,5.2330 ,9.0050 ,9.7500 ,3.5000 
1992-08-24,4.2320 ,5.3730 ,8.9920 ,9.9600 ,3.4970 
1992-08-25,4.2830 ,5.4580 ,9.0280 ,10.2000 ,3.4980 
1992-08-26,4.2590 ,5.4100 ,9.0470 ,10.1800 ,3.4990 
1992-08-27,4.1680 ,5.3790 ,9.1240 ,10.1800 ,3.5000 
1992-08-28,4.1680 ,5.4240 ,9.1520 ,10.1200 ,3.5780 
1992-08-31,4.1350 ,5.4220 ,9.1540 ,10.1200 ,3.6870 
1992-09-01,4.1020 ,5.3680 ,9.1570 ,10.1000 ,3.7680 
1992-09-02,4.0930 ,5.3150 ,9.1450 ,9.9000 ,3.8200 
1992-09-03,4.0770 ,5.2810 ,9.1380 ,9.7600 ,3.7980 
1992-09-04,3.8690 ,5.1300 ,9.1350 ,9.7000 ,3.6530 
1992-09-07,3.8690 ,5.1300 ,9.0880 ,9.6800 ,3.6050 
1992-09-08,3.8020 ,5.1730 ,9.0430 ,9.8200 ,3.6060 
1992-09-09,3.8510 ,5.3890 ,9.0490 ,10.0800 ,3.6300 
1992-09-10,3.8170 ,5.7410 ,9.0360 ,9.9800 ,3.6480 
1992-09-11,3.8490 ,5.6600 ,9.0360 ,10.1400 ,3.7000 
1992-09-14,3.7730 ,5.5000 ,8.6980 ,9.6600 ,3.6400 
1992-09-15,3.8390 ,5.7800 ,8.6310 ,10.1000 ,3.6400 
1992-09-16,3.7970 ,6.3700 ,8.4200 ,10.3800 ,3.7180 
1992-09-17,3.8210 ,5.9960 ,8.3850 ,9.0400 ,3.7300 
1992-09-18,3.8030 ,6.1020 ,8.2990 ,8.8200 ,3.7200 
1992-09-21,3.8770 ,6.4090 ,8.3990 ,8.4400 ,3.7010 
1992-09-22,3.9530 ,6.5330 ,8.3260 ,8.1500 ,3.6790 
1992-09-23,3.9840 ,6.4120 ,8.0950 ,8.1500 ,3.6790 
1992-09-24,3.8940 ,6.4700 ,8.1100 ,8.1400 ,3.6400 
1992-09-25,3.7880 ,6.2390 ,8.1900 ,8.1700 ,3.6180 
1992-09-28,3.7710 ,6.5170 ,8.2460 ,8.1300 ,3.5340 
1992-09-29,3.8120 ,7.2760 ,8.2920 ,8.1500 ,3.5990 
1992-09-30,3.7950 ,6.9360 ,8.2120 ,8.1500 ,3.6000 
1992-10-01,3.6970 ,7.0250 ,8.0650 ,8.1200 ,3.5480 
1992-10-02,3.6790 ,7.0250 ,8.0540 ,8.1800 ,3.4900 
1992-10-05,3.6620 ,6.8620 ,7.8410 ,8.1700 ,3.4750 
1992-10-06,3.7440 ,6.7730 ,7.8100 ,8.1300 ,3.4580 
1992-10-07,3.8670 ,6.7160 ,7.7440 ,8.0300 ,3.4770 
1992-10-08,3.8010 ,6.5740 ,7.7810 ,7.9700 ,3.5070 
1992-10-09,3.9910 ,6.6740 ,7.7410 ,7.9600 ,3.4900 
1992-10-12,3.9330 ,6.6740 ,7.7510 ,7.9100 ,3.5050 
1992-10-13,3.9830 ,6.6010 ,7.7650 ,7.8500 ,3.4880 
1992-10-14,3.9910 ,6.8540 ,7.7630 ,7.8100 ,3.4770 
1992-10-15,4.0080 ,6.7110 ,7.7580 ,7.8000 ,3.5070 
1992-10-16,4.0160 ,6.5690 ,7.6530 ,7.1100 ,3.5200 
1992-10-19,4.1090 ,6.5690 ,7.5160 ,6.9700 ,3.5170 
1992-10-20,4.3210 ,6.5680 ,7.2990 ,6.7800 ,3.5480 
1992-10-21,4.1940 ,6.4820 ,7.2840 ,6.7600 ,3.5670 
1992-10-22,4.2450 ,6.3380 ,7.2880 ,6.6800 ,3.5560 
1992-10-23,4.3230 ,6.3660 ,7.2630 ,6.6600 ,3.5390 
1992-10-26,4.3230 ,6.1380 ,7.2540 ,6.6400 ,3.5350 
1992-10-27,4.2630 ,5.8830 ,7.2900 ,6.5700 ,3.5300 
1992-10-28,4.2920 ,5.8530 ,7.3410 ,6.4600 ,3.5190 
1992-10-29,4.3080 ,5.7920 ,7.3970 ,6.6000 ,3.5080 
1992-10-30,4.3830 ,5.8180 ,7.4690 ,6.6400 ,3.4900 
1992-11-02,4.4380 ,5.9020 ,7.4760 ,6.5700 ,3.3970 
1992-11-03,4.4160 ,5.9280 ,7.4110 ,6.4800 ,3.3970 
1992-11-04,4.4160 ,6.0520 ,7.3810 ,6.4800 ,3.4390 
1992-11-05,4.3660 ,6.2400 ,7.3190 ,6.3700 ,3.4400 
1992-11-06,4.4750 ,6.5550 ,7.2800 ,6.3500 ,3.4340 
1992-11-09,4.5430 ,6.5830 ,7.2800 ,6.2400 ,3.4180 
1992-11-10,4.4680 ,6.7280 ,7.3100 ,6.2600 ,3.4190 
1992-11-11,4.4510 ,6.7000 ,7.3680 ,6.3100 ,3.4190 
1992-11-12,4.4260 ,6.5210 ,7.3890 ,6.3000 ,3.4190 
1992-11-13,4.5790 ,6.5500 ,7.4720 ,6.5500 ,3.4190 
1992-11-16,4.6640 ,7.1110 ,7.4570 ,6.6100 ,3.4290 
1992-11-17,4.6050 ,7.2000 ,7.4300 ,6.5800 ,3.4360 
1992-11-18,4.5200 ,7.2000 ,7.3970 ,6.5800 ,3.4560 
1992-11-19,4.5970 ,7.0210 ,7.3000 ,6.5100 ,3.4760 
1992-11-20,4.6070 ,7.4720 ,7.1510 ,6.5300 ,3.4960 
1992-11-23,4.6160 ,7.5940 ,7.1450 ,6.5900 ,3.4960 
1992-11-24,4.6420 ,7.3220 ,7.1480 ,6.5400 ,3.4990 
1992-11-25,4.7000 ,7.1420 ,7.2180 ,6.5400 ,3.5000 
1992-11-26,4.7000 ,6.9010 ,7.2730 ,6.5900 ,3.4950 
1992-11-27,4.7830 ,7.1420 ,7.2800 ,6.6400 ,3.5150 
1992-11-30,4.7910 ,7.3860 ,7.4220 ,6.8900 ,3.5180 
1992-12-01,4.8330 ,7.2950 ,7.4820 ,6.8800 ,3.5190 
1992-12-02,4.7830 ,7.1430 ,7.5940 ,6.8800 ,3.4870 
1992-12-03,4.7830 ,6.9910 ,7.4080 ,6.7200 ,3.4680 
1992-12-04,4.7000 ,6.9910 ,7.3990 ,6.7000 ,3.4690 
1992-12-07,4.6250 ,6.8080 ,7.4340 ,6.9100 ,3.4590 
1992-12-08,4.5490 ,6.8990 ,7.4600 ,6.8700 ,3.3890 
1992-12-09,4.6080 ,7.0210 ,7.4450 ,6.8600 ,3.4670 
1992-12-10,4.6490 ,7.0220 ,7.5210 ,6.9000 ,3.4740 
1992-12-11,4.7510 ,7.1760 ,7.4490 ,6.7900 ,3.4950 
1992-12-14,4.8010 ,7.1900 ,7.5010 ,6.8100 ,3.5440 
1992-12-15,4.7080 ,7.3630 ,7.5040 ,6.8500 ,3.5450 
1992-12-16,4.6240 ,7.3950 ,7.5210 ,6.8600 ,3.5660 
1992-12-17,4.6320 ,7.2400 ,7.5210 ,6.7900 ,3.4620 
1992-12-18,4.6150 ,7.1470 ,7.4470 ,6.7500 ,3.4690 
1992-12-21,4.6150 ,7.0220 ,7.4220 ,6.7900 ,3.5640 
1992-12-22,4.5300 ,6.9280 ,7.3840 ,6.7400 ,3.5260 
1992-12-23,4.6500 ,6.9590 ,7.3840 ,6.7300 ,3.5260 
1992-12-24,4.6170 ,6.9910 ,7.3840 ,6.6700 ,3.5670 
1992-12-25,4.6250 ,6.9910 ,7.3840 ,6.6700 ,3.5680 
1992-12-28,4.6420 ,6.9910 ,7.3600 ,6.6600 ,3.5650 
1992-12-29,4.5920 ,7.0200 ,7.3540 ,6.6800 ,3.5660 
1992-12-30,4.5180 ,6.9900 ,7.2800 ,6.6650 ,3.4590 
1992-12-31,4.5580 ,6.9900 ,7.2490 ,6.6800 ,3.4590 
1993-01-01,4.5580 ,6.9900 ,7.2490 ,6.6800 ,3.4590 
1993-01-04,4.4420 ,6.9590 ,7.1290 ,6.9070 ,3.5360 
1993-01-05,4.4420 ,7.0040 ,6.9960 ,6.9230 ,3.5690 
1993-01-06,4.5080 ,6.9930 ,6.9800 ,6.8970 ,3.5390 
1993-01-07,4.6160 ,7.1950 ,6.9820 ,6.9140 ,3.5090 
1993-01-08,4.4740 ,7.0940 ,6.8920 ,6.8970 ,3.5100 
1993-01-11,4.4310 ,7.0690 ,6.9460 ,6.9200 ,3.5080 
1993-01-12,4.4560 ,7.0190 ,6.9040 ,6.8900 ,3.4670 
1993-01-13,4.4140 ,6.9680 ,6.9750 ,6.8210 ,3.4110 
1993-01-14,4.3130 ,6.8420 ,6.9160 ,6.7460 ,3.4280 
1993-01-15,4.2940 ,6.8670 ,6.8680 ,6.7020 ,3.4280 
1993-01-18,4.2940 ,6.8160 ,6.8760 ,6.6920 ,3.3570 
1993-01-19,4.3700 ,6.8920 ,6.8970 ,6.6690 ,3.3800 
1993-01-20,4.3520 ,6.9940 ,6.9290 ,6.5860 ,3.3760 
1993-01-21,4.3010 ,7.1480 ,6.9520 ,6.5040 ,3.3870 
1993-01-22,4.2320 ,7.0970 ,6.9600 ,6.4930 ,3.3880 
1993-01-25,4.1970 ,6.9940 ,7.0550 ,6.5350 ,3.3750 
1993-01-26,4.2900 ,6.9940 ,7.0480 ,6.1380 ,3.3600 
1993-01-27,4.2750 ,6.9170 ,7.0500 ,6.1800 ,3.3560 
1993-01-28,4.1520 ,6.8100 ,7.0160 ,6.1890 ,3.3570 
1993-01-29,4.1680 ,6.8290 ,6.9950 ,6.1830 ,3.3580 
1993-02-01,4.1840 ,6.8600 ,6.9220 ,5.9760 ,3.3600 
1993-02-02,4.2580 ,6.7360 ,6.8820 ,5.9850 ,3.2970 
1993-02-03,4.2340 ,6.8650 ,6.8020 ,5.9550 ,3.2770 
1993-02-04,4.1760 ,6.7360 ,6.8170 ,5.9700 ,3.2450 
1993-02-05,4.0920 ,6.6060 ,6.6790 ,5.9440 ,3.1770 
1993-02-08,4.1670 ,6.6570 ,6.6830 ,5.9790 ,3.0830 
1993-02-09,4.2000 ,6.7090 ,6.6360 ,6.0210 ,3.1470 
1993-02-10,4.2500 ,6.6830 ,6.6600 ,6.0060 ,3.1480 
1993-02-11,4.1580 ,6.5780 ,6.6730 ,6.0350 ,3.1480 
1993-02-12,4.1650 ,6.4470 ,6.6910 ,5.9330 ,3.1490 
1993-02-15,4.1480 ,6.4460 ,6.6960 ,5.9820 ,3.1450 
1993-02-16,4.0900 ,6.7600 ,6.6570 ,6.0240 ,3.1560 
1993-02-17,4.0140 ,6.6280 ,6.6080 ,6.0260 ,3.1460 
1993-02-18,3.9040 ,6.5230 ,6.5860 ,6.0280 ,3.1470 
1993-02-19,3.9530 ,6.5750 ,6.5250 ,5.9490 ,3.0980 
1993-02-22,3.9360 ,6.5480 ,6.3680 ,5.9170 ,3.0670 
1993-02-23,3.8510 ,6.4630 ,6.4290 ,5.9030 ,3.0680 
1993-02-24,3.9660 ,6.6260 ,6.5050 ,5.9690 ,3.0350 
1993-02-25,3.9660 ,6.4140 ,6.4420 ,5.9140 ,3.0360 
1993-02-26,3.9080 ,6.4130 ,6.3440 ,5.8820 ,3.0250 
1993-03-01,3.8670 ,6.3070 ,6.2550 ,5.8590 ,2.9590 
1993-03-02,3.8510 ,6.3590 ,6.3390 ,5.9120 ,2.9990 
1993-03-03,3.8010 ,6.3050 ,6.3090 ,5.8940 ,3.0000 
1993-03-04,3.7350 ,6.3030 ,6.2920 ,5.9260 ,2.9940 
1993-03-05,3.8750 ,6.3820 ,6.2100 ,5.8520 ,2.9780 
1993-03-08,3.9500 ,6.3280 ,6.1540 ,5.8280 ,2.9150 
1993-03-09,3.9910 ,6.4340 ,6.2010 ,5.8700 ,3.0350 
1993-03-10,4.0160 ,6.3540 ,6.1010 ,5.8830 ,3.0350 
1993-03-11,3.9910 ,6.2710 ,6.1190 ,5.8480 ,3.0360 
1993-03-12,4.0590 ,6.3770 ,6.1780 ,5.7730 ,3.0360 
1993-03-15,4.0590 ,6.5380 ,6.1190 ,5.7950 ,3.0660 
1993-03-16,4.0000 ,6.5100 ,6.1230 ,5.9340 ,3.0660 
1993-03-17,3.9410 ,6.4560 ,6.1700 ,5.8950 ,3.0780 
1993-03-18,3.8320 ,6.2100 ,6.1800 ,5.8980 ,3.0950 
1993-03-19,3.9250 ,6.3710 ,6.1530 ,6.0140 ,3.0960 
1993-03-22,3.8660 ,6.2890 ,6.2040 ,6.0920 ,3.1200 
1993-03-23,3.8570 ,6.2600 ,6.2960 ,6.1360 ,3.1490 
1993-03-24,3.8990 ,6.2320 ,6.3210 ,6.1390 ,3.1950 
1993-03-25,3.9240 ,6.2290 ,6.2840 ,6.1490 ,3.3460 
1993-03-26,4.0150 ,6.2820 ,6.2560 ,6.1760 ,3.3980 
1993-03-29,3.9410 ,6.3000 ,6.2580 ,6.1450 ,3.4480 
1993-03-30,3.9000 ,6.2530 ,6.2280 ,6.0780 ,3.3970 
1993-03-31,3.9570 ,6.4330 ,6.2300 ,6.0800 ,3.3970 
1993-04-01,3.9490 ,6.6240 ,6.3430 ,6.1180 ,3.3580 
1993-04-02,3.9580 ,6.6900 ,6.2900 ,6.0980 ,3.3590 
1993-04-05,3.9330 ,6.5780 ,6.2640 ,6.1080 ,3.3220 
1993-04-06,3.9160 ,6.4940 ,6.2160 ,6.0960 ,3.3680 
1993-04-07,3.9160 ,6.5750 ,6.1880 ,6.0920 ,3.3690 
1993-04-08,3.8250 ,6.3670 ,6.2000 ,6.0620 ,3.3140 
1993-04-09,3.8250 ,6.3670 ,6.2000 ,6.0620 ,3.3360 
1993-04-12,3.8080 ,6.2940 ,6.2000 ,6.0620 ,3.3140 
1993-04-13,3.7830 ,6.2480 ,6.1500 ,6.0300 ,3.2530 
1993-04-14,3.7580 ,6.2640 ,6.2350 ,6.1380 ,3.2860 
1993-04-15,3.7570 ,6.2330 ,6.2450 ,6.1980 ,3.1950 
1993-04-16,3.7650 ,6.2600 ,6.2650 ,6.3930 ,3.2010 
1993-04-19,3.7570 ,6.2590 ,6.2620 ,6.5320 ,3.2670 
1993-04-20,3.7560 ,6.2290 ,6.3000 ,6.4990 ,3.2490 
1993-04-21,3.7310 ,6.3860 ,6.3650 ,6.4950 ,3.2500 
