,CN,KR,TW,IN,MY,ID,BR,MX,RU,SA
2012-02-29,105.05240 ,98.08820 ,102.88530 ,86.04000 ,101.45230 ,98.65840 ,94.22250 ,94.98440 ,102.00310 ,91.26710 
2012-03-30,105.98770 ,96.98820 ,103.45910 ,82.90100 ,100.90500 ,97.84780 ,89.47260 ,91.64970 ,98.70190 ,89.06860 
2012-04-30,106.50210 ,97.28660 ,102.72200 ,81.38180 ,99.33320 ,97.68980 ,87.28190 ,90.29760 ,94.18280 ,87.59860 
2012-05-31,106.27460 ,99.16090 ,102.39050 ,82.34930 ,99.58170 ,97.56760 ,88.33910 ,94.09130 ,95.71300 ,89.27690 
2012-06-29,105.79220 ,99.61090 ,101.99800 ,81.75260 ,100.72960 ,97.77290 ,87.88020 ,95.08530 ,96.60980 ,88.61880 
2012-07-31,104.92830 ,99.21350 ,102.56270 ,82.19610 ,100.70860 ,98.07860 ,86.83940 ,96.21820 ,97.09680 ,87.17420 
2012-08-31,105.60770 ,100.50880 ,103.05010 ,83.88650 ,101.15570 ,98.85870 ,86.51250 ,96.17320 ,96.71520 ,82.94310 
2012-09-28,106.71940 ,102.71930 ,103.83790 ,81.56300 ,101.50260 ,99.40830 ,85.34370 ,95.21490 ,96.58180 ,81.89820 
2012-10-31,106.45960 ,103.88180 ,104.12400 ,81.29600 ,101.54950 ,99.90550 ,84.53200 ,96.47530 ,97.66790 ,83.18750 
2012-11-30,107.06010 ,105.19300 ,104.44270 ,81.81520 ,102.48350 ,102.70430 ,86.38660 ,97.79460 ,99.39050 ,81.33820 
2012-12-31,108.00910 ,103.97240 ,103.43390 ,82.87750 ,101.33070 ,104.71510 ,89.52470 ,98.00940 ,99.30150 ,80.92880 
2013-01-31,109.68240 ,103.34210 ,103.82070 ,82.83690 ,101.80010 ,106.84850 ,90.03170 ,100.36130 ,98.96540 ,79.16660 
2013-02-28,110.51740 ,101.74160 ,103.65770 ,82.86150 ,103.82900 ,108.79750 ,89.13830 ,102.76980 ,97.15010 ,79.83830 
2013-03-29,112.06660 ,103.05940 ,104.18940 ,82.07390 ,105.54830 ,106.89340 ,88.04830 ,102.15220 ,97.43390 ,78.14560 
2013-04-30,112.55180 ,100.86080 ,103.58510 ,77.28400 ,101.24040 ,103.15080 ,82.73910 ,96.99630 ,92.72900 ,72.88350 
2013-05-31,113.40690 ,102.44500 ,104.18020 ,75.91500 ,100.62280 ,103.13410 ,80.27410 ,98.92070 ,93.41480 ,74.09940 
2013-06-28,113.32770 ,102.98630 ,103.82240 ,71.90510 ,97.65550 ,101.43510 ,77.11120 ,97.59500 ,91.93730 ,72.63570 
2013-07-31,112.97050 ,106.25080 ,104.82070 ,70.75900 ,98.59310 ,101.33070 ,79.78020 ,96.37010 ,93.17170 ,73.26430 
2013-08-30,111.82390 ,106.87330 ,104.69950 ,72.39010 ,99.78850 ,101.67660 ,81.92650 ,96.26790 ,93.27360 ,72.78460 
2013-09-30,113.09300 ,108.14840 ,104.83560 ,71.78150 ,99.83980 ,101.17170 ,78.74750 ,96.20630 ,92.19660 ,71.22150 
2013-10-31,113.86550 ,109.09630 ,104.42970 ,72.53710 ,98.78960 ,99.56980 ,77.19350 ,96.67130 ,91.71430 ,69.89630 
2013-11-29,115.28480 ,108.38830 ,103.35790 ,72.58740 ,97.64290 ,98.33950 ,77.02970 ,95.45780 ,89.43770 ,66.88250 
2013-12-31,114.54840 ,107.94410 ,102.71960 ,72.51740 ,97.34040 ,99.06840 ,77.94930 ,95.02130 ,85.80360 ,66.42650 
2014-01-31,112.37620 ,108.19560 ,102.64950 ,73.97550 ,98.09400 ,99.78670 ,79.73300 ,95.77280 ,83.68770 ,67.52070 
2014-02-28,110.80570 ,111.14700 ,103.31930 ,74.63800 ,98.73360 ,99.82500 ,83.07630 ,96.59620 ,84.73380 ,68.78340 
2014-03-31,110.20450 ,113.01820 ,103.41600 ,75.88330 ,99.39890 ,98.92410 ,83.49120 ,97.52860 ,86.91910 ,69.64220 
2014-04-30,110.58740 ,113.92600 ,103.99930 ,75.53650 ,99.95940 ,99.24980 ,83.17730 ,97.15670 ,88.68230 ,68.14440 
2014-05-30,111.10600 ,113.42980 ,103.87050 ,75.03210 ,100.83880 ,100.23620 ,83.58050 ,97.05520 ,88.02270 ,68.24620 
2014-06-30,112.90230 ,113.56630 ,104.11170 ,74.51830 ,101.42460 ,100.99560 ,82.59730 ,96.25310 ,85.77450 ,68.72320 
2014-07-31,115.35310 ,113.80540 ,104.85980 ,75.53340 ,101.43240 ,102.01900 ,81.27990 ,96.34030 ,81.74630 ,67.79980 
2014-08-29,117.00270 ,111.89710 ,104.60630 ,75.64670 ,100.67830 ,102.07430 ,78.24060 ,95.12760 ,78.45950 ,68.03060 
2014-09-30,119.70000 ,109.79790 ,105.25290 ,76.34310 ,99.96170 ,103.16800 ,75.99240 ,95.03620 ,71.03770 ,68.82600 
2014-10-31,120.49520 ,111.15570 ,104.53010 ,76.21090 ,97.51840 ,104.61040 ,74.47380 ,89.83750 ,58.67030 ,67.30930 
2014-11-28,121.84010 ,114.20500 ,104.64540 ,78.41590 ,95.65470 ,106.31140 ,76.13610 ,89.69250 ,53.07080 ,68.46030 
2014-12-31,122.30620 ,113.72350 ,105.75140 ,79.43540 ,96.04730 ,107.68910 ,71.82970 ,88.90060 ,54.81600 ,69.01780 
2015-01-30,124.71910 ,113.90750 ,107.35270 ,80.04480 ,95.01580 ,108.89520 ,65.45740 ,87.84450 ,60.16910 ,67.46430 
2015-02-27,124.29990 ,116.08340 ,108.14800 ,79.22950 ,95.52250 ,108.42860 ,67.21060 ,87.69300 ,67.95610 ,67.76450 
2015-03-31,123.45850 ,114.65950 ,109.09850 ,77.25860 ,96.15960 ,104.83840 ,66.43670 ,86.87310 ,69.53240 ,67.09440 
2015-04-30,124.55450 ,113.27390 ,108.84810 ,77.55000 ,93.12510 ,105.15820 ,65.60250 ,86.06480 ,64.42500 ,65.52310 
2015-05-29,126.09390 ,110.76570 ,108.63320 ,78.58990 ,92.35550 ,104.05650 ,63.95740 ,84.07720 ,62.10010 ,65.31130 
2015-06-30,125.16560 ,109.31440 ,106.72440 ,77.75810 ,87.56640 ,102.41060 ,59.41170 ,81.82860 ,54.52110 ,63.59780 
2015-07-31,125.18380 ,109.11200 ,105.48790 ,76.85740 ,82.94860 ,101.20570 ,53.68080 ,80.59710 ,53.58560 ,60.32300 
2015-08-31,124.47580 ,112.53980 ,105.62470 ,77.76210 ,83.35990 ,101.41810 ,53.86360 ,81.61270 ,56.49040 ,60.72270 
2015-09-30,126.23820 ,112.98390 ,106.28470 ,77.69660 ,83.27950 ,102.50090 ,56.06050 ,82.03430 ,56.62220 ,59.02980 
2015-10-30,124.81840 ,111.45610 ,106.03700 ,77.48990 ,84.24780 ,102.14300 ,55.54220 ,80.20230 ,52.16300 ,55.70480 
2015-11-30,123.69730 ,109.81830 ,105.16340 ,77.52180 ,83.83970 ,102.60040 ,54.59670 ,76.36090 ,48.03150 ,51.70410 
2015-12-31,122.77530 ,107.48660 ,104.69770 ,75.73700 ,86.13020 ,102.81320 ,55.79990 ,74.36370 ,47.36420 ,52.98150 
2016-01-29,123.99860 ,109.45060 ,105.44770 ,76.96940 ,87.79190 ,104.35230 ,55.07370 ,75.80310 ,49.12800 ,52.99140 
2016-02-29,123.27000 ,105.75090 ,104.97360 ,76.14800 ,85.83130 ,103.07830 ,56.11060 ,76.01470 ,49.36140 ,53.32440 
2016-03-31,120.95440 ,112.23680 ,105.60120 ,76.04190 ,90.05640 ,101.75980 ,60.82470 ,78.31470 ,52.98720 ,55.47200 
2016-04-29,119.44820 ,110.88570 ,104.63130 ,75.53490 ,89.48950 ,101.35040 ,62.16560 ,78.06050 ,54.90820 ,56.97920 
2016-05-31,120.42510 ,109.02910 ,106.01270 ,76.39660 ,86.53500 ,101.61220 ,60.66000 ,73.89690 ,54.94610 ,52.71470 
2016-06-30,117.59650 ,111.54230 ,106.21870 ,75.75960 ,87.83110 ,101.67360 ,68.62850 ,73.28890 ,57.04860 ,56.08780 
2016-07-29,116.76910 ,115.26510 ,106.93900 ,76.17520 ,86.29980 ,102.20170 ,67.59830 ,72.09790 ,54.84170 ,59.31460 
2016-08-31,116.43480 ,115.43850 ,107.79180 ,76.26760 ,87.12420 ,103.17270 ,67.37150 ,71.83140 ,55.81430 ,56.21220 
2016-09-30,115.74200 ,116.71420 ,108.84550 ,76.27600 ,84.81040 ,102.66730 ,67.53510 ,69.87020 ,57.65730 ,59.91290 
2016-10-31,116.05200 ,113.76080 ,109.94100 ,77.49050 ,85.05970 ,103.30390 ,69.84560 ,72.46880 ,58.47610 ,62.18860 
2016-11-30,118.01510 ,114.06200 ,111.90150 ,77.45600 ,82.15940 ,104.87170 ,67.34080 ,67.76640 ,59.42560 ,61.15320 
2016-12-30,117.73890 ,112.08010 ,111.15030 ,78.58230 ,82.39030 ,105.33580 ,70.25500 ,67.45140 ,62.63830 ,63.11690 
2017-01-31,116.34330 ,115.36350 ,113.47940 ,77.83250 ,81.87860 ,105.49270 ,71.68000 ,66.05400 ,62.52290 ,63.02640 
2017-02-28,116.20440 ,117.56410 ,115.34950 ,78.76590 ,81.51260 ,105.91600 ,72.42280 ,68.80480 ,64.85090 ,65.14870 
2017-03-31,115.19380 ,118.36950 ,116.01030 ,80.72050 ,81.45830 ,107.29770 ,70.96740 ,73.01720 ,66.86910 ,63.31710 
2017-04-28,114.72280 ,115.91890 ,116.61920 ,81.14270 ,82.93730 ,106.15450 ,69.99020 ,72.57840 ,65.36570 ,63.35010 
2017-05-31,114.78790 ,116.52880 ,115.48170 ,79.79040 ,83.20830 ,106.83780 ,68.23880 ,73.08570 ,64.29020 ,63.16990 
2017-06-30,115.32170 ,113.76660 ,114.37330 ,79.34700 ,82.83640 ,107.19880 ,66.79930 ,75.26100 ,61.05910 ,63.23600 
2017-07-31,114.53860 ,114.49990 ,113.57450 ,78.72950 ,81.91530 ,107.86510 ,69.88160 ,75.46590 ,58.90480 ,61.51270 
2017-08-31,116.61940 ,113.50160 ,112.77240 ,78.50130 ,81.64710 ,107.58290 ,69.10050 ,75.41500 ,60.62960 ,62.20500 
2017-09-29,116.34240 ,112.31550 ,113.13780 ,77.33010 ,83.27480 ,108.11560 ,69.20520 ,74.23050 ,61.55120 ,60.22980 
2017-10-31,117.26180 ,115.64580 ,114.13480 ,78.39400 ,83.28670 ,108.80390 ,67.30500 ,70.47570 ,61.34580 ,57.92240 
2017-11-30,116.32600 ,117.85070 ,113.56910 ,77.93020 ,85.46930 ,109.69960 ,66.63460 ,72.09570 ,60.46520 ,59.13460 
2017-12-29,117.35100 ,118.96110 ,113.91070 ,78.01980 ,85.63140 ,109.01550 ,65.71370 ,67.92290 ,60.86450 ,64.93200 
2018-01-31,119.15360 ,116.21940 ,112.64810 ,76.40140 ,86.78700 ,110.75800 ,67.20870 ,70.65340 ,61.50300 ,65.99710 
2018-02-28,119.34250 ,115.17710 ,112.53060 ,75.18950 ,87.10030 ,110.87070 ,66.35250 ,70.25140 ,62.24130 ,67.13170 
2018-03-30,119.73820 ,116.76520 ,112.71400 ,74.86040 ,87.78290 ,111.16390 ,64.76580 ,72.61040 ,60.67630 ,66.49750 
