,GC,CL,NG,HG,C,S,SI,SB,XBW,SM,BO,W,KC,CT
1991-12-31,86.3694,86.4741,65.6628,88.8292,95.6038,89.1786,87.681,110.543,99.6313,97.1475,82.0302,134.5759,74.528,89.8971
1992-01-01,86.3694,86.4741,65.6628,88.8292,95.6038,89.1786,87.681,110.543,99.6313,97.1475,82.0302,134.5759,74.528,89.8971
1992-01-02,85.8831,88.1475,65.7664,87.1446,95.2236,88.0979,89.0931,105.5072,101.7477,95.9655,81.5061,133.2459,75.775,90.52
1992-01-03,85.4697,86.9264,65.9218,87.4633,94.5584,88.218,89.0258,103.1735,101.3352,95.459,81.6371,132.8303,76.0627,90.8998
1992-01-06,85.178,86.8359,65.2486,87.4633,94.9385,89.4988,88.9137,104.2789,100.8509,96.7535,81.9429,132.4978,75.2954,91.31
1992-01-07,85.2266,84.3032,65.2486,86.6438,95.0336,89.3387,88.3534,102.6822,97.4073,96.5847,82.4233,131.7497,76.4944,91.8114
1992-01-08,85.4697,80.9112,66.2843,86.0974,96.174,90.5395,88.981,103.542,93.7306,98.0481,83.0785,134.4928,76.0148,90.3073
1992-01-09,86.9223,81.0469,63.7468,85.9153,96.0789,90.6996,93.0826,103.9104,92.8517,97.5415,83.3843,133.2459,76.1586,87.7093
1992-01-10,86.7863,83.1273,62.0379,86.5527,96.0789,90.2994,92.0068,105.1387,96.5823,98.0481,82.5981,133.994,76.1107,87.8156
1992-01-13,86.2046,85.4791,62.1415,86.3251,97.4094,90.7396,91.6033,103.6648,98.4296,98.6672,82.467,136.8202,75.3433,85.9469
1992-01-14,86.3934,84.1675,62.4004,86.234,98.5498,89.739,91.8947,101.9452,97.4791,96.8661,82.9038,137.3189,74.7199,86.4938
1992-01-15,86.2725,85.9314,65.2486,87.2812,99.5002,91.4601,93.2395,101.3311,98.6987,98.3295,85.0004,138.5658,74.7678,86.3419
1992-01-16,86.8045,86.1123,66.0771,88.3739,98.4548,91.5402,97.2291,102.068,100.1156,98.4983,84.9568,137.3189,75.6791,85.567
1992-01-17,86.2,87.243,62.504,88.6016,98.6449,92.7009,96.1533,105.5072,101.2455,99.5115,85.0878,139.6464,74.528,85.6278
1992-01-20,86.2,87.243,62.504,88.6016,98.6449,92.7009,96.1533,105.5072,101.2455,99.5115,85.0878,139.6464,74.528,85.6278
1992-01-21,87.143,84.665,61.6237,88.2828,98.6449,92.5809,96.0412,103.2963,97.3894,99.6803,85.8304,140.9763,75.1035,84.6403
1992-01-22,87.1188,85.66,59.8112,88.8747,99.12,92.3007,96.2205,105.8756,98.9856,99.3989,85.1752,142.0569,75.1035,85.719
1992-01-23,86.2967,84.665,58.3094,88.3284,99.2151,91.7003,94.6964,105.9985,96.9948,99.0612,84.3889,145.465,72.9934,85.7038
1992-01-24,86.2483,85.9314,60.4844,90.0585,100.2604,93.1012,93.3068,105.9985,98.7704,100.412,85.3499,145.3818,72.6097,84.3212
1992-01-27,86.3209,87.5595,63.0736,89.6032,99.5952,92.3407,93.4188,105.1387,101.1558,99.7929,84.6073,146.0468,72.0342,82.3157
1992-01-28,86.5385,86.7002,61.1576,90.1496,100.4505,93.1012,93.8671,102.5593,99.3802,100.806,85.0004,145.465,71.027,81.1003
1992-01-29,86.611,85.4339,61.1058,90.2406,100.0704,92.2606,95.2119,102.4365,100.4743,99.5115,84.5636,146.7949,70.8352,81.9663
1992-01-30,85.9824,85.66,60.3808,90.1496,100.1654,91.7003,92.9033,102.3137,101.6401,98.6109,84.651,144.9662,71.5546,81.86
1992-01-31,86.7803,85.4791,61.1058,89.7853,100.4505,91.5802,93.6878,100.4713,102.4292,98.9486,83.8648,146.3793,69.2046,80.6141
1992-02-03,86.6594,85.7505,60.8987,88.8747,101.781,92.4608,93.4637,98.2605,103.6488,99.7366,83.9958,148.9561,67.622,80.8724
1992-02-04,86.5385,87.1525,62.0379,88.8292,101.971,92.5008,93.5309,98.8746,105.9446,100.5246,82.9912,149.3717,67.8618,83.0298
1992-02-05,86.3934,88.1927,61.5719,89.5122,101.4959,92.2606,94.0912,100.2257,106.9131,99.9618,82.9038,148.4574,66.0873,82.5133
1992-02-06,86.4176,88.1927,61.2612,89.3756,100.9257,91.7803,94.5395,100.3485,106.0881,99.3989,82.9912,149.538,66.9985,82.1334
1992-02-07,86.2,89.8661,61.6237,89.6488,100.6406,91.34,93.9567,100.4713,107.0028,98.7235,82.6854,150.4523,66.8067,82.8627
1992-02-10,86.4176,89.5495,61.8292,89.4665,102.8522,92.6586,94.091,99.8084,105.5932,99.8367,82.7986,152.8418,66.6925,82.6454
1992-02-11,86.5143,87.5254,58.7838,89.7858,99.4877,90.7998,93.7558,97.0407,102.8868,98.018,81.8519,146.1264,67.7493,81.0164
1992-02-12,86.9495,87.4533,58.571,92.1872,100.4224,91.357,94.4387,98.1398,104.2448,97.5138,83.0032,141.7229,67.7306,83.1172
1992-02-13,86.3934,89.2612,57.9567,92.2696,100.1063,91.5238,94.2159,98.821,106.0273,97.1674,82.8996,141.706,66.1716,81.116
1992-02-14,85.8615,88.4534,57.1074,92.7743,100.0139,91.4049,93.2368,99.0635,105.4435,97.4463,83.2007,143.9122,66.6321,81.5719
1992-02-17,85.8615,88.4534,57.1074,92.7743,100.0139,91.4049,93.2368,99.0635,105.4435,97.4463,83.2007,143.9122,66.6321,81.5719
1992-02-18,85.7647,82.7988,56.208,92.6825,100.3836,92.2762,91.0115,104.2774,101.0396,98.0041,84.1902,138.6512,64.1455,81.2483
1992-02-19,85.7164,84.6388,57.1573,91.9484,100.5685,92.9891,90.9448,102.2161,102.641,98.3946,85.0936,138.7361,64.7441,81.8366
1992-02-20,85.7647,84.8183,57.3072,92.3155,100.5685,93.0287,92.4802,102.5798,102.4408,98.5619,85.3517,140.9423,66.2177,81.5719
1992-02-21,85.2328,84.2798,59.7554,92.132,100.2912,92.9099,91.9461,98.5785,100.9061,98.8408,85.5668,140.518,64.0534,81.616
1992-02-24,84.8943,83.2476,59.2558,93.3708,100.1063,93.3059,91.8349,98.4572,99.3548,99.287,86.7284,137.5481,61.5207,81.7336
1992-02-25,84.7734,83.472,59.1558,93.1872,99.3669,93.0287,91.2786,98.821,99.1879,98.8408,86.1691,136.8693,62.6259,84.0424
1992-02-26,84.8217,83.5618,59.2558,94.4261,99.0896,91.999,91.1228,96.3959,99.8886,98.0599,85.0936,139.33,63.639,83.763
1992-02-27,85.8373,84.8183,58.0067,94.7931,99.5517,92.197,92.1242,96.7597,102.0405,98.0041,84.7064,137.9724,63.685,83.2336
1992-02-28,85.6197,84.5939,58.6062,94.7014,101.1231,93.3455,92.0129,97.2447,101.4733,98.6735,86.0831,135.7662,65.2967,83.3807
1992-03-02,85.2328,83.113,58.5563,93.9672,102.0475,93.7812,92.3022,97.4872,99.972,99.6217,86.6854,136.3602,65.8493,84.2336
1992-03-03,84.9668,84.2798,58.4564,93.7378,101.6777,93.3851,92.0129,100.276,100.8728,99.3428,86.1261,132.5417,67.1847,83.9248
1992-03-04,85.0152,84.3247,59.6555,94.0131,101.6777,94.8901,92.1909,99.791,101.4566,100.2353,89.0084,132.7115,64.5599,82.116
1992-03-05,85.1844,84.0105,60.255,93.3708,101.7701,94.5732,92.6805,98.4572,100.9895,99.3428,89.0515,133.7297,62.9943,81.0278
1992-03-06,84.7008,83.7861,59.4056,92.8202,101.955,95.2069,93.081,98.4572,98.8376,99.2313,90.8583,133.3054,65.4349,79.4543
1992-03-09,84.5559,84.5939,60.255,92.5908,103.0642,95.0881,93.1923,99.9123,98.5707,98.9524,90.9013,136.8693,64.9744,80.6748
1992-03-10,84.5801,84.7734,60.7047,93.6461,102.0475,94.4544,92.8585,101.7311,99.1879,98.8408,90.0839,135.851,65.2507,80.0572
1992-03-11,84.9655,83.9208,59.5555,92.8661,101.8626,94.8109,92.903,101.4886,99.0878,98.5619,91.1164,133.7297,66.7703,79.1307
1992-03-12,84.1475,85.3568,60.255,92.5449,101.2155,93.9396,91.5233,101.3673,100.1721,98.1157,89.8688,132.4569,67.2308,80.2925
1992-03-13,84.0033,86.8378,60.5548,92.7743,100.3836,94.4148,91.7904,100.761,101.2731,98.5061,90.6862,130.675,68.0596,79.8366
1992-03-16,83.1863,86.5237,61.604,92.5908,99.5517,93.8604,90.9448,102.2161,102.1406,98.6177,89.1805,130.3355,67.5991,81.3954
1992-03-17,82.3934,86.8378,62.1036,93.5084,99.829,94.296,90.5665,101.0035,101.9737,98.8408,88.4492,131.4386,67.0926,80.7925
1992-03-18,81.9369,86.2095,61.7039,93.5543,100.3836,94.5336,90.166,101.9736,100.1388,99.7891,87.9329,131.1841,67.8754,82.1307
1992-03-19,81.9849,87.3763,60.9545,93.5543,100.1988,94.8901,92.1687,102.2161,101.2231,101.2951,87.2016,131.9478,68.7043,83.2924
1992-03-20,81.8408,85.671,61.7539,92.499,99.9215,92.7515,91.9461,102.3373,98.7042,99.9564,85.0936,132.1175,68.2438,83.2777
1992-03-23,81.8167,85.8505,63.7524,92.9119,100.2912,93.0287,91.3898,100.5185,99.238,99.5659,85.4378,133.0509,68.382,82.9395
1992-03-24,82.1291,86.2544,64.0022,93.0496,100.3836,92.8307,91.3898,101.0035,99.238,98.8408,85.3087,131.6084,68.0136,82.8807
1992-03-25,82.4655,86.1198,68.8986,92.7284,99.9215,93.2267,91.2786,100.8823,98.871,99.7333,85.4808,130.3355,65.2507,83.7777
1992-03-26,82.4174,86.5237,66.0507,92.9578,100.3836,92.8307,91.3453,100.0335,100.2055,99.7891,84.9215,131.0992,65.1586,85.2041
1992-03-27,82.7538,85.9851,66.2505,92.8661,99.829,92.5535,92.4579,101.6098,99.7217,99.1755,84.9646,130.5052,64.652,86.4394
1992-03-30,82.6097,86.389,66.5503,92.9578,98.535,92.7911,92.1242,103.4286,99.8719,99.6775,85.0506,130.1658,62.5799,85.3953
1992-03-31,83.0182,87.2417,67.7994,93.279,97.703,93.1871,92.1909,105.2474,101.0229,99.6775,85.3087,128.6385,63.0864,86.91
1992-04-01,82.8019,89.0368,68.9985,94.2425,96.1317,91.4445,91.3008,106.3387,103.9088,97.9483,84.3623,125.3292,63.9613,86.2482
1992-04-02,82.2733,88.8573,67.5496,94.9767,95.8544,91.1673,90.9448,110.7038,102.9579,97.279,84.1902,123.123,64.3757,87.3512
1992-04-03,82.3454,91.0563,65.9008,94.5637,96.2241,91.2861,90.9448,111.31,104.5093,97.1674,84.3193,124.6503,65.7572,88.9541
1992-04-06,82.1291,91.7743,65.7009,94.2425,96.8711,91.5634,91.4566,109.1275,105.8772,97.2232,84.3623,125.4989,66.1256,88.7188
1992-04-07,81.7206,90.787,64.2021,93.9672,95.1149,90.3753,90.8558,118.8277,103.9588,96.8885,83.803,123.7169,64.2837,87.41
1992-04-08,81.5284,92.4467,65.0913,92.1402,93.5496,89.8063,90.9669,118.438,104.6441,96.0654,83.271,124.434,65.5536,85.6765
1992-04-09,81.9128,91.0914,65.2414,92.5074,93.7697,90.0664,91.5126,117.9216,103.1356,96.3983,83.6987,123.0946,64.0384,86.1413
1992-04-10,82.2973,91.7558,64.2585,91.7823,93.8245,90.4595,91.4019,116.4104,103.0563,97.0293,83.3917,122.68,63.3361,85.9679
1992-04-13,81.8408,90.9836,63.2925,91.4244,93.8063,90.9221,91.0877,117.5815,101.1941,97.0293,83.7319,122.9579,60.3222,84.2943
1992-04-14,81.8888,89.4134,62.7882,91.562,93.8063,91.0785,91.4191,115.4505,98.7168,97.0293,83.8167,123.0452,60.4999,84.223
1992-04-15,80.9757,89.862,64.5533,91.6536,93.8063,91.235,89.3208,115.9519,99.6621,97.7448,83.9438,123.1324,59.034,84.1517
1992-04-16,81.2881,91.5669,65.8645,91.1952,93.6252,91.1958,88.4373,117.2054,101.7809,97.7448,83.8167,123.8306,58.2345,84.4654
1992-04-17,81.2881,91.5669,65.8645,91.1952,93.6252,91.1958,88.4373,117.2054,101.7809,97.7448,83.8167,123.8306,58.2345,84.4654
1992-04-20,81.1439,91.7463,66.8227,90.6908,94.259,91.7824,88.3489,115.5758,102.6609,98.5703,83.6047,125.3141,58.6786,84.5938
1992-04-21,82.1051,91.836,67.5792,91.4703,94.4401,92.4473,88.9453,116.2026,103.0684,98.6804,85.5549,124.4414,58.9007,84.3086
1992-04-22,81.6485,90.4453,69.6974,91.6078,92.6292,91.3132,89.4533,118.2083,101.895,97.6897,84.495,124.2669,58.19,84.4084
1992-04-23,81.5284,90.4453,70.6052,92.158,92.9008,92.0171,89.3649,123.8492,102.2698,98.13,85.2581,127.0594,59.6559,86.6184
1992-04-24,81.0959,90.9388,68.84,92.158,92.0859,90.883,88.2606,120.7153,102.6773,97.2494,84.3678,128.7175,59.034,87.0034
1992-04-27,80.9998,91.2977,68.84,91.8371,91.0899,90.6875,87.7526,120.2139,103.0358,97.2494,83.3079,127.9321,58.1012,88.3864
1992-04-28,81.0238,91.8809,69.5965,92.3414,90.9994,90.7657,87.7084,120.8407,103.7203,97.1944,82.8416,125.6632,57.6126,88.0442
1992-04-29,80.8316,93.4063,71.1095,91.7454,90.8183,90.5701,87.9734,121.7181,104.7471,96.9742,83.0111,123.8306,57.0351,87.6022
1992-04-30,81.192,93.7203,69.8991,92.1121,90.3655,90.7657,88.6802,117.3308,105.2523,96.9742,83.0111,123.3942,55.8802,88.971
1992-05-01,81.5284,93.7203,70.5043,91.5161,91.7237,92.3299,88.9011,118.459,105.5783,97.9099,84.9189,125.3141,54.9474,86.818
1992-05-04,81.1199,94.7971,71.1599,92.158,94.0779,92.6428,88.9674,118.9604,107.7459,97.8548,86.742,130.8119,54.5476,88.1298
1992-05-05,81.168,93.5409,73.9337,91.7454,93.3536,92.6428,90.1159,120.3393,106.6214,97.8548,86.8268,129.7647,53.5259,87.1032
1992-05-06,81.0959,93.5409,72.8242,92.1121,94.1685,92.9165,90.3368,119.5871,106.1813,98.9556,86.4876,129.7647,52.6375,85.3352
1992-05-07,80.7114,93.3166,72.6225,92.7999,95.3456,93.5031,89.63,121.5928,105.7739,99.7261,86.742,131.4227,53.9257,85.8057
1992-05-08,80.8026,93.8998,72.1686,92.8457,94.6212,92.9556,90.5135,121.2167,106.2465,98.9556,86.5724,129.0665,54.0146,84.4369
1992-05-11,80.9705,94.7522,72.1181,92.9833,93.4441,92.8774,90.8448,121.3421,107.0125,98.5153,87.0811,127.6703,54.9918,85.05
1992-05-12,80.6543,94.5727,73.8833,92.7082,93.9874,94.6372,90.7344,121.2167,106.3769,100.4966,88.2258,126.8849,55.9246,86.4331
1992-05-13,80.7452,93.7652,74.9928,92.3414,94.5307,96.9054,90.6239,121.5928,105.0405,103.5786,89.5401,126.6231,56.6353,89.1849
1992-05-14,81.2953,92.7782,77.9683,92.0204,95.3456,96.2797,91.0657,120.4646,103.8344,102.643,89.8369,124.0924,55.9246,87.8731
1992-05-15,81.4627,93.5857,77.2622,92.158,94.8023,96.2406,90.6018,120.966,104.8449,102.588,89.2857,123.1324,57.7458,87.1887
1992-05-18,81.5106,92.9128,78.6743,92.2497,94.9834,97.5311,90.6018,117.2054,103.8181,103.6337,90.2184,124.0051,57.2128,86.4758
1992-05-19,81.2714,91.2977,80.9438,92.754,92.0859,95.0283,90.381,117.7068,102.335,101.3221,88.4378,120.6017,58.2789,83.6242
1992-05-20,81.3432,91.522,82.2046,92.5706,92.3576,95.2629,90.381,118.0829,102.2372,101.5973,88.7346,119.2055,57.124,84.1945
1992-05-21,81.104,93.7652,77.1614,92.7082,91.3616,92.8774,90.0496,117.2054,104.0626,98.5153,86.9539,118.6819,57.1684,81.3429
1992-05-22,81.2714,93.9446,77.9178,92.9374,91.6332,93.2294,90.4914,118.7097,104.6982,98.9556,87.0811,119.4673,56.4132,80.8011
1992-05-25,81.2714,93.9446,77.9178,92.9374,91.6332,93.2294,90.4914,118.7097,104.6982,98.9556,87.0811,119.4673,56.4132,80.8011
1992-05-26,81.3432,98.7002,82.2046,92.7082,92.8103,94.2852,90.6018,119.5871,108.8705,99.8361,88.141,121.8235,57.124,81.129
1992-05-27,81.3192,98.3413,80.1873,92.4331,93.8063,94.6372,90.4472,124.0999,107.5992,100.3865,88.4378,122.6961,56.9463,82.455
1992-05-28,81.0801,98.4759,81.549,92.4789,93.0819,94.4026,89.7846,123.4731,107.5666,100.0563,88.4378,122.7834,55.5693,82.8685
1992-05-29,80.9366,99.1937,81.9524,92.7082,93.9874,96.045,88.8348,125.7295,108.4304,100.8268,90.2608,121.998,56.2356,82.7544
1992-06-01,81.2236,98.8348,83.7175,93.8086,93.7158,97.0618,89.387,121.9688,107.4363,101.3772,93.0166,123.5688,56.2356,83.3105
1992-06-02,81.6062,99.1937,83.3141,93.8544,95.2551,98.5478,90.1822,123.9745,107.2244,102.9732,93.6525,124.965,54.3255,84.2658
1992-06-03,81.4627,100.6293,79.9856,93.6252,95.1645,97.2182,89.8509,125.7295,109.7017,101.4872,92.5078,127.583,55.0362,83.9521
1992-06-04,81.4627,100.8537,81.1455,95.7343,95.1645,96.9445,90.1822,129.6154,109.4735,101.212,92.211,128.2811,54.903,83.5244
1992-06-05,81.4867,101.4818,83.3645,95.5509,93.7158,94.8327,89.63,128.2365,109.5876,99.1207,90.8544,127.9321,54.6809,83.5101
1992-06-08,81.3432,100.7355,82.1275,95.2481,95.4877,97.1981,89.4139,127.4226,109.5745,101.2525,92.1936,128.994,54.6897,86.1898
1992-06-09,81.3671,100.2313,82.1987,95.3858,95.7404,98.4833,89.4139,126.1342,109.0805,102.2336,93.566,131.1468,54.6897,87.7385
1992-06-10,81.2714,101.1418,81.5852,94.8257,95.7044,97.7821,89.6337,128.2973,109.6596,101.6133,93.4579,130.1934,53.6359,86.6753
1992-06-11,81.8693,100.3837,81.02,94.541,95.0581,97.0303,90.6831,128.0597,108.5228,101.5323,92.1031,126.821,53.2465,88.2616
1992-06-12,82.4434,100.2934,77.878,94.9083,94.2525,96.5341,91.1654,129.3936,108.3728,101.3832,91.9389,125.5269,53.9776,90.6651
1992-06-15,82.4912,100.7451,79.4747,95.092,89.9561,93.1751,91.3846,131.3945,108.0227,98.7989,87.8345,122.6799,54.8808,90.1062
1992-06-16,82.2759,100.6548,81.4835,95.3215,90.6721,93.2896,90.6393,131.1277,107.7393,99.0971,86.9725,122.7662,55.569,88.5271
1992-06-17,82.0128,100.5644,80.4534,95.9185,91.6567,94.4347,90.3543,133.6623,108.6062,99.6437,88.5322,123.5426,54.6228,89.3376
1992-06-18,82.3238,100.6548,79.3202,96.148,91.0302,94.5492,90.3982,132.1949,107.9227,99.7431,88.286,122.6799,53.7626,89.7149
1992-06-19,81.8933,100.8807,78.2901,96.3776,91.3882,94.3965,88.8638,132.1949,108.1061,99.1468,88.9016,124.2328,52.3002,89.645
1992-06-22,82.5629,101.2421,79.1142,96.3776,90.3141,93.0606,89.1926,131.7947,108.0227,98.1031,87.9576,123.5426,51.44,89.3236
1992-06-23,82.7543,101.739,77.7235,96.8368,91.4777,94.4347,89.1049,130.3274,108.6395,99.445,88.4501,122.7662,50.6659,88.8625
1992-06-24,82.3477,102.8685,79.7323,98.6275,90.8512,93.6713,88.8638,128.9934,108.5562,98.8486,88.0807,121.9034,50.6229,89.4634
1992-06-25,82.4194,101.5132,79.7323,99.2703,92.2833,95.1981,88.4034,129.527,106.389,100.2401,88.8606,122.076,49.8487,88.6249
1992-06-26,82.252,100.8355,79.0627,98.9489,92.4623,95.3508,87.7897,132.1949,105.8556,100.588,88.9427,121.7309,50.7519,88.555
1992-06-29,82.539,99.9771,78.6506,101.7498,91.4777,95.0836,88.513,132.9953,104.3386,100.4886,88.2039,122.1622,50.3218,88.3594
1992-06-30,82.3716,97.4472,78.8052,100.7396,90.6721,94.4729,88.9514,130.194,101.488,99.6934,87.8755,121.6446,49.9777,88.2895
1992-07-01,82.6586,98.3056,79.9383,100.8774,92.2833,93.7476,88.9514,124.0578,102.9716,99.1965,87.6292,120.178,51.096,87.0179
1992-07-02,83.137,99.3447,81.1745,102.8518,90.6721,92.3353,88.9953,124.0578,104.0219,98.5007,86.2337,117.1584,51.6121,87.2554
1992-07-03,83.137,99.3447,81.1745,102.8518,90.6721,92.3353,88.9953,124.0578,104.0219,98.5007,86.2337,117.1584,51.6121,87.2554
1992-07-06,83.113,98.4411,80.8139,102.5304,87.3603,89.5488,88.8418,124.458,103.2717,95.9164,83.689,116.6408,51.0099,85.1733
1992-07-07,83.0174,96.4081,81.9986,104.0456,87.7184,89.7397,85.3785,126.3255,100.5711,96.0158,84.0584,117.1584,52.2142,85.0195
1992-07-08,83.3283,96.5888,84.0588,103.816,86.6443,89.7015,85.5977,126.9925,98.7541,96.0655,84.4688,118.28,52.6013,87.0318
1992-07-09,83.567,96.634,84.0588,102.4385,86.3757,88.7854,86.5183,124.0578,99.1375,95.817,83.9353,116.6408,52.4293,87.3672
1992-07-10,83.4717,95.8208,84.8314,104.1833,86.3757,89.3198,86.3649,125.5251,98.0373,96.314,84.1815,115.6918,54.3217,88.4572
1992-07-13,83.6619,96.2274,88.3854,103.5405,85.1226,88.8618,86.321,127.3927,98.154,96.8607,83.0323,116.9859,52.5153,88.01
1992-07-14,84.1363,96.4985,86.8917,105.0557,83.78,88.1365,86.7594,128.3264,99.5543,96.4134,82.2935,117.6761,52.9884,87.4231
1992-07-15,84.8228,97.5827,87.4583,106.3414,83.1534,87.9075,86.8033,128.7266,100.9045,96.2643,82.1704,119.5741,52.9024,87.4371
1992-07-16,84.4441,97.899,86.3251,106.8465,82.6164,86.9151,86.1018,134.1958,101.9214,95.7673,81.1853,118.3662,53.7626,86.8502
1992-07-17,85.5804,96.9503,86.2221,105.7904,81.9898,86.3807,87.4609,137.1306,100.2044,95.7176,80.2823,119.4015,52.9884,87.6467
1992-07-20,85.9828,97.6279,88.2309,105.6067,81.0947,85.999,87.2855,133.2621,100.7212,95.6679,80.2003,117.5035,51.6551,86.4868
1992-07-21,85.6751,97.3568,90.0336,106.0659,81.2738,86.0753,86.6937,132.9953,101.0212,95.6182,80.6928,118.1074,53.1604,86.2213
1992-07-22,85.9355,98.667,90.7547,105.7445,80.8262,85.9608,87.3951,133.6623,101.2546,94.9722,80.939,117.5898,52.7734,86.8921
1992-07-23,85.8408,99.2091,88.2824,106.0659,80.0206,85.0829,87.1759,132.1949,101.9214,94.3758,79.8719,116.2957,52.4293,86.9061
1992-07-24,85.9828,99.2995,92.4029,105.8822,79.1255,84.7775,87.3074,132.3283,102.4382,93.4812,79.4615,116.0369,51.6981,86.0816
1992-07-27,85.6751,99.5705,95.5963,105.3771,79.5731,85.0829,86.869,133.7957,102.4715,93.4812,79.8309,115.8643,48.2573,84.8798
1992-07-28,85.9118,99.6157,94.6692,105.5149,79.9311,85.9226,86.7594,134.1958,102.4049,94.1273,80.3234,115.6918,48.6874,83.9994
1992-07-29,85.32,99.3898,96.8325,104.6425,80.1101,86.457,85.5538,125.2583,102.6549,95.2704,80.1182,114.1389,47.7842,84.3348
1992-07-30,85.3673,98.6218,99.5108,104.0915,79.3941,85.5027,86.1895,126.4589,100.3878,95.2704,79.3383,111.637,49.8487,84.223
1992-07-31,85.5567,98.8025,97.4506,103.3109,78.857,84.2813,86.2991,126.8591,100.6045,94.0776,78.4354,109.4801,48.3863,84.3069
1992-08-03,84.3967,97.4924,95.6478,102.8977,78.5885,84.0141,85.2031,127.5261,99.821,93.8788,78.3122,109.1351,48.3863,85.1453
1992-08-04,84.3967,96.4533,95.8539,103.4028,78.499,83.9759,85.0935,125.9253,99.4876,93.7794,78.3943,107.0645,48.7304,85.7462
1992-08-05,83.5445,95.6853,95.3388,103.816,77.9619,83.098,85.3127,127.9263,98.2707,92.9346,77.6555,106.9782,48.6874,84.5724
1992-08-06,83.4971,96.7695,96.678,104.0915,77.2459,82.8308,85.8607,128.3264,100.5378,92.5867,77.4093,106.6331,48.3433,83.8177
1992-08-07,83.7812,95.866,97.2961,104.5047,75.9928,80.7695,87.0663,128.0597,100.1377,90.6485,76.1779,106.2018,48.1283,84.1671
1992-08-10,83.8049,95.0155,99.0141,103.494,76.5644,81.6475,86.9132,128.86,99.7202,91.7915,76.26,105.8075,45.8527,83.664
1992-08-11,83.071,94.5445,98.9739,103.4756,77.6157,82.3345,85.385,131.1277,99.659,92.5867,76.8346,107.6124,45.4224,80.8692
1992-08-12,80.964,95.2336,98.5772,102.3908,77.1005,81.8765,82.7312,131.5279,100.6721,92.3382,76.7115,105.7864,43.7596,81.3303
1992-08-13,79.8277,96.3409,96.3641,102.7769,78.1627,83.5178,82.6051,125.2583,101.6412,93.68,77.0809,105.4842,43.9416,79.2621
1992-08-14,79.9697,96.1137,94.7235,102.6391,78.6038,83.2125,83.0826,126.1921,101.3953,93.3321,77.2451,105.7344,43.6961,80.0447
1992-08-17,80.4669,96.7045,92.8898,106.0389,79.7507,83.7469,82.9741,127.1259,102.2909,93.7794,77.9428,105.9846,41.814,80.45
1992-08-18,80.1828,96.4772,96.0746,105.993,78.4274,82.7926,82.757,125.5251,102.3787,93.0837,77.6966,105.9012,43.5324,80.8831
1992-08-19,80.6799,95.8865,94.6752,105.7173,77.5452,82.3345,82.757,122.5904,101.2021,92.8352,77.2861,106.3181,43.4097,79.2342
1992-08-20,80.5379,96.25,94.434,105.12,77.9863,82.8689,81.7804,121.2565,101.8519,93.1831,77.5324,107.4855,43.2869,79.2342
1992-08-21,80.4906,95.5684,94.0479,104.8903,78.6038,83.2888,81.6719,117.5214,100.2012,93.8788,77.5734,109.32,43.4915,78.6053
1992-08-24,81.5085,97.4316,96.0264,105.4876,79.3096,84.4721,81.4982,119.9225,102.5192,95.5685,77.9428,111.4881,44.0234,81.4002
1992-08-25,81.2718,95.7956,96.5089,104.2471,79.8389,84.9683,81.151,120.7229,100.9212,95.32,79.4204,112.4887,43.1233,78.6333
1992-08-26,80.7036,95.9319,94.2409,103.6039,78.9567,84.3958,80.4564,119.1222,101.5358,95.0716,78.6406,110.6542,43.6142,78.0184
1992-08-27,80.893,95.5229,95.206,103.512,77.4569,83.1361,81.2378,122.7238,100.6226,93.9782,77.4093,110.2373,44.3507,78.0184
1992-08-28,81.0587,96.2955,100.0315,102.1796,76.1337,82.9453,80.5867,122.0569,102.2909,93.9782,77.0399,109.2366,45.3326,77.0402
1992-08-31,81.7453,97.1135,101.6239,101.858,76.663,82.6017,81.7587,123.124,102.9582,94.3261,76.26,111.0712,44.3507,76.3974
1992-09-01,81.2955,97.6133,100.6588,103.3742,77.6334,83.2506,81.3897,119.3889,103.5377,94.9225,75.8906,112.6555,44.7598,76.2297
1992-09-02,80.751,97.8406,99.8867,103.3282,77.9863,83.785,80.8905,120.0559,103.3094,95.32,76.3421,114.9069,45.2508,76.9284
1992-09-03,81.2955,97.7497,102.8785,102.2256,78.0745,84.0522,81.5416,120.0559,103.2216,95.171,77.6145,114.5734,45.169,77.5154
1992-09-04,81.3902,98.1132,104.2779,103.3742,78.4274,84.7393,81.0641,121.7901,103.2567,95.4691,79.4204,114.1565,44.5962,76.8306
1992-09-07,81.3902,98.1132,104.2779,103.3742,78.4274,84.7393,81.0641,121.7901,103.2567,95.4691,79.4204,114.1565,44.5962,76.8306
1992-09-08,81.5795,98.9312,100.9483,101.4905,79.7507,85.7699,81.2161,122.5904,103.7133,96.7116,79.5846,114.0731,43.737,75.6568
1992-09-09,81.4848,99.2039,103.6988,100.8932,78.3391,85.0447,81.1727,123.9037,103.3621,96.2643,78.6406,114.0731,41.6504,75.0279
1992-09-10,81.4848,99.0676,105.6773,98.2744,77.1923,84.663,80.999,127.6551,102.7124,95.5188,78.8868,113.0724,42.0595,74.9022
1992-09-11,81.1771,99.3402,107.0284,98.3203,77.1923,83.9377,80.4564,127.0284,102.765,94.5746,78.6816,111.1545,41.6913,76.4813
