,GC,CL,NG,HG,C,S,SI,SB,XBW,SM,BO,W,KC,CT
1996-02-02,21.0830 ,-0.3690 ,1.7680 ,0.0640 ,7.6350 ,8.2060 ,8.0190 ,2.1260 ,NA,4.2110 ,-0.7150 ,0.8160 ,0.1190 ,0.0830 
1996-02-05,21.0830 ,-0.3690 ,1.7680 ,0.0640 ,7.6350 ,8.2060 ,8.0190 ,2.1260 ,NA,4.2110 ,-0.7150 ,0.8160 ,0.1190 ,0.0830 
1996-02-06,10.7720 ,-0.6060 ,2.6420 ,0.0560 ,14.2130 ,8.5660 ,6.8400 ,2.1480 ,NA,3.2270 ,-0.6500 ,3.2780 ,1.2370 ,4.3950 
1996-02-07,10.7720 ,-0.6060 ,2.6420 ,0.0560 ,14.2130 ,8.5660 ,6.8400 ,2.1480 ,NA,3.2270 ,-0.6500 ,3.2780 ,1.2370 ,4.3950 
1996-02-08,10.7720 ,-0.6060 ,2.6420 ,0.0560 ,14.2130 ,8.5660 ,6.8400 ,2.1480 ,NA,3.2270 ,-0.6500 ,3.2780 ,1.2370 ,4.3950 
1996-02-09,10.7720 ,-0.6060 ,2.6420 ,0.0560 ,14.2130 ,8.5660 ,6.8400 ,2.1480 ,NA,3.2270 ,-0.6500 ,3.2780 ,1.2370 ,4.3950 
1996-02-12,10.7720 ,-0.6060 ,2.6420 ,0.0560 ,14.2130 ,8.5660 ,6.8400 ,2.1480 ,NA,3.2270 ,-0.6500 ,3.2780 ,1.2370 ,4.3950 
1996-02-13,7.0060 ,-0.6350 ,2.7000 ,0.1060 ,15.6790 ,8.5780 ,8.1440 ,1.3150 ,NA,2.8300 ,-0.5560 ,3.7720 ,8.7700 ,4.2280 
1996-02-14,7.0060 ,-0.6350 ,2.7000 ,0.1060 ,15.6790 ,8.5780 ,8.1440 ,1.3150 ,NA,2.8300 ,-0.5560 ,3.7720 ,8.7700 ,4.2280 
1996-02-15,7.0060 ,-0.6350 ,2.7000 ,0.1060 ,15.6790 ,8.5780 ,8.1440 ,1.3150 ,NA,2.8300 ,-0.5560 ,3.7720 ,8.7700 ,4.2280 
1996-02-16,7.0060 ,-0.6350 ,2.7000 ,0.1060 ,15.6790 ,8.5780 ,8.1440 ,1.3150 ,NA,2.8300 ,-0.5560 ,3.7720 ,8.7700 ,4.2280 
1996-02-19,7.0060 ,-0.6350 ,2.7000 ,0.1060 ,15.6790 ,8.5780 ,8.1440 ,1.3150 ,NA,2.8300 ,-0.5560 ,3.7720 ,8.7700 ,4.2280 
1996-02-20,7.0590 ,-0.4010 ,3.4480 ,-0.0490 ,13.5560 ,5.7070 ,8.4840 ,7.4410 ,NA,1.1490 ,-0.5230 ,3.1510 ,7.2510 ,7.1950 
1996-02-21,7.0590 ,-0.4010 ,3.4480 ,-0.0490 ,13.5560 ,5.7070 ,8.4840 ,7.4410 ,NA,1.1490 ,-0.5230 ,3.1510 ,7.2510 ,7.1950 
1996-02-22,7.0590 ,-0.4010 ,3.4480 ,-0.0490 ,13.5560 ,5.7070 ,8.4840 ,7.4410 ,NA,1.1490 ,-0.5230 ,3.1510 ,7.2510 ,7.1950 
1996-02-23,7.0590 ,-0.4010 ,3.4480 ,-0.0490 ,13.5560 ,5.7070 ,8.4840 ,7.4410 ,NA,1.1490 ,-0.5230 ,3.1510 ,7.2510 ,7.1950 
1996-02-26,7.0590 ,-0.4010 ,3.4480 ,-0.0490 ,13.5560 ,5.7070 ,8.4840 ,7.4410 ,NA,1.1490 ,-0.5230 ,3.1510 ,7.2510 ,7.1950 
1996-02-27,5.1300 ,0.3380 ,4.1420 ,-0.1810 ,21.6380 ,6.9040 ,7.3370 ,12.3900 ,NA,1.7440 ,-0.6980 ,3.2450 ,7.6650 ,8.8940 
1996-02-28,5.1300 ,0.3380 ,4.1420 ,-0.1810 ,21.6380 ,6.9040 ,7.3370 ,12.3900 ,NA,1.7440 ,-0.6980 ,3.2450 ,7.6650 ,8.8940 
1996-02-29,5.1300 ,0.3380 ,4.1420 ,-0.1810 ,21.6380 ,6.9040 ,7.3370 ,12.3900 ,NA,1.7440 ,-0.6980 ,3.2450 ,7.6650 ,8.8940 
1996-03-01,5.1300 ,0.3380 ,4.1420 ,-0.1810 ,21.6380 ,6.9040 ,7.3370 ,12.3900 ,NA,1.7440 ,-0.6980 ,3.2450 ,7.6650 ,8.8940 
1996-03-04,5.1300 ,0.3380 ,4.1420 ,-0.1810 ,21.6380 ,6.9040 ,7.3370 ,12.3900 ,NA,1.7440 ,-0.6980 ,3.2450 ,7.6650 ,8.8940 
1996-03-05,6.5650 ,1.3070 ,4.1590 ,-0.2400 ,19.6630 ,9.0040 ,9.5000 ,5.6470 ,NA,1.9770 ,-0.5260 ,4.0330 ,5.3640 ,7.7170 
1996-03-06,6.5650 ,1.3070 ,4.1590 ,-0.2400 ,19.6630 ,9.0040 ,9.5000 ,5.6470 ,NA,1.9770 ,-0.5260 ,4.0330 ,5.3640 ,7.7170 
1996-03-07,6.5650 ,1.3070 ,4.1590 ,-0.2400 ,19.6630 ,9.0040 ,9.5000 ,5.6470 ,NA,1.9770 ,-0.5260 ,4.0330 ,5.3640 ,7.7170 
1996-03-08,6.5650 ,1.3070 ,4.1590 ,-0.2400 ,19.6630 ,9.0040 ,9.5000 ,5.6470 ,NA,1.9770 ,-0.5260 ,4.0330 ,5.3640 ,7.7170 
1996-03-11,6.5650 ,1.3070 ,4.1590 ,-0.2400 ,19.6630 ,9.0040 ,9.5000 ,5.6470 ,NA,1.9770 ,-0.5260 ,4.0330 ,5.3640 ,7.7170 
1996-03-12,2.2620 ,0.4280 ,2.7120 ,0.3350 ,14.1880 ,4.7860 ,5.9290 ,7.3010 ,NA,0.1600 ,-0.6990 ,2.7000 ,7.5960 ,3.9570 
1996-03-13,2.2620 ,0.4280 ,2.7120 ,0.3350 ,14.1880 ,4.7860 ,5.9290 ,7.3010 ,NA,0.1600 ,-0.6990 ,2.7000 ,7.5960 ,3.9570 
1996-03-14,2.2620 ,0.4280 ,2.7120 ,0.3350 ,14.1880 ,4.7860 ,5.9290 ,7.3010 ,NA,0.1600 ,-0.6990 ,2.7000 ,7.5960 ,3.9570 
1996-03-15,2.2620 ,0.4280 ,2.7120 ,0.3350 ,14.1880 ,4.7860 ,5.9290 ,7.3010 ,NA,0.1600 ,-0.6990 ,2.7000 ,7.5960 ,3.9570 
1996-03-18,2.2620 ,0.4280 ,2.7120 ,0.3350 ,14.1880 ,4.7860 ,5.9290 ,7.3010 ,NA,0.1600 ,-0.6990 ,2.7000 ,7.5960 ,3.9570 
1996-03-19,2.6330 ,0.6020 ,2.3690 ,0.7930 ,11.1960 ,4.1550 ,17.1840 ,6.9040 ,NA,1.8120 ,-0.6850 ,3.2310 ,6.0880 ,2.4100 
1996-03-20,2.6330 ,0.6020 ,2.3690 ,0.7930 ,11.1960 ,4.1550 ,17.1840 ,6.9040 ,NA,1.8120 ,-0.6850 ,3.2310 ,6.0880 ,2.4100 
1996-03-21,2.6330 ,0.6020 ,2.3690 ,0.7930 ,11.1960 ,4.1550 ,17.1840 ,6.9040 ,NA,1.8120 ,-0.6850 ,3.2310 ,6.0880 ,2.4100 
1996-03-22,2.6330 ,0.6020 ,2.3690 ,0.7930 ,11.1960 ,4.1550 ,17.1840 ,6.9040 ,NA,1.8120 ,-0.6850 ,3.2310 ,6.0880 ,2.4100 
1996-03-25,2.6330 ,0.6020 ,2.3690 ,0.7930 ,11.1960 ,4.1550 ,17.1840 ,6.9040 ,NA,1.8120 ,-0.6850 ,3.2310 ,6.0880 ,2.4100 
1996-03-26,1.4090 ,1.1940 ,4.4390 ,1.5360 ,17.5760 ,2.9930 ,15.1600 ,5.3610 ,NA,0.1990 ,-0.7100 ,1.2970 ,5.1850 ,2.4280 
1996-03-27,1.4090 ,1.1940 ,4.4390 ,1.5360 ,17.5760 ,2.9930 ,15.1600 ,5.3610 ,NA,0.1990 ,-0.7100 ,1.2970 ,5.1850 ,2.4280 
1996-03-28,1.4090 ,1.1940 ,4.4390 ,1.5360 ,17.5760 ,2.9930 ,15.1600 ,5.3610 ,NA,0.1990 ,-0.7100 ,1.2970 ,5.1850 ,2.4280 
1996-03-29,1.4090 ,1.1940 ,4.4390 ,1.5360 ,17.5760 ,2.9930 ,15.1600 ,5.3610 ,NA,0.1990 ,-0.7100 ,1.2970 ,5.1850 ,2.4280 
1996-04-01,1.4090 ,1.1940 ,4.4390 ,1.5360 ,17.5760 ,2.9930 ,15.1600 ,5.3610 ,NA,0.1990 ,-0.7100 ,1.2970 ,5.1850 ,2.4280 
1996-04-02,4.0810 ,0.7880 ,6.9810 ,1.5210 ,11.3540 ,4.0230 ,20.4470 ,4.9320 ,NA,0.3080 ,0.0700 ,2.9310 ,9.6860 ,3.5260 
1996-04-03,4.0810 ,0.7880 ,6.9810 ,1.5210 ,11.3540 ,4.0230 ,20.4470 ,4.9320 ,NA,0.3080 ,0.0700 ,2.9310 ,9.6860 ,3.5260 
1996-04-04,4.0810 ,0.7880 ,6.9810 ,1.5210 ,11.3540 ,4.0230 ,20.4470 ,4.9320 ,NA,0.3080 ,0.0700 ,2.9310 ,9.6860 ,3.5260 
1996-04-05,4.0810 ,0.7880 ,6.9810 ,1.5210 ,11.3540 ,4.0230 ,20.4470 ,4.9320 ,NA,0.3080 ,0.0700 ,2.9310 ,9.6860 ,3.5260 
1996-04-08,4.0810 ,0.7880 ,6.9810 ,1.5210 ,11.3540 ,4.0230 ,20.4470 ,4.9320 ,NA,0.3080 ,0.0700 ,2.9310 ,9.6860 ,3.5260 
1996-04-09,2.1400 ,1.5220 ,5.8440 ,1.2660 ,8.8120 ,3.2830 ,7.8580 ,2.8620 ,NA,2.4560 ,1.5110 ,3.1200 ,7.4900 ,2.9320 
1996-04-10,2.1400 ,1.5220 ,5.8440 ,1.2660 ,8.8120 ,3.2830 ,7.8580 ,2.8620 ,NA,2.4560 ,1.5110 ,3.1200 ,7.4900 ,2.9320 
1996-04-11,2.1400 ,1.5220 ,5.8440 ,1.2660 ,8.8120 ,3.2830 ,7.8580 ,2.8620 ,NA,2.4560 ,1.5110 ,3.1200 ,7.4900 ,2.9320 
1996-04-12,2.1400 ,1.5220 ,5.8440 ,1.2660 ,8.8120 ,3.2830 ,7.8580 ,2.8620 ,NA,2.4560 ,1.5110 ,3.1200 ,7.4900 ,2.9320 
1996-04-15,2.1400 ,1.5220 ,5.8440 ,1.2660 ,8.8120 ,3.2830 ,7.8580 ,2.8620 ,NA,2.4560 ,1.5110 ,3.1200 ,7.4900 ,2.9320 
1996-04-16,2.4450 ,0.8570 ,9.3130 ,1.4310 ,8.4810 ,3.0270 ,2.5570 ,2.4400 ,NA,2.6280 ,2.6190 ,2.2040 ,3.4930 ,14.9240 
1996-04-17,2.4450 ,0.8570 ,9.3130 ,1.4310 ,8.4810 ,3.0270 ,2.5570 ,2.4400 ,NA,2.6280 ,2.6190 ,2.2040 ,3.4930 ,14.9240 
1996-04-18,2.4450 ,0.8570 ,9.3130 ,1.4310 ,8.4810 ,3.0270 ,2.5570 ,2.4400 ,NA,2.6280 ,2.6190 ,2.2040 ,3.4930 ,14.9240 
1996-04-19,2.4450 ,0.8570 ,9.3130 ,1.4310 ,8.4810 ,3.0270 ,2.5570 ,2.4400 ,NA,2.6280 ,2.6190 ,2.2040 ,3.4930 ,14.9240 
1996-04-22,2.4450 ,0.8570 ,9.3130 ,1.4310 ,8.4810 ,3.0270 ,2.5570 ,2.4400 ,NA,2.6280 ,2.6190 ,2.2040 ,3.4930 ,14.9240 
1996-04-23,0.3730 ,1.1940 ,8.5980 ,5.7100 ,8.1200 ,2.8550 ,0.9430 ,3.6050 ,NA,4.9860 ,3.8040 ,1.6680 ,3.7340 ,19.2480 
1996-04-24,0.3730 ,1.1940 ,8.5980 ,5.7100 ,8.1200 ,2.8550 ,0.9430 ,3.6050 ,NA,4.9860 ,3.8040 ,1.6680 ,3.7340 ,19.2480 
1996-04-25,0.3730 ,1.1940 ,8.5980 ,5.7100 ,8.1200 ,2.8550 ,0.9430 ,3.6050 ,NA,4.9860 ,3.8040 ,1.6680 ,3.7340 ,19.2480 
1996-04-26,0.3730 ,1.1940 ,8.5980 ,5.7100 ,8.1200 ,2.8550 ,0.9430 ,3.6050 ,NA,4.9860 ,3.8040 ,1.6680 ,3.7340 ,19.2480 
1996-04-29,0.3730 ,1.1940 ,8.5980 ,5.7100 ,8.1200 ,2.8550 ,0.9430 ,3.6050 ,NA,4.9860 ,3.8040 ,1.6680 ,3.7340 ,19.2480 
1996-04-30,0.0230 ,0.9980 ,7.1200 ,4.2270 ,8.7980 ,6.2010 ,0.4870 ,1.6500 ,NA,6.1070 ,3.7390 ,2.9760 ,14.0830 ,16.3900 
1996-05-01,0.0230 ,0.9980 ,7.1200 ,4.2270 ,8.7980 ,6.2010 ,0.4870 ,1.6500 ,NA,6.1070 ,3.7390 ,2.9760 ,14.0830 ,16.3900 
1996-05-02,0.0230 ,0.9980 ,7.1200 ,4.2270 ,8.7980 ,6.2010 ,0.4870 ,1.6500 ,NA,6.1070 ,3.7390 ,2.9760 ,14.0830 ,16.3900 
1996-05-03,0.0230 ,0.9980 ,7.1200 ,4.2270 ,8.7980 ,6.2010 ,0.4870 ,1.6500 ,NA,6.1070 ,3.7390 ,2.9760 ,14.0830 ,16.3900 
1996-05-06,0.0230 ,0.9980 ,7.1200 ,4.2270 ,8.7980 ,6.2010 ,0.4870 ,1.6500 ,NA,6.1070 ,3.7390 ,2.9760 ,14.0830 ,16.3900 
1996-05-07,-0.0410 ,0.3150 ,6.9760 ,2.8770 ,6.5890 ,7.5380 ,0.5720 ,0.2620 ,NA,4.5270 ,7.2400 ,3.0010 ,27.9760 ,7.7540 
1996-05-08,-0.0410 ,0.3150 ,6.9760 ,2.8770 ,6.5890 ,7.5380 ,0.5720 ,0.2620 ,NA,4.5270 ,7.2400 ,3.0010 ,27.9760 ,7.7540 
1996-05-09,-0.0410 ,0.3150 ,6.9760 ,2.8770 ,6.5890 ,7.5380 ,0.5720 ,0.2620 ,NA,4.5270 ,7.2400 ,3.0010 ,27.9760 ,7.7540 
1996-05-10,-0.0410 ,0.3150 ,6.9760 ,2.8770 ,6.5890 ,7.5380 ,0.5720 ,0.2620 ,NA,4.5270 ,7.2400 ,3.0010 ,27.9760 ,7.7540 
1996-05-13,-0.0410 ,0.3150 ,6.9760 ,2.8770 ,6.5890 ,7.5380 ,0.5720 ,0.2620 ,NA,4.5270 ,7.2400 ,3.0010 ,27.9760 ,7.7540 
1996-05-14,0.2290 ,-0.0490 ,4.2840 ,2.3300 ,6.4850 ,7.1190 ,1.0090 ,0.0350 ,NA,4.5280 ,5.6440 ,2.5830 ,26.9280 ,9.9990 
1996-05-15,0.2290 ,-0.0490 ,4.2840 ,2.3300 ,6.4850 ,7.1190 ,1.0090 ,0.0350 ,NA,4.5280 ,5.6440 ,2.5830 ,26.9280 ,9.9990 
1996-05-16,0.2290 ,-0.0490 ,4.2840 ,2.3300 ,6.4850 ,7.1190 ,1.0090 ,0.0350 ,NA,4.5280 ,5.6440 ,2.5830 ,26.9280 ,9.9990 
1996-05-17,0.2290 ,-0.0490 ,4.2840 ,2.3300 ,6.4850 ,7.1190 ,1.0090 ,0.0350 ,NA,4.5280 ,5.6440 ,2.5830 ,26.9280 ,9.9990 
1996-05-20,0.2290 ,-0.0490 ,4.2840 ,2.3300 ,6.4850 ,7.1190 ,1.0090 ,0.0350 ,NA,4.5280 ,5.6440 ,2.5830 ,26.9280 ,9.9990 
1996-05-21,-0.1780 ,0.3600 ,5.3490 ,2.5500 ,6.0590 ,5.7800 ,0.9960 ,1.1500 ,NA,4.1610 ,5.1560 ,3.3350 ,21.0180 ,1.4560 
1996-05-22,-0.1780 ,0.3600 ,5.3490 ,2.5500 ,6.0590 ,5.7800 ,0.9960 ,1.1500 ,NA,4.1610 ,5.1560 ,3.3350 ,21.0180 ,1.4560 
1996-05-23,-0.1780 ,0.3600 ,5.3490 ,2.5500 ,6.0590 ,5.7800 ,0.9960 ,1.1500 ,NA,4.1610 ,5.1560 ,3.3350 ,21.0180 ,1.4560 
1996-05-24,-0.1780 ,0.3600 ,5.3490 ,2.5500 ,6.0590 ,5.7800 ,0.9960 ,1.1500 ,NA,4.1610 ,5.1560 ,3.3350 ,21.0180 ,1.4560 
1996-05-27,-0.1780 ,0.3600 ,5.3490 ,2.5500 ,6.0590 ,5.7800 ,0.9960 ,1.1500 ,NA,4.1610 ,5.1560 ,3.3350 ,21.0180 ,1.4560 
1996-05-28,-0.3190 ,0.0120 ,19.0030 ,0.7580 ,5.6910 ,5.9960 ,0.2150 ,2.7010 ,NA,2.5600 ,4.0530 ,3.4510 ,11.2310 ,0.5640 
1996-05-29,-0.3190 ,0.0120 ,19.0030 ,0.7580 ,5.6910 ,5.9960 ,0.2150 ,2.7010 ,NA,2.5600 ,4.0530 ,3.4510 ,11.2310 ,0.5640 
1996-05-30,-0.3190 ,0.0120 ,19.0030 ,0.7580 ,5.6910 ,5.9960 ,0.2150 ,2.7010 ,NA,2.5600 ,4.0530 ,3.4510 ,11.2310 ,0.5640 
1996-05-31,-0.3190 ,0.0120 ,19.0030 ,0.7580 ,5.6910 ,5.9960 ,0.2150 ,2.7010 ,NA,2.5600 ,4.0530 ,3.4510 ,11.2310 ,0.5640 
1996-06-03,-0.3190 ,0.0120 ,19.0030 ,0.7580 ,5.6910 ,5.9960 ,0.2150 ,2.7010 ,NA,2.5600 ,4.0530 ,3.4510 ,11.2310 ,0.5640 
1996-06-04,-0.2500 ,0.5670 ,76.7420 ,-0.0690 ,4.5920 ,6.0140 ,0.2670 ,3.4380 ,NA,1.5770 ,4.4380 ,2.3750 ,4.7890 ,0.5170 
1996-06-05,-0.2500 ,0.5670 ,76.7420 ,-0.0690 ,4.5920 ,6.0140 ,0.2670 ,3.4380 ,NA,1.5770 ,4.4380 ,2.3750 ,4.7890 ,0.5170 
1996-06-06,-0.2500 ,0.5670 ,76.7420 ,-0.0690 ,4.5920 ,6.0140 ,0.2670 ,3.4380 ,NA,1.5770 ,4.4380 ,2.3750 ,4.7890 ,0.5170 
1996-06-07,-0.2500 ,0.5670 ,76.7420 ,-0.0690 ,4.5920 ,6.0140 ,0.2670 ,3.4380 ,NA,1.5770 ,4.4380 ,2.3750 ,4.7890 ,0.5170 
1996-06-10,-0.2500 ,0.5670 ,76.7420 ,-0.0690 ,4.5920 ,6.0140 ,0.2670 ,3.4380 ,NA,1.5770 ,4.4380 ,2.3750 ,4.7890 ,0.5170 
1996-06-11,-0.3360 ,0.1390 ,7.5610 ,-0.1300 ,6.3510 ,6.7750 ,0.3430 ,5.8620 ,NA,1.0690 ,3.4830 ,1.8730 ,0.3550 ,-0.1350 
1996-06-12,-0.3360 ,0.1390 ,7.5610 ,-0.1300 ,6.3510 ,6.7750 ,0.3430 ,5.8620 ,NA,1.0690 ,3.4830 ,1.8730 ,0.3550 ,-0.1350 
1996-06-13,-0.3360 ,0.1390 ,7.5610 ,-0.1300 ,6.3510 ,6.7750 ,0.3430 ,5.8620 ,NA,1.0690 ,3.4830 ,1.8730 ,0.3550 ,-0.1350 
1996-06-14,-0.3360 ,0.1390 ,7.5610 ,-0.1300 ,6.3510 ,6.7750 ,0.3430 ,5.8620 ,NA,1.0690 ,3.4830 ,1.8730 ,0.3550 ,-0.1350 
1996-06-17,-0.3360 ,0.1390 ,7.5610 ,-0.1300 ,6.3510 ,6.7750 ,0.3430 ,5.8620 ,NA,1.0690 ,3.4830 ,1.8730 ,0.3550 ,-0.1350 
1996-06-18,-0.6850 ,-0.2550 ,20.0670 ,-0.6000 ,5.0470 ,5.2380 ,0.0970 ,4.9060 ,NA,1.1100 ,2.0610 ,0.9910 ,0.1720 ,-0.3150 
1996-06-19,-0.6850 ,-0.2550 ,20.0670 ,-0.6000 ,5.0470 ,5.2380 ,0.0970 ,4.9060 ,NA,1.1100 ,2.0610 ,0.9910 ,0.1720 ,-0.3150 
1996-06-20,-0.6850 ,-0.2550 ,20.0670 ,-0.6000 ,5.0470 ,5.2380 ,0.0970 ,4.9060 ,NA,1.1100 ,2.0610 ,0.9910 ,0.1720 ,-0.3150 
1996-06-21,-0.6850 ,-0.2550 ,20.0670 ,-0.6000 ,5.0470 ,5.2380 ,0.0970 ,4.9060 ,NA,1.1100 ,2.0610 ,0.9910 ,0.1720 ,-0.3150 
1996-06-24,-0.6850 ,-0.2550 ,20.0670 ,-0.6000 ,5.0470 ,5.2380 ,0.0970 ,4.9060 ,NA,1.1100 ,2.0610 ,0.9910 ,0.1720 ,-0.3150 
1996-06-25,-0.6300 ,0.3870 ,13.8370 ,-0.5410 ,4.4790 ,6.5970 ,0.0090 ,30.8660 ,NA,1.4540 ,1.4300 ,1.8330 ,0.2020 ,-0.5800 
1996-06-26,-0.6300 ,0.3870 ,13.8370 ,-0.5410 ,4.4790 ,6.5970 ,0.0090 ,30.8660 ,NA,1.4540 ,1.4300 ,1.8330 ,0.2020 ,-0.5800 
1996-06-27,-0.6300 ,0.3870 ,13.8370 ,-0.5410 ,4.4790 ,6.5970 ,0.0090 ,30.8660 ,NA,1.4540 ,1.4300 ,1.8330 ,0.2020 ,-0.5800 
1996-06-28,-0.6300 ,0.3870 ,13.8370 ,-0.5410 ,4.4790 ,6.5970 ,0.0090 ,30.8660 ,NA,1.4540 ,1.4300 ,1.8330 ,0.2020 ,-0.5800 
1996-07-01,-0.6300 ,0.3870 ,13.8370 ,-0.5410 ,4.4790 ,6.5970 ,0.0090 ,30.8660 ,NA,1.4540 ,1.4300 ,1.8330 ,0.2020 ,-0.5800 
1996-07-02,-0.6130 ,0.3670 ,16.4820 ,-0.0720 ,6.8130 ,4.9860 ,0.1140 ,24.5990 ,NA,2.9430 ,0.9820 ,1.9410 ,0.3840 ,-0.6140 
1996-07-03,-0.6130 ,0.3670 ,16.4820 ,-0.0720 ,6.8130 ,4.9860 ,0.1140 ,24.5990 ,NA,2.9430 ,0.9820 ,1.9410 ,0.3840 ,-0.6140 
1996-07-04,-0.6130 ,0.3670 ,16.4820 ,-0.0720 ,6.8130 ,4.9860 ,0.1140 ,24.5990 ,NA,2.9430 ,0.9820 ,1.9410 ,0.3840 ,-0.6140 
1996-07-05,-0.6130 ,0.3670 ,16.4820 ,-0.0720 ,6.8130 ,4.9860 ,0.1140 ,24.5990 ,NA,2.9430 ,0.9820 ,1.9410 ,0.3840 ,-0.6140 
1996-07-08,-0.6130 ,0.3670 ,16.4820 ,-0.0720 ,6.8130 ,4.9860 ,0.1140 ,24.5990 ,NA,2.9430 ,0.9820 ,1.9410 ,0.3840 ,-0.6140 
1996-07-09,-0.7420 ,1.0910 ,25.1470 ,-0.1120 ,8.4390 ,5.3450 ,0.0510 ,35.0580 ,NA,3.9240 ,0.6570 ,1.9690 ,2.9420 ,-0.7270 
1996-07-10,-0.7420 ,1.0910 ,25.1470 ,-0.1120 ,8.4390 ,5.3450 ,0.0510 ,35.0580 ,NA,3.9240 ,0.6570 ,1.9690 ,2.9420 ,-0.7270 
1996-07-11,-0.7420 ,1.0910 ,25.1470 ,-0.1120 ,8.4390 ,5.3450 ,0.0510 ,35.0580 ,NA,3.9240 ,0.6570 ,1.9690 ,2.9420 ,-0.7270 
1996-07-12,-0.7420 ,1.0910 ,25.1470 ,-0.1120 ,8.4390 ,5.3450 ,0.0510 ,35.0580 ,NA,3.9240 ,0.6570 ,1.9690 ,2.9420 ,-0.7270 
1996-07-15,-0.7420 ,1.0910 ,25.1470 ,-0.1120 ,8.4390 ,5.3450 ,0.0510 ,35.0580 ,NA,3.9240 ,0.6570 ,1.9690 ,2.9420 ,-0.7270 
1996-07-16,-0.7210 ,0.8660 ,18.1090 ,-0.1630 ,7.1120 ,7.5740 ,0.1710 ,32.7920 ,NA,3.9900 ,0.2710 ,1.6080 ,2.3550 ,-0.7520 
1996-07-17,-0.7210 ,0.8660 ,18.1090 ,-0.1630 ,7.1120 ,7.5740 ,0.1710 ,32.7920 ,NA,3.9900 ,0.2710 ,1.6080 ,2.3550 ,-0.7520 
1996-07-18,-0.7210 ,0.8660 ,18.1090 ,-0.1630 ,7.1120 ,7.5740 ,0.1710 ,32.7920 ,NA,3.9900 ,0.2710 ,1.6080 ,2.3550 ,-0.7520 
1996-07-19,-0.7210 ,0.8660 ,18.1090 ,-0.1630 ,7.1120 ,7.5740 ,0.1710 ,32.7920 ,NA,3.9900 ,0.2710 ,1.6080 ,2.3550 ,-0.7520 
1996-07-22,-0.7210 ,0.8660 ,18.1090 ,-0.1630 ,7.1120 ,7.5740 ,0.1710 ,32.7920 ,NA,3.9900 ,0.2710 ,1.6080 ,2.3550 ,-0.7520 
1996-07-23,-0.7590 ,2.3200 ,49.0090 ,-0.1980 ,4.2160 ,7.0790 ,-0.0340 ,44.5110 ,NA,5.0760 ,2.1290 ,0.9520 ,-0.3750 ,-0.7470 
1996-07-24,-0.7590 ,2.3200 ,49.0090 ,-0.1980 ,4.2160 ,7.0790 ,-0.0340 ,44.5110 ,NA,5.0760 ,2.1290 ,0.9520 ,-0.3750 ,-0.7470 
1996-07-25,-0.7590 ,2.3200 ,49.0090 ,-0.1980 ,4.2160 ,7.0790 ,-0.0340 ,44.5110 ,NA,5.0760 ,2.1290 ,0.9520 ,-0.3750 ,-0.7470 
1996-07-26,-0.7590 ,2.3200 ,49.0090 ,-0.1980 ,4.2160 ,7.0790 ,-0.0340 ,44.5110 ,NA,5.0760 ,2.1290 ,0.9520 ,-0.3750 ,-0.7470 
1996-07-29,-0.7590 ,2.3200 ,49.0090 ,-0.1980 ,4.2160 ,7.0790 ,-0.0340 ,44.5110 ,NA,5.0760 ,2.1290 ,0.9520 ,-0.3750 ,-0.7470 
1996-07-30,-0.7230 ,2.5210 ,1.0290 ,-0.1640 ,2.3490 ,7.6690 ,-0.2240 ,34.6210 ,NA,2.7730 ,0.2420 ,0.3640 ,-0.4860 ,-0.7030 
1996-07-31,-0.7230 ,2.5210 ,1.0290 ,-0.1640 ,2.3490 ,7.6690 ,-0.2240 ,34.6210 ,NA,2.7730 ,0.2420 ,0.3640 ,-0.4860 ,-0.7030 
1996-08-01,-0.7230 ,2.5210 ,1.0290 ,-0.1640 ,2.3490 ,7.6690 ,-0.2240 ,34.6210 ,NA,2.7730 ,0.2420 ,0.3640 ,-0.4860 ,-0.7030 
1996-08-02,-0.7230 ,2.5210 ,1.0290 ,-0.1640 ,2.3490 ,7.6690 ,-0.2240 ,34.6210 ,NA,2.7730 ,0.2420 ,0.3640 ,-0.4860 ,-0.7030 
1996-08-05,-0.7230 ,2.5210 ,1.0290 ,-0.1640 ,2.3490 ,7.6690 ,-0.2240 ,34.6210 ,NA,2.7730 ,0.2420 ,0.3640 ,-0.4860 ,-0.7030 
1996-08-06,-0.6670 ,1.5460 ,-0.1090 ,-0.2090 ,0.7140 ,4.5960 ,-0.1070 ,20.6090 ,NA,2.1390 ,0.0490 ,-0.3500 ,-0.5650 ,-0.7140 
1996-08-07,-0.6670 ,1.5460 ,-0.1090 ,-0.2090 ,0.7140 ,4.5960 ,-0.1070 ,20.6090 ,NA,2.1390 ,0.0490 ,-0.3500 ,-0.5650 ,-0.7140 
1996-08-08,-0.6670 ,1.5460 ,-0.1090 ,-0.2090 ,0.7140 ,4.5960 ,-0.1070 ,20.6090 ,NA,2.1390 ,0.0490 ,-0.3500 ,-0.5650 ,-0.7140 
1996-08-09,-0.6670 ,1.5460 ,-0.1090 ,-0.2090 ,0.7140 ,4.5960 ,-0.1070 ,20.6090 ,NA,2.1390 ,0.0490 ,-0.3500 ,-0.5650 ,-0.7140 
