,CN,KR,TW,IN,MY,ID,BR,MX,RU,SA
2001-01-01,26.5,150.672,250.153,193.606,312.299,624.578,90895452466,7884.334,161.497,300.691
2001-01-02,26.236,157.364,261.283,196.564,305.598,611.89,91336525148,7787.024,161.426,296.269
2001-01-03,25.49,157.562,257.303,198.02,300.459,595.612,97192021001,8197.806,144.586,289.923
2001-01-04,26.743,169.625,269.002,201.811,303.718,613.147,97374656537,8482.719,159.723,301.628
2001-01-05,27.003,178.288,277.644,206.015,307.37,638.136,96142345092,8290.003,164.243,302.469
2001-01-08,27.719,179.394,272.499,201.679,309.734,638.079,96335938022,8319.153,164.432,301.468
2001-01-09,27.886,179.38,282.64,202.035,309.264,638.229,98571926559,8289.41,168.082,301.031
2001-01-10,28.285,171.028,284.361,198.776,312.452,646.165,97889044206,8143.041,178.003,303.87
2001-01-11,27.36,171.121,280.609,196.396,309.888,633.37,98371822829,8334.945,183.783,307.563
2001-01-12,28.024,179.197,280.298,196.762,310.936,628.209,98140865125,8343.027,184.298,310.607
2001-01-15,28.734,181.338,283.699,197.085,312.453,638.54,98644114436,8388.152,189.685,314.722
2001-01-16,28.85,183.989,298.948,197.732,311.259,645.048,98187416005,8417.24,187.328,310.858
2001-01-17,28.349,183.031,305.413,198.227,311.19,643.853,1.00E+11,8481.478,196.985,313.861
2001-01-18,29.016,186.457,309.967,200.439,314.395,651.473,1.03E+11,8670.82,192.902,314.103
2001-01-19,29.996,191.995,309.967,205.802,319.42,644.083,1.03E+11,8767.34,195.625,315.32
2001-01-22,30.322,193.48,309.967,208.469,328.346,657.915,1.02E+11,8749.58,187.602,310.993
2001-01-23,30.273,193.48,309.967,208.308,328.346,649.793,1.04E+11,8914.479,191.927,312.23
2001-01-24,30.273,193.48,309.967,210.117,328.346,653.587,1.04E+11,8825.202,201.287,314.628
2001-01-25,30.273,193.48,309.967,210.484,328.346,655.287,1.04E+11,8775.232,202.644,318.78
2001-01-26,30.273,181.706,309.967,210.484,330.873,652.779,1.04E+11,8963.559,203.26,319.143
2001-01-29,30.316,182.069,300.467,206.376,332.179,645.288,1.04E+11,8984.457,193.608,323.617
2001-01-30,29.889,180.737,307.92,212.503,333.005,648.709,1.04E+11,9110.795,193.486,327.316
2001-01-31,30.339,190.922,317.483,210.337,337.115,672.905,1.04E+11,9142.815,192.849,327.122
2001-02-01,30.491,188.626,313.642,207.652,337.115,682.922,1.02E+11,9186.604,188.39,335.666
2001-02-02,30.41,187.247,319.315,210.955,340.845,735.098,1.01E+11,9126.117,190.248,334.573
2001-02-05,29.602,177.483,310.008,212.297,339.461,753.169,99677639408,9126.117,181.515,333.503
2001-02-06,29.708,180.14,305.007,213.167,339.935,731.22,1.01E+11,9055.162,186.982,335.173
2001-02-07,29.982,177.099,296.023,209.504,337.591,716.816,1.00E+11,8930.695,182.766,331.717
2001-02-08,29.689,182.168,298.264,213.526,333.027,713.875,1.02E+11,8959.191,187.794,333.927
2001-02-09,29.847,183.765,300.889,214.193,335.661,688.706,1.01E+11,8998.571,184.562,333.641
2001-02-12,29.509,184.576,301.514,214.639,336.48,685.882,1.00E+11,9102.264,185.433,336.042
2001-02-13,29.53,184.694,312.102,212.279,333.227,684.514,1.01E+11,8973.616,194.82,337.26
2001-02-14,29.398,186.94,303.784,211.954,331.605,679.579,1.02E+11,8946.551,195.345,331.697
2001-02-15,29.263,187.152,316.259,215.884,329.512,725.17,1.01E+11,8995.736,206.443,335.56
2001-02-16,28.933,188.104,313.138,210.14,331.145,704.49,97435816704,8973.163,195.923,332.989
2001-02-19,28.525,185.494,307.265,211.345,329.905,708.805,96453635480,9005.448,191.414,334.404
2001-02-20,28.888,189.184,308.868,211.412,330.779,708.593,96416829407,8814.555,189.362,333.699
2001-02-21,28.003,183.785,308.937,208.102,329.461,722.645,94939927137,8485.359,172.477,329.513
2001-02-22,27.349,179.468,298.334,205.388,330.816,719.987,96503825531,8498.119,179.997,328.623
2001-02-23,27.905,178.876,296.321,197.676,329.713,721.579,97293017949,8443.332,172.451,324.908
2001-02-26,27.567,179.499,295.681,197.411,329.101,706.194,97293017949,8561.498,179.037,326.913
2001-02-27,27.694,176.902,294.198,194.381,329.441,705.903,97293017949,8570.997,174.662,330.154
2001-02-28,27.574,176.947,294.198,203.383,329.343,693.425,96802258670,8538.29,176.674,326.518
2001-03-01,26.191,176.947,283.818,204.117,325.752,683.974,98816148289,8610.625,172.762,324.788
2001-03-02,24.326,171.523,283.641,194.968,326.729,686.239,99971215782,8683.854,173.641,322.608
2001-03-05,25.231,174.409,289.071,189.451,327.925,686.239,99579829720,8658.247,183.035,324.802
2001-03-06,25.689,175.166,291.136,189.451,327.925,692.241,98642350226,8844.674,193.397,329.339
2001-03-07,25.075,175.834,298.57,191.475,325.964,691.675,99255279832,8940.131,196.434,328.862
2001-03-08,25.078,178.99,294.625,191.345,322.894,686.377,99506845046,9004.789,196.528,327.487
2001-03-09,24.925,174.076,291.96,182.077,322.416,660.964,99627675842,8913.051,196.505,325.908
2001-03-12,24.264,166.537,285.294,175.373,319.995,632.848,96127599667,8504.972,187.617,323.448
2001-03-13,24.007,161.746,288.148,165.206,316.543,606.427,96175886908,8532.454,187.301,320.888
2001-03-14,23.933,167.067,290.601,173.038,315.637,613.094,94656764212,8285.076,177.297,310.696
2001-03-15,24.495,166.958,294.732,177.542,311.995,611.84,93594848448,8263.193,182.98,308.174
2001-03-16,24.799,165.983,296.302,174.983,311.017,595.473,94392743519,8380.753,184.829,303.204
2001-03-19,24.665,164.852,289.692,174.186,308.163,570.609,92411495687,8449.355,190.101,305.993
2001-03-20,23.949,163.442,289.175,171.939,303.94,556.339,92637768714,8223.193,189.49,307.826
2001-03-21,24.025,164.306,288.395,176.582,311.996,578,92934773424,8223.193,183.634,307.826
2001-03-22,22.698,162.855,293.696,173.218,310.677,563.717,88352451142,8018.91,181.697,301.659
2001-03-23,22.445,167.549,298.011,169.018,309.711,578.247,89991271510,7964.996,182.161,303.849
2001-03-26,23.566,169.968,301.273,169.496,309.711,578.247,91306814117,8004.577,184.134,309.951
2001-03-27,22.75,165.137,301.07,172.538,306.86,573.671,92587910297,8182.633,183.517,308.275
2001-03-28,23.192,163.791,296.915,177.021,305.686,586.472,91513561880,8068.98,180.629,303.452
2001-03-29,22.903,161.817,295.999,175.029,301.355,598.419,89879507077,7989.013,174.974,300.01
2001-03-30,23.1,162.421,294.123,167.825,300.462,596.35,91012722422,8084.615,175.299,292.731
2001-04-02,23.084,159.329,284.197,165.169,301.63,578.378,88869345811,8031.965,173.089,289.931
2001-04-03,22.371,154.786,275.893,167.285,292.036,573.086,87492673563,7850.447,166.331,285.191
2001-04-04,20.758,151.183,273.018,165.056,272.368,564.074,88185960843,7858.407,163.617,286.841
2001-04-05,20.766,151.183,273.018,165.056,270.911,558.587,91243784964,8022.031,173.749,295.27
2001-04-06,22.012,156.482,279.1,164.949,265.122,561.054,92347626559,8063.482,171.081,291.05
2001-04-09,21.675,152.844,272.129,163.264,253.214,556.888,93533659297,8191.586,172.514,295.452
2001-04-10,22.155,150.892,269.095,159.656,254.82,569.047,95016930455,8456.172,175.46,300.372
2001-04-11,23.481,157.303,275.139,153.018,261.213,564.948,93238782610,8494.001,179.137,308.424
2001-04-12,23.947,160.582,278.562,146.91,259.424,564.939,93866302634,8494.001,176.716,308.806
2001-04-13,23.947,161.249,276.418,146.91,265.624,564.939,93866302634,8494.001,178.974,308.806
2001-04-16,23.954,158.067,273.478,150.786,266.137,559.781,91661726521,8413.759,176.64,308.806
2001-04-17,22.99,159.836,273.557,154.291,262.376,554.965,91448644422,8586.707,173.756,309.797
2001-04-18,24.398,169.323,277.779,161.272,259.626,550.206,94702581260,8678.796,179.844,316.497
2001-04-19,25.368,178.768,285.354,166.602,260.548,537.877,91925245403,8485.458,183.886,318.478
2001-04-20,24.78,175.619,283.865,167.867,264.372,527.604,87924021383,8459.081,177.329,316.894
2001-04-23,24.78,177.255,283.209,167.93,263.379,532.482,89864884218,8375.542,172.49,313.191
2001-04-24,24.613,175.556,281.393,169.002,263.035,535.554,91220955322,8385.717,175.489,315.606
2001-04-25,24.826,179.454,277.866,169.747,263.31,546.327,92223696687,8450.849,177.174,317.309
2001-04-26,25.096,178.08,278.652,166.534,266.664,540.678,95333058017,8599.639,184.08,319.045
2001-04-27,25.439,175.936,273.041,160.035,270.671,541.9,96274217118,8612.387,191.227,319.045
2001-04-30,25.443,183.206,273.948,164.755,269.866,556.033,96378382404,8630.142,191.199,327.281
2001-05-01,25.443,183.206,273.948,164.755,269.866,558.79,96378382404,8630.142,191.199,327.281
2001-05-02,27.132,185.802,272.378,166.192,283.591,561.662,96616106412,8790.153,191.369,325.066
2001-05-03,27.275,186.236,276.844,165.063,281.043,580.986,97142979362,8802.564,194.323,323.262
2001-05-04,26.279,186.077,268.113,166.887,265.767,585.739,97084811643,8809.733,195.871,323.585
2001-05-07,26.44,190.248,269.414,168.863,265.767,585.739,95780992439,8687.63,200.699,326.837
2001-05-08,26.353,187.76,267.529,170.738,262.906,583.25,95360780834,8603.173,206.242,325.208
2001-05-09,26.71,184.055,270.501,169.714,264.48,579.867,96320955243,8758.374,206.488,325.269
2001-05-10,26.48,184.217,264.975,168.978,265.283,569.564,98153794438,8739.14,209.894,328.058
2001-05-11,26.235,184.361,270.693,168.261,264.148,571.844,96133253570,8779.896,206.423,327.229
2001-05-14,25.368,184.425,266.979,168.476,261.474,566.551,94798794005,8660.173,202.425,326.796
2001-05-15,25.566,182.631,264.166,169.04,258.273,573.04,95215869990,8567.102,204.75,328.768
2001-05-16,25.87,179.439,260.573,169.444,259.662,582.015,97040623430,8657.409,204.301,335.397
2001-05-17,26.572,188.451,264.298,172.839,260.252,582.736,98106740130,9130.626,216.346,341.506
2001-05-18,26.31,190.278,263.569,172.25,255.851,585.631,98518280223,9281.688,219.086,341.193
2001-05-21,27.076,196.12,257.859,171.703,254.181,591.917,99637395943,9303.916,222.465,346.848
2001-05-22,27.718,195.943,261.431,172.136,254.378,591.866,99256075295,9397.104,218.323,345.622
2001-05-23,27.578,197.296,273.101,174.086,256.226,591.394,98812856635,9578.351,220.59,342.309
2001-05-24,27.47,196.283,272.836,174.316,259.565,591.394,98093911359,9444.842,218.515,342.454
2001-05-25,27.608,196.112,270.032,173.423,258.092,616.726,96776839256,9406.584,214.251,339.58
2001-05-28,27.866,194.367,266.04,176.244,259.627,621.34,96350870490,9393.549,213.404,343.42
2001-05-29,27.403,199.205,266.675,177.393,260.159,653.22,97057457783,9356.595,215.034,342.013
2001-05-30,26.715,198.058,263.389,173.455,262.231,660.367,97269989968,9241.982,220.246,343.546
2001-05-31,26.14,191.693,262.775,172.05,263.73,655.724,98822756579,9293.049,225.746,346.664
2001-06-01,26.249,189.813,261.613,168.793,262.978,633.27,1.01E+11,9300.151,232.124,340.609
2001-06-04,26.745,190.77,260.518,166.069,262.978,633.27,1.01E+11,9329.024,237.382,340.667
2001-06-05,27.388,185.793,264.547,164.225,260.725,634.993,1.02E+11,9382.743,230.704,342.2
2001-06-06,27.537,185.793,272.211,164.608,259.007,636.13,1.01E+11,9506.296,227.831,339.966
2001-06-07,27.87,187.11,269.788,164.306,260.976,634.399,1.01E+11,9566.315,223.715,338.555
2001-06-08,28.382,194.055,274.804,166.071,265.533,639.095,1.00E+11,9455.628,224.921,338.342
2001-06-11,28.286,189.256,277.647,167.001,269.826,651.481,99914402899,9383.648,224.764,338.925
2001-06-12,28.017,188.2,277.084,166.66,274.151,671.741,99270862925,9503.225,224.48,336.287
2001-06-13,28.221,190.698,273.381,166.902,276.832,668.048,1.00E+11,9510.437,223.925,336.054
2001-06-14,27.256,190.252,268.387,164.465,277.594,662.221,1.00E+11,9447.008,221.617,333.07
2001-06-15,26.966,191.272,270.751,160.523,272.295,665.438,98189622819,9231.966,224.951,329.914
2001-06-18,26.116,187.526,265.82,159.535,269.627,668.225,95121842833,8997.553,230.173,328.825
2001-06-19,26.629,187.572,263.845,161.914,272.29,671.832,95609944257,8854.983,235.536,336.122
2001-06-20,26.369,183.46,263.135,161.827,270.583,686.218,96912525128,8992.666,234.283,332.787
2001-06-21,27.457,183.561,259.488,161.729,274.119,694.998,97063764228,9127.802,237.21,335.537
2001-06-22,27.608,183.95,257.741,160.25,271.44,700.417,96045321670,9141.062,242.912,334.619
2001-06-25,27.619,182.945,257.741,156.514,271.623,693.702,95294054503,9171.811,237.568,338.436
2001-06-26,27,180.622,251.586,161.005,273.856,698.165,94613808880,9200.622,234.849,336.244
2001-06-27,27.277,179.737,255.174,161.182,272.396,700.495,93354888288,9226.724,233.908,337.182
2001-06-28,26.611,179.437,250.595,160.699,270.881,690.365,93700196189,9247.538,229.936,335.541
2001-06-29,27.003,183.628,258.936,163.262,273.71,709.389,95265400789,9328.787,223.446,335.72
2001-07-02,27.002,183.641,261.258,161.78,270.26,697.918,95195222715,9497.663,220.755,336.073
2001-07-03,27.548,183.128,259.219,156.819,273.045,692.648,93158664268,9551.78,218.316,329.279
2001-07-04,27.285,184.245,254.375,156.656,276.009,693.265,92040967118,9591.869,224.378,322.935
2001-07-05,26.677,183.052,253.097,156.963,286.858,695.789,92509374706,9507.394,226.728,318.446
2001-07-06,26.675,178.022,251.725,156.141,292.198,698.83,92135144280,9391.613,218.736,316.36
2001-07-09,25.651,172.458,248.577,155.619,291.664,699.169,92093600127,9383.082,215.731,316.38
2001-07-10,25.581,171.512,247.653,157.143,291.327,705.088,90637092954,9410.642,214.57,318.406
2001-07-11,25.109,170.493,244.057,159.074,287.094,709.341,91458126892,9184.827,203.074,318.066
2001-07-12,25.644,172.847,248.039,162.92,282.455,717.64,92509929303,9082.117,205.605,321.121
2001-07-13,25.374,169.467,240.792,162.7,288.375,728.734,93358087329,9049.604,207.384,323.648
2001-07-16,25.234,169.408,234.703,162.178,292.571,719.513,91712336690,8891.54,207.893,323.413
2001-07-17,24.541,169.408,233.841,161.765,296.422,723.074,92921501802,8903.474,204.834,315.064
2001-07-18,24.162,167.033,225.242,160.187,302.662,735.632,91056880856,8914.011,198.982,308.358
2001-07-19,23.451,170.13,223.078,159.587,304.043,755.573,91359063029,9013.453,202.405,314.352
2001-07-20,23.582,167.408,225.076,158.283,303.946,748.191,92713368833,8966.45,201.178,310.561
2001-07-23,23.232,163.917,221.352,157.767,298.026,768.506,93104925673,8987.352,203.308,309.205
2001-07-24,23.507,164.58,215.567,157.62,298.084,743.689,91847266867,8914.42,199.555,304.714
2001-07-25,23.498,165.723,221.234,156.369,302.252,722.474,92974453842,8972.521,204.458,301.118
2001-07-26,23.254,166.442,229.348,155.018,301.512,717.484,92675599286,9119.097,213.173,299.281
2001-07-27,23.559,169.972,231.612,154.827,303.11,726.908,93199964156,9145.724,208.127,300.909
2001-07-30,23.206,167.751,231.612,156.385,308.575,726.403,92098704014,9180.704,206.347,304.393
2001-07-31,23.344,170.211,234.22,158.224,308.92,720.01,92974716270,9071.224,201.805,303.694
2001-08-01,23.652,177.754,235.448,156.154,310.996,714.651,92262547297,9225.308,201.816,308.6
2001-08-02,23.676,179.416,242.795,157.115,309.662,699.389,92343086702,9378.33,204.255,316.66
2001-08-03,22.919,179.898,244.379,158.564,308.836,699.369,93047927204,9381.815,203.981,314.592
2001-08-06,22.359,179.591,241.102,158.551,305.865,684.844,93924943103,9276.458,199.836,311.648
2001-08-07,21.933,178.441,236.638,158.31,307.738,689.933,93861644068,9293.691,196.075,305.167
2001-08-08,21.996,178.261,243.047,157.859,307.423,710.936,93605521774,9297.819,198.358,300.342
2001-08-09,21.768,172.512,238.754,158.479,304.583,688.387,93079368124,9249.937,200.283,300.342
2001-08-10,21.637,174.74,241.489,157.689,302.518,696.603,94070352379,9299.351,202.912,299.701
2001-08-13,21.775,177.022,244.077,156.231,302.768,711.552,93364687432,9318.146,201.445,302.524
2001-08-14,22.666,181.558,248.363,158.44,308.241,715.218,93821263402,9349.797,207.008,305.702
2001-08-15,23.054,181.558,249.32,158.44,307.361,702.687,93210232264,9199.325,202.844,306.298
2001-08-16,21.587,182.405,251.921,159.075,306.433,701.725,92482902860,9052.258,201.379,307.449
2001-08-17,20.804,182.443,248.503,157.645,306.785,701.725,89622042633,8724.46,201.175,307.872
2001-08-20,19.859,177.83,244.036,157.07,306.317,702.003,89747866212,8734.781,202.277,306.961
2001-08-21,19.95,177.592,244.715,157.786,305.67,704.416,89198995312,8802.135,202.799,308.384
2001-08-22,18.958,180.168,239.664,157.786,307.358,716.155,89562665502,8907.364,208.103,314.974
2001-08-23,19.118,179.237,238.272,158.454,313.975,712.053,88706182610,8850.597,210.117,316.697
2001-08-24,18.17,179.649,229.593,158.368,320.881,715.548,90346489471,9047.981,213.058,320.494
2001-08-27,18.395,183.481,234.909,159.059,328.021,716.041,90327976048,9005.263,216.854,327.561
2001-08-28,18.71,182.733,233.591,159.282,325.586,714.004,90509303878,8893.9,219.608,327.122
2001-08-29,18.375,180.598,241.401,158.92,325.244,708.94,90792006996,8937.552,214.068,325.657
2001-08-30,18.483,179.736,241.466,158.337,324.587,704.697,89553046589,8900.963,211.522,323.545
2001-08-31,18.292,173.073,241.323,156.053,324.587,702.937,89374976546,8902.181,211.976,324.376
2001-09-03,17.531,172.296,238.042,155.101,326.697,699.357,88096180553,8801.389,215.603,321.287
2001-09-04,18.157,177.962,241.409,155.638,325.606,716.367,89008911810,8709.495,216.81,321.372
2001-09-05,17.765,174.958,237.989,155.548,326.215,720.742,89310687148,8597.241,215.243,323.094
2001-09-06,17.092,174.707,233.738,154.564,325.94,735.269,87541476411,8307.122,214.306,320.404
2001-09-07,16.738,175.447,231.982,154.636,330.686,724.923,87541476411,8273.164,213.005,315.797
2001-09-10,16.564,173.509,231.94,154.392,330.069,724.779,86039997903,8275.725,211.007,313.616
2001-09-11,16.822,170.006,226.931,153.232,328.228,726.529,80230737318,7781.014,209.595,306.693
2001-09-12,15.291,149.136,226.931,147.867,328.228,695.033,82043258696,7781.014,199.253,294.296
2001-09-13,15.674,157.774,214.366,145.894,316.342,705.537,76082507517,7781.014,202.191,299.926
2001-09-14,16.086,154.156,203.155,138.304,306.101,695.25,75179397309,7781.014,194.61,295.464
2001-09-17,15.787,151.216,203.155,130.786,289.321,660.863,80351413974,7502.315,193.391,289.157
2001-09-18,15.884,154.709,203.155,134.739,287.532,672.27,81004813698,7516.877,196.583,287.52
2001-09-19,16.772,153.978,201.883,136.236,300.388,688.41,81405420631,7505.068,202.404,287.678
2001-09-20,16.71,151.205,196.713,133.968,298.153,689.641,78990189548,7257.898,194.566,275.919
2001-09-21,16.577,147.905,190.682,127.028,287.104,670.131,78274710852,7289.51,184.014,267.637
2001-09-24,17.501,150.698,184.283,129.998,286.179,666.117,77882894971,7638.476,185.446,267.637
2001-09-25,16.823,147.332,181.474,128.92,286.435,661.032,76466337621,7637.488,178.572,281.723
2001-09-26,16.868,146.982,188.583,131.091,283.655,645.506,74992320126,7690.87,175.988,286.413
2001-09-27,17.096,146.389,184.289,132.511,290.048,630.842,76578161698,7705.936,175.715,288.968
2001-09-28,17.669,148.587,188.908,136.363,290.492,619.193,77954583030,7763.128,180.426,293.979
2001-10-01,17.669,148.587,188.908,136.099,289.457,616.261,76858899866,7763.283,180.161,293.141
2001-10-02,17.669,148.587,181.3,136.099,290.296,590.198,75981245624,7749.078,179.183,296.222
2001-10-03,17.869,148.587,178.964,134.133,291.169,576.638,75543068479,7814.991,172.244,299.347
2001-10-04,18.49,155.808,182.111,135.906,287.828,597.129,75466997566,7995.165,174.601,312.018
2001-10-05,18.288,156.237,188.656,136.609,287.46,598.671,76252629386,8027.359,174.695,309.946
2001-10-08,17.45,153.935,186.04,134.613,281.89,572.006,75889865183,8048.027,174.359,313.466
2001-10-09,18.476,157.922,191.941,136.052,287.418,578.276,77257216898,8083.064,176.122,312.222
2001-10-10,18.791,156.298,191.941,140.253,284.123,573.668,79046322366,8255.285,183.015,309.199
2001-10-11,18.98,160.927,201.636,141.828,286.649,585.136,81148003502,8411.319,192.43,313.985
2001-10-12,17.994,161.291,203.601,142.269,287.866,608.991,81148003502,8176.508,193.14,313.963
2001-10-15,17.469,159.977,198.345,143.227,292.347,608.991,83896780556,7988.229,189.449,309.961
2001-10-16,17.421,163.038,203.137,144.936,291.245,612.26,82710030237,8052.734,192.987,317.88
2001-10-17,17.43,165.561,204.887,147.319,293.858,616.51,83270585258,8045.079,198.194,318.89
2001-10-18,16.582,164.703,204.296,144.36,293.657,625.217,81795685456,7997.012,191.2,312.369
2001-10-19,16.73,165.757,205.822,146.142,290.679,612.153,82770229817,8086.74,189.71,311.675
2001-10-22,16.824,165.657,208.342,145.569,287.579,619.607,84590035869,8031.236,195.095,314.916
2001-10-23,17.958,166.514,207.363,148.205,289.56,622.295,84474428258,8084.647,200.024,315.091
2001-10-24,17.965,171.501,215.321,147.01,290.646,609.783,83823980123,8278.656,199.666,314.189
2001-10-25,17.958,171.837,216.768,146.62,290.163,618.676,84376771801,8280.012,195.124,314.389
2001-10-26,18.323,172.482,218.35,146.62,288.982,610.522,84963889338,8230.105,198.226,314.92
2001-10-29,17.956,173.983,220.634,146.545,285.783,606.635,83018511372,8074.649,201.133,316.52
2001-10-30,18.02,168.916,210.639,144.213,284.319,588.695,81023883134,7996.159,204.226,311.732
2001-10-31,18.121,169.977,208.992,145.916,282.272,604.903,82818714829,8026.273,202.991,313.678
2001-11-01,18.284,172.178,209.937,148.593,280.029,600.15,83152624398,8130.821,205.13,316.822
2001-11-02,18.23,174.66,213.888,148.55,280.439,596.177,83152624398,8168.477,204.522,320.78
2001-11-05,18.771,178.05,218.667,147.742,278.625,581.785,86600645763,8253.976,213.323,322.446
2001-11-06,18.524,179.64,219.514,150.04,278.208,580.648,87309902543,8234.395,209.384,318.343
2001-11-07,17.972,178.63,223.892,147.707,278.123,590.748,87597509849,8179.577,209.432,319.908
2001-11-08,18.577,182.644,223.032,149.616,281.24,607.834,86852744375,8182.719,223.182,319.926
2001-11-09,18.605,188.116,222.863,150.412,281.178,594.534,87855281676,8063.232,230.091,320.056
2001-11-12,18.473,189.902,224.319,151.107,283.325,580.269,86274950806,7984.752,226.287,324.289
2001-11-13,18.65,191.149,222.028,150.551,287.599,574.454,87799390890,8136.995,244.162,329.983
2001-11-14,19.295,197.747,231.469,150.551,287.599,579.406,86940553296,8281.059,231.799,338.558
2001-11-15,19.99,197.802,238.076,155.642,298.054,586.515,86940553296,8290.219,216.172,344.197
2001-11-16,20.148,198.866,241.357,155.642,299.402,587.749,86479552063,8170.384,211.953,340.557
2001-11-19,20.282,204.212,246.809,160.121,295.701,592.821,87415652287,8173.105,217.282,347.632
2001-11-20,19.737,200.572,240.882,157.926,295.307,585.589,86411789606,8173.105,223.675,345.448
2001-11-21,19.509,200.119,245.519,159.126,299.585,585.514,86903837797,8107.958,220.374,346.113
2001-11-22,19.822,203.613,240.12,159.972,299.585,579.869,88552744177,8120.411,232.525,343.276
2001-11-23,20.048,211.376,243.79,159.654,303.116,582.738,88879421137,8186.768,226.272,344.418
2001-11-26,20.03,221.221,247.818,163.031,303.638,581.006,90107220230,8214.034,226.892,348.655
2001-11-27,19.997,219.33,246.573,161.484,301.804,581.743,89235909550,8350.304,228.296,347.067
2001-11-28,19.56,206.466,238.98,161.334,302.032,585.209,86336548761,8358.436,224.106,344.911
2001-11-29,19.553,203.694,239.55,160.656,302.561,580.476,85364857225,8351.204,223.474,343.538
2001-11-30,19.884,209.391,237.222,160.656,300.075,581.982,85761118013,8319.717,228.094,351.198
2001-12-03,19.706,211.71,248.606,160.928,302.689,581.632,88409301913,8374.279,228.355,356.694
2001-12-04,20.249,211.799,255.133,163.569,305.048,573.561,87300866551,8469.566,237.98,361.576
2001-12-05,20.38,227.811,264.988,168.843,307.862,572.886,89025707123,8684.653,237.659,369.555
2001-12-06,20.715,228.286,281.577,169.379,309.876,577.937,89511839611,8716.412,243.797,377.685
2001-12-07,20.655,234.369,287.823,170.348,312.642,576.623,88321829788,8733.571,239.819,376.701
2001-12-10,20.604,220.397,284.886,170.707,315.191,565.427,88355899625,8704.733,241.777,378.701
2001-12-11,20.701,220.79,282.152,168.939,314.884,557.348,87761943608,8609.405,242.288,369.03
2001-12-12,20.875,226.083,296.557,169.061,314.682,560.508,88020574105,8609.405,242.268,367.63
2001-12-13,20.184,224.86,287.984,167.74,310.712,567.775,85975827134,8537.137,228.258,372.411
2001-12-14,20.023,219.812,289.712,166.042,312.143,567.775,85228275613,8668.326,226.628,393.326
2001-12-17,19.961,213.094,286.026,166.042,312.143,567.775,84945417924,8831.567,234.369,393.326
2001-12-18,19.898,213.518,281.631,165.221,312.143,567.775,87055191422,8843.463,234.988,396.633
2001-12-19,19.955,215.32,277.94,161.565,312.143,569.07,86638997367,8823.455,239.961,400.851
2001-12-20,20.234,221.318,282.488,162.176,311.846,576.859,85062856668,8855.725,243.182,414.128
2001-12-21,19.565,214.122,271.315,160.339,312.466,577.725,87170431943,8997.314,243.732,393.589
2001-12-24,19.598,214.45,274.253,160.645,313.62,577.725,87170431943,8972.099,246.715,388.04
2001-12-25,19.604,214.45,283.949,160.645,313.62,577.725,87170431943,8972.099,243.353,388.04
2001-12-26,19.615,216.951,283.545,158.421,318.013,575.272,87335717593,8957.058,244.723,388.04
2001-12-27,19.855,223.825,281.321,155.717,321.808,580.426,89416776773,9015.004,247.445,387.072
2001-12-28,19.967,232.654,285.058,158.337,323.664,614.425,89400172797,9074.13,251.396,392.286
2001-12-31,19.948,232.654,293.286,161.854,326.532,614.425,89400172797,8918.563,251.702,394.474
2002-01-01,19.948,232.654,293.286,160.939,326.532,614.425,89400172797,8918.563,251.702,394.474
2002-01-02,19.913,245.196,295.655,162.144,321.395,588.565,90874776896,8995.061,251.702,403.286
2002-01-03,20.08,246.033,292.351,164.394,321.893,581.382,92965708077,9282.709,266.264,407.462
2002-01-04,20.444,254.491,299.998,168.008,327.263,591.286,93080946544,9320.382,275.391,410.116
2002-01-07,20.855,255.311,310.842,169.682,329.331,601.468,93635857752,9253.137,275.695,409.007
2002-01-08,20.396,248.513,308.284,171.262,326.827,603.184,93116955829,9352.158,286.779,409.313
2002-01-09,19.391,254.613,310.998,169.255,331.251,613.215,92241306478,9257.896,287.035,406.786
2002-01-10,18.958,245.075,309.838,167.963,334.087,636.817,90035802851,9113.246,283.627,412.919
2002-01-11,18.92,244.359,298.586,166.753,333.337,656.109,89855926108,9085.131,284.224,414.774
2002-01-14,19.038,252.299,294.504,169.412,330.169,662.618,86897054248,9046.027,274.041,406.153
2002-01-15,18.575,242.404,293.494,167.177,331.002,671.35,86030872232,9300.745,275.668,409.215
2002-01-16,18.451,239.59,287.049,167.179,331.427,676.627,86787444471,9296.313,272.586,403.239
2002-01-17,18.699,240.341,287.639,169.751,330.356,676.814,88480914282,9349.988,281.913,397.221
2002-01-18,18.705,239.032,288.048,168.034,330.606,678.754,88562580422,9334.014,282.313,393.567
2002-01-21,18.539,241.616,303.839,168.282,329.724,675.342,87418465085,9338.244,284.451,391.269
2002-01-22,17.969,244.338,302.04,168.166,326.913,683.576,87079470318,9287.792,295.778,394.911
2002-01-23,17.794,250.601,300.883,167.8,325.804,700.007,88038973541,9570.878,290.069,390.813
2002-01-24,17.846,256.058,301.995,167.142,324.778,733.368,87841117871,9527.038,274.159,392.622
2002-01-25,17.778,262.249,310.23,166.367,329.529,750.443,87841117871,9605.307,266.55,387.379
2002-01-28,17.88,262.988,313.209,165.362,336.142,724.394,88341825484,9636.017,272.066,391.981
2002-01-29,18.506,260.174,304.646,165.435,336.899,732.083,85790381051,9519.036,282.937,389.752
2002-01-30,18.153,251.159,301.799,164.537,338.412,724.932,85747595951,9426.155,270.282,385.846
