,CN,KR,TW,IN,MY,ID,BR,MX,RU,SA
2014-12-31,0.7290 ,8.2660 ,2.3930 ,5.5500 ,3.9730 ,32.6500 ,3765155000.0000 ,362.1040 ,28.1780 ,9.9080 
2015-01-30,0.8290 ,7.6610 ,2.7270 ,5.9720 ,4.0040 ,34.0250 ,3432400000.0000 ,351.6390 ,30.1640 ,9.2780 
2015-02-27,0.7710 ,7.4950 ,2.6830 ,5.7610 ,3.9370 ,34.7840 ,3737591000.0000 ,309.2720 ,26.4070 ,9.2380 
2015-03-31,0.7480 ,7.3620 ,2.7210 ,5.8840 ,3.6210 ,34.5510 ,3345021000.0000 ,318.9130 ,25.6200 ,8.8430 
2015-04-30,0.7410 ,7.4560 ,2.6960 ,5.9470 ,3.6660 ,35.8220 ,4099191000.0000 ,319.8060 ,22.0510 ,8.6290 
2015-05-29,0.7510 ,7.3550 ,2.7810 ,6.0350 ,3.7380 ,37.9120 ,3848622000.0000 ,345.1040 ,21.1730 ,8.2760 
2015-06-30,0.7570 ,7.0960 ,2.8360 ,5.5010 ,3.6380 ,39.7810 ,3261191000.0000 ,362.5570 ,17.0060 ,8.2110 
2015-07-31,0.7660 ,7.3270 ,2.9430 ,5.6080 ,3.6690 ,42.7520 ,3451326000.0000 ,331.9580 ,15.0010 ,7.8230 
2015-08-31,0.7790 ,7.3380 ,2.8460 ,5.6440 ,3.8310 ,45.2320 ,3340542000.0000 ,344.2950 ,17.8870 ,7.5740 
2015-09-30,0.7860 ,7.1800 ,2.7780 ,5.5560 ,4.0720 ,46.8810 ,3608391000.0000 ,360.6580 ,18.5760 ,7.7700 
2015-10-30,0.7910 ,6.8050 ,2.7540 ,5.6990 ,4.0810 ,47.0540 ,3685754000.0000 ,348.3790 ,22.0390 ,7.7030 
2015-11-30,0.7920 ,6.9310 ,2.7480 ,5.8060 ,3.8920 ,43.3400 ,3875130000.0000 ,372.2680 ,24.1400 ,7.5770 
2015-12-31,0.7620 ,6.8170 ,2.7680 ,5.8850 ,3.9710 ,39.1520 ,4482294000.0000 ,343.1160 ,21.1360 ,7.7770 
2016-01-29,0.8290 ,6.6700 ,2.7640 ,6.0720 ,3.8930 ,38.5990 ,5457187000.0000 ,351.7870 ,21.9960 ,9.1890 
2016-02-29,0.8230 ,6.8030 ,2.7400 ,6.4570 ,3.9250 ,37.8480 ,4434395000.0000 ,327.7960 ,24.5230 ,9.8570 
2016-03-31,0.7570 ,6.9600 ,2.6170 ,6.3740 ,3.7620 ,36.8360 ,4666413000.0000 ,314.6610 ,24.3230 ,9.2850 
2016-04-29,0.7010 ,7.1450 ,2.7050 ,6.2310 ,3.6890 ,37.6460 ,5350285000.0000 ,350.4590 ,26.2710 ,9.1170 
2016-05-31,0.6570 ,6.8440 ,2.6930 ,5.8860 ,3.6840 ,36.7620 ,4629877000.0000 ,349.2980 ,27.1080 ,9.5430 
2016-06-30,0.6130 ,7.9820 ,2.5790 ,5.5790 ,3.6750 ,36.0730 ,3408886000.0000 ,351.1250 ,25.3700 ,9.3190 
2016-07-29,0.6100 ,6.9610 ,2.5080 ,5.4550 ,3.7200 ,38.0600 ,3901436000.0000 ,378.5710 ,23.0440 ,9.5970 
2016-08-31,0.6100 ,6.6310 ,2.3070 ,5.5490 ,3.6180 ,39.0580 ,3240685000.0000 ,333.0290 ,22.9800 ,9.1030 
2016-09-30,0.5920 ,6.8040 ,2.2590 ,5.7100 ,3.6920 ,39.3750 ,3828977000.0000 ,344.7880 ,20.9360 ,9.3120 
2016-10-31,0.5690 ,6.9990 ,2.2730 ,6.2460 ,3.4980 ,40.7540 ,2612129000.0000 ,311.9950 ,23.2640 ,8.6110 
2016-11-30,0.5430 ,7.0150 ,2.3160 ,6.4280 ,3.4680 ,41.3630 ,2469412000.0000 ,365.1530 ,21.7140 ,9.6710 
2016-12-30,0.5420 ,7.4740 ,2.3680 ,6.7670 ,3.4500 ,41.7990 ,2412059000.0000 ,399.5120 ,24.9700 ,9.7210 
2017-01-31,0.5360 ,8.5450 ,2.3410 ,7.0750 ,3.6440 ,40.0300 ,2707934000.0000 ,393.2360 ,23.2180 ,9.0530 
2017-02-28,0.5390 ,8.6190 ,2.3420 ,6.8380 ,3.7610 ,38.5340 ,2642364000.0000 ,328.5060 ,21.8380 ,9.6220 
2017-03-31,0.5420 ,9.1030 ,2.5730 ,7.1150 ,3.6480 ,40.1710 ,3044669000.0000 ,359.0020 ,22.7930 ,8.0620 
2017-04-28,0.5330 ,9.7090 ,2.6360 ,7.0630 ,3.7020 ,36.5390 ,3024053000.0000 ,340.6110 ,20.2600 ,7.3850 
2017-05-31,0.5210 ,9.4140 ,2.5880 ,6.8360 ,3.6980 ,37.5820 ,2871606000.0000 ,347.8480 ,19.6400 ,7.6200 
2017-06-30,0.5420 ,9.6050 ,2.6060 ,7.0580 ,4.0040 ,34.8570 ,2542386000.0000 ,354.9030 ,18.2870 ,7.9480 
2017-07-31,0.5530 ,9.2640 ,2.5960 ,7.1800 ,3.8260 ,34.7040 ,2600326000.0000 ,340.9760 ,15.6870 ,8.3340 
2017-08-31,0.5790 ,9.1570 ,2.5650 ,6.8920 ,3.7380 ,35.5420 ,2292665000.0000 ,348.2120 ,14.9300 ,7.8770 
2017-09-29,0.5820 ,9.4780 ,2.6890 ,7.0270 ,3.5670 ,37.1600 ,2272850000.0000 ,355.2480 ,14.9300 ,8.2290 
2017-10-31,0.5800 ,9.7420 ,2.6680 ,7.2420 ,3.6320 ,35.8760 ,2158122000.0000 ,386.9830 ,13.7570 ,8.8470 
2017-11-30,0.5990 ,9.8970 ,2.8040 ,7.2590 ,3.8660 ,32.7270 ,2723560000.0000 ,383.7050 ,15.9410 ,7.9080 
2017-12-29,0.6110 ,10.1290 ,3.0380 ,7.2460 ,4.2360 ,32.7390 ,2800439000.0000 ,364.9980 ,14.3430 ,7.6020 
2018-01-31,0.6410 ,9.4920 ,2.9420 ,7.3740 ,4.1330 ,34.9880 ,2893481000.0000 ,317.9380 ,16.4030 ,7.5280 
2018-02-28,0.6790 ,9.9290 ,2.9430 ,7.7750 ,4.0910 ,36.5560 ,3400945000.0000 ,386.5430 ,17.4610 ,7.9910 
2018-03-30,0.7010 ,10.0490 ,2.9180 ,7.8770 ,3.6890 ,33.6930 ,2944257000.0000 ,391.5300 ,16.2760 ,7.9540 
