,GC,CL,NG,HG,C,S,SI,SB,XBW,SM,BO,W,KC,CT
2010-09-30,-0.2103 ,-1.8705 ,-5.1811 ,0.1589 ,0.8255 ,0.5462 ,-0.2012 ,8.3975 ,-1.1632 ,1.0570 ,-0.5770 ,-2.3420 ,0.4268 ,5.1463 
2010-10-29,-0.2049 ,-1.4175 ,-5.2403 ,0.2412 ,2.0219 ,1.4017 ,-0.2120 ,8.7933 ,-0.8994 ,2.1715 ,-0.7039 ,-3.3082 ,1.1318 ,10.2559 
2010-11-30,-0.2756 ,-0.9253 ,-5.2762 ,0.6001 ,1.7360 ,1.7516 ,-0.2635 ,10.0526 ,0.0466 ,3.4693 ,-0.7595 ,-3.2046 ,1.0682 ,11.0572 
2010-12-31,-0.2500 ,-0.8512 ,-4.2554 ,0.7014 ,2.8413 ,1.9956 ,-0.2483 ,9.6134 ,0.6462 ,3.3098 ,0.0798 ,-2.1912 ,1.7836 ,14.5237 
2011-01-31,-0.2199 ,-2.0898 ,-3.1329 ,0.3013 ,2.7471 ,1.5855 ,-0.0524 ,8.7921 ,-0.4048 ,2.6306 ,-0.4777 ,-2.6021 ,0.5829 ,15.4116 
2011-02-28,-0.1795 ,-1.1431 ,-3.8297 ,0.0302 ,4.7878 ,1.0847 ,0.1345 ,6.8409 ,0.2225 ,1.5518 ,-0.2496 ,-3.1944 ,0.5907 ,16.7152 
2011-03-31,-0.2040 ,-0.1296 ,-2.8722 ,-0.2586 ,2.1637 ,0.5168 ,-0.0136 ,4.4284 ,1.1286 ,0.3877 ,-0.1796 ,-4.0305 ,-0.9774 ,17.9275 
2011-04-29,-0.1488 ,0.1390 ,-1.8540 ,-0.2108 ,2.4244 ,0.3382 ,0.0637 ,-0.8588 ,2.0214 ,0.2663 ,-0.3646 ,-3.4125 ,0.1374 ,11.1621 
2011-05-31,-0.1520 ,-0.6256 ,-1.9624 ,-0.2880 ,1.9745 ,0.2208 ,0.0350 ,0.7529 ,0.9671 ,0.4069 ,-0.6672 ,-4.0577 ,-0.9229 ,10.4007 
2011-06-30,-0.1591 ,-1.3345 ,-2.4456 ,-0.0448 ,1.5600 ,-0.1972 ,0.0008 ,2.6409 ,0.9638 ,0.0651 ,-0.7791 ,-4.6736 ,-0.6365 ,6.4745 
2011-07-29,-0.1558 ,-1.2721 ,-2.7186 ,-0.1069 ,0.1964 ,-0.0808 ,0.0240 ,5.2988 ,1.0532 ,-0.1079 ,-0.6547 ,-3.9305 ,-0.9841 ,1.6669 
2011-08-31,-0.1595 ,-0.8380 ,-3.2819 ,-0.1394 ,4.2113 ,1.2856 ,0.0460 ,4.6040 ,1.6719 ,1.3007 ,-0.1582 ,-2.3216 ,0.4149 ,1.9090 
2011-09-30,-0.1828 ,-0.9023 ,-4.7270 ,-0.4741 ,1.2919 ,-0.3545 ,-0.0182 ,2.3783 ,2.0283 ,-1.0554 ,-0.0543 ,-4.0817 ,-0.3952 ,2.2168 
2011-10-31,-0.1704 ,0.3735 ,-3.9304 ,-0.2763 ,1.7765 ,-0.3753 ,-0.0573 ,1.6454 ,1.1347 ,-0.4338 ,-0.7327 ,-4.3895 ,-0.7171 ,1.6408 
2011-11-30,-0.2436 ,0.7690 ,-5.2069 ,-0.1837 ,2.1505 ,-0.5891 ,-0.0821 ,0.3040 ,0.9170 ,-0.9799 ,-0.5078 ,-3.2452 ,-0.7742 ,0.5912 
2011-12-30,-0.2375 ,0.3763 ,-6.2510 ,-0.2148 ,2.1110 ,-0.3637 ,-0.1375 ,-0.0704 ,1.9852 ,-0.6242 ,-0.3865 ,-3.0327 ,-1.2851 ,1.0240 
2012-01-31,-0.2264 ,-0.3975 ,-7.7030 ,-0.2770 ,2.6574 ,-0.3663 ,-0.1352 ,-0.1154 ,2.7041 ,-0.1366 ,-0.9614 ,-2.5889 ,-1.6386 ,-0.3154 
2012-02-29,-0.2365 ,0.1105 ,-6.9638 ,-0.2207 ,3.3925 ,0.7353 ,-0.1549 ,0.6390 ,2.7435 ,0.9894 ,-0.4502 ,-2.5144 ,-1.6262 ,-0.6362 
2012-03-30,-0.2136 ,-0.4167 ,-10.0516 ,-0.2519 ,4.1237 ,1.6787 ,-0.1568 ,0.5197 ,3.1168 ,2.9168 ,-0.6647 ,-2.7425 ,-2.1336 ,0.6018 
2012-04-30,-0.2129 ,0.0604 ,-8.9413 ,0.0107 ,3.0833 ,3.5203 ,-0.1468 ,-1.4187 ,1.7987 ,6.2963 ,-0.6576 ,-2.4471 ,-2.0407 ,0.1820 
2012-05-31,-0.2195 ,-0.5553 ,-8.0282 ,-0.2407 ,0.3762 ,2.0904 ,-0.1678 ,-1.8719 ,1.8848 ,4.1065 ,-0.9123 ,-2.7808 ,-2.3753 ,-1.4196 
2012-06-29,-0.2141 ,-1.1460 ,-5.7300 ,-0.1790 ,1.4374 ,2.9435 ,-0.1549 ,-0.3457 ,1.7758 ,4.6047 ,-0.8611 ,-1.5491 ,-1.9665 ,-1.4295 
2012-07-31,-0.2074 ,-0.7170 ,-4.0508 ,-0.2738 ,4.7084 ,6.4307 ,-0.1765 ,0.5651 ,2.6397 ,9.6737 ,-0.7198 ,1.9902 ,-1.9481 ,-1.9940 
2012-08-31,-0.2049 ,-0.1441 ,-5.6365 ,-0.2162 ,6.3292 ,8.1181 ,-0.1585 ,-1.3237 ,3.4314 ,11.3425 ,0.9199 ,0.8354 ,-2.2933 ,-1.4487 
2012-09-28,-0.1902 ,-0.3781 ,-4.5375 ,-0.1234 ,5.4793 ,5.3791 ,-0.1630 ,-1.0577 ,3.9776 ,7.8586 ,0.2474 ,0.8715 ,-2.2867 ,-1.9320 
2012-10-31,-0.1915 ,-0.9813 ,-3.5718 ,-0.2661 ,5.1471 ,4.0335 ,-0.1710 ,-0.8062 ,2.0025 ,7.1789 ,-0.5895 ,-0.7496 ,-2.7493 ,-2.1144 
2012-11-30,-0.2001 ,-0.8452 ,-3.9280 ,-0.2668 ,4.6514 ,2.6927 ,-0.1494 ,-1.1924 ,1.8568 ,4.9631 ,-0.3588 ,-0.8456 ,-2.6832 ,-1.3227 
2012-12-31,-0.2012 ,-0.3544 ,-4.7062 ,-0.2996 ,3.9893 ,1.9744 ,-0.2010 ,-1.4244 ,2.4101 ,3.5159 ,-0.6301 ,-1.7705 ,-2.8200 ,-1.4692 
2013-01-31,-0.1937 ,0.4252 ,-4.6072 ,-0.3933 ,6.3312 ,2.7228 ,-0.2299 ,-2.1013 ,3.5573 ,4.0742 ,-0.1084 ,-1.5502 ,-2.6601 ,0.2661 
2013-02-28,-0.1511 ,0.2190 ,-3.1667 ,-0.5465 ,6.1811 ,4.0679 ,-0.2252 ,-1.9895 ,3.5730 ,5.8550 ,-0.0834 ,-1.4008 ,-2.6676 ,0.3887 
2013-03-29,-0.1604 ,1.0534 ,-0.4266 ,-0.6927 ,6.8925 ,3.1717 ,-0.2689 ,-2.2629 ,2.3320 ,4.2108 ,0.0493 ,-1.5503 ,-2.7003 ,0.5189 
2013-04-30,-0.1444 ,1.0752 ,0.6078 ,-0.6134 ,3.2098 ,3.3213 ,-0.2570 ,-2.1924 ,1.2335 ,4.8198 ,0.5133 ,-1.4220 ,-2.4253 ,0.1765 
2013-05-31,-0.1452 ,0.9493 ,-1.0196 ,-0.5504 ,3.4553 ,4.0644 ,-0.2840 ,-2.2089 ,1.1375 ,4.2793 ,0.2845 ,-1.9290 ,-2.4851 ,-1.4237 
2013-06-28,-0.1540 ,2.0690 ,-2.3469 ,-0.5273 ,0.8541 ,4.0048 ,-0.2731 ,-1.4420 ,0.8220 ,4.4442 ,0.5556 ,-1.8231 ,-2.3222 ,2.5196 
2013-07-31,-0.1412 ,3.2474 ,-2.9719 ,-0.4918 ,-0.2995 ,1.3189 ,-0.2544 ,-0.6771 ,2.6467 ,3.1874 ,-0.8197 ,-1.2250 ,-2.1892 ,2.5113 
2013-08-30,-0.1134 ,3.7261 ,-2.5782 ,-0.4354 ,-1.8350 ,3.2574 ,-0.1899 ,-1.0946 ,2.7473 ,4.8738 ,-0.6509 ,-1.3766 ,-2.5140 ,1.9720 
2013-09-30,-0.1206 ,2.7366 ,-2.6675 ,-0.3521 ,-2.2561 ,3.0303 ,-0.1994 ,-0.9362 ,1.8887 ,4.7723 ,-0.6717 ,-0.4481 ,-2.6647 ,2.0492 
2013-10-31,-0.0862 ,1.3763 ,-2.6544 ,-0.2130 ,-2.4137 ,2.4131 ,-0.2151 ,-0.7583 ,0.8473 ,4.6013 ,-0.9063 ,-1.3594 ,-2.9669 ,0.2278 
2013-11-29,-0.1072 ,0.7280 ,-1.8140 ,-0.1361 ,-2.4062 ,4.4016 ,-0.2319 ,-1.6276 ,1.0324 ,7.3447 ,-1.2350 ,-1.0091 ,-2.8560 ,0.7082 
2013-12-31,-0.0979 ,2.1749 ,-0.8558 ,0.3720 ,-2.3241 ,3.5526 ,-0.2564 ,-2.0740 ,1.9960 ,5.1101 ,-0.9620 ,-1.8421 ,-2.7497 ,1.9601 
2014-01-31,-0.0969 ,3.0445 ,2.4123 ,0.0472 ,-1.5105 ,4.1474 ,-0.2344 ,-2.7647 ,1.5251 ,6.5666 ,-0.8488 ,-1.7149 ,-2.1385 ,3.1800 
2014-02-28,-0.0662 ,3.3005 ,3.7892 ,0.1560 ,-1.3087 ,5.5587 ,-0.1914 ,-1.1161 ,2.2493 ,7.2142 ,0.7545 ,-1.7463 ,-1.0690 ,3.0548 
2014-03-31,-0.0766 ,3.0432 ,2.4739 ,-0.1445 ,-0.4298 ,6.0413 ,-0.2153 ,-1.7736 ,1.7098 ,7.4806 ,0.2324 ,-1.0305 ,-1.5449 ,4.7193 
2014-04-30,-0.0275 ,2.6452 ,4.0228 ,0.0499 ,-0.4159 ,5.4827 ,-0.2183 ,-1.7918 ,2.4037 ,6.8112 ,0.1768 ,-0.8909 ,-0.7759 ,3.8774 
2014-05-30,-0.0614 ,2.8806 ,2.7916 ,0.1899 ,-0.7579 ,5.4037 ,-0.2643 ,-2.2831 ,2.3862 ,6.8630 ,-0.7946 ,-2.5276 ,-1.4750 ,2.2028 
2014-06-30,-0.0620 ,2.5563 ,2.4196 ,0.0128 ,-1.7363 ,3.7341 ,-0.2640 ,-1.9761 ,2.3286 ,4.5119 ,-0.5311 ,-3.1504 ,-1.4521 ,-1.2131 
2014-07-31,-0.1067 ,1.6605 ,0.2157 ,-0.0253 ,-3.0802 ,0.2816 ,-0.3023 ,-3.4737 ,0.8363 ,0.9745 ,-0.6114 ,-3.4649 ,-1.1891 ,-1.7445 
2014-08-29,-0.1042 ,1.1606 ,0.7791 ,-0.1380 ,-2.7684 ,-0.3312 ,-0.2879 ,-4.5318 ,1.0747 ,1.8614 ,-1.2029 ,-2.6122 ,-0.9846 ,-0.6778 
2014-09-30,-0.1059 ,1.2773 ,0.7464 ,-0.0908 ,-3.4176 ,-0.7106 ,-0.1930 ,-2.4428 ,0.8638 ,-0.1361 ,-0.6411 ,-2.7671 ,-1.1667 ,-0.9855 
2014-10-31,-0.1002 ,0.0922 ,-0.8964 ,0.1219 ,-2.7183 ,0.4242 ,-0.2712 ,-2.7767 ,-0.2725 ,4.5536 ,-0.3402 ,-2.3602 ,-1.5404 ,-0.8884 
2014-11-28,-0.0767 ,-0.8886 ,-0.1599 ,-0.0904 ,-2.3534 ,0.3689 ,-0.2355 ,-2.6364 ,-0.0389 ,2.8578 ,-0.2522 ,-1.6380 ,-1.3083 ,-2.0269 
2014-12-31,-0.0945 ,-3.2661 ,-4.9886 ,-0.0576 ,-2.0472 ,0.2553 ,-0.3134 ,-3.1529 ,-2.7220 ,1.4272 ,-0.2935 ,-1.2876 ,-1.8837 ,-2.1683 
2015-01-30,-0.0939 ,-4.8019 ,-4.7123 ,0.0164 ,-2.5982 ,0.1425 ,-0.2689 ,-3.0584 ,-1.9914 ,1.1986 ,-0.6646 ,-1.8443 ,-2.1087 ,-1.7012 
2015-02-27,-0.1125 ,-5.3616 ,-2.9741 ,0.0051 ,-2.4719 ,0.6386 ,-0.2946 ,-3.5803 ,0.3200 ,1.2640 ,-0.4418 ,-2.0505 ,-2.5320 ,-0.3325 
2015-03-31,-0.1166 ,-4.6459 ,-3.2877 ,0.0200 ,-2.6625 ,0.2844 ,-0.3004 ,-4.0175 ,-0.4267 ,0.9633 ,-0.9486 ,-2.2708 ,-2.9195 ,-0.6344 
2015-04-30,-0.1304 ,-1.9159 ,-2.7101 ,-0.0617 ,-2.8708 ,0.1903 ,-0.3211 ,-2.8252 ,0.7174 ,0.4124 ,-0.8449 ,-3.0926 ,-2.5478 ,0.7483 
2015-05-29,-0.1409 ,-1.0403 ,-3.4797 ,-0.2495 ,-2.7602 ,0.2584 ,-0.2865 ,-3.4128 ,1.5569 ,1.2917 ,-0.1468 ,-2.5099 ,-2.6913 ,-0.4782 
2015-06-30,-0.1637 ,-1.1476 ,-2.7184 ,-0.3201 ,-0.6325 ,1.1524 ,-0.3206 ,-2.9686 ,1.9727 ,1.6818 ,-0.1462 ,-0.6709 ,-2.4040 ,1.0314 
2015-07-31,-0.1667 ,-3.2406 ,-2.8241 ,-0.5049 ,-1.5459 ,1.0878 ,-0.3386 ,-3.4501 ,1.6445 ,2.2718 ,-0.7590 ,-1.4141 ,-2.5552 ,-0.4339 
2015-08-31,-0.1373 ,-2.9684 ,-2.2473 ,-0.2267 ,-1.6585 ,0.1156 ,-0.3450 ,-3.3424 ,-1.0616 ,1.1721 ,-1.0678 ,-1.8145 ,-2.4535 ,0.3218 
2015-09-30,-0.1174 ,-2.8592 ,-3.3949 ,-0.0991 ,-1.5456 ,-0.0381 ,-0.3300 ,-0.8851 ,-0.6234 ,0.7169 ,-1.1671 ,-1.7342 ,-2.2741 ,-0.4503 
2015-10-30,-0.1100 ,-2.9191 ,-5.0997 ,-0.1528 ,-1.7244 ,-0.2907 ,-0.3011 ,0.3439 ,-1.2761 ,0.5868 ,-0.9176 ,-1.3200 ,-2.4501 ,-0.0518 
2015-11-30,-0.1560 ,-4.0237 ,-6.0618 ,-0.3824 ,-2.1531 ,-0.7118 ,-0.3779 ,0.7736 ,-0.6927 ,-0.9814 ,-0.8919 ,-2.8057 ,-2.4299 ,-0.6847 
2015-12-31,-0.1465 ,-4.6262 ,-5.0276 ,-0.2920 ,-2.3877 ,-0.8449 ,-0.3836 ,0.2540 ,0.0193 ,-1.4466 ,-0.8127 ,-2.5986 ,-2.0979 ,-0.7189 
2016-01-29,-0.0956 ,-5.9115 ,-4.9600 ,-0.2235 ,-2.0288 ,-0.5254 ,-0.2780 ,-1.3857 ,-1.3591 ,-0.8668 ,-0.8427 ,-2.2678 ,-2.1507 ,-0.4311 
2016-02-29,-0.1064 ,-5.3501 ,-7.9059 ,-0.1787 ,-2.2437 ,-0.7072 ,-0.3069 ,-0.3401 ,-1.4908 ,-1.1146 ,-0.9286 ,-2.9004 ,-2.0694 ,-0.5944 
2016-03-31,-0.1762 ,-3.7073 ,-7.1021 ,-0.2979 ,-2.3251 ,-0.5397 ,-0.3515 ,-0.7824 ,-0.8929 ,-0.8471 ,-0.7193 ,-2.7185 ,-1.7318 ,-0.2678 
2016-04-29,-0.2336 ,-1.6866 ,-6.8564 ,-0.2261 ,-1.3149 ,0.8362 ,-0.3611 ,-0.0670 ,-0.0800 ,1.2940 ,-0.8492 ,-2.8965 ,-1.9480 ,0.0776 
2016-05-31,-0.3268 ,-1.3158 ,-6.1265 ,-0.3803 ,-1.0887 ,1.3599 ,-0.4482 ,0.5269 ,-0.5703 ,4.4112 ,-0.6883 ,-3.2835 ,-2.1785 ,-0.1746 
2016-06-30,-0.3462 ,-2.1425 ,-1.4886 ,-0.3825 ,-1.2348 ,2.7881 ,-0.3826 ,3.4531 ,-1.7653 ,3.9960 ,-1.1267 ,-3.5468 ,-1.5737 ,-0.4968 
2016-07-29,-0.4030 ,-3.2812 ,-1.8478 ,-0.3961 ,-2.4262 ,1.8188 ,-0.4620 ,1.3782 ,-2.2071 ,2.1810 ,-1.1042 ,-4.6915 ,-1.8572 ,0.5740 
2016-08-31,-0.3495 ,-2.5765 ,-1.5870 ,-0.4167 ,-3.3532 ,0.7768 ,-0.5723 ,1.2156 ,-0.9046 ,0.9492 ,-0.4150 ,-4.9800 ,-1.7575 ,-0.1988 
2016-09-30,-0.3785 ,-2.1558 ,-1.5226 ,-0.3679 ,-2.8925 ,0.0216 ,-0.5795 ,3.5677 ,0.1904 ,-0.3431 ,-0.4829 ,-4.4759 ,-1.7880 ,-0.3230 
2016-10-31,-0.3998 ,-2.3091 ,-2.4186 ,-0.3384 ,-2.4603 ,0.4555 ,-0.5640 ,2.2396 ,-0.3938 ,0.0869 ,-0.3005 ,-4.2417 ,-1.7474 ,-0.1192 
2016-11-30,-0.3912 ,-2.0087 ,-1.3631 ,-0.1042 ,-2.8366 ,0.4051 ,-0.5888 ,2.3745 ,-0.3621 ,0.1737 ,0.1794 ,-4.3372 ,-1.9780 ,0.6258 
2016-12-30,-0.4009 ,-1.5273 ,-0.0292 ,-0.2182 ,-2.6059 ,0.4015 ,-0.5322 ,1.3713 ,0.7825 ,0.3151 ,-0.1181 ,-3.9999 ,-2.3110 ,0.4679 
2017-01-31,-0.4253 ,-1.3127 ,-2.4793 ,-0.3392 ,-2.4449 ,0.5733 ,-0.5645 ,0.6305 ,-0.1512 ,0.8006 ,-0.4145 ,-3.9438 ,-2.1876 ,1.0653 
2017-02-28,-0.4047 ,-0.5532 ,-0.0099 ,-0.4384 ,-2.1335 ,0.2589 ,-0.5746 ,0.7125 ,-0.0398 ,0.4529 ,-0.7117 ,-3.6322 ,-2.2324 ,0.6578 
2017-03-31,-0.4344 ,-0.7427 ,3.6057 ,-0.6402 ,-2.6047 ,-0.5779 ,-0.5955 ,-1.1522 ,0.3780 ,-0.3833 ,-0.9755 ,-3.9004 ,-2.3878 ,1.3611 
2017-04-28,-0.4391 ,-0.6982 ,3.1882 ,-0.5306 ,-2.7338 ,-0.4591 ,-0.6780 ,-1.0642 ,-1.1836 ,-0.1901 ,-0.8480 ,-3.7818 ,-2.5347 ,1.7658 
2017-05-31,-0.4313 ,-0.4132 ,1.6300 ,-0.5668 ,-2.6220 ,-0.8642 ,-0.6320 ,-1.3358 ,-0.0430 ,-0.8398 ,-0.9724 ,-3.9813 ,-2.6239 ,1.4580 
2017-06-30,-0.4533 ,-1.2928 ,1.5147 ,-0.4142 ,-1.9534 ,-0.8141 ,-0.6800 ,-1.9068 ,-0.8370 ,-0.8413 ,-0.5525 ,-2.4324 ,-2.6822 ,1.3482 
2017-07-31,-0.4370 ,-0.1849 ,-0.1172 ,-0.5949 ,-2.6228 ,-0.2848 ,-0.6363 ,-1.8395 ,0.8543 ,-0.5607 ,-0.3803 ,-3.8678 ,-2.4116 ,1.0323 
2017-08-31,-0.4312 ,-1.5178 ,0.9828 ,-0.4222 ,-2.7862 ,-0.6093 ,-0.5649 ,-2.2587 ,4.7123 ,-1.0772 ,-0.2192 ,-4.3496 ,-2.6325 ,0.7320 
2017-09-29,-0.4983 ,0.0475 ,-0.0181 ,-0.5541 ,-3.0346 ,-0.5000 ,-0.6292 ,-2.1653 ,1.3270 ,-0.6024 ,-0.5401 ,-3.9829 ,-2.6566 ,0.2016 
2017-10-31,-0.5121 ,0.7153 ,-2.0239 ,-0.5073 ,-3.2170 ,-0.4624 ,-0.5894 ,-1.5269 ,2.2800 ,-0.6100 ,-0.3041 ,-4.4543 ,-2.7397 ,-0.3637 
2017-11-30,-0.5756 ,1.3418 ,-1.6351 ,-0.4312 ,-2.8157 ,-0.5750 ,-0.6906 ,-1.0315 ,1.4953 ,-0.2481 ,-0.1362 ,-3.8595 ,-2.5522 ,0.7659 
2017-12-29,-0.5817 ,1.4415 ,-0.9666 ,-0.4812 ,-2.9609 ,-0.7347 ,-0.6673 ,-0.9255 ,1.3511 ,-0.6666 ,-0.2449 ,-3.6798 ,-2.7006 ,1.7654 
2018-01-31,-0.6706 ,2.3432 ,-0.2717 ,-0.6528 ,-2.7141 ,-0.5791 ,-0.8380 ,-3.0216 ,1.8717 ,-0.1933 ,-0.7259 ,-3.8226 ,-2.7872 ,0.9500 
2018-02-28,-0.7403 ,2.4238 ,0.2488 ,-0.6906 ,-2.0871 ,0.7124 ,-0.8918 ,-2.2722 ,1.0142 ,2.9272 ,-0.8962 ,-3.0605 ,-2.5782 ,2.1061 
2018-03-30,-0.7568 ,2.4065 ,1.0297 ,-0.7829 ,-2.2385 ,0.0066 ,-0.9306 ,-3.8184 ,0.9309 ,2.0226 ,-1.2863 ,-4.1276 ,-2.7755 ,1.2410 
