,BOND,CANA,BUND,GILT,JGB
1996-10-17,6.4980 ,6.5780 ,6.0430 ,7.5370 ,2.8800 
1996-10-18,6.5040 ,6.5120 ,5.9810 ,7.5780 ,2.8700 
1996-10-21,6.5170 ,6.4600 ,5.9780 ,7.5920 ,2.8000 
1996-10-22,6.5690 ,6.4000 ,5.9510 ,7.5190 ,2.7600 
1996-10-23,6.5470 ,6.4300 ,5.9980 ,7.5430 ,2.7500 
1996-10-24,6.5730 ,6.5000 ,6.0270 ,7.6110 ,2.7500 
1996-10-25,6.5360 ,6.5940 ,5.9870 ,7.5100 ,2.7150 
1996-10-28,6.5560 ,6.6600 ,6.0160 ,7.5550 ,2.6750 
1996-10-29,6.3840 ,6.5200 ,6.0070 ,7.5530 ,2.6750 
1996-10-30,6.4110 ,6.4500 ,6.0260 ,7.5900 ,2.6600 
1996-10-31,6.3390 ,6.4200 ,6.0000 ,7.6180 ,2.6100 
1996-11-01,6.3770 ,6.3500 ,6.0300 ,7.7020 ,2.6050 
1996-11-04,6.3430 ,6.3300 ,6.0200 ,7.7270 ,2.6050 
1996-11-05,6.2680 ,6.1500 ,5.9320 ,7.6180 ,2.5400 
1996-11-06,6.2900 ,6.1800 ,5.9050 ,7.6080 ,2.6000 
1996-11-07,6.2200 ,6.1600 ,5.9090 ,7.7140 ,2.7150 
1996-11-08,6.2490 ,6.1500 ,5.9190 ,7.6670 ,2.8200 
1996-11-11,6.2550 ,6.1500 ,5.8880 ,7.6080 ,2.8250 
1996-11-12,6.1860 ,6.1300 ,5.8630 ,7.5960 ,2.8550 
1996-11-13,6.1960 ,6.1800 ,5.8630 ,7.6790 ,2.7850 
1996-11-14,6.1460 ,6.1200 ,5.8300 ,7.5750 ,2.7550 
1996-11-15,6.1830 ,6.1200 ,5.8100 ,7.5460 ,2.7300 
1996-11-18,6.1960 ,6.1400 ,5.8070 ,7.5000 ,2.6650 
1996-11-19,6.1580 ,6.1300 ,5.7950 ,7.4910 ,2.6700 
1996-11-20,6.1330 ,6.1400 ,5.8320 ,7.5350 ,2.7150 
1996-11-21,6.1300 ,6.1100 ,5.8440 ,7.4820 ,2.7450 
1996-11-22,6.1390 ,6.1300 ,5.8130 ,7.4530 ,2.7100 
1996-11-25,6.1280 ,6.1100 ,5.8040 ,7.4220 ,2.7300 
1996-11-26,6.1340 ,6.0830 ,5.7770 ,7.4340 ,2.6650 
1996-11-27,6.1210 ,6.0800 ,5.7920 ,7.4840 ,2.5700 
1996-11-28,6.1250 ,6.0600 ,5.7550 ,7.4350 ,2.5100 
1996-11-29,6.0440 ,6.0000 ,5.6440 ,7.3330 ,2.5250 
1996-12-02,6.0560 ,6.0500 ,5.6360 ,7.3220 ,2.5300 
1996-12-03,6.0560 ,6.0400 ,5.6130 ,7.3310 ,2.5400 
1996-12-04,6.1020 ,6.1600 ,5.6580 ,7.4260 ,2.5150 
1996-12-05,6.2280 ,6.4800 ,5.7670 ,7.5320 ,2.5200 
1996-12-06,6.2430 ,6.4700 ,5.8660 ,7.6420 ,2.6300 
1996-12-09,6.1840 ,6.3300 ,5.7700 ,7.5550 ,2.5850 
1996-12-10,6.2220 ,6.3400 ,5.7590 ,7.4870 ,2.5750 
1996-12-11,6.3860 ,6.5200 ,5.8590 ,7.5900 ,2.6300 
1996-12-12,6.3770 ,6.5100 ,5.8930 ,7.6860 ,2.6600 
1996-12-13,6.3130 ,6.5100 ,5.8660 ,7.6150 ,2.6450 
1996-12-16,6.3670 ,6.6500 ,5.8500 ,7.6220 ,2.5950 
1996-12-17,6.4120 ,6.6400 ,5.9020 ,7.6580 ,2.5700 
1996-12-18,6.4640 ,6.6500 ,5.8700 ,7.6610 ,2.6000 
1996-12-19,6.3280 ,6.5000 ,5.8600 ,7.6160 ,2.5550 
1996-12-20,6.3600 ,6.4200 ,5.8240 ,7.6060 ,2.5500 
1996-12-23,6.3380 ,6.3800 ,5.7970 ,7.5040 ,2.5500 
1996-12-24,6.3400 ,6.3700 ,5.7970 ,7.5130 ,2.5950 
1996-12-25,6.3400 ,6.3700 ,5.7970 ,7.5130 ,2.6400 
1996-12-26,6.3380 ,6.3700 ,5.7970 ,7.5130 ,2.7050 
1996-12-27,6.2910 ,6.3000 ,5.8030 ,7.4940 ,2.7300 
1996-12-30,6.3000 ,6.2700 ,5.7790 ,7.5150 ,2.7650 
1996-12-31,6.4180 ,6.4100 ,5.7790 ,7.5120 ,2.7650 
1997-01-01,6.4200 ,6.4100 ,5.7790 ,7.5120 ,2.7650 
1997-01-02,6.5140 ,6.6000 ,5.9830 ,7.7040 ,2.7630 
1997-01-03,6.4980 ,6.5500 ,5.9450 ,7.6830 ,2.7670 
1997-01-06,6.5310 ,6.5700 ,5.9680 ,7.7250 ,2.8000 
1997-01-07,6.5440 ,6.7100 ,5.9630 ,7.7280 ,2.7930 
1997-01-08,6.5910 ,6.6800 ,5.9270 ,7.7090 ,2.7110 
1997-01-09,6.5030 ,6.7200 ,5.8870 ,7.6350 ,2.6720 
1997-01-10,6.6080 ,6.7600 ,5.9140 ,7.6330 ,2.6450 
1997-01-13,6.6130 ,6.7100 ,5.8240 ,7.5630 ,2.6010 
1997-01-14,6.5140 ,6.6200 ,5.7750 ,7.5370 ,2.6020 
1997-01-15,6.5180 ,6.6100 ,5.7550 ,7.5230 ,2.6080 
1997-01-16,6.5530 ,6.6500 ,5.7200 ,7.4160 ,2.5900 
1997-01-17,6.5420 ,6.5800 ,5.7440 ,7.3910 ,2.5940 
1997-01-20,6.5470 ,6.6100 ,5.7520 ,7.4170 ,2.5860 
1997-01-21,6.5090 ,6.5200 ,5.7530 ,7.4170 ,2.5880 
1997-01-22,6.5560 ,6.5800 ,5.7220 ,7.3200 ,2.5750 
1997-01-23,6.5890 ,6.6400 ,5.7310 ,7.3630 ,2.6130 
1997-01-24,6.6220 ,6.7200 ,5.7860 ,7.4590 ,2.5860 
1997-01-27,6.6710 ,6.7400 ,5.7920 ,7.4900 ,2.5440 
1997-01-28,6.6350 ,6.6800 ,5.7650 ,7.4440 ,2.5530 
1997-01-29,6.6180 ,6.6500 ,5.8150 ,7.5320 ,2.5880 
1997-01-30,6.5870 ,6.6300 ,5.7880 ,7.5020 ,2.5630 
1997-01-31,6.4940 ,6.5600 ,5.7400 ,7.4020 ,2.5540 
1997-02-03,6.4480 ,6.5000 ,5.7160 ,7.3130 ,2.5390 
1997-02-04,6.4240 ,6.4600 ,5.7220 ,7.2390 ,2.5490 
1997-02-05,6.4660 ,6.4200 ,5.6700 ,7.2710 ,2.5410 
1997-02-06,6.4660 ,6.4200 ,5.6760 ,7.2630 ,2.5490 
1997-02-07,6.3980 ,6.3700 ,5.6300 ,7.1330 ,2.5370 
1997-02-10,6.3960 ,6.3400 ,5.6150 ,7.1700 ,2.5580 
1997-02-11,6.4060 ,6.3300 ,5.5820 ,7.1230 ,2.5610 
1997-02-12,6.4130 ,6.3300 ,5.5670 ,7.1030 ,2.5720 
1997-02-13,6.3080 ,6.2200 ,5.5450 ,7.1210 ,2.5520 
1997-02-14,6.2650 ,6.1300 ,5.4930 ,7.1080 ,2.5530 
1997-02-17,6.2670 ,6.1400 ,5.4970 ,7.1270 ,2.5570 
1997-02-18,6.2730 ,6.2100 ,5.4720 ,7.0900 ,2.5580 
1997-02-19,6.3140 ,6.2000 ,5.5070 ,7.1210 ,2.5390 
1997-02-20,6.3870 ,6.2400 ,5.5160 ,7.0900 ,2.5960 
1997-02-21,6.3680 ,6.2600 ,5.5280 ,7.1160 ,2.5900 
1997-02-24,6.3850 ,6.2400 ,5.5480 ,7.1560 ,2.5820 
1997-02-25,6.3910 ,6.2800 ,5.5360 ,7.1490 ,2.5790 
1997-02-26,6.5320 ,6.4200 ,5.5830 ,7.2090 ,2.5570 
1997-02-27,6.5540 ,6.4200 ,5.5280 ,7.1350 ,2.5580 
1997-02-28,6.5520 ,6.4100 ,5.5180 ,7.2420 ,2.5650 
1997-03-03,6.5680 ,6.4000 ,5.5440 ,7.2220 ,2.5900 
1997-03-04,6.6010 ,6.4500 ,5.5350 ,7.2110 ,2.5850 
1997-03-05,6.5680 ,6.4400 ,5.6540 ,7.3080 ,2.5850 
1997-03-06,6.6250 ,6.4700 ,5.6660 ,7.3030 ,2.5500 
1997-03-07,6.5390 ,6.4000 ,5.6910 ,7.2900 ,2.5500 
1997-03-10,6.5440 ,6.4500 ,5.6630 ,7.2420 ,2.5400 
1997-03-11,6.5770 ,6.4600 ,5.6770 ,7.2630 ,2.5300 
1997-03-12,6.6100 ,6.4800 ,5.6740 ,7.3000 ,2.5050 
1997-03-13,6.7030 ,6.5300 ,5.7070 ,7.3430 ,2.4450 
1997-03-14,6.6920 ,6.5300 ,5.7060 ,7.3390 ,2.4100 
1997-03-17,6.7140 ,6.5600 ,5.8430 ,7.4430 ,2.4100 
1997-03-18,6.7140 ,6.6200 ,5.9150 ,7.4700 ,2.4250 
1997-03-19,6.7390 ,6.6100 ,5.9050 ,7.5940 ,2.4550 
1997-03-20,6.7280 ,6.6300 ,5.9570 ,7.6360 ,2.4550 
1997-03-21,6.7510 ,6.6200 ,5.9210 ,7.6080 ,2.4850 
1997-03-24,6.7040 ,6.5900 ,5.9080 ,7.5900 ,2.5800 
1997-03-25,6.7620 ,6.6000 ,5.8700 ,7.5620 ,2.5300 
1997-03-26,6.7780 ,6.6100 ,5.8900 ,7.6040 ,2.4800 
1997-03-27,6.9090 ,6.6800 ,5.9310 ,7.6360 ,2.5500 
1997-03-28,6.9070 ,6.6800 ,5.9310 ,7.6360 ,2.4800 
1997-03-31,6.9030 ,6.7700 ,5.9310 ,7.6360 ,2.4500 
1997-04-01,6.8730 ,6.7900 ,5.9970 ,7.7110 ,2.4350 
1997-04-02,6.8600 ,6.7700 ,6.0170 ,7.6780 ,2.3600 
1997-04-03,6.8530 ,6.8500 ,6.0350 ,7.7020 ,2.3550 
1997-04-04,6.9060 ,6.9300 ,6.0310 ,7.6640 ,2.3150 
1997-04-07,6.8560 ,6.8200 ,5.9050 ,7.6130 ,2.2600 
1997-04-08,6.8900 ,6.8300 ,5.8990 ,7.6070 ,2.2650 
1997-04-09,6.8950 ,6.8400 ,5.8840 ,7.6090 ,2.2900 
1997-04-10,6.9060 ,6.8900 ,5.9230 ,7.6320 ,2.3050 
1997-04-11,6.9680 ,6.9000 ,5.9580 ,7.6690 ,2.3450 
1997-04-14,6.9750 ,6.8800 ,5.9520 ,7.6460 ,2.3450 
1997-04-15,6.8730 ,6.7800 ,5.8240 ,7.5300 ,2.3550 
1997-04-16,6.8860 ,6.7500 ,5.8430 ,7.5410 ,2.3350 
1997-04-17,6.8460 ,6.7100 ,5.8060 ,7.4770 ,2.3800 
1997-04-18,6.8250 ,6.7000 ,5.8280 ,7.5350 ,2.3450 
1997-04-21,6.8660 ,6.7200 ,5.8710 ,7.5810 ,2.3450 
1997-04-22,6.8300 ,6.7000 ,5.8570 ,7.5810 ,2.3300 
1997-04-23,6.8780 ,6.7300 ,5.8920 ,7.5680 ,2.3450 
1997-04-24,6.9310 ,6.7600 ,5.9030 ,7.6330 ,2.3350 
1997-04-25,6.9380 ,6.8200 ,5.9340 ,7.6700 ,2.4550 
1997-04-28,6.9080 ,6.8620 ,5.9350 ,7.6380 ,2.4800 
1997-04-29,6.7580 ,6.6700 ,5.8650 ,7.5490 ,2.4800 
1997-04-30,6.7180 ,6.6300 ,5.8410 ,7.4250 ,2.5450 
1997-05-01,6.6780 ,6.5700 ,5.8410 ,7.4100 ,2.5150 
1997-05-02,6.6440 ,6.5000 ,5.7880 ,7.3740 ,2.4950 
1997-05-05,6.6490 ,6.4900 ,5.7640 ,7.3740 ,2.4950 
1997-05-06,6.6600 ,6.5100 ,5.7560 ,7.0850 ,2.6100 
1997-05-07,6.7520 ,6.6400 ,5.7700 ,7.1140 ,2.6300 
1997-05-08,6.7300 ,6.6300 ,5.7700 ,7.0310 ,2.6950 
1997-05-09,6.6690 ,6.5500 ,5.7690 ,7.0130 ,2.7950 
1997-05-12,6.6600 ,6.5500 ,5.7040 ,6.9550 ,2.7950 
1997-05-13,6.7170 ,6.5700 ,5.7110 ,6.9860 ,2.7300 
1997-05-14,6.6660 ,6.5300 ,5.6780 ,6.9460 ,2.7700 
1997-05-15,6.6600 ,6.5000 ,5.7110 ,6.9570 ,2.7800 
1997-05-16,6.7190 ,6.5300 ,5.7640 ,7.0450 ,2.7550 
1997-05-19,6.7100 ,6.5300 ,5.7640 ,7.0870 ,2.7100 
1997-05-20,6.6770 ,6.5000 ,5.8050 ,7.0360 ,2.6950 
1997-05-21,6.7250 ,6.4800 ,5.8670 ,7.1500 ,2.8150 
1997-05-22,6.7490 ,6.5300 ,5.9170 ,7.2910 ,2.7800 
1997-05-23,6.7400 ,6.5620 ,5.8960 ,7.2070 ,2.7950 
1997-05-26,6.7400 ,6.5600 ,5.9210 ,7.2070 ,2.8000 
1997-05-27,6.7910 ,6.6400 ,5.9240 ,7.2100 ,2.8600 
1997-05-28,6.7930 ,6.6600 ,5.9000 ,7.2140 ,2.8850 
1997-05-29,6.7380 ,6.5900 ,5.9000 ,7.2240 ,2.8250 
1997-05-30,6.6590 ,6.5100 ,5.9280 ,7.1870 ,2.8610 
1997-06-02,6.6550 ,6.4700 ,5.9300 ,7.1800 ,2.8460 
1997-06-03,6.6160 ,6.4900 ,5.8400 ,7.0910 ,2.8190 
1997-06-04,6.6250 ,6.5100 ,5.8270 ,7.1250 ,2.7780 
1997-06-05,6.6120 ,6.4900 ,5.8140 ,7.1210 ,2.7630 
1997-06-06,6.4860 ,6.3600 ,5.8020 ,7.0470 ,2.7500 
1997-06-09,6.5420 ,6.3900 ,5.7910 ,7.1080 ,2.7220 
1997-06-10,6.5680 ,6.3600 ,5.7740 ,7.1140 ,2.7740 
1997-06-11,6.5790 ,6.3600 ,5.8020 ,7.0990 ,2.7110 
1997-06-12,6.4860 ,6.2100 ,5.7110 ,7.0440 ,2.7270 
1997-06-13,6.4260 ,6.1700 ,5.6910 ,7.0490 ,2.6780 
1997-06-16,6.3980 ,6.1430 ,5.6830 ,7.0140 ,2.6580 
1997-06-17,6.4300 ,6.1700 ,5.7310 ,7.0580 ,2.6240 
1997-06-18,6.3920 ,6.1900 ,5.7140 ,7.1280 ,2.6590 
1997-06-19,6.3920 ,6.1400 ,5.7730 ,7.1760 ,2.6490 
1997-06-20,6.3740 ,6.0900 ,5.7320 ,7.1230 ,2.6700 
1997-06-23,6.4210 ,6.1300 ,5.7490 ,7.1710 ,2.6640 
1997-06-24,6.4060 ,6.1200 ,5.7040 ,7.1240 ,2.6210 
1997-06-25,6.4450 ,6.1200 ,5.6840 ,7.0810 ,2.7680 
1997-06-26,6.4900 ,6.2700 ,5.6660 ,7.0810 ,2.7430 
1997-06-27,6.4510 ,6.2200 ,5.6580 ,7.0130 ,2.6540 
1997-06-30,6.5000 ,6.3400 ,5.7070 ,7.0780 ,2.6390 
1997-07-01,6.4400 ,6.3180 ,5.6680 ,7.0210 ,2.5650 
1997-07-02,6.4060 ,6.2150 ,5.6490 ,7.0000 ,2.5650 
1997-07-03,6.3050 ,6.1130 ,5.5960 ,7.0470 ,2.5850 
1997-07-04,6.3070 ,6.0880 ,5.6000 ,7.0170 ,2.5400 
1997-07-07,6.2580 ,5.9840 ,5.5470 ,7.0120 ,2.5500 
1997-07-08,6.2650 ,6.0030 ,5.5630 ,7.0330 ,2.5800 
1997-07-09,6.2520 ,5.9790 ,5.5500 ,7.0800 ,2.5650 
1997-07-10,6.2540 ,5.9940 ,5.5700 ,7.0890 ,2.5500 
1997-07-11,6.2200 ,5.9700 ,5.5340 ,7.0160 ,2.5450 
1997-07-14,6.2540 ,6.0220 ,5.5740 ,7.0930 ,2.5600 
1997-07-15,6.2510 ,6.0180 ,5.6270 ,7.1010 ,2.5650 
1997-07-16,6.1860 ,5.9090 ,5.6110 ,7.0630 ,2.5850 
1997-07-17,6.1960 ,5.9410 ,5.5570 ,7.0290 ,2.5450 
1997-07-18,6.2430 ,6.0000 ,5.5740 ,7.0280 ,2.5550 
1997-07-21,6.2570 ,5.9960 ,5.5730 ,7.0750 ,2.5550 
1997-07-22,6.1240 ,5.8920 ,5.5370 ,7.0070 ,2.5450 
1997-07-23,6.1520 ,5.9390 ,5.5080 ,6.9350 ,2.5050 
1997-07-24,6.1560 ,5.9270 ,5.5280 ,6.9600 ,2.4850 
1997-07-25,6.1790 ,5.9500 ,5.5520 ,6.9310 ,2.4300 
1997-07-28,6.1300 ,5.9220 ,5.5600 ,6.9770 ,2.4400 
1997-07-29,6.1050 ,5.8770 ,5.5210 ,6.9640 ,2.4350 
1997-07-30,6.0420 ,5.8040 ,5.4970 ,6.8970 ,2.3850 
1997-07-31,6.0110 ,5.7770 ,5.5350 ,6.9600 ,2.3600 
1997-08-01,6.1800 ,5.9010 ,5.6070 ,7.0100 ,2.3550 
1997-08-04,6.2180 ,5.9650 ,5.6490 ,7.0520 ,2.3700 
1997-08-05,6.2310 ,5.9700 ,5.7140 ,7.0920 ,2.3600 
1997-08-06,6.2140 ,5.9400 ,5.6700 ,7.0500 ,2.4000 
1997-08-07,6.2440 ,5.9860 ,5.6790 ,7.0520 ,2.3600 
1997-08-08,6.3670 ,6.0580 ,5.7110 ,7.0920 ,2.3450 
1997-08-11,6.3620 ,6.0310 ,5.6920 ,7.1000 ,2.3550 
1997-08-12,6.4010 ,6.0900 ,5.6600 ,7.0400 ,2.3700 
1997-08-13,6.3430 ,5.9880 ,5.7040 ,7.0890 ,2.3700 
1997-08-14,6.2550 ,5.9420 ,5.6520 ,7.0400 ,2.3300 
1997-08-15,6.2360 ,5.9700 ,5.6780 ,7.0590 ,2.3300 
1997-08-18,6.2100 ,5.9340 ,5.6330 ,7.0070 ,2.3200 
1997-08-19,6.2100 ,5.9690 ,5.5850 ,7.0080 ,2.3050 
1997-08-20,6.2420 ,5.9860 ,5.6090 ,7.0000 ,2.3000 
1997-08-21,6.3280 ,6.0360 ,5.6300 ,7.0200 ,2.3000 
1997-08-22,6.3580 ,6.0240 ,5.7130 ,7.1120 ,2.2900 
1997-08-25,6.3860 ,6.0680 ,5.7130 ,7.0870 ,2.2650 
1997-08-26,6.3670 ,6.0430 ,5.6950 ,7.0880 ,2.2500 
1997-08-27,6.3730 ,6.0610 ,5.7190 ,7.0980 ,2.2800 
1997-08-28,6.2930 ,5.9640 ,5.6640 ,7.0590 ,2.2450 
1997-08-29,6.3390 ,6.0010 ,5.6900 ,7.0690 ,2.2250 
1997-09-01,6.3390 ,5.9910 ,5.6890 ,7.0290 ,2.2350 
1997-09-02,6.2800 ,5.9520 ,5.6730 ,7.0300 ,2.2000 
1997-09-03,6.3260 ,6.0120 ,5.6860 ,6.9920 ,2.2450 
1997-09-04,6.3300 ,6.0140 ,5.6760 ,6.9880 ,2.2750 
1997-09-05,6.3500 ,6.0060 ,5.7060 ,6.9910 ,2.2650 
1997-09-08,6.3260 ,6.0060 ,5.6660 ,6.9410 ,2.2250 
1997-09-09,6.3320 ,6.0330 ,5.6510 ,6.9660 ,2.2450 
1997-09-10,6.3650 ,6.0610 ,5.6450 ,6.9700 ,2.2350 
1997-09-11,6.3910 ,6.0830 ,5.6730 ,6.9490 ,2.2600 
1997-09-12,6.2830 ,5.9740 ,5.6490 ,6.8940 ,2.2200 
1997-09-15,6.2760 ,5.9590 ,5.6360 ,6.8540 ,2.2200 
1997-09-16,6.1030 ,5.8200 ,5.5760 ,6.6970 ,2.1850 
1997-09-17,6.1010 ,5.7970 ,5.5700 ,6.7160 ,2.1700 
1997-09-18,6.1140 ,5.8180 ,5.5250 ,6.6270 ,2.1800 
1997-09-19,6.0920 ,5.7870 ,5.5460 ,6.6730 ,2.1850 
1997-09-22,6.0580 ,5.7590 ,5.5360 ,6.6240 ,2.1550 
1997-09-23,6.0940 ,5.7850 ,5.5410 ,6.6370 ,2.1550 
1997-09-24,6.0370 ,5.7030 ,5.5140 ,6.6080 ,2.1550 
1997-09-25,6.1260 ,5.7640 ,5.5270 ,6.6260 ,2.1300 
1997-09-26,6.0810 ,5.7020 ,5.5340 ,6.4160 ,2.1400 
1997-09-29,6.0960 ,5.7460 ,5.5450 ,6.4490 ,2.1100 
1997-09-30,6.1030 ,5.7440 ,5.5200 ,6.4480 ,2.1200 
1997-10-01,6.0350 ,5.6780 ,5.4710 ,6.3330 ,2.0450 
1997-10-02,5.9970 ,5.5930 ,5.4580 ,6.3190 ,2.0050 
1997-10-03,5.9880 ,5.5230 ,5.3950 ,6.2120 ,2.0300 
1997-10-06,5.9560 ,5.5100 ,5.4340 ,6.2930 ,1.9950 
1997-10-07,5.9230 ,5.4950 ,5.4360 ,6.3090 ,1.9400 
1997-10-08,6.0880 ,5.5580 ,5.4830 ,6.4300 ,1.9550 
1997-10-09,6.0730 ,5.6150 ,5.5880 ,6.4810 ,1.9950 
1997-10-10,6.1430 ,5.7100 ,5.6190 ,6.5100 ,1.9950 
1997-10-13,6.1470 ,5.7160 ,5.5870 ,6.4390 ,1.9550 
1997-10-14,6.0640 ,5.6620 ,5.5450 ,6.4240 ,1.9700 
1997-10-15,6.1040 ,5.6810 ,5.6080 ,6.4610 ,1.9850 
1997-10-16,6.0920 ,5.7050 ,5.6680 ,6.5070 ,2.0100 
1997-10-17,6.1580 ,5.7650 ,5.6920 ,6.5060 ,1.9750 
1997-10-20,6.1410 ,5.7230 ,5.6610 ,6.5780 ,1.9360 
1997-10-21,6.1260 ,5.7240 ,5.6950 ,6.6100 ,1.9350 
1997-10-22,6.1260 ,5.7500 ,5.7550 ,6.6260 ,1.9300 
1997-10-23,6.0110 ,5.6350 ,5.6980 ,6.5450 ,1.9100 
1997-10-24,5.9810 ,5.6110 ,5.6420 ,6.5260 ,1.8950 
1997-10-27,5.8000 ,5.4640 ,5.6790 ,6.6150 ,1.8550 
1997-10-28,5.9850 ,5.5640 ,5.6540 ,6.6050 ,1.8150 
1997-10-29,5.8800 ,5.4950 ,5.6350 ,6.5850 ,1.8300 
1997-10-30,5.8130 ,5.4740 ,5.6010 ,6.5670 ,1.7900 
1997-10-31,5.8310 ,5.4900 ,5.5750 ,6.5420 ,1.8150 
1997-11-03,5.9050 ,5.5410 ,5.6250 ,6.5790 ,1.8150 
1997-11-04,5.9510 ,5.5820 ,5.5970 ,6.5420 ,1.8100 
1997-11-05,5.9090 ,5.5370 ,5.6230 ,6.5850 ,1.7900 
1997-11-06,5.8790 ,5.5410 ,5.6420 ,6.5420 ,1.8050 
1997-11-07,5.9020 ,5.5260 ,5.6020 ,6.6630 ,1.7950 
1997-11-10,5.8980 ,5.5030 ,5.6060 ,6.5830 ,1.8450 
1997-11-11,5.8980 ,5.5170 ,5.6100 ,6.6660 ,1.8700 
1997-11-12,5.8520 ,5.4520 ,5.6650 ,6.7830 ,1.9000 
1997-11-13,5.8490 ,5.4430 ,5.6170 ,6.7020 ,1.8150 
1997-11-14,5.8790 ,5.4520 ,5.5730 ,6.6320 ,1.8450 
1997-11-17,5.8320 ,5.4610 ,5.5780 ,6.6140 ,1.9010 
1997-11-18,5.8410 ,5.4510 ,5.5690 ,6.6540 ,1.9200 
1997-11-19,5.8200 ,5.4490 ,5.5230 ,6.5940 ,1.9350 
1997-11-20,5.8470 ,5.4780 ,5.4930 ,6.5150 ,1.9650 
1997-11-21,5.8110 ,5.4630 ,5.5160 ,6.5300 ,1.9650 
1997-11-24,5.8360 ,5.4800 ,5.4970 ,6.5190 ,1.9650 
1997-11-25,5.8470 ,5.4890 ,5.4710 ,6.5110 ,1.9100 
1997-11-26,5.8530 ,5.5620 ,5.4840 ,6.5290 ,1.9510 
1997-11-27,5.8460 ,5.5750 ,5.4970 ,6.5630 ,1.9900 
1997-11-28,5.8740 ,5.6240 ,5.4540 ,6.4990 ,1.9600 
1997-12-01,5.8530 ,5.5870 ,5.4490 ,6.5090 ,1.9460 
1997-12-02,5.8530 ,5.5460 ,5.4100 ,6.4610 ,1.9500 
1997-12-03,5.8190 ,5.5590 ,5.4190 ,6.4850 ,1.8810 
1997-12-04,5.8460 ,5.6030 ,5.3880 ,6.4540 ,1.8200 
1997-12-05,5.9140 ,5.6750 ,5.4220 ,6.5270 ,1.8160 
1997-12-08,5.9560 ,5.7140 ,5.3730 ,6.4770 ,1.8050 
1997-12-09,5.9240 ,5.7420 ,5.4000 ,6.4110 ,1.9650 
1997-12-10,5.8780 ,5.7500 ,5.3910 ,6.3860 ,1.9450 
1997-12-11,5.7930 ,5.7540 ,5.3190 ,6.2870 ,1.9150 
1997-12-12,5.7280 ,5.6750 ,5.2830 ,6.2740 ,1.9000 
1997-12-15,5.7780 ,5.6810 ,5.2820 ,6.2580 ,1.8850 
1997-12-16,5.7740 ,5.7190 ,5.2920 ,6.2780 ,1.9100 
1997-12-17,5.8080 ,5.7440 ,5.3130 ,6.3190 ,1.9650 
1997-12-18,5.7490 ,5.7150 ,5.2730 ,6.2900 ,1.9100 
1997-12-19,5.7360 ,5.6800 ,5.2450 ,6.2560 ,1.9150 
1997-12-22,5.7110 ,5.6590 ,5.2510 ,6.2640 ,1.9150 
1997-12-23,5.7000 ,5.6470 ,5.2300 ,6.2070 ,1.9150 
1997-12-24,5.7440 ,5.6630 ,5.2340 ,6.1940 ,1.9050 
1997-12-25,5.7440 ,5.6630 ,5.2260 ,6.1980 ,1.9150 
1997-12-26,5.7380 ,5.6640 ,5.2310 ,6.2020 ,1.9200 
1997-12-29,5.7590 ,5.6640 ,5.2560 ,6.1980 ,1.9200 
1997-12-30,5.7920 ,5.6760 ,5.3500 ,6.3320 ,1.9400 
1997-12-31,5.7420 ,5.6220 ,5.3680 ,6.2910 ,1.9400 
1998-01-01,5.7430 ,5.6250 ,5.3680 ,6.2900 ,1.9400 
1998-01-02,5.6470 ,5.5190 ,5.3400 ,6.2740 ,1.9400 
1998-01-05,5.5060 ,5.4150 ,5.2110 ,6.1310 ,1.8850 
1998-01-06,5.4670 ,5.4110 ,5.2080 ,6.0950 ,1.8500 
1998-01-07,5.5290 ,5.4250 ,5.1920 ,6.0940 ,1.8550 
1998-01-08,5.4710 ,5.3680 ,5.1290 ,6.0340 ,1.8800 
1998-01-09,5.4130 ,5.3320 ,5.0870 ,6.0050 ,1.8800 
1998-01-12,5.3640 ,5.2720 ,5.0490 ,5.9650 ,1.8500 
1998-01-13,5.4350 ,5.2770 ,5.0350 ,5.9930 ,1.8650 
1998-01-14,5.4520 ,5.2860 ,5.0490 ,6.0320 ,1.8700 
1998-01-15,5.4580 ,5.3110 ,5.0690 ,6.0600 ,1.8700 
1998-01-16,5.5320 ,5.3470 ,5.0660 ,6.0710 ,1.9100 
1998-01-19,5.5270 ,5.3680 ,5.0610 ,6.0830 ,1.9400 
1998-01-20,5.5770 ,5.4090 ,5.0650 ,6.0710 ,1.9600 
1998-01-21,5.5380 ,5.3720 ,5.1170 ,6.0670 ,2.0100 
1998-01-22,5.5670 ,5.3540 ,5.1060 ,6.0380 ,1.9850 
1998-01-23,5.6870 ,5.3490 ,5.1190 ,6.0580 ,2.0700 
1998-01-26,5.6250 ,5.3280 ,5.0910 ,6.0860 ,2.0850 
1998-01-27,5.6870 ,5.3700 ,5.0950 ,6.0890 ,2.0750 
1998-01-28,5.6910 ,5.4050 ,5.1110 ,6.1220 ,2.0800 
1998-01-29,5.5660 ,5.3790 ,5.0720 ,6.0690 ,2.0600 
1998-01-30,5.5050 ,5.3940 ,5.0570 ,6.0360 ,2.0050 
1998-02-02,5.5740 ,5.4180 ,5.0710 ,6.0720 ,2.0250 
1998-02-03,5.5550 ,5.3830 ,5.0590 ,6.0630 ,2.0250 
1998-02-04,5.5510 ,5.3840 ,5.1000 ,6.1120 ,2.0000 
