ticker,tdate,eem,edy,efx,elq,epe,epm,eql,est,evo_x,evo_y
CAC,2009-06-30,-102.88461538461543,-0.021794783,0.0060440550894986355,0.17406192526581282,4.9626694,-0.007712245,0.013784885,0.041418828,-0.6911101937294006,-0.6911101937294006
CAC,2010-08-31,136.07692307692315,-0.01048007,1.6610544345678422,1.611746802660993,9.849439,0.00028687716,0.5505514,0.038270038,-1.3933334350585938,-1.3933334350585938
CAC,2010-11-30,3.1153846153846843,-0.01733756,1.3980438283088812,2.6010127629849675,10.35785,0.029822707,0.059004307,-0.03420023,-0.9544440507888794,-0.9544440507888794
CAC,2011-05-31,-110.11538461538457,-0.02071634,-0.5985414876300047,0.3330048061897497,10.9692745,-0.024916649,0.14227629,0.023255996,-0.5388883352279663,-0.5388883352279663
CAC,2012-01-31,-246.4999999999999,-0.015233384,0.6344325711533373,0.29474129645562686,9.686357,0.005720079,0.0005078316,0.0007881578,0.4544432759284973,0.4544432759284973
CAC,2012-07-31,218.2307692307694,-0.0056451876,1.4846373994685842,1.214026420115424,10.332779,-0.07039511,-0.0013513565,-0.039833467,1.4844443798065186,1.4844443798065186
CAC,2013-04-30,-75.48717948717932,-0.003995116,-0.20580764355987863,0.8736213366613735,11.661602,-0.020685196,-0.0004825592,0.017886763,0.4366666078567505,0.4366666078567505
CAC,2013-12-31,-7.615384615384452,-0.01391849,-1.4236586711246626,0.6044750500505575,10.518166,-0.017998815,-0.00035762787,-0.038701445,-0.5999994277954102,-0.5999994277954102
CAC,2014-09-30,-63.038461538461384,-0.0014016535,0.6565193059441721,0.41546674899691727,11.388324,-0.013431311,-0.0018444061,-0.06720261,-0.5377784371376038,-0.5377784371376038
CAC,2015-03-31,78.66666666666681,0.00548861,2.3523506487624877,1.280124789478848,10.513652,0.010900438,0.009589195,-3.30396e-05,-0.054444313049316406,-0.054444313049316406
CAC,2015-06-30,292.05128205128216,-0.00075873267,1.4420149302798868,0.6193328283425109,10.825761,0.052647233,-0.017079353,0.0031262813,0.5177774429321289,0.5177774429321289
CAC,2016-05-31,-255.67948717948698,0.008226205,-0.9365156631963021,0.6789524063004915,10.902011,-0.020036697,0.031431675,0.00026749447,-0.06555664539337158,-0.06555664539337158
CAC,2017-01-31,323.55128205128227,0.0018942496,-0.4579341145033045,0.6989974689225242,12.138101,0.01657188,-0.015755177,0.029504728,-0.22222286462783813,-0.22222286462783813
CAC,2017-02-28,299.0897435897438,0.0031627836,0.16102755133728844,0.8395923857796226,12.361227,0.005934119,0.7713556,0.03549518,-0.2166670560836792,-0.2166670560836792
CAC,2017-10-31,-80.10256410256396,0.003346847,-1.1309810805094662,2.729536042239051,13.257531,-0.020402431,0.012648106,0.05578404,-0.10333314538002014,-0.10333314538002014
CAC,2018-07-31,19.846153846154017,0.0039809076,-0.6387511123549026,1.024469416790337,13.204904,-0.014172554,-0.0020656586,-0.0026632436,0.005555689334869385,0.005555689334869385
CAC,2019-04-30,-148.76923076923063,0.007955446,0.4333523744549003,0.36638100746988667,14.468079,-0.0020776987,-0.004052639,0.034879,-0.06333361566066742,-0.06333361566066742
AEX,2002-04-30,-82.50000000000001,-0.04637154,-0.2274095634484784,1.6601466403612342,7.6900024,0.02851367,0.0031542778,0.04004821,0.06125020980834961,0.06125020980834961
AEX,2002-12-31,-133.80769230769232,-0.034084525,-1.9256106913505093,-0.2401367179731103,6.472689,0.01650095,-0.005944252,-0.19676383,1.435002088546753,1.435002088546753
AEX,2003-09-30,28.538461538461508,-0.031952284,-1.6438663759847774,1.6050203127880271,6.6948147,0.050103307,0.01242733,-0.018065374,0.8712496757507324,0.8712496757507324
AEX,2004-08-31,327.5,0.06643874,-0.9813814143085502,0.9369311658213173,8.918254,-0.0076129436,0.3530419,-0.040983576,1.724445104598999,1.724445104598999
AEX,2004-11-30,204.9102564102565,0.067512825,-0.7997360554193931,0.30943883341778866,8.080411,0.00059199333,0.60650635,-0.010450244,0.39000001549720764,0.39000001549720764
AEX,2005-05-31,-65.8974358974358,0.06961148,0.39058944974445253,0.1542797433835632,8.948115,-0.0020669699,-0.20576,-0.0056825522,0.17222237586975098,0.17222237586975098
AEX,2006-01-31,-25.756410256410163,0.05051933,1.5213973262196043,1.7746301325547587,12.013378,-0.044006467,0.008025169,-0.032577775,-0.6300003528594971,-0.6300003528594971
AEX,2006-02-28,13.666666666666758,0.05231012,1.9285338269476542,1.7450905755688886,12.046303,0.0134443045,0.89228106,-0.039307214,0.5633332133293152,0.5633332133293152
AEX,2006-10-31,23.730769230769326,0.048786473,-0.646109479135765,0.006615930660561894,11.869063,0.013269544,-0.02340746,-0.011967743,0.1911110281944275,0.1911110281944275
AEX,2007-07-31,-64.01282051282044,0.042768307,-0.5975728905526524,1.1620062184695141,14.298429,0.031076789,-0.018874168,0.042957067,-0.6188895106315613,-0.6188895106315613
AEX,2008-09-30,-73.38461538461537,0.08903226,0.03977584026848312,0.6089252218615967,10.188669,0.10203248,0.041923523,0.084279954,0.5266668796539307,0.5266668796539307
AEX,2009-03-31,-184.03846153846158,0.11298129,0.07175816787314775,-0.24771077683780557,3.7179725,0.016624928,0.044662952,0.10409638,-0.5044454336166382,-0.5044454336166382
AEX,2009-06-30,-146.8589743589744,0.08035152,0.0060440550894986355,1.1244598511701542,4.145605,-0.023737669,0.028244495,-0.09735545,0.8788875937461853,0.8788875937461853
AEX,2010-08-31,220.11538461538456,0.057175014,1.6610544345678422,4.658301500846594,9.276402,-0.009259224,0.19255829,-0.10454072,-0.5533332824707031,-0.5533332824707031
AEX,2010-11-30,-62.91025641025646,0.04976459,1.3980438283088812,0.592549390738643,8.94294,0.021210015,0.10910845,-0.042716123,0.23555457592010498,0.23555457592010498
AEX,2011-05-31,-222.20512820512826,0.046147816,-0.5985414876300047,-1.1387260537794022,10.583147,-0.018939376,0.014679909,-0.027682252,-0.2788890600204468,-0.2788890600204468
AEX,2012-01-31,-116.91025641025642,0.06757907,0.6344325711533373,0.6997109571800744,8.30243,0.007659912,-0.009421349,0.0063021835,-0.4755551218986511,-0.4755551218986511
AEX,2012-07-31,150.51282051282047,0.06824154,1.4846373994685842,2.3898599157255322,9.529604,-0.04703617,0.18175888,0.012530762,0.6544444561004639,0.6544444561004639
AEX,2013-04-30,-71.82051282051287,0.06097924,-0.20580764355987863,0.7833292136671512,7.8638024,-0.00988245,-7.1525574e-06,0.080100544,0.22666655480861664,0.22666655480861664
AEX,2013-12-31,36.28205128205123,0.042680502,-1.4236586711246626,-0.7147422609894367,10.297551,-0.013986945,-0.01668024,-0.056611866,-0.46000003814697266,-0.46000003814697266
AEX,2014-09-30,-142.69230769230782,0.0555823,0.6565193059441721,-1.769111878672579,8.892873,-0.005847931,-0.012680531,0.05154087,-0.23777824640274048,-0.23777824640274048
AEX,2015-03-31,322.4102564102563,0.062089093,2.3523506487624877,1.8493158755192294,9.488739,0.018563092,0.051130295,-0.043836374,0.565556526184082,0.565556526184082
AEX,2015-06-30,294.0641025641024,0.065476716,1.4420149302798868,1.954937047576179,9.450851,0.044336557,-0.045981884,0.0038928567,0.11777782440185547,0.11777782440185547
AEX,2016-05-31,-136.25641025641033,0.085239746,-0.9365156631963021,-0.13231168546400002,12.388897,-0.014392495,-0.7016187,0.023606766,0.03444373607635498,0.03444373607635498
AEX,2017-01-31,154.48717948717942,0.081927404,-0.4579341145033045,-0.3277584373349631,12.787439,0.013092279,-0.017883062,-0.049783874,-0.09222178906202316,-0.09222178906202316
AEX,2017-02-28,150.7564102564102,0.07919575,0.16102755133728844,0.055755909626904784,13.09502,0.006219864,0.2442317,0.080078855,-0.15666663646697998,-0.15666663646697998
AEX,2017-10-31,-199.33333333333326,0.07120144,-1.1309810805094662,-1.2203701968385725,15.635799,-0.017992258,0.0036406517,-0.0080137905,-0.33333268761634827,-0.33333268761634827
AEX,2018-07-31,33.205128205128254,0.07092261,-0.6387511123549026,-1.31256238135171,15.5749445,-0.0014026165,-0.021197796,0.043663573,0.12555557489395142,0.12555557489395142
AEX,2019-04-30,41.7692307692308,0.080057375,0.4333523744549003,-0.890128708575781,16.630959,-0.0073748827,-0.05218172,0.021106869,-0.2533332109451294,-0.2533332109451294
SPX,2002-04-30,208.1153846153846,-0.04846187,-0.4048696357988674,2.9039017956408437,19.853025,0.023654342,3.2901764e-05,-0.034000903,-0.4687504768371582,-0.4687504768371582
SPX,2002-12-31,-175.2948717948718,-0.035725676,0.8680805632552215,1.5067559127218733,17.990505,0.014126837,0.07647371,-0.023422074,-0.5649998188018799,-0.5649998188018799
SPX,2003-09-30,213.2820512820513,-0.03729147,1.8778954657873155,1.4290547181619948,21.891922,0.030525625,0.024234295,0.025378544,-1.278749942779541,-1.278749942779541
SPX,2004-08-31,79.51282051282054,-0.022091243,0.9139889859471995,0.06045977912533486,22.068727,-0.0061057806,0.50119925,-0.015872676,-0.9055559635162354,-0.9055559635162354
SPX,2004-11-30,-108.70512820512818,-0.02402023,1.2261044882269077,-0.07820177653020015,19.533813,0.0044059157,0.5436454,-0.017152548,0.5499998927116394,0.5499998927116394
SPX,2005-05-31,-49.743589743589745,-0.01717143,0.8925583487506525,-0.5702414375512457,21.126936,0.001175046,-0.04180622,-0.025754178,0.012222528457641602,0.012222528457641602
SPX,2006-01-31,-35.43589743589744,-0.025454372,-0.0405048529402924,-0.17464932947521217,19.244366,-0.010391235,-0.05634308,0.018171167,-0.26999974250793457,-0.26999974250793457
SPX,2006-02-28,-74.8076923076923,-0.026656266,-0.40826725995350616,-0.17052021242000046,20.594261,0.0021839738,-0.08025837,-0.010456657,0.22333401441574097,0.22333401441574097
SPX,2006-10-31,-1.1282051282051384,-0.02657623,1.1707067135913125,-0.23434722678258244,20.692017,0.0011484027,0.009366035,0.030977165,0.1111111044883728,0.1111111044883728
SPX,2007-07-31,44.29487179487179,-0.026457222,1.9958637168976059,0.33240747020441086,21.334385,0.03980255,-0.009820938,0.0076240897,3.061110734939575,3.061110734939575
SPX,2008-09-30,-65.71794871794872,-0.013382845,-0.0743535270503787,0.9504278143180497,12.525284,0.015164316,-0.0026106834,-0.036168993,-2.1233346462249756,-2.1233346462249756
SPX,2009-03-31,-372.79487179487165,0.0077189077,-1.6824311985198899,4.109232631073125,7.0350447,0.010889709,-0.04278612,0.044020444,-0.5044454336166382,-0.5044454336166382
SPX,2009-06-30,42.06410256410263,-0.0071501397,-0.8882679042369889,4.423667446043358,8.655182,-0.02836287,-0.026716232,0.07751564,0.6088890433311462,0.6088890433311462
SPX,2010-08-31,-45.37179487179474,-0.0028198957,-0.028267207514786372,0.8158202902150193,16.599129,0.0014288425,0.6109781,0.018813055,0.9666671752929688,0.9666671752929688
SPX,2010-11-30,-130.42307692307676,-0.008595383,-0.10094752594091125,0.4141848488820535,16.84694,-0.0010609627,0.28697586,-0.003209509,0.5355557203292847,0.5355557203292847
SPX,2011-05-31,105.1410256410258,-0.011847328,1.5584174742934707,0.22256262392018833,19.507534,-0.02322042,0.45309925,-0.011267312,0.791110634803772,0.791110634803772
SPX,2012-01-31,-307.17948717948696,0.002551837,-0.08098349261836782,1.8104307930811863,17.642727,0.0024781823,-0.0016975403,-0.035189085,0.6044448018074036,0.6044448018074036
SPX,2012-07-31,-24.141025641025436,0.006389751,-0.9038113113647201,0.5391112851392504,18.519543,-0.03384745,-0.0037317276,0.001888114,-0.5755569934844971,-0.5755569934844971
SPX,2013-04-30,30.974358974359166,0.0040554926,-0.17194888624718294,0.8971773966630051,22.56527,-0.01191628,0.006896019,-0.024750942,-0.1733340173959732,-0.1733340173959732
SPX,2013-12-31,3.0384615384617084,-0.011244519,-0.632299468632842,1.0019624597607786,22.750475,-0.0065608025,-0.05818653,0.0468556,0.6799993515014648,0.6799993515014648
SPX,2014-09-30,52.051282051282236,-0.0053810067,-1.3061451522586327,0.5528059922874147,23.167902,0.0034225583,-0.0017738342,0.015199619,0.9022220969200134,0.9022220969200134
SPX,2015-03-31,-172.4999999999998,0.0005593691,-3.0996988947000133,0.2575532707447371,20.041306,0.011630714,-0.003446579,-0.015533108,0.06555557250976562,0.06555557250976562
SPX,2015-06-30,-89.70512820512802,-0.0032866597,-2.919123733578392,0.3515656597939428,20.86699,0.029293597,-0.04998684,-0.009854239,-1.5522212982177734,-1.5522212982177734
SPX,2016-05-31,13.679487179487348,0.0031505916,-0.8162729510679431,1.4032220877988257,21.950802,-0.009638429,-0.32723665,0.0002882369,-0.2355557680130005,-0.2355557680130005
SPX,2017-01-31,55.333333333333506,-0.004089145,-0.16492047580264474,1.8411763690504914,22.083252,-0.0,-0.019176006,0.0027120821,0.1177782490849495,0.1177782490849495
SPX,2017-02-28,36.294871794871966,-0.0040847994,-0.2912822823461274,1.8223956834138553,23.994919,-0.00116539,-0.11379528,0.018215675,-0.02666652202606201,-0.02666652202606201
SPX,2017-10-31,91.92307692307709,-0.004744511,0.3160886617978336,0.26077788059226353,22.122732,-0.0021423101,0.007012844,0.0025418345,0.01666674017906189,0.01666674017906189
SPX,2018-07-31,23.487179487179713,-0.011086462,-0.4733536569639051,-0.27659917029419206,22.177431,0.0014179945,0.03243637,-0.0052094944,-0.7944445013999939,-0.7944445013999939
SPX,2019-04-30,-224.07692307692287,-0.006228108,-1.2671415894886886,-0.27071889906921126,23.444944,-0.0035738945,0.00914669,-0.010739177,-0.23333273828029633,-0.23333273828029633
DAX,2002-04-30,-91.9743589743591,-0.050836537,-0.2274095634484784,-1.48457215399097,3.9014804,0.031112552,-0.00066941977,0.009409219,1.1312499046325684,1.1312499046325684
DAX,2002-12-31,-164.08974358974368,-0.04147021,-1.9256106913505093,3.123179687072996,4.1195555,0.033605516,0.0022850037,0.15439193,0.24499964714050293,0.24499964714050293
DAX,2003-09-30,85.37179487179476,-0.039449196,-1.6438663759847774,4.456712833236883,5.08698,0.045274317,0.005151272,0.0508215,1.9312491416931152,1.9312491416931152
DAX,2004-08-31,278.41025641025635,-0.03772419,-0.9813814143085502,0.2729838723463605,7.275365,0.0013164282,0.22076058,0.009497564,0.9944436550140381,0.9944436550140381
DAX,2004-11-30,109.47435897435895,-0.035407603,-0.7997360554193931,-0.27736844293574164,7.832124,-0.0012140274,0.24116468,0.0065152645,-1.8600000143051147,-1.8600000143051147
DAX,2005-05-31,56.69230769230767,-0.03009481,0.39058944974445253,1.5747970917979033,8.637999,-0.017587781,0.3311603,-0.018384958,1.7522222995758057,1.7522222995758057
DAX,2006-01-31,17.474358974358925,-0.03210228,1.5213973262196043,1.8909205231746793,10.515537,-0.063771725,-5.6743622e-05,0.042025305,0.9999997615814209,0.9999997615814209
DAX,2006-02-28,19.692307692307647,-0.03234839,1.9285338269476542,1.8699158288475488,10.94628,0.0012899637,0.16053915,0.042603396,0.36333340406417847,0.36333340406417847
DAX,2006-10-31,-133.6794871794872,-0.03470115,-0.646109479135765,0.13830528889017754,10.085851,-0.0026295185,0.0012207031,0.011046207,-0.5588889718055725,-0.5588889718055725
DAX,2007-07-31,110.82051282051277,-0.040695895,-0.5975728905526524,0.3504058903588272,10.998699,0.032037437,-0.0032031536,0.031460106,-1.8288886547088623,-1.8288886547088623
DAX,2008-09-30,-230.6153846153846,-0.035672925,0.03977584026848312,1.477540855802394,8.582842,0.039399445,0.046855927,0.119959354,3.9266645908355713,3.9266645908355713
DAX,2009-03-31,-258.1153846153846,-0.02516038,0.07175816787314775,5.315787793672024,4.474255,0.02484256,-0.0051789284,0.0034030378,0.07555639743804932,0.07555639743804932
DAX,2009-06-30,-95.9102564102564,-0.029628646,0.0060440550894986355,2.9894868638780574,4.798273,-0.02379191,-0.0061278343,0.06361679,0.7388882040977478,0.7388882040977478
DAX,2010-08-31,146.39743589743588,-0.017807601,1.6610544345678422,1.0020559305017374,8.480847,0.004631996,0.44164896,0.0009885253,-1.0133323669433594,-1.0133323669433594
DAX,2010-11-30,137.07692307692307,-0.023727754,1.3980438283088812,-0.006427158613175724,8.515304,0.0027527213,0.33248663,0.0103857145,-0.5344439744949341,-0.5344439744949341
DAX,2011-05-31,18.230769230769226,-0.027046079,-0.5985414876300047,-0.03547014177757854,9.663974,-0.020419717,-0.8617654,0.01900702,-0.5888875722885132,-0.5888875722885132
DAX,2012-01-31,-363.23076923076934,-0.014373671,0.6344325711533373,0.49282695100296253,9.231287,-0.008182526,-0.0016798973,-0.003449494,0.7244437336921692,0.7244437336921692
DAX,2012-07-31,57.115384615384436,-0.009352358,1.4846373994685842,1.2491003994559062,10.031545,-0.05908978,0.0011117458,0.0015520034,-0.10555577278137207,-0.10555577278137207
DAX,2013-04-30,-95.79487179487195,-0.009103441,-0.20580764355987863,0.13102743088253585,10.343136,-0.032725096,0.009106159,0.0074107107,-0.07333363592624664,-0.07333363592624664
DAX,2013-12-31,-9.461538461538632,-0.016867118,-1.4236586711246626,0.5329343459242998,11.249319,-0.011957407,-0.009823322,0.056506425,0.21000003814697266,0.21000003814697266
DAX,2014-09-30,-4.423076923077095,-0.006890789,0.6565193059441721,0.18907631782118448,11.739963,0.010788083,0.0012054443,0.03212567,-0.49777752161026,-0.49777752161026
DAX,2015-03-31,69.75641025641006,0.00035802845,2.3523506487624877,0.7322574491235772,12.001049,0.003236413,0.027021408,-0.04129972,-0.07444477081298828,-0.07444477081298828
DAX,2015-06-30,211.2179487179485,-0.005222148,1.4420149302798868,1.6621256268905042,11.504697,0.04699403,0.089912415,0.042428095,-0.042222023010253906,-0.042222023010253906
DAX,2016-05-31,-214.9743589743592,0.0011389618,-0.9365156631963021,1.5246905924931704,10.330455,-0.019063592,-0.17250109,-0.03517128,0.024445414543151855,0.024445414543151855
DAX,2017-01-31,274.74358974358944,-0.0020409336,-0.4579341145033045,0.488499259191348,10.871525,0.0018987656,0.0022201538,-0.0068814047,0.12777847051620483,0.12777847051620483
DAX,2017-02-28,251.62820512820483,0.00020251889,0.16102755133728844,0.6028690086689498,10.849103,0.009448111,0.32099056,-0.008570773,-0.276666522026062,-0.276666522026062
DAX,2017-10-31,-48.73076923076959,-0.0014434173,-1.1309810805094662,0.16691984075292252,11.427889,-0.01574862,-0.041706085,-0.068339296,0.30666670203208923,0.30666670203208923
DAX,2018-07-31,-37.897435897436274,-0.002053083,-0.6387511123549026,0.02664088719323406,13.676678,-0.009492874,-0.0021338463,0.028835606,0.15555530786514282,0.15555530786514282
DAX,2019-04-30,-213.0897435897439,0.002384938,0.4333523744549003,1.1574104398522949,13.766277,-0.006724477,-0.0006599426,0.0015800297,-0.10333357751369476,-0.10333357751369476
HSI,2002-04-30,78.80769230769248,-0.05851493,-0.16460592756050715,-2.0868592324787945,8.867244,-0.012961268,0.01926136,0.05410327,-0.4399995803833008,-0.4399995803833008
HSI,2002-12-31,4.666666666666875,-0.043098524,1.5136842371800294,1.1667167950238968,8.953949,0.024039865,-0.0018332005,-0.04584384,-0.8533338308334351,-0.8533338308334351
HSI,2003-09-30,-58.576923076922874,-0.042283196,2.0391262235733487,1.4577306868332995,7.7559915,-0.023420334,0.0009279251,-0.05037281,-1.8366661071777344,-1.8366661071777344
HSI,2004-08-31,139.67948717948738,-0.019499036,1.0732347917694796,-0.11809654544478718,8.760486,-0.013782978,-0.8994727,-0.032531798,0.5033334493637085,0.5033334493637085
HSI,2004-11-30,-13.589743589743398,-0.015662631,1.3395923133745644,-0.22363584793108465,8.29969,-0.0059119463,0.0009148121,-0.016984478,-1.8566668033599854,-1.8566668033599854
HSI,2005-05-31,7.5000000000001705,-0.0140466,0.602860770234905,1.2507000846689162,7.636287,-0.0133214,0.039656878,0.020994812,-0.15999984741210938,-0.15999984741210938
HSI,2006-01-31,-271.0128205128203,-0.020570707,-0.3956779989981563,0.031643007674535394,8.448356,-0.019492865,-0.0024261475,-0.018523544,-0.4899994432926178,-0.4899994432926178
HSI,2006-02-28,-264.9487179487178,-0.021342691,-0.6349172672067703,0.3398837170218952,8.233826,-0.016240954,-0.01686883,-0.016938627,-0.9799995422363281,-0.9799995422363281
HSI,2006-10-31,20.60256410256429,-0.020252543,1.896307422148444,0.46509496700299846,6.9576287,-0.009203672,0.003143549,0.06744823,0.6199995875358582,0.6199995875358582
HSI,2007-07-31,46.65384615384634,-0.028757093,3.4410247839901977,0.5969948911174271,8.794954,0.0103513,-0.0010447502,0.00056132674,-0.27333325147628784,-0.27333325147628784
HSI,2008-09-30,-230.43589743589726,-0.00941094,0.8061015124215389,-1.6935927005953053,7.010934,0.049355447,-0.00063323975,0.009973645,0.690000057220459,0.690000057220459
HSI,2009-03-31,-190.65384615384605,0.006431915,-1.2565382830866059,5.222817543878153,6.0284996,0.015381217,0.0016138554,0.020818964,-2.5200016498565674,-2.5200016498565674
HSI,2009-06-30,140.12820512820522,-0.009379815,-0.6933508851579604,1.6945913437847608,6.2265425,-0.05454588,-0.06590223,0.04795909,1.3433336019515991,1.3433336019515991
HSI,2010-08-31,-8.012820512820278,-0.0038167108,0.5259172730032399,-0.7610883880314597,8.827473,0.008191586,1.0424767,-0.010991931,-2.793333053588867,-2.793333053588867
HSI,2010-11-30,32.55128205128228,-0.01200363,0.3439177722916187,0.41022678119650097,8.761968,-0.0039258003,-0.21510601,-0.04372488,-0.7800000309944153,-0.7800000309944153
HSI,2011-05-31,-101.58974358974336,-0.009899429,2.1787997569740525,0.39414400791435583,8.980085,-0.043085814,0.2531128,-0.025331452,-0.9266672134399414,-0.9266672134399414
HSI,2012-01-31,-159.35897435897417,0.0024324888,0.29985973920850223,0.07936875758136794,7.9399123,-0.00754261,-0.0074539185,-0.009662405,-1.6733328104019165,-1.6733328104019165
HSI,2012-07-31,45.987179487179674,0.010489396,-0.9751332006098556,0.24978178876312376,9.710525,-0.048614264,0.00063705444,-0.0127827525,-0.35666623711586,-0.35666623711586
HSI,2013-04-30,98.46153846153867,0.0069308504,-0.19558226044273783,1.1893294435097157,11.078763,-0.04187882,-0.001103878,0.08460465,-0.6033338308334351,-0.6033338308334351
HSI,2013-12-31,-19.692307692307494,-0.0075527467,-0.4471813626064838,1.5763513584825748,11.630466,-0.004350424,-0.0005092621,0.052761093,-0.599999725818634,-0.599999725818634
HSI,2014-09-30,-28.461538461538257,-0.0013123844,-1.229067968574926,1.0519187546122621,12.982946,0.040361643,0.0018439293,-0.059632212,0.9266668558120728,0.9266668558120728
HSI,2015-03-31,-252.65384615384593,0.0024922546,-2.532806471741481,0.05835188771553596,11.01201,-0.020207047,0.0017228127,0.04379405,-0.21333345770835876,-0.21333345770835876
HSI,2015-06-30,-25.307692307692065,0.00086609647,-2.491920142287816,0.24625388296728815,7.429419,0.039761007,-0.110116005,0.0077429563,-0.43333375453948975,-0.43333375453948975
HSI,2016-05-31,-1.564102564102323,0.008350462,-0.9000535372359403,-0.11419738366527665,9.2384615,-0.04585743,0.048233032,0.04060477,0.10999996960163116,0.10999996960163116
HSI,2017-01-31,228.0512820512823,-0.00045836717,-0.32722665848505483,2.254653725572868,10.722961,-0.019577026,-0.00016355515,0.014838502,-3.176666498184204,-3.176666498184204
HSI,2017-02-28,190.08974358974385,0.00048125722,-0.38293085225037127,2.2573832974054944,10.847557,0.006735325,0.26146317,-0.03743097,0.41333356499671936,0.41333356499671936
HSI,2017-10-31,139.4871794871797,-0.0016666669,0.5377749054976921,0.49647286449263994,10.988116,-0.0015255213,-0.0007982254,-0.0020334423,-0.5666662454605103,-0.5666662454605103
HSI,2018-07-31,-54.38461538461515,-0.0052695014,-0.16945693495626574,-0.38414788082879703,11.072753,0.0070906878,-0.00081443787,-0.037641793,0.29999956488609314,0.29999956488609314
HSI,2019-04-30,-229.33333333333306,0.00017056242,-1.4083996075581589,-0.0017309608915661067,11.579983,0.009327769,0.0006117821,0.030731902,-0.17666690051555634,-0.17666690051555634
IBEX,2002-04-30,-136.03846153846146,-0.052486446,-0.2274095634484784,0.30257088422520084,7.5217876,0.024221957,0.0,0.032194823,0.0,0.0
IBEX,2002-12-31,49.92307692307696,-0.042305283,-1.9256106913505093,0.20309704247914143,6.694171,0.037558734,0.0035110712,-0.035130333,0.0,0.0
IBEX,2003-09-30,-0.9358974358974166,-0.039642345,-1.6438663759847774,0.7091230467845429,8.455681,0.036116242,-0.00734663,0.044122238,0.0,0.0
IBEX,2004-08-31,220.52564102564102,-0.03588275,-0.9813814143085502,0.0011285704197900154,10.021837,-0.0111631155,-0.16289139,0.044344883,0.0,0.0
IBEX,2004-11-30,24.61538461538464,-0.03305123,-0.7997360554193931,0.29922209813043177,10.413882,-0.011085033,0.5703225,0.04875362,0.0,0.0
IBEX,2005-05-31,-57.20512820512818,-0.028090606,0.39058944974445253,0.559035705642281,9.93965,-0.0063985586,1.2641289,-0.030916298,0.0,0.0
IBEX,2006-01-31,26.56410256410258,-0.029914647,1.5213973262196043,0.9311792885775013,10.448,-0.041074276,0.0001540184,-0.06799068,0.0,0.0
IBEX,2006-02-28,17.11538461538463,-0.030369239,1.9285338269476542,0.8176129635956356,10.56229,-0.010997415,-0.95009184,-0.03582976,0.0,0.0
IBEX,2006-10-31,-67.44871794871793,-0.033190742,-0.646109479135765,1.3006247753204803,10.522986,-0.012729764,4.529953e-05,-0.042294465,0.0,0.0
IBEX,2007-07-31,-7.179487179487164,-0.04016534,-0.5975728905526524,1.006833963413938,12.2705,0.008680463,-0.00017356873,-0.028449059,0.0,0.0
IBEX,2008-09-30,-103.24358974358972,-0.040845137,0.03977584026848312,2.609931469452894,10.924312,0.020830512,0.0022776127,0.04615903,0.0,0.0
IBEX,2009-03-31,-166.94871794871793,-0.033504933,0.07175816787314775,2.504574970441045,6.066036,0.02269727,-0.002153635,0.090185136,0.0,0.0
