,BO,C,CL,CT,GC,HG,KC,NG,S,SB,SI,SM,W,XBW
1998-01-07,0.008968592,0.0047664642,-0.0053222775,-0.011096418,0.008501649,-0.0065189004,0.0043370724,-0.016956866,0.010824919,-0.011705697,-0.0077493787,0.004058838,0.013867497,-0.0078318715
1998-01-08,0.0,-0.018975317,0.008917928,-0.012254596,-0.010186255,-0.004593134,0.035471916,-0.046153843,-0.020679474,0.0033841133,-0.040711284,-0.025770545,-0.025835872,0.013092041
1998-01-09,0.00444448,0.0048356056,-0.020035386,-0.012854993,-0.009581208,-0.007251084,-0.03455466,0.0,0.004147768,-0.005902171,-0.02338469,0.004149437,0.001560092,0.0036108494
1998-01-12,-0.0076428056,-0.005774796,-0.009621143,-0.0069654584,-0.00071662664,-0.0066400766,-0.0145017505,-0.021505356,-0.0007510185,-0.027989805,-0.028910995,0.0051653385,0.002336502,-0.014769971
1998-01-13,0.007296324,0.04646659,-0.0024285913,-0.0018298626,0.017568946,0.02807486,0.029743314,0.0059939623,0.01127398,0.00436306,0.038356185,0.011305213,0.038073063,-0.012300611
1998-01-14,-0.0020121336,0.012951016,0.0012173653,0.0064160824,-0.004933059,0.005201578,0.0021283627,0.0009931326,-0.010776639,0.002606392,0.0005277395,-0.016260147,-0.013473034,-0.006616056
1998-01-15,0.0012097359,0.012785435,-0.0066869855,0.0013661385,0.014164329,0.0090556145,0.020631075,0.038690567,0.00225389,-0.03206241,0.021976113,0.00929749,0.012898326,-0.012928486
1998-01-16,0.00080549717,-0.00090169907,0.010403872,0.0031832457,0.016410708,-0.009615362,-0.00683707,0.039159536,-0.0044977665,0.0026857853,-0.005160868,-0.0061412454,0.0014981031,0.01190722
1998-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-01-20,0.032193184,0.0045126677,-0.007789135,0.0030219555,0.00068700314,-0.0032362342,0.06584859,-0.028033137,0.015813231,-0.007142842,-0.019021273,0.011328459,-0.00673151,-0.002745688
1998-01-21,-0.00038987398,-0.008086264,-0.012077212,-0.003766179,0.00686574,0.00454545,-0.0030890107,-0.01465714,-0.007783532,0.014388442,0.022915602,-0.014256537,-0.0060241222,-0.016519189
1998-01-22,-0.0019500256,0.0,-0.01955986,-0.009677887,-0.00681895,0.015514016,-0.0036619306,0.036468267,0.01008594,-0.0008864403,-0.014647603,0.012913227,0.0030303001,-0.011797667
1998-01-23,0.006643176,-0.0018116236,-0.018703341,-0.010994077,0.030895948,0.011457562,0.011026263,-0.019907415,-0.00850594,-0.0035493374,0.030605197,-0.013768554,0.009818673,0.0020235777
1998-01-26,0.004270196,0.012704134,0.06861496,0.0032423735,-0.01065594,0.0037759542,-0.03048098,-0.024470627,0.006713867,-0.004452288,0.0076361895,0.006721854,0.022438288,0.046243906
1998-01-27,-0.0030924082,-0.008960545,0.0095124245,0.002616167,0.012386918,0.0181818,-0.014710128,-0.0053063035,0.007039666,-0.013416886,0.02778709,0.017976403,-0.0014630556,0.009024501
1998-01-28,-0.011244714,0.0036166906,0.019434571,0.014274716,0.018518567,-0.007389128,0.028981209,-0.009214401,0.0022075176,0.018132329,-0.008192718,0.0045409203,0.0,0.018078089
1998-01-29,-0.012156844,-0.007207215,0.029462695,-0.002875328,-0.0100649595,0.0012407303,0.00768137,0.028389692,-0.002569735,0.0,-0.0037997365,0.0,-0.007326007,0.0373832
1998-01-30,-0.0059547424,-0.00907439,-0.034231246,0.0065259933,-0.0009838939,-0.01734811,-0.013551712,0.07425034,-0.0095694065,0.0,0.01575458,-0.016072392,-0.004428029,-0.03963965
1998-02-02,0.008386493,0.009157538,-0.009296894,0.013268948,0.0013132095,-0.00567472,0.020034313,0.031900764,0.006317377,0.0,0.02008164,0.0,0.018532276,-0.012382746
1998-02-03,0.014653444,-0.0018149018,-0.032258034,-0.0026785731,-0.02557373,-0.026632845,-0.008136928,-0.009446144,0.0110782385,-0.0026714206,0.05873871,0.004594207,0.0021834373,-0.03210485
1998-02-04,0.0011708736,-0.00818181,-0.007878721,-0.007012725,0.013458967,0.007817626,0.018953323,-0.003467679,-0.004382789,-0.007142842,0.06122458,-0.007621944,-0.0072621703,-0.021393538
1998-02-05,0.011695981,-0.0036663413,0.012828231,0.00030052662,-0.001660049,-0.0058176517,0.010272026,0.036537528,0.008437276,-0.020683408,0.037037015,0.0020481348,-0.008778334,0.010028124
1998-02-06,0.0030828714,-0.0064397454,0.007237673,-0.0030043125,-0.002327919,-0.004551351,-0.024182439,-0.010071337,-0.0018188357,-0.016528964,-0.030219793,0.0020439625,-0.014022112,0.015885592
1998-02-09,0.016519308,0.007407427,-0.0041916966,0.016422987,0.0053333044,-0.015676081,-0.023655295,-0.058499396,0.005466461,0.0065358877,-0.016288936,0.005609393,0.0097305775,-0.006059468
1998-02-10,0.0064247847,0.0064338446,-0.01202637,0.0010375977,0.0023208857,0.021234274,-0.03086245,0.021161556,0.0047118664,0.009276509,0.022318125,0.0010142326,0.0022238493,0.0055063963
1998-02-11,-0.013518512,-0.020091295,-0.01704204,-0.0062194467,-0.0016539693,0.0025991201,-0.007142842,-0.013227522,-0.018037498,0.008272052,-0.01436615,-0.023809493,-0.016272187,-0.018775702
1998-02-12,0.009516597,0.008387685,-0.011764705,-0.0044702888,-0.004638791,-0.0025923848,0.008393288,0.02234149,0.0029389858,0.0036462545,0.00028574467,-0.0067462325,0.0030075312,-0.013753235
1998-02-13,0.00075411797,-0.0009242296,0.0037593842,-0.00853163,0.0039947033,-0.0129954815,-0.004756272,-0.034965098,-0.005128205,-0.0009083152,0.013571382,-0.008881927,-0.011994004,0.0016168356
1998-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-02-17,-0.012434125,-0.008325636,-0.022769213,-0.0045289397,-0.0069628954,-0.00789994,-0.004281342,-0.01902175,-0.013991177,-0.022727251,-0.045806885,-0.01686871,-0.022003055,-0.0018159747
1998-02-18,0.025181293,-0.0009328127,0.035894275,-0.0077343583,-0.0013355613,-0.011944294,0.036240697,0.033241034,0.0033607483,-0.015813947,-0.03028065,-0.011260092,-0.00077581406,0.029714942
1998-02-19,-0.0003721714,0.00280118,-0.007902801,-0.019257247,0.0043463707,0.009402394,0.021932364,-0.009383321,-0.0007443428,0.00094521046,0.03884232,-0.005965233,0.0015528202,0.0049077272
1998-02-20,0.0055844784,-0.0074487925,-0.0049019456,0.00336802,-0.005659044,-0.013306737,0.0034803152,-0.008570135,-0.006703913,-0.020774364,-0.043548465,-0.007637799,0.0023255348,-0.015237331
1998-02-23,-0.0037023425,-0.0028142333,-0.053571403,0.008544326,-0.013391376,-0.018880665,0.02052021,-0.005803585,-0.0063741803,-0.053037643,-0.0076651573,-0.012094557,0.008507371,-0.041658342
1998-02-24,-0.017948687,-0.010045648,-0.003903687,-0.008623302,-0.006786585,-0.0027136803,-0.03596717,0.015716195,-0.01578945,0.0010415316,-0.016380847,-0.011154473,-0.017870426,-0.00912267
1998-02-25,0.0022380352,0.0055350065,0.009144306,0.009919167,0.0013666153,0.0333333,0.0029376745,0.024756908,0.0042016506,0.013527632,-0.048389554,0.0016920567,-0.0007581711,0.0052889585
1998-02-26,0.0022329092,-0.005504608,-0.0064724684,-0.00090658665,0.007847071,0.016458154,-0.026362062,-0.014667869,-0.005325198,-0.01232034,0.024104357,-0.010135174,0.008345962,-0.005261123
1998-02-27,0.009283304,-0.0027675033,0.0058631897,0.0074107647,0.015910625,-0.0019429326,-0.024368227,0.016199708,0.006883383,0.023908615,0.0446558,0.014220715,0.018058658,0.004309535
1998-03-02,-0.012877107,0.016651273,-0.0064766407,0.019516587,0.0013328791,0.03634,-0.023743391,-0.012494624,-0.001899004,0.013197899,0.013580203,-0.0022434592,0.007390976,-0.008581996
1998-03-03,-0.007081628,-0.003639698,-0.0045632124,-0.0035341978,-0.006655574,-0.017532885,-0.036639333,-0.022251368,-0.0022830963,-0.013025939,-0.02816689,0.0,-0.0029346943,-0.0053118467
1998-03-04,-0.010135055,0.005479455,0.0032743216,-0.00044333935,-0.005695164,0.0038241148,-0.0022951365,-0.0058009624,-0.002669692,-0.004060924,-0.0054832697,0.0061832666,-0.008830011,-0.0049446225
1998-03-05,0.013651848,0.0,0.00065279007,0.004583001,-0.00909698,0.021587253,-0.02563256,-0.039048433,0.0015296936,-0.008155048,0.0023629665,-0.016201079,-0.008908689,-0.012124836
1998-03-06,0.0,0.0054495335,-0.027397275,0.0064753294,0.0037401915,-0.000621438,-0.0111297965,-0.005604923,0.013363838,0.0,-0.04604745,0.017035723,0.0022472143,-0.028169036
1998-03-09,-0.0011222959,0.0072267056,-0.038900077,-0.0032168627,-0.000677526,-0.004353225,0.021486998,0.0187881,0.003014326,-0.023638189,0.0037890673,0.008375168,0.008968592,-0.041821957
1998-03-10,0.0134830475,0.00807178,-0.004884839,0.0005867481,0.005084753,0.008119822,-0.005342245,-0.014753282,0.0048835278,-0.0115789175,0.034793973,-0.004429698,0.01111114,-0.0006482005
1998-03-11,0.0066518784,0.003558755,-0.0056101084,0.005717635,-0.0047217607,-0.0018586516,0.020141006,0.016378045,0.004859805,-0.0053248405,-0.028548717,0.0,0.019780278,0.012972951
1998-03-12,0.0047724247,-0.0008864999,0.0014103651,0.019679308,0.0,0.03910601,-0.029285908,-0.017495334,-0.007440448,-0.009635985,0.009795904,-0.013348222,-0.00287354,0.003201723
1998-03-13,-0.0036536455,-0.024844706,-0.009859085,0.013867021,0.0027109385,-0.010752618,-0.0067796707,0.0014058352,-0.017241359,0.016216159,-0.008083999,-0.02705741,-0.014409244,0.0053191185
1998-03-16,-0.0062339306,-0.0109190345,-0.055476606,-0.0053581,-0.0027035475,0.003623128,0.02423215,0.008422971,-0.0015255809,0.004255295,-0.006520033,-0.0023175478,-0.011695921,-0.042539656
1998-03-17,0.011808157,0.0018398762,-0.005271077,0.0021264553,-0.009488344,-0.0072202086,-0.0063312054,0.0,0.0034377575,0.020127177,-0.042657852,0.0,0.006656766,-0.0077365637
1998-03-18,0.008023262,0.0,0.08554125,-0.0073561072,-0.0023947358,-0.02000004,-0.021797478,0.038979173,-0.0007613301,0.015576243,0.015938282,-0.008710802,-0.015429854,0.08376038
1998-03-19,-0.0014471412,-0.0110192895,-0.0020920038,-0.011970878,0.0017147064,-0.008657992,-0.024682939,0.02724421,-0.006476164,0.007157564,-0.0064103007,-0.011130631,-0.01119405,-0.0020555258
1998-03-20,0.0018116236,-0.019498587,0.00068485737,0.00057697296,0.00034236908,-0.0012476444,0.0312829,0.018695593,-0.009969354,0.0030456781,0.041595936,-0.018364966,-0.010566056,0.017095804
1998-03-23,-0.0065099597,0.010416627,0.13004792,0.0044687986,0.02498281,0.019987464,0.0095433,0.0034145117,0.009295106,-0.0050607324,0.039934754,0.018708587,0.01372993,0.09275007
1998-03-24,-0.00036406517,-0.0046860576,-0.035735905,-0.0045924187,0.0013355017,-0.018983483,-0.011478841,-0.0083786845,0.0,0.010172963,-0.0070533156,0.0029621124,-0.0030097961,-0.04633063
1998-03-25,0.00728333,-0.0018832684,0.0351758,-0.0043253303,-0.0016672015,-0.01435709,-0.019467175,0.015631557,-0.0007674694,-0.010070503,-0.02288872,-0.01122272,-0.008301914,0.021764517
1998-03-26,0.009038329,-0.013207555,0.02123785,0.006516099,0.00801599,0.0063331127,0.018808722,-0.009983361,0.0026881695,-0.003051877,0.02794826,0.0041816235,-0.025114179,0.023583055
1998-03-27,-0.022214234,0.0028680563,-0.004159212,0.0047473907,0.0043075085,0.0012587309,0.0013674498,-0.011764765,-0.00995785,-0.0030611753,-0.006757796,-0.002974391,0.0062451363,-0.004459262
1998-03-30,-0.0021986365,0.020972371,-0.03281629,0.00558424,-0.0036065578,0.0006284714,-0.003072679,0.024234653,0.0054159164,0.009211779,-0.003955722,0.003579855,0.008533716,-0.025565565
1998-03-31,0.0036724806,-0.032679737,-0.037014127,-0.0427168,-0.0019743443,0.003140688,0.0017123222,0.046907544,-0.0073105097,0.033468604,0.027323246,-0.020214021,-0.014615357,-0.024537563
1998-04-01,-0.0051225424,-0.017374516,-0.004484296,0.0034210682,-0.0046158433,-0.039448977,-0.017094016,-0.008326769,-0.0027132034,-0.023552477,-0.021184504,-0.005461216,-0.017954707,-0.009674907
1998-04-02,-0.016182423,0.0058939457,0.012869954,-0.01096946,0.0076184273,0.00651896,0.0038261414,0.02439034,0.0038864613,-0.0010050535,0.032069564,0.014643073,0.0063593388,-0.00019544363
1998-04-03,-0.010093451,-0.01171875,0.015883088,-0.017386138,0.020052552,-0.011010349,-0.025987506,-0.002341926,-0.013162971,-0.0030180812,0.006428838,-0.015033066,-0.016587675,0.011530161
1998-04-06,0.008685827,-0.019762874,-0.033771098,-0.044539332,0.0035449266,0.004584074,0.007826328,-0.008215904,-0.006669283,-0.0040363073,-0.031178713,-0.016483486,-0.017670691,-0.038833022
1998-04-07,0.008985519,-0.004032254,-0.014886677,-0.0067049265,0.0019267797,0.013037801,0.0024709702,0.05246544,-0.0071089864,-0.009118557,0.0010988712,-0.0105525255,-0.010629594,-0.0034170747
1998-04-08,0.008163214,0.0030363798,0.021682024,-0.0019286871,-0.0028845668,0.0070785284,0.017957807,0.007871032,0.0051710606,-0.027607322,0.0025091171,0.004391551,-0.0008264184,0.017345667
1998-04-09,0.02613175,0.0070636272,0.0006431341,0.0048309565,-0.0028929114,0.035782814,0.012106538,-0.011900246,0.0019786358,0.002102971,0.0010949373,-0.019987583,-0.012406945,-0.0031720996
1998-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00078988075,0.0,0.0,-0.00063729286,0.0016750097,0.0
1998-04-13,-0.0125537515,-0.017034054,-0.015424192,-0.0019231439,0.008703947,0.013571858,0.04853034,-0.06699282,-0.008300424,-0.024134278,-0.0073437095,-0.0025510788,0.0050166845,-0.0091487765
1998-04-14,0.01126039,0.005096793,-0.013054848,0.0020873547,-0.009268105,-0.0042604804,0.0032594204,0.008874536,0.004782796,0.013978481,-0.013851762,0.0012788773,0.00083196163,0.004616618
1998-04-15,-0.00287354,0.018255591,0.022486806,0.0076910257,-0.0032258034,0.047065973,-0.012020707,0.007996798,0.01467669,-0.008483529,0.005586624,0.03192842,0.014962554,0.027972102
1998-04-16,0.0010807514,-0.0019920468,0.028460503,0.008904457,0.0025889874,-0.026853502,-0.0065767765,-0.016659975,0.0027365685,-0.025668502,-0.0015873313,0.006188154,-0.0016379952,0.025267243
1998-04-17,0.007196784,0.0,-0.027672946,-0.021749437,-0.0012911558,0.00599885,-0.0029790998,-0.001613617,0.0015594959,-0.009879172,-0.00842607,0.004920006,-0.003281355,-0.0051184893
1998-04-20,0.023222566,-0.006986022,0.0,0.0069276094,0.000646472,-0.0077519417,-0.00034356117,-0.0024241805,0.0011677742,0.0033259392,-0.0035272837,-0.023255765,-0.016460896,-0.0011433363
1998-04-21,0.007681608,0.009045243,0.0043997765,-0.00062423944,0.009689927,0.011418343,-0.014089346,0.037262082,0.012052894,0.011049628,0.012550235,0.0068922043,0.005857706,0.004959941
1998-04-22,-0.007969558,-0.018924296,-0.027534366,-0.008588374,0.0073575974,0.008318424,-0.0017427802,-0.06364703,-0.015366912,0.004371524,-0.004767239,-0.017423809,-0.016638935,-0.039293826
1998-04-23,-0.0034927726,0.009137034,-0.022522569,0.013387799,0.0028580427,-0.0029463768,-0.07018161,-0.029190958,0.004291892,-0.0043525696,0.003512621,0.014566183,-0.009306252,-0.0063228607
1998-04-24,0.002804041,0.01006031,-0.006583214,0.0018651485,-0.005066395,-0.012411296,-0.012767553,0.006013751,0.006216049,0.0,-0.009546518,0.005617976,0.0076857805,-0.0037781596
1998-04-27,0.009671807,-0.015458941,0.015241861,0.006050229,-0.009548068,0.015384674,0.00038039684,-0.037083805,0.0015455484,-0.014541268,-0.011637151,-0.007339418,0.002454996,0.01267302
1998-04-28,-0.02223742,0.0009813309,0.027415156,0.008326888,-0.0057840943,0.0017482042,0.0072243214,0.011378527,-0.0077160597,-0.018161297,-0.0059676766,-0.004312992,0.011428595,0.025221467
1998-04-29,0.0045485497,-0.0068627596,-0.026683629,0.0038231611,0.0071105957,-0.01687026,-0.005284965,-0.005625248,0.0,-0.039306283,0.012493849,-0.009282172,-0.01614207,-0.018967092
1998-04-30,-0.0062695146,-0.0039486885,0.004569292,-0.00914073,-0.0118742585,-0.009467483,-0.0022770762,-0.033507466,-0.0069984198,0.018050551,-0.0016025305,-0.0068707466,-0.011484802,0.0042113066
1998-05-01,0.009463668,-0.004955411,0.048083067,0.0018450022,-0.013965547,0.02031064,-0.03423357,-0.008554757,0.0050899982,0.0011820793,-0.01235956,-0.0031446815,-0.00082987547,0.034883738
1998-05-04,0.0031249523,0.007968068,-0.011159301,-0.012124002,0.005928755,-0.0023419857,0.0070893764,0.024977326,0.0011687279,0.0023611784,0.015277147,-0.0037855506,0.008305669,-0.004604876
1998-05-05,0.0027691126,0.013834,-0.030094028,0.005437255,-0.002619505,-0.008215904,0.03676188,-0.018608809,0.008949399,0.0047113895,-0.022250772,0.015199542,0.018121958,-0.013138413
1998-05-06,0.0031067133,0.017543912,-0.0064641237,0.014524102,-0.009848952,-0.029585779,-0.041116595,-0.036117375,0.011955261,0.05041039,-0.03110665,0.020586371,0.022653699,-0.015000999
1998-05-07,0.014108777,-0.00287354,-0.008458018,-0.008681178,-0.0066313148,-0.02987802,0.001180172,0.011241198,0.004573226,0.010044694,0.009631634,-0.004889965,0.0,-0.0064724684
1998-05-08,0.0030539036,-0.017291069,-0.0072178245,0.008757234,0.003671527,0.001257062,0.0015716553,0.0037055016,-0.01024282,0.009944797,-0.0021757483,-0.0214988,-0.011867106,-0.0032572746
1998-05-11,-0.0006765127,-0.031280577,0.0026437044,-0.0039598346,0.0016627312,-0.020715654,0.0047078133,0.022150397,-0.0118819475,0.010940909,-0.038577676,-0.019460201,-0.024019241,0.005382538
1998-05-12,-0.006431997,-0.011099875,0.004614353,0.014220238,-0.0076361895,0.01666665,-0.01757127,0.018510222,-0.00077581406,0.011904836,-0.029134631,-0.0051216483,-0.0008203387,0.0082217455
1998-05-13,-0.0061329007,0.015306115,-0.019028842,0.0012061596,0.0010037422,-0.008827269,-0.005166948,-0.023049653,0.0062111616,-0.0181818,-0.005750239,0.013513565,0.007389188,-0.017068028
1998-05-14,-0.024340093,-0.003015101,0.008695602,-0.009637237,0.0016710758,0.0057252645,0.02756691,-0.0018148422,-0.0038580298,0.0065358877,0.0048798323,0.0050793886,-0.0065199733,-0.00077176094
1998-05-15,-0.007378757,-0.0070564747,-0.04045093,0.007754326,0.0073406696,-0.008855224,-0.023716986,-0.01000005,-0.0065840483,-0.016233742,0.0021582842,-0.00063174963,-0.007383108,-0.020081103
1998-05-18,0.0014159679,0.0030456781,-0.027643442,0.005582452,-0.00563097,-0.058710873,0.016726375,-0.020201981,0.004288554,-0.015401602,-0.051148593,0.0063210726,0.0,-0.013793111
1998-05-19,-0.025097251,-0.008097172,-0.0066180825,-0.0049512386,-0.002998054,0.025084734,0.061496258,0.0070289373,-0.018633544,-0.011173129,-0.021751523,-0.018216014,-0.012396693,-0.00039958954
1998-05-20,0.006889105,0.0071429014,-0.05529648,-0.0069360733,0.0020047426,0.004629612,0.0036900043,0.009306669,0.003955722,0.012429357,0.012181044,0.0,0.013389111,-0.031980753
1998-05-21,-0.019085348,-0.0010131598,0.031734824,0.010932326,0.004001379,0.006583333,-0.013235331,-0.047026277,-0.006698191,0.0033482313,0.008595943,0.0019193888,-0.014037967,0.009291768
1998-05-22,0.0033040047,0.0030425787,0.010252833,0.021177411,-0.003653288,-0.0013080239,0.016393423,0.013062477,0.007933378,-0.011123419,-0.004734874,0.013409853,0.0,0.0036824942
1998-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-05-26,-0.022685707,-0.027300298,0.0027064085,0.0029417276,-0.014545441,-0.01899147,-0.03885621,-0.0028249025,-0.018496633,-0.037120342,-0.028544247,-0.022684276,-0.020938039,-0.007968187
1998-05-27,-0.013852477,-0.01455301,0.011471033,-0.004546225,-0.0063737035,0.018691659,-0.0072464943,-0.033994317,-0.010024071,-0.025700986,0.012340903,-0.0025790334,-0.016253233,0.017269135
1998-05-28,-0.0003796816,0.005274296,-0.009339511,0.021361351,-0.0020256639,0.0072083473,0.017287731,0.012218952,0.0024300814,-0.009592295,-0.02283281,0.014221072,-0.010434806,-0.011646271
1998-05-29,-0.0125332475,0.0010492802,0.023568988,0.018173814,-0.0016914606,0.008458018,0.00075531006,0.047802925,-0.0004040599,0.0024212599,0.006930709,0.0089229345,-0.0008787513,0.01897347
1998-06-01,-0.0153846145,0.0010482073,-0.01578945,0.042498946,-0.0152490735,-0.02000004,-0.06301886,0.00967741,0.0012125969,-0.024154544,-0.0058997273,0.0056853294,-0.00087952614,-0.009996116
1998-06-02,0.012890577,0.0073298216,-0.008021355,-0.0066584945,0.008947015,-0.01579982,0.005638361,-0.015974462,0.00363338,0.022277236,0.022354126,-0.00062805414,0.011443615,-0.0039595366
1998-06-03,0.010798216,-0.01039499,-0.0020215511,-0.0046511292,0.0071622133,0.02474916,0.0032038689,-0.023191094,-0.0040225387,-0.0012106895,0.001934886,-0.010056615,-0.020887733,-0.011130989
1998-06-04,-0.01106447,0.007352948,0.02093172,0.007559061,0.0010160208,-0.014360309,-0.0003992319,-0.04083568,-0.00040388107,-0.014545441,0.0081112385,-0.015873015,0.0035555363,0.0028140545
1998-06-05,-0.010802507,-0.011470258,-0.0033068657,-0.0005456209,-0.006765902,0.0046356916,0.0031949282,0.0034652948,-0.00404042,-0.007380128,0.010153294,-0.001935482,-0.0070859194,-0.0066145062
1998-06-08,-0.0011699796,-0.018987358,-0.034505606,0.028934121,0.01634872,0.008569598,-0.04578024,-0.025160313,-0.008113563,-0.026022255,0.027498722,-0.0032320619,-0.016949177,-0.026432633
1998-06-09,0.0062475204,-0.0021505356,-0.04810995,-0.032232404,-0.009718478,-0.001960814,0.014184475,-0.019230783,-0.003681004,-0.039440215,-0.018087864,-0.0032425523,0.00907445,-0.0250777
1998-06-10,0.01590991,-0.0010775924,-0.026714861,-0.008908987,-0.0013536215,0.022265911,0.0074043274,-0.0041279793,0.007389188,-0.025165558,-0.0003759861,-0.0065062046,0.0008993149,-0.018707514
1998-06-11,-0.0076394677,0.0010787249,-0.054154277,0.027520418,-0.021687567,-0.021780968,0.013066649,0.020725489,-0.0077424645,0.047554374,-0.030650556,-0.0006548166,-0.0017969608,-0.0028163195
1998-06-12,-0.004618883,0.01831901,-0.012548983,-0.004845202,-0.004849434,-0.012442648,-0.018540919,0.032994986,0.00821352,-0.03372246,-0.010087311,0.013761401,0.0054005384,0.005865693
1998-06-15,-0.026295424,-0.014814794,-0.08181095,0.009737611,-0.0024363995,-0.027851462,-0.014784396,0.031940937,-0.008146644,0.018792033,-0.0048990846,-0.0058176517,-0.017009854,-0.029373646
1998-06-16,0.0055599213,0.019334078,0.03633213,-0.006696999,0.011863232,0.003410697,-0.025010407,-0.0528571,0.013552308,0.0013175011,0.020677447,0.029258728,0.0091074705,0.0220294
1998-06-17,-0.0059241652,0.030558467,0.051753044,-0.011461794,0.016896486,0.018354893,0.009405732,0.09301162,0.013776302,0.05000007,0.035114765,0.024636745,0.024368286,0.01262784
1998-06-18,0.006356716,0.0040899515,-0.06587303,0.01623249,-0.0010172725,-0.0106809735,-0.0008471608,-0.013799429,0.008792996,0.001253128,-0.019571185,0.0073982477,0.0,-0.014405489
1998-06-19,0.006711364,0.032586575,0.0059473515,0.008590579,0.021045446,0.020917773,-0.01964128,0.06529844,0.03328049,-0.002503097,0.017490506,0.04528773,0.018502235,-0.001308918
1998-06-22,-0.002745092,-0.010848105,0.036446452,0.00078845024,-0.012300491,0.0006608963,-0.009146392,0.0341506,-0.00575155,-0.010037661,-0.005044937,-0.0052693486,-0.008650541,0.024464846
1998-06-23,0.0137633085,0.022931218,0.06373632,0.017725825,-0.0023561716,-0.007925987,-0.00395602,0.018804908,0.024296165,-0.006337106,0.0028169155,0.03178346,0.01657939,0.029211044
1998-06-24,0.004654765,0.012670517,0.005509615,0.009676218,-0.007422328,-0.006657779,-0.009708762,-0.029122174,0.009789109,0.0063774586,-0.014606774,0.030804276,0.010300398,-0.0064222217
1998-06-25,-0.008880317,-0.021174192,-0.03904116,0.016483545,0.0030591488,-0.0026808977,0.022281647,0.011406779,-0.017151356,0.041825175,0.0138731,-0.0320974,-0.017841995,-0.042326927
1998-06-26,0.006232977,-0.014749289,0.0071276426,-0.008799553,-0.000338912,-0.0073925257,-0.020924091,0.01211369,-0.011380851,0.04987836,-0.007872522,-0.029159486,-0.02422148,-0.0028304458
1998-06-29,-0.036070526,-0.046376824,-0.0042462945,0.010019064,-0.00033903122,-0.0074174404,-0.0053429008,-0.014032245,-0.04652965,0.024971485,0.002252221,-0.059066772,-0.039249122,0.006849289
1998-06-30,0.014729261,0.026342511,0.007818103,0.0031391382,0.010851145,0.002717495,-0.013428807,0.033486843,0.028060198,-0.049833894,0.036516786,0.04582548,0.021314383,0.0080782175
1998-07-01,0.0047078133,-0.025666356,0.013399124,0.0027538538,-0.0023482442,-0.0176152,0.012250543,-0.0076954365,-0.0043512583,-0.020979047,-0.010840118,-0.014405787,-0.011304319,0.015394449
1998-07-02,0.00819993,-0.013171256,0.009046674,-0.006740749,-0.008069932,0.0048276186,-0.019722164,-0.004489839,-0.003973007,0.021428585,-0.026118755,-0.007917166,-0.020228684,0.010384202
1998-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-07-06,-0.007745862,-0.01848048,-0.04000002,-0.007414818,-0.0023729205,-0.009608746,0.0128029585,-0.030340254,-0.0015955567,-0.0046619773,0.0015004873,-0.016574562,0.011669636,-0.011305332
1998-07-07,0.01522243,0.030334711,-0.021551728,0.016459823,0.005436659,0.0034650564,-0.0027088523,0.0,0.02556932,-0.016393483,0.0127340555,0.033083677,0.012422323,-0.024532259
1998-07-08,0.0034601688,0.011167526,0.01688695,0.0027403831,-0.005745113,-0.0027624965,0.019013166,0.00042283535,0.0081807375,-0.007142782,-0.0079512,0.009667754,-0.009640694,-0.0027706027
1998-07-09,-0.008046031,-0.018072307,0.0021660328,-0.0052173734,-0.005778432,-0.005540073,-0.01466018,-0.0071851015,-0.008500755,0.0059952736,-0.0018638968,-0.010173619,-0.009734511,0.007694006
1998-07-10,-0.010428667,-0.03271985,-0.00072050095,-0.023601413,-0.003076911,0.00696373,-0.011722326,-0.01702851,-0.011301637,0.029797435,-0.009337127,-0.019951582,-0.019660413,-0.0072110295
1998-07-13,-0.008977413,0.012684941,0.0028839111,-0.030566573,0.0027434826,0.027662516,-0.029197037,-0.025985241,0.005518317,0.013888836,0.0052781105,0.010487318,0.0,-0.001922667
1998-07-14,-0.012603402,-0.026096046,0.046010137,-0.0017151237,0.005471945,0.008748293,0.0075187683,0.007558942,-0.0098000765,-0.010273993,-0.0015001893,-0.011599541,-0.011850476,0.027397275
1998-07-15,-0.0179497,-0.01500535,0.02199316,-0.0011893511,0.0017006397,0.021347642,-0.0009328127,-0.015445769,-0.017418861,-0.0011534095,0.0033802986,-0.0018529296,-0.005535066,-0.022083342
1998-07-16,-0.0073111653,0.0043525696,-0.023537278,0.00092613697,-0.0016977787,0.0006531477,-0.0028010607,-0.044374704,0.01490736,0.0057736635,-0.00056141615,0.032178164,0.0009276867,-0.03046441
1998-07-17,0.010229111,0.027085543,-0.03719014,0.028816938,0.0037415028,0.005874753,0.0,0.015478373,0.019849181,0.027554512,0.0061798096,0.02637887,0.014828563,-0.015381157
