,CAC,AEX,SPX,DAX,HSI,IBEX,NKY,TSX,OMX,SG,SMI,MIB,AS51,FTSE
2007-12-17,5521.0,504.0,1446.5,7842.0,26497.0,15351.5,15275.0,782.9,1068.75,405.0,8531.0,38363.0,6290.0,6288.5
2007-12-18,5514.5,503.0,1455.75,7870.0,26729.0,15312.5,15180.0,783.2,1063.25,411.2,8468.0,38358.0,6208.0,6290.0
2007-12-19,5500.0,503.0,1454.0,7849.0,27054.0,15210.5,15085.0,783.2,1066.38,407.4,8394.0,38043.0,6213.0,6297.0
2007-12-20,5513.0,507.05,1464.0,7868.0,27032.0,15154.5,15030.0,786.4,1060.0,408.9,8400.0,37948.0,6240.0,6342.5
2007-12-21,5595.8,513.9,1474.95,7996.73,27848.0,15294.1,15295.0,800.1,1081.5,413.9,8485.0,38129.0,6324.0,6434.5
2007-12-24,5633.0,517.5,1506.5,7996.73,28255.0,15294.1,15295.0,807.1,1081.5,420.0,8485.0,38129.0,6341.0,6500.0
2007-12-25,5633.0,517.5,1506.5,7996.73,28255.0,15294.1,15650.0,807.1,1081.5,420.0,8485.0,38129.0,6341.0,6500.0
2007-12-26,5633.0,517.5,1509.75,7996.73,28255.0,15294.1,15685.0,807.1,1081.5,423.4,8485.0,38129.0,6341.0,6500.0
2007-12-27,5642.0,517.7,1489.75,8123.5,27795.0,15214.5,15605.0,804.3,1074.13,423.8,8501.0,38731.0,6379.0,6529.0
2007-12-28,5638.0,516.4,1485.5,8144.5,27490.0,15110.5,15240.0,814.7,1076.0,417.4,8470.0,38922.0,6373.0,6505.5
2007-12-31,5620.5,516.95,1477.25,8144.5,27910.0,15110.5,15240.0,813.5,1076.0,425.3,8470.0,38922.0,6348.0,6455.0
2008-01-01,5620.5,516.95,1477.25,8144.5,27910.0,15110.5,15240.0,813.5,1076.0,425.3,8470.0,38922.0,6348.0,6455.0
2008-01-02,5556.5,510.7,1458.5,8028.5,27668.0,14964.5,15240.0,817.0,1057.75,422.6,8470.0,38408.0,6332.0,6434.5
2008-01-03,5554.0,509.65,1458.75,7977.5,27026.0,14771.5,15240.0,823.9,1051.0,411.0,8322.0,38422.0,6330.0,6491.5
2008-01-04,5453.5,501.45,1423.0,7888.5,27663.0,14528.5,14675.0,813.3,1017.0,417.1,8122.0,37778.0,6343.0,6351.0
2008-01-07,5462.0,501.4,1421.5,7889.0,27280.0,14623.5,14485.0,800.9,1016.0,406.4,8091.0,37915.0,6207.0,6347.5
2008-01-08,5501.5,497.7,1397.0,7927.5,27168.0,14617.0,14540.0,794.6,1028.0,405.1,8315.0,37918.0,6163.0,6354.0
2008-01-09,5437.0,492.2,1411.5,7843.5,27560.0,14556.0,14595.0,800.3,1005.5,407.2,8338.0,37650.0,6077.0,6282.5
2008-01-10,5403.5,484.85,1421.0,7785.5,27266.0,14477.0,14365.0,804.2,992.75,403.7,8288.0,37606.0,6069.0,6235.0
2008-01-11,5375.0,482.15,1407.75,7789.5,26765.0,14425.0,14160.0,804.5,989.5,400.3,8150.0,37718.0,6004.0,6203.5
2008-01-14,5407.0,485.0,1420.25,7806.0,26416.0,14404.5,14160.0,809.3,1011.75,394.2,8180.0,37830.0,5966.0,6214.0
2008-01-15,5260.0,471.3,1388.0,7636.0,25730.0,13929.5,13980.0,783.5,975.75,383.8,7963.0,37051.0,5951.0,6022.0
2008-01-16,5225.0,462.65,1376.0,7549.0,24719.0,13813.5,13505.0,768.3,965.75,373.7,7840.0,36891.0,5817.0,5950.5
2008-01-17,5154.5,460.35,1339.75,7470.5,25090.0,13747.0,13735.0,752.2,971.0,385.6,7774.0,36563.0,5792.0,5888.5
2008-01-18,5173.1,456.06,1325.25,7379.0,24951.0,13967.5,13780.0,746.9,960.0,379.7,7690.0,36003.0,5762.0,5895.0
2008-01-21,4758.0,423.8,1325.25,6857.0,23588.0,12612.0,13315.0,713.4,921.0,353.0,7276.0,34231.0,5596.0,5607.5
2008-01-22,4866.0,434.2,1309.25,6833.0,21803.0,12829.5,12445.0,745.6,956.5,354.3,7463.0,34535.0,5256.0,5734.5
2008-01-23,4648.0,417.0,1341.5,6500.0,24215.0,12260.5,12765.0,748.3,917.38,366.5,7350.0,33257.0,5379.0,5621.0
2008-01-24,4930.0,445.45,1352.25,6870.5,23640.0,13117.5,13050.0,758.8,956.75,371.6,7668.0,34368.0,5543.0,5871.0
2008-01-25,4887.5,438.5,1334.0,6847.0,25075.0,13140.5,13670.0,758.6,968.25,388.9,7661.0,34491.0,5885.0,5835.0
2008-01-28,4857.5,439.3,1354.5,6855.0,24288.0,13040.0,13035.0,765.2,953.0,371.9,7564.0,34392.0,5813.0,5755.0
2008-01-29,4953.0,445.55,1362.0,6927.0,24286.0,13247.0,13415.0,769.4,957.0,372.5,7677.0,34709.0,5721.0,5850.5
2008-01-30,4883.0,443.5,1350.5,6917.0,24065.0,13220.0,13400.0,760.5,951.75,365.4,7642.0,34510.0,5589.0,5817.5
2008-01-31,4879.5,441.25,1379.5,6910.5,23494.0,13250.0,13565.0,774.6,947.5,361.2,7640.0,34316.0,5625.0,5874.0
2008-02-01,4987.0,451.55,1397.0,7000.5,24213.0,13499.5,13475.0,780.8,975.5,370.6,7755.0,34712.0,5778.0,5981.0
2008-02-04,4980.0,451.95,1378.75,7034.0,25004.0,13537.5,13870.0,777.9,975.0,377.6,7721.0,34908.0,5842.0,5999.0
2008-02-05,4783.0,436.55,1343.25,6790.0,24711.0,12833.5,13815.0,762.0,945.0,374.1,7495.0,33903.0,5790.0,5834.0
2008-02-06,4824.0,443.5,1330.0,6888.5,23450.0,13034.0,13080.0,756.0,953.25,358.6,7538.0,33990.0,5594.0,5868.5
2008-02-07,4725.0,433.0,1340.25,6764.0,23450.0,12892.5,13230.0,759.2,925.5,358.6,7390.0,33440.0,5584.0,5713.5
2008-02-08,4712.0,432.9,1330.25,6809.5,23450.0,12949.5,13045.0,759.9,918.5,358.6,7440.0,33280.0,5593.0,5757.0
2008-02-11,4682.0,427.8,1338.25,6775.0,22480.0,12822.5,13045.0,770.6,911.5,349.4,7303.0,32931.0,5543.0,5688.5
2008-02-12,4839.5,444.35,1349.75,6990.5,22889.0,13261.0,12985.0,767.2,947.25,358.5,7506.0,33890.0,5589.0,5866.5
2008-02-13,4854.0,444.55,1363.75,7009.0,23191.0,13272.5,13070.0,777.6,949.0,364.2,7495.0,34146.0,5553.0,5850.5
2008-02-14,4858.5,442.35,1351.0,6980.0,23886.0,13305.0,13635.0,774.3,949.63,375.9,7470.0,34266.0,5666.0,5856.0
2008-02-15,4765.8,435.7,1351.25,6858.0,24276.0,13090.3,13615.0,775.6,937.0,379.8,7352.0,33717.0,5619.0,5760.5
2008-02-18,4881.0,445.95,1351.25,6998.0,23829.0,13340.0,13600.0,775.6,961.38,378.8,7448.0,34097.0,5578.0,5920.0
2008-02-19,4902.5,450.45,1355.5,7026.5,24180.0,13309.0,13755.0,788.8,965.0,381.5,7450.0,34253.0,5599.0,5925.5
2008-02-20,4828.0,447.8,1359.0,6924.0,23630.0,13106.0,13340.0,797.4,952.5,370.8,7349.0,33893.0,5452.0,5881.0
2008-02-21,4876.5,454.35,1347.0,6919.0,23496.0,13206.0,13690.0,794.3,960.0,377.2,7455.0,33985.0,5555.0,5904.0
2008-02-22,4836.0,453.0,1355.5,6809.0,23377.0,13051.0,13490.0,798.1,951.25,375.2,7401.0,33467.0,5521.0,5852.5
2008-02-25,4933.5,460.2,1371.5,6905.5,23360.0,13194.5,13875.0,804.2,965.5,380.7,7569.0,34074.0,5609.0,5968.5
2008-02-26,4987.5,465.35,1382.75,7004.0,23755.0,13465.0,13910.0,811.7,979.5,383.2,7690.0,34536.0,5656.0,6056.5
2008-02-27,4979.5,463.5,1380.5,7015.0,24400.0,13483.5,14025.0,810.2,987.75,380.0,7741.0,34608.0,5748.0,6050.0
2008-02-28,4878.0,453.75,1365.75,6880.0,24552.0,13291.5,13895.0,815.2,974.25,378.9,7629.0,34133.0,5644.0,5938.0
2008-02-29,4797.5,447.5,1331.25,6748.5,24210.0,13205.0,13580.0,796.1,968.0,372.5,7530.0,33667.0,5564.0,5832.0
2008-03-03,4752.5,442.65,1332.0,6694.0,23315.0,12874.0,13010.0,794.8,955.75,358.2,7380.0,33255.0,5427.0,5781.5
2008-03-04,4688.0,437.05,1327.0,6553.0,23001.0,12624.0,12970.0,794.2,930.75,361.2,7265.0,32666.0,5416.0,5735.5
2008-03-05,4766.5,445.1,1335.5,6688.0,23150.0,12955.0,12970.0,802.0,953.88,359.4,7315.0,33468.0,5376.0,5855.5
2008-03-06,4683.0,438.05,1308.0,6603.0,23170.0,12803.0,13240.0,785.5,937.75,360.6,7261.0,32858.0,5444.0,5762.0
2008-03-07,4622.0,435.35,1292.75,6505.5,22560.0,12683.0,12780.0,780.7,925.25,351.0,7175.0,32285.0,5270.0,5687.0
2008-03-10,4575.0,428.7,1275.5,6453.5,22799.0,12654.5,12540.0,766.5,910.75,348.1,7068.0,31855.0,5209.0,5623.5
2008-03-11,4633.5,434.2,1324.0,6548.0,22885.0,13069.5,12615.0,788.1,931.0,357.1,7136.0,32482.0,5114.0,5689.0
2008-03-12,4704.0,440.5,1309.5,6603.0,23350.0,13118.5,12880.0,782.7,951.0,363.1,7253.0,32568.0,5227.0,5765.0
2008-03-13,4631.5,435.05,1313.25,6514.5,22095.0,13086.0,12380.0,791.1,933.5,346.0,7248.0,31960.0,5145.0,5694.5
2008-03-14,4595.5,432.6,1291.5,6469.5,22132.0,13025.0,12265.0,779.5,924.75,354.2,7150.0,31627.0,5160.0,5639.5
2008-03-17,4434.0,416.4,1278.5,6194.5,21336.0,12644.0,11800.0,760.1,887.5,346.4,6769.0,30747.0,5115.0,5430.0
2008-03-18,4584.5,427.6,1332.5,6392.0,21480.0,13032.5,11890.0,778.4,915.0,358.0,7021.0,31412.0,5098.0,5587.0
2008-03-19,4557.0,427.4,1298.5,6368.5,21641.0,12982.5,12225.0,747.6,905.25,355.4,7063.0,30838.0,5295.0,5545.0
2008-03-20,4533.8,424.24,1302.64,6326.68,20821.0,13016.8,12225.0,752.6,894.0,350.8,6976.67,30495.0,5139.0,5531.5
2008-03-21,4533.8,424.24,1302.64,6326.68,20821.0,13016.8,12395.0,752.6,894.0,354.6,6976.67,30495.0,5139.0,5531.5
2008-03-24,4533.8,424.24,1351.5,6326.68,20821.0,13016.8,12410.0,767.5,894.0,365.7,6976.67,30495.0,5139.0,5531.5
2008-03-25,4703.5,435.5,1351.5,6599.0,22470.0,13421.5,12715.0,783.5,934.5,376.2,7163.0,30511.0,5389.0,5703.0
2008-03-26,4684.5,437.0,1335.5,6562.5,22615.0,13395.5,12755.0,784.5,930.0,375.1,7100.0,30343.0,5457.0,5684.5
2008-03-27,4726.5,440.6,1329.75,6651.5,22791.0,13498.5,12585.0,791.1,955.25,378.9,7177.0,30709.0,5425.0,5742.0
2008-03-28,4699.5,440.8,1319.0,6627.5,23018.0,13413.0,12850.0,778.2,950.0,380.9,7157.0,30754.0,5429.0,5712.0
2008-03-31,4713.0,441.85,1324.0,6595.5,22630.0,13235.0,12520.0,785.8,930.25,371.5,7146.0,30642.0,5396.0,5708.5
2008-04-01,4874.5,453.2,1370.5,6790.0,23230.0,13692.0,12675.0,792.0,966.25,378.8,7420.0,31557.0,5409.0,5871.0
2008-04-02,4914.5,456.15,1371.0,6843.5,23801.0,13815.0,13155.0,796.1,979.75,387.2,7515.0,32226.0,5563.0,5929.0
2008-04-03,4895.0,454.9,1373.5,6805.5,24220.0,13723.0,13420.0,799.0,970.0,390.8,7434.0,32160.0,5665.0,5909.5
2008-04-04,4902.5,460.4,1372.0,6828.5,24220.0,13849.5,13290.0,806.8,967.75,391.1,7490.0,32412.0,5654.0,5952.5
2008-04-07,4945.5,465.45,1372.25,6882.5,24659.0,13893.5,13475.0,806.9,974.0,395.6,7560.0,32691.0,5691.0,6019.0
2008-04-08,4912.5,464.05,1371.0,6825.0,24298.0,13720.5,13305.0,811.2,964.25,385.1,7498.0,32728.0,5628.0,5984.0
2008-04-09,4876.5,460.55,1360.25,6779.5,23997.0,13557.0,13145.0,814.4,969.75,382.1,7345.0,32707.0,5551.0,5993.5
2008-04-10,4861.0,458.75,1362.75,6763.0,24061.0,13494.5,13000.0,821.2,964.0,375.9,7243.0,32599.0,5479.0,5982.0
2008-04-11,4800.5,452.75,1335.5,6661.5,24600.0,13270.0,13335.0,806.2,950.25,388.0,7190.0,32228.0,5474.0,5900.0
2008-04-14,4765.5,450.35,1331.25,6611.0,23835.0,13153.5,12950.0,813.0,942.63,374.8,7075.0,31872.0,5382.0,5838.5
2008-04-15,4778.5,452.65,1336.0,6633.5,23848.0,13404.5,12985.0,819.7,943.75,377.4,7115.0,31785.0,5448.0,5915.0
2008-04-16,4852.5,462.2,1371.0,6756.5,23870.0,13636.0,13165.0,837.9,972.5,381.9,7218.0,32298.0,5490.0,6057.0
2008-04-17,4861.0,462.7,1372.25,6739.5,24314.0,13575.0,13435.0,837.9,958.25,388.7,7131.0,32247.0,5547.0,5997.5
2008-04-18,4959.0,474.88,1388.0,6901.5,24232.0,13903.4,13485.0,842.4,975.75,387.6,7371.0,32970.0,5476.0,6068.0
2008-04-21,4863.0,466.2,1388.25,6834.0,24618.0,13619.5,13730.0,852.5,964.0,392.6,7381.0,32846.0,5672.0,6058.5
2008-04-22,4824.5,461.3,1380.75,6776.5,24998.0,13503.5,13585.0,852.2,957.5,396.4,7286.0,32683.0,5600.0,6039.0
2008-04-23,4898.5,466.7,1378.5,6851.5,25279.0,13589.5,13590.0,837.4,972.5,395.0,7294.0,32623.0,5667.0,6087.0
2008-04-24,4891.0,463.65,1386.0,6871.5,25618.0,13592.0,13600.0,830.3,965.75,392.3,7415.0,32693.0,5626.0,6056.5
2008-04-25,4944.5,466.4,1397.0,6936.5,25643.0,13684.0,13855.0,841.6,998.25,392.5,7488.0,33186.0,5604.0,6105.5
2008-04-28,4982.0,470.7,1397.5,6976.5,25669.0,13800.0,13890.0,838.0,999.5,394.7,7539.0,33101.0,5650.0,6109.0
2008-04-29,4946.5,470.2,1391.25,6925.5,25918.0,13613.5,13890.0,818.5,983.0,392.5,7444.0,32962.0,5625.0,6100.0
2008-04-30,4960.5,474.3,1386.0,6991.0,25735.0,13698.0,13795.0,827.1,979.0,387.6,7505.0,33105.0,5601.0,6097.0
2008-05-01,4956.0,474.3,1411.5,6991.0,25735.0,13698.0,13780.0,835.9,979.0,387.6,7505.0,33105.0,5595.0,6111.0
2008-05-02,5037.0,480.8,1415.75,7080.5,26248.0,13989.0,14060.0,850.5,1005.5,399.3,7663.0,33685.0,5695.0,6219.0
2008-05-05,5029.5,481.2,1408.25,7085.5,26074.0,14023.5,14060.0,846.7,1004.0,399.5,7675.0,33660.0,5733.0,6219.0
2008-05-06,5007.5,481.0,1420.75,7063.5,26180.0,13958.0,14060.0,859.3,999.75,399.2,7560.0,33472.0,5717.0,6219.5
2008-05-07,5039.0,484.85,1395.25,7124.0,25485.0,13976.5,14170.0,853.6,1015.25,395.2,7652.0,33646.0,5656.0,6266.0
2008-05-08,5019.0,484.35,1392.0,7103.5,25308.0,14036.0,13960.0,868.8,1014.25,389.9,7605.0,33196.0,5746.0,6268.0
2008-05-09,4946.0,479.8,1389.0,7042.0,24860.0,13916.5,13675.0,865.0,1003.75,387.1,7495.0,32862.0,5766.0,6215.0
2008-05-12,4961.5,481.75,1404.75,7072.5,24860.0,14012.5,13750.0,878.7,1009.0,390.9,7495.0,32847.0,5817.0,6221.5
2008-05-13,4983.5,480.3,1404.75,7089.0,25450.0,14023.5,14045.0,870.8,1011.5,394.1,7595.0,32918.0,5844.0,6212.0
2008-05-14,5043.5,488.4,1407.75,7114.5,25460.0,14179.0,14115.0,872.4,1014.5,391.1,7603.0,33390.0,5906.0,6222.5
2008-05-15,5044.5,489.55,1424.5,7108.5,25500.0,14190.0,14270.0,884.0,1019.75,393.4,7681.0,33384.0,5909.0,6247.0
2008-05-16,5111.2,494.49,1425.75,7173.0,25669.0,14159.7,14260.0,897.9,1025.75,397.4,7664.0,33540.0,5953.0,6293.0
2008-05-19,5083.0,497.5,1429.75,7253.5,25671.0,14294.0,14240.0,897.9,1039.25,397.4,7785.0,33789.0,5971.0,6377.5
2008-05-20,5014.0,489.05,1417.5,7149.0,25096.0,14024.0,14195.0,902.3,1014.5,391.4,7643.0,33250.0,5929.0,6218.0
2008-05-21,4986.5,489.5,1393.0,7073.5,25430.0,13879.0,13925.0,883.8,1007.0,391.4,7590.0,33119.0,5855.0,6197.0
2008-05-22,4993.0,487.2,1393.25,7099.5,24958.0,13881.5,13970.0,884.9,1022.75,386.8,7580.0,33458.0,5861.0,6177.0
2008-05-23,4903.5,480.4,1373.5,6969.0,24609.0,13588.0,14060.0,881.5,999.5,385.2,7475.0,32991.0,5785.0,6107.0
2008-05-26,4923.5,479.65,1373.5,6980.5,24259.0,13605.0,13700.0,882.8,999.0,379.2,7385.0,32883.0,5730.0,6107.0
2008-05-27,4895.0,475.6,1384.75,6981.0,24175.0,13463.0,13930.0,866.2,995.5,381.6,7425.0,32855.0,5726.0,6075.0
2008-05-28,4962.5,483.25,1391.5,7061.0,24231.0,13521.0,13750.0,878.1,1006.75,385.6,7483.0,32864.0,5674.0,6069.5
2008-05-29,4975.5,484.55,1397.75,7080.0,24346.0,13569.0,14125.0,870.0,1005.5,388.1,7540.0,32872.0,5727.0,6074.5
2008-05-30,5015.5,485.95,1400.5,7106.5,24459.0,13592.5,14330.0,879.4,1005.13,394.3,7525.0,33312.0,5706.0,6041.0
2008-06-02,4936.5,480.55,1385.5,7024.5,24653.0,13285.0,14445.0,886.1,994.25,390.1,7565.0,32809.0,5695.0,6016.0
2008-06-03,4990.0,484.9,1378.5,7033.5,24237.0,13438.0,14180.0,876.3,1000.75,384.8,7594.0,32885.0,5608.0,6065.0
2008-06-04,4916.0,479.7,1377.5,6986.0,23903.0,13358.5,14365.0,878.2,983.0,381.1,7508.0,32567.0,5620.0,5994.5
2008-06-05,4908.0,483.45,1405.25,6955.0,24230.0,13236.5,14355.0,895.5,981.5,384.2,7570.0,32607.0,5543.0,6001.0
2008-06-06,4796.5,471.4,1359.5,6817.5,24437.0,12901.0,14490.0,896.1,981.5,384.7,7380.0,31794.0,5581.0,5918.5
2008-06-09,4798.0,470.3,1363.5,6823.0,24437.0,12829.0,14225.0,895.6,957.5,375.8,7338.0,31751.0,5467.0,5887.0
2008-06-10,4757.5,465.0,1356.25,6784.0,23221.0,12746.0,14015.0,878.5,951.0,369.1,7290.0,31418.0,5421.0,5848.5
2008-06-11,4661.5,457.45,1335.75,6662.5,23215.0,12595.0,14165.0,883.4,934.5,371.7,7176.0,30796.0,5460.0,5735.0
2008-06-12,4672.5,459.6,1341.0,6723.0,23106.0,12847.5,13905.0,873.0,947.5,371.2,7214.0,30873.0,5338.0,5789.5
2008-06-13,4685.0,460.1,1357.5,6770.5,22446.0,12989.5,13985.0,882.6,946.5,363.5,7260.0,30926.0,5368.0,5810.0
2008-06-16,4662.0,459.3,1357.75,6727.0,23038.0,12807.0,14325.0,892.1,948.25,372.9,7242.0,30831.0,5378.0,5790.5
2008-06-17,4689.5,460.1,1351.0,6805.5,23154.0,12870.0,14400.0,903.6,958.0,371.6,7250.0,31011.0,5419.0,5869.0
2008-06-18,4619.5,450.85,1337.0,6727.5,23152.0,12622.0,14440.0,902.4,938.0,372.8,7185.0,30474.0,5435.0,5751.5
2008-06-19,4592.0,446.5,1340.0,6730.0,22812.0,12592.0,14130.0,883.6,937.0,365.9,7135.0,30422.0,5384.0,5710.0
2008-06-20,4500.6,437.86,1339.28,6662.58,22710.0,12367.7,13960.0,871.5,937.0,368.5,7135.0,30338.0,5309.0,5701.5
2008-06-23,4523.5,438.65,1318.25,6668.5,22660.0,12295.0,13830.0,877.9,916.75,365.0,7050.0,30055.0,5277.0,5706.0
2008-06-24,4483.5,439.0,1315.5,6617.0,22463.0,12097.0,13870.0,863.3,901.25,363.4,7045.0,29933.0,5320.0,5679.0
2008-06-25,4544.5,440.95,1322.5,6687.0,22650.0,12353.5,13905.0,860.9,914.5,368.0,7105.0,30333.0,5271.0,5691.5
2008-06-26,4434.5,427.0,1284.5,6529.0,22426.0,11967.5,13885.0,856.3,882.25,366.8,6962.0,29685.0,5313.0,5546.0
2008-06-27,4405.0,426.95,1280.0,6494.0,21990.0,12009.0,13550.0,857.6,863.5,362.2,6887.0,29467.0,5262.0,5547.5
2008-06-30,4444.0,426.1,1281.0,6480.0,22120.0,11954.0,13470.0,866.2,862.5,358.3,6980.0,29676.0,5193.0,5648.0
2008-07-01,4349.0,415.4,1286.25,6382.5,22120.0,11708.0,13475.0,866.2,841.13,355.4,6856.0,29095.0,5138.0,5501.0
2008-07-02,4301.0,408.8,1262.75,6367.0,21774.0,11787.0,13315.0,839.4,851.75,356.8,6856.0,29312.0,5094.0,5451.5
2008-07-03,4352.0,409.15,1265.0,6413.5,21267.0,11954.5,13240.0,847.6,853.5,351.3,6861.0,29330.0,5000.0,5500.5
2008-07-04,4273.5,403.4,1265.0,6327.5,21515.0,11679.0,13290.0,838.3,842.25,353.8,6795.0,28825.0,5074.0,5427.5
2008-07-07,4348.5,411.5,1251.75,6458.0,21888.0,11929.5,13350.0,823.0,854.5,357.9,6825.0,29141.0,5031.0,5516.0
2008-07-08,4279.5,403.9,1273.75,6364.0,21261.0,11750.5,13040.0,833.7,834.75,350.2,6798.0,28552.0,4961.0,5469.0
2008-07-09,4343.0,411.35,1248.0,6445.0,21904.0,11964.0,13145.0,818.6,850.25,356.5,6930.0,28970.0,4994.0,5548.5
2008-07-10,4234.5,402.35,1254.5,6344.5,21850.0,11734.5,13060.0,825.2,830.25,352.2,6818.0,28726.0,4946.0,5409.5
2008-07-11,4100.5,392.15,1239.75,6209.0,22200.0,11363.5,13070.0,823.8,813.75,357.2,6640.0,27976.0,4954.0,5273.5
2008-07-14,4146.0,396.05,1228.25,6255.0,22026.0,11422.5,13045.0,824.0,828.75,354.6,6682.0,27994.0,4937.0,5315.5
2008-07-15,4064.5,383.65,1211.5,6140.0,21060.0,11159.5,12780.0,799.1,812.38,345.8,6580.0,27289.0,4815.0,5197.5
2008-07-16,4111.0,384.2,1241.0,6198.0,21210.0,11265.5,12715.0,811.8,826.75,347.1,6605.0,27412.0,4851.0,5146.0
2008-07-17,4225.0,392.95,1253.5,6318.0,21790.0,11640.5,12930.0,807.2,862.25,353.9,6740.0,27848.0,4891.0,5292.5
2008-07-18,4259.2,391.71,1260.5,6421.5,21974.0,11785.7,12850.0,812.3,870.5,350.0,6831.0,28293.0,4851.0,5370.5
2008-07-21,4341.0,398.75,1261.5,6476.0,22605.0,11745.5,12850.0,819.9,888.75,359.2,6868.0,28452.0,5002.0,5399.0
2008-07-22,4342.5,398.45,1274.25,6494.0,22431.0,11587.5,13190.0,818.5,864.5,355.5,6922.0,28430.0,5016.0,5374.5
2008-07-23,4416.0,402.75,1282.5,6585.5,23260.0,11907.0,13370.0,814.2,882.0,367.1,7065.0,29049.0,5101.0,5465.5
2008-07-24,4358.5,394.15,1253.75,6473.0,23108.0,11637.5,13645.0,792.9,857.5,365.6,7060.0,28858.0,5142.0,5360.5
2008-07-25,4388.5,393.6,1253.75,6486.0,22810.0,11541.5,13335.0,802.2,860.75,359.0,7020.0,28872.0,4982.0,5355.0
2008-07-28,4335.0,390.35,1235.0,6389.0,22672.0,11433.5,13360.0,796.9,852.25,358.0,6976.0,28561.0,4937.0,5312.5
2008-07-29,4331.5,392.95,1261.75,6442.5,22283.0,11659.0,13125.0,798.1,853.5,354.9,7007.0,28493.0,4827.0,5316.5
2008-07-30,4406.0,402.1,1284.75,6506.0,22676.0,11834.5,13370.0,819.6,867.75,360.0,7130.0,28604.0,4895.0,5428.5
2008-07-31,4402.5,397.9,1267.0,6525.0,22775.0,11841.0,13390.0,813.2,871.75,357.4,7162.0,28503.0,4978.0,5405.5
2008-08-01,4319.0,393.3,1260.25,6427.5,22869.0,11559.0,13075.0,803.7,853.25,353.7,7162.0,28292.0,4913.0,5343.5
2008-08-04,4287.5,390.55,1248.75,6373.0,22392.0,11443.5,12940.0,803.7,850.75,350.2,7090.0,27958.0,4861.0,5303.5
2008-08-05,4393.5,401.4,1283.0,6551.5,21968.0,11748.5,12930.0,793.9,882.25,349.3,7210.0,28921.0,4827.0,5451.0
2008-08-06,4453.5,409.1,1287.75,6602.5,21968.0,11774.0,13250.0,803.2,886.25,353.6,7218.0,29200.0,4971.0,5493.5
2008-08-07,4462.0,404.0,1268.0,6581.0,22046.0,11703.0,13145.0,801.8,883.75,347.3,7190.0,29344.0,4975.0,5482.5
2008-08-08,4492.0,407.4,1292.25,6587.0,21740.0,11797.5,13150.0,797.3,884.75,344.1,7263.0,29215.0,4962.0,5479.5
2008-08-11,4535.0,411.3,1305.0,6637.0,21804.0,12054.5,13365.0,797.0,898.5,346.7,7350.0,29708.0,5021.0,5537.5
2008-08-12,4520.0,414.35,1291.5,6616.5,21485.0,12004.0,13325.0,785.4,894.25,342.9,7316.0,29513.0,5028.0,5543.0
2008-08-13,4406.5,408.8,1284.5,6460.5,21203.0,11685.0,13020.0,799.4,870.0,343.6,7206.0,28884.0,4914.0,5461.0
2008-08-14,4420.5,409.4,1293.75,6473.5,21337.0,11604.5,12960.0,800.5,874.75,344.7,7218.0,28888.0,4929.0,5503.5
2008-08-15,4453.3,410.12,1299.75,6476.5,21021.0,11664.0,13010.0,784.2,875.25,341.9,7239.0,28888.0,4938.0,5449.0
2008-08-18,4459.0,411.85,1282.0,6452.5,20899.0,11693.5,13160.0,784.0,880.0,340.9,7258.0,28983.0,5005.0,5457.0
2008-08-19,4340.0,400.2,1268.5,6306.0,20355.0,11340.5,12870.0,782.4,838.25,335.7,7112.0,28380.0,4862.0,5332.5
2008-08-20,4373.5,403.75,1273.75,6344.0,20868.0,11399.5,12900.0,798.8,844.5,340.5,7101.0,28243.0,4882.0,5390.5
2008-08-21,4311.0,401.2,1275.5,6259.5,20381.0,11222.0,12750.0,812.5,840.25,334.3,7007.0,27844.0,4844.0,5382.0
2008-08-22,4406.0,408.6,1292.25,6362.5,20381.0,11514.0,12695.0,806.5,868.25,337.1,7109.0,28173.0,4896.0,5514.0
2008-08-25,4360.0,403.55,1266.5,6319.0,21190.0,11333.5,12865.0,791.9,852.5,338.9,7059.0,27988.0,5001.0,5514.0
2008-08-26,4374.5,404.15,1271.75,6374.5,21086.0,11436.0,12785.0,794.9,864.25,334.8,7095.0,28085.0,4986.0,5494.0
2008-08-27,4375.0,406.85,1282.0,6337.5,21411.0,11497.5,12800.0,812.7,863.75,334.3,7097.0,28056.0,4985.0,5531.0
2008-08-28,4465.5,411.85,1298.0,6437.5,21131.0,11678.0,12775.0,822.9,881.0,332.5,7189.0,28744.0,5061.0,5609.0
2008-08-29,4485.0,412.65,1282.5,6436.5,21260.0,11726.5,13045.0,822.5,870.25,339.5,7234.0,28833.0,5144.0,5648.5
2008-09-01,4475.0,412.75,1282.5,6430.5,20873.0,11703.0,12850.0,822.5,871.75,335.3,7234.0,28879.0,5140.0,5609.0
2008-09-02,4542.0,415.85,1276.5,6520.0,21160.0,11927.0,12620.0,794.7,892.0,343.5,7301.0,29286.0,5141.0,5630.0
2008-09-03,4451.0,407.35,1275.25,6485.0,20543.0,11854.0,12685.0,780.9,881.5,334.6,7252.0,29138.0,5082.0,5510.5
2008-09-04,4306.5,398.0,1236.5,6285.5,20240.0,11491.5,12590.0,763.8,851.75,323.5,7084.0,28314.0,5001.0,5368.0
2008-09-05,4196.0,389.7,1241.0,6123.0,19693.0,11153.5,12155.0,766.7,823.0,317.0,6977.0,27601.0,4874.0,5244.0
