,CAC,AEX,SPX,DAX,HSI,IBEX,NKY,TSX,OMX,SG,SMI,MIB,AS51,FTSE
1993-01-04,1912.7,121.41,570.28,2798.87,4523.0,2294.5,15332.0,,,,,,,3244.5
1993-01-05,1930.6,122.51,569.1,2827.4,4634.0,2357.1,15201.0,,,,,,,3216.3
1993-01-06,1924.0,123.11,569.95,2814.02,4593.0,2357.1,15089.0,,,,,,,3206.2
1993-01-07,1916.8,123.02,563.34,2787.27,4563.0,2354.7,15089.0,,,,,,,3195.5
1993-01-08,1925.0,121.77,562.69,2777.47,4580.0,2359.6,15089.0,,,,,,,3180.3
1993-01-11,1881.9,121.42,564.39,2749.83,4724.0,2333.6,15021.0,,,,,,,3143.1
1993-01-12,1852.1,121.81,564.98,2775.68,4706.0,2347.3,15053.0,,,,,,,3125.1
1993-01-13,1845.9,121.4,567.47,2740.91,4837.0,2349.3,14935.0,,,,,,,3107.1
1993-01-14,1872.6,122.91,571.33,2766.77,4933.0,2417.0,14931.0,,,,,,,3136.9
1993-01-15,1900.3,123.07,571.53,2811.35,4835.0,2415.1,14931.0,,,,,,,3136.4
1993-01-18,1901.4,124.23,572.64,2865.74,4920.0,2472.2,15071.0,,,,,,,3126.2
1993-01-19,1907.5,123.81,570.35,2851.47,4883.0,2477.0,15192.0,,,,,,,3090.2
1993-01-20,1890.1,123.89,567.2,2855.93,4868.0,2537.5,14899.0,,,,,,,3106.0
1993-01-21,1887.0,124.27,571.33,2858.61,4887.0,2515.7,14913.0,,,,,,,3136.4
1993-01-22,1888.0,123.73,571.79,2879.11,4887.0,2504.1,14778.0,,,,,,,3157.8
1993-01-25,1829.5,122.73,576.63,2831.86,4887.0,2470.7,14719.0,,,,,,,3133.0
1993-01-26,1839.7,123.06,575.91,2846.12,4878.0,2515.2,14908.0,,,,,,,3223.1
1993-01-27,1821.2,122.82,573.69,2812.24,4917.0,2478.0,14890.0,,,,,,,3217.4
1993-01-28,1814.7,122.29,574.6,2833.64,4769.0,2459.1,15426.0,,,,,,,3193.8
1993-01-29,1815.7,122.95,573.88,2835.42,4756.0,2452.8,15363.0,,,,,,,3179.2
1993-02-01,1839.0,124.28,579.45,2866.63,4714.0,2466.4,15535.0,,,,,,,3229.8
1993-02-02,1827.8,123.8,580.17,2856.82,4669.0,2517.6,15553.0,,,,,,,3196.1
1993-02-03,1874.5,123.96,586.52,2890.71,4718.0,2548.1,15589.0,,,,,,,3247.9
1993-02-04,1904.9,124.1,588.68,2911.21,4766.0,2554.4,15575.0,,,,,,,3237.7
1993-02-05,1960.6,126.02,588.42,2962.04,4710.0,2579.6,15706.0,,,,,,,3236.6
1993-02-08,1949.5,125.75,587.24,2958.47,4807.0,2554.4,15620.0,,,,,,,3237.7
1993-02-09,1947.5,125.24,584.16,2941.53,4788.0,2571.8,15372.0,,,,,,,3184.8
1993-02-10,1947.5,125.28,585.47,2951.34,4848.0,2504.1,15458.0,,,,,,,3172.4
1993-02-11,1954.6,126.04,586.71,2985.22,4841.0,2557.3,15458.0,,,,,,,3185.9
1993-02-12,1956.6,126.29,582.33,2978.09,4861.0,2530.2,15210.0,,,,,,,3206.2
1993-02-15,1946.4,126.14,582.33,3011.08,5117.0,2531.7,15440.0,,,,,,,3205.1
1993-02-16,1929.2,124.77,568.05,2987.0,5061.0,2497.3,15305.0,,,,,,,3157.8
1993-02-17,1956.6,124.44,567.92,2972.74,5107.0,2495.9,15368.0,,,,,,,3165.6
1993-02-18,1980.9,126.25,566.16,3010.19,5183.0,2497.8,15336.0,,,,,,,3197.2
1993-02-19,1992.1,126.72,569.76,3011.08,5171.0,2494.4,15395.0,,,,,,,3201.7
1993-02-22,1988.0,127.71,571.59,3007.51,5209.0,2485.8,15219.0,,,,,,,3201.7
1993-02-23,1976.9,127.42,570.94,2977.19,5136.0,2416.1,15224.0,,,,,,,3173.5
1993-02-24,1987.0,127.43,578.53,2962.93,5163.0,2416.1,15201.0,,,,,,,3167.3
1993-02-25,1972.0,127.75,578.92,2978.98,5169.0,2426.6,15269.0,,,,,,,3188.2
1993-02-26,2014.0,128.64,581.02,3011.08,5301.0,2498.3,15278.0,,,,,,,3243.4
1993-03-01,2027.0,129.25,579.38,3031.58,5314.0,2532.7,15224.0,,,,,,,3255.7
1993-03-02,2025.0,128.15,587.04,3044.96,5270.0,2512.6,15269.0,,,,,,,3253.5
1993-03-03,2024.0,128.75,589.46,3024.45,5356.0,2514.5,15219.0,,,,,,,3299.7
1993-03-04,2017.0,129.5,585.67,3012.86,5368.0,2507.8,15138.0,,,,,,,3277.1
1993-03-05,2020.0,130.86,584.03,3016.43,5411.0,2557.0,15219.0,,,,,,,3300.8
1993-03-08,2030.0,131.76,597.13,3036.93,5380.0,2569.4,15989.0,,,,,,,3349.2
1993-03-09,2036.0,132.68,595.29,3053.88,5403.0,2562.3,16107.0,,,,,,,3331.2
1993-03-10,2029.0,133.5,597.65,3058.33,5371.0,2552.7,15990.0,,,,,,,3335.7
1993-03-11,2016.0,133.69,595.03,3051.2,5326.0,2554.6,16205.0,,,,,,,3323.3
1993-03-12,1993.0,131.38,588.29,2997.7,5017.0,2504.9,16322.0,,,,,,,3288.4
1993-03-15,2017.0,132.81,591.69,3044.96,4817.0,2515.5,16326.0,,,,,,,3290.6
1993-03-16,2000.0,132.68,590.19,3027.13,4862.0,2479.6,16187.0,,,,,,,3275.4
1993-03-17,1997.0,132.55,586.79,3010.42,5051.0,2473.5,16425.0,,,,,,,3250.1
1993-03-18,1986.0,133.17,591.56,3015.7,4984.0,2479.2,16810.0,,,,,,,3246.2
1993-03-19,1993.0,133.51,589.14,2994.6,4953.0,2479.2,16752.0,,,,,,,3268.0
1993-03-22,1966.0,131.77,587.18,2930.41,4959.0,2429.6,16935.0,,,,,,,3210.9
1993-03-23,1978.0,131.77,588.03,2932.17,5030.0,2461.2,16649.0,,,,,,,3221.0
1993-03-24,1975.0,131.22,587.44,2948.88,5161.0,2453.7,16667.0,,,,,,,3219.8
1993-03-25,2007.0,130.9,591.1,2933.05,5200.0,2477.3,16913.0,,,,,,,3210.9
1993-03-26,2030.0,131.43,587.05,2973.49,5294.0,2511.3,17038.0,,,,,,,3210.9
1993-03-29,2039.5,131.47,590.58,2976.13,5240.0,2515.5,17191.0,,,,,,,3212.0
1993-03-30,2039.0,132.49,592.21,3008.66,5308.0,2517.4,17088.0,,,,,,,3228.8
1993-03-31,2032.5,132.63,591.89,2981.41,5292.0,2516.4,16788.0,,,,,,,3250.1
1993-04-01,2004.8,132.24,587.64,2956.79,5296.0,2482.5,17191.0,,,,,,,3244.5
1993-04-02,1983.0,132.0,578.74,2948.0,5290.0,2478.7,17630.0,,,,,,,3229.9
1993-04-05,1970.1,131.78,579.2,2934.81,5290.0,2470.7,17764.0,,,,,,,3195.2
1993-04-06,1996.8,133.03,577.96,2949.76,5217.0,2451.8,17567.0,,,,,,,3185.1
1993-04-07,1977.0,132.71,579.0,2921.62,5219.0,2454.6,17908.0,,,,,,,3166.1
1993-04-08,1980.0,132.67,578.81,2937.45,5231.0,2454.6,17988.0,,,,,,,3177.3
1993-04-09,1980.0,132.67,578.81,2937.45,5231.0,2454.6,17943.0,,,,,,,3177.3
1993-04-12,1980.0,132.67,586.33,2937.45,5231.0,2447.1,17939.0,,,,,,,3177.3
1993-04-13,2014.7,133.55,588.09,2962.94,5406.0,2498.0,18696.0,,,,,,,3210.9
1993-04-14,2009.2,133.9,587.31,2955.91,5701.0,2486.7,18517.0,,,,,,,3198.6
1993-04-15,1985.0,134.47,587.44,2955.91,5645.0,2474.6,18629.0,,,,,,,3200.8
1993-04-16,1976.0,134.57,587.9,2969.1,5633.0,2492.3,18248.0,,,,,,,3176.1
1993-04-19,1964.1,135.08,584.5,2987.56,5585.0,2535.2,18073.0,,,,,,,3185.1
1993-04-20,1945.3,134.52,582.99,2967.34,5544.0,2522.2,17903.0,,,,,,,3217.6
1993-04-21,1925.5,134.42,580.44,2940.08,5675.0,2505.8,17858.0,,,,,,,3234.4
1993-04-22,1945.3,135.39,573.51,2958.55,5622.0,2552.9,17621.0,,,,,,,3242.3
1993-04-23,1908.6,133.81,571.48,2915.47,5639.0,2566.0,17737.0,,,,,,,3191.8
1993-04-26,1893.8,133.15,566.12,2895.24,5685.0,2537.1,17728.0,,,,,,,3161.6
1993-04-27,1907.7,132.07,572.4,2878.54,5672.0,2533.3,18217.0,,,,,,,3173.9
1993-04-28,1928.5,132.18,571.42,2884.69,5751.0,2538.9,18486.0,,,,,,,3129.1
1993-04-29,1899.9,130.69,574.49,2869.75,5726.0,2510.0,18486.0,,,,,,,3124.6
1993-04-30,1917.6,130.69,573.64,2878.54,5676.0,2528.7,18714.0,,,,,,,3158.2
1993-05-03,1920.6,130.82,578.48,2885.57,5606.0,2523.1,18714.0,,,,,,,3158.2
1993-05-04,1909.8,130.5,580.51,2857.44,5687.0,2520.8,18714.0,,,,,,,3159.3
1993-05-05,1907.3,131.56,581.16,2870.63,5683.0,2506.3,18714.0,,,,,,,3133.5
1993-05-06,1898.9,130.89,580.44,2848.65,5677.0,2490.4,18508.0,,,,,,,3119.0
1993-05-07,1853.6,131.0,578.02,2831.06,5692.0,2473.7,18692.0,,,,,,,3136.9
1993-05-10,1851.1,132.01,579.66,2843.37,5626.0,2467.1,18965.0,,,,,,,3181.7
1993-05-11,1825.0,132.06,581.42,2843.37,5725.0,2476.9,18840.0,,,,,,,3184.0
1993-05-12,1851.6,132.84,580.64,2873.26,5830.0,2471.8,18454.0,,,,,,,3223.2
1993-05-13,1851.6,132.19,574.03,2890.85,5905.0,2588.4,18400.0,,,,,,,3203.0
1993-05-14,1820.1,131.0,574.75,2878.54,5897.0,2588.4,18418.0,,,,,,,3203.0
1993-05-17,1805.8,130.12,575.54,2875.02,5918.0,2595.8,18454.0,,,,,,,3215.4
1993-05-18,1818.2,129.76,575.47,2853.04,5939.0,2635.0,18114.0,,,,,,,3201.9
1993-05-19,1806.3,128.16,586.26,2838.1,5930.0,2599.6,18262.0,,,,,,,3161.6
1993-05-20,1806.3,128.16,589.53,2838.1,5972.0,2617.2,18221.0,,,,,,,3161.6
1993-05-21,1806.3,128.49,582.86,2845.13,5976.0,2618.1,18508.0,,,,,,,3152.6
1993-05-24,1837.9,129.18,586.0,2832.82,6055.0,2622.7,18311.0,,,,,,,3176.1
1993-05-25,1858.5,130.44,587.18,2858.32,6166.0,2634.7,18535.0,,,,,,,3187.3
1993-05-26,1859.0,130.61,593.65,2861.83,6172.0,2637.5,18763.0,,,,,,,3196.3
1993-05-27,1874.9,130.77,590.45,2882.06,6243.0,2658.8,18665.0,,,,,,,3205.3
1993-05-28,1850.1,129.55,588.62,2863.59,6205.0,2632.0,18723.0,,,,,,,3188.5
1993-05-31,1850.1,129.55,588.62,2863.59,6089.0,2629.2,18383.0,,,,,,,3188.5
1993-06-01,1842.1,128.64,593.39,2865.35,6178.0,2633.8,18495.0,,,,,,,3206.4
1993-06-02,1848.1,128.97,592.93,2872.39,6126.0,2630.1,18602.0,,,,,,,3218.7
1993-06-03,1844.1,128.93,591.62,2876.78,6009.0,2637.5,18866.0,,,,,,,3199.7
1993-06-04,1835.2,128.89,589.27,2883.81,5974.0,2662.5,18714.0,,,,,,,3171.7
1993-06-07,1870.5,130.11,585.41,2935.69,5975.0,2596.8,18660.0,,,,,,,3194.1
1993-06-08,1871.0,130.23,582.86,2932.17,6122.0,2591.2,18396.0,,,,,,,3195.2
1993-06-09,1895.8,131.89,583.78,2961.19,6095.0,2611.6,18396.0,,,,,,,3216.5
1993-06-10,1891.8,131.66,583.84,2961.19,6054.0,2619.9,18365.0,,,,,,,3207.5
1993-06-11,1903.7,131.7,586.33,2966.46,6097.0,2621.8,18378.0,,,,,,,3212.0
1993-06-14,1898.8,133.13,585.54,2964.7,6097.0,2632.9,18254.0,,,,,,,3245.6
1993-06-15,1880.9,132.78,584.24,2967.34,6047.0,2644.9,17969.0,,,,,,,3224.3
1993-06-16,1905.7,133.22,586.06,2970.8,6107.0,2660.7,17783.0,,,,,,,3237.8
1993-06-17,1881.9,132.61,587.11,2946.6,6018.0,2658.8,17770.0,,,,,,,3227.2
1993-06-18,1890.3,132.82,582.47,2950.06,5979.0,2672.7,17650.0,,,,,,,3238.9
1993-06-21,1916.2,134.24,584.1,2979.44,5801.0,2684.7,17148.0,,,,,,,3263.4
1993-06-22,1917.6,135.29,583.52,2974.25,5864.0,2697.6,17490.0,,,,,,,3255.6
1993-06-23,1923.1,135.16,578.56,2963.88,5868.0,2663.0,17410.0,,,,,,,3247.8
1993-06-24,1939.5,134.83,585.28,2963.88,5868.0,2663.9,17574.0,,,,,,,3245.0
1993-06-25,1945.5,135.32,586.0,2982.03,5860.0,2618.1,17587.0,,,,,,,3238.9
1993-06-28,1977.3,136.44,590.96,2995.86,5938.0,2632.0,17734.0,,,,,,,3251.1
1993-06-29,1965.8,135.42,589.39,2982.89,5929.0,2618.1,17463.0,,,,,,,3235.0
1993-06-30,1960.4,135.93,588.8,2975.12,5927.0,2639.8,17547.0,,,,,,,3248.9
1993-07-01,1943.0,136.03,586.58,2969.93,6042.0,2631.1,17810.0,,,,,,,3234.4
1993-07-02,1928.5,135.46,582.6,2967.34,6079.0,2613.9,17565.0,,,,,,,3184.3
1993-07-05,1920.6,135.0,582.6,2964.75,6032.0,2608.4,17503.0,,,,,,,3160.9
1993-07-06,1937.0,135.94,576.92,2983.76,6035.0,2616.3,17694.0,,,,,,,3175.4
1993-07-07,1943.5,137.17,578.95,3041.65,6004.0,2624.6,17521.0,,,,,,,3176.0
1993-07-08,1982.7,139.12,585.48,3146.21,5988.0,2612.1,17592.0,,,,,,,3173.2
1993-07-09,1979.3,139.2,586.45,3137.57,5925.0,2606.6,17792.0,,,,,,,3162.0
1993-07-12,1997.7,139.37,586.72,3151.39,5803.0,2609.3,17841.0,,,,,,,3164.3
1993-07-13,1986.7,139.37,586.0,3147.94,5829.0,2632.0,18054.0,,,,,,,3168.7
1993-07-14,1986.7,139.14,587.83,3166.08,5792.0,2635.2,18032.0,,,,,,,3163.2
1993-07-15,1961.9,139.01,587.17,3153.99,5834.0,2626.9,18027.0,,,,,,,3163.2
1993-07-16,1972.8,139.51,583.52,3182.5,5825.0,2620.0,18165.0,,,,,,,3171.0
1993-07-19,1984.7,140.38,583.26,3211.02,5732.0,2615.4,17961.0,,,,,,,3178.7
1993-07-20,1964.8,138.03,584.89,3179.05,5752.0,2623.3,17912.0,,,,,,,3145.3
1993-07-21,1947.4,137.02,584.37,3168.68,5690.0,2606.2,17925.0,,,,,,,3138.6
1993-07-22,1968.8,138.45,581.95,3182.5,5635.0,2636.6,17969.0,,,,,,,3149.8
1993-07-23,2000.6,138.13,584.17,3189.42,5662.0,2638.4,17583.0,,,,,,,3156.5
1993-07-26,1993.7,139.63,586.26,3239.53,5757.0,2651.3,17654.0,,,,,,,3183.2
1993-07-27,1983.7,139.86,584.5,3211.88,5749.0,2672.9,17778.0,,,,,,,3223.3
1993-07-28,1974.8,140.05,584.89,3188.55,5751.0,2687.6,17712.0,,,,,,,3223.3
1993-07-29,2031.5,141.23,587.96,3182.5,5716.0,2742.4,18245.0,,,,,,,3258.9
1993-07-30,2087.8,141.37,584.89,3185.96,5813.0,2784.7,18240.0,,,,,,,3279.0
1993-08-02,2112.5,140.36,586.98,3157.44,5855.0,2790.7,18156.0,,,,,,,3288.5
1993-08-03,2099.7,142.79,586.13,3209.29,6022.0,2767.7,18200.0,,,,,,,3296.8
1993-08-04,2090.8,141.86,586.45,3218.79,5986.0,2750.2,18320.0,,,,,,,3287.9
1993-08-05,2103.6,142.03,585.74,3243.85,6081.0,2739.2,18263.0,,,,,,,3291.2
1993-08-06,2131.2,142.5,585.87,3260.27,6113.0,2761.2,18121.0,,,,,,,3325.2
1993-08-09,2128.3,142.9,588.28,3240.4,6122.0,2750.2,18267.0,,,,,,,3340.2
1993-08-10,2130.3,143.72,588.54,3236.94,6082.0,2770.4,18236.0,,,,,,,3322.4
1993-08-11,2153.9,145.29,588.28,3282.74,6093.0,2802.2,18503.0,,,,,,,3362.5
1993-08-12,2148.0,146.45,587.04,3312.98,6107.0,2831.1,18609.0,,,,,,,3363.6
1993-08-13,2133.7,145.93,587.63,3330.26,6164.0,2873.4,18440.0,,,,,,,3364.7
1993-08-16,2133.7,146.67,590.57,3306.93,6210.0,2873.4,18685.0,,,,,,,3355.8
1993-08-17,2125.3,146.6,592.85,3321.62,6260.0,2912.1,18551.0,,,,,,,3375.9
1993-08-18,2146.0,148.43,595.72,3357.92,6278.0,2956.2,18538.0,,,,,,,3436.6
1993-08-19,2123.3,148.3,596.12,3351.87,6296.0,2977.2,18369.0,,,,,,,3422.7
1993-08-20,2117.4,147.97,595.79,3309.53,6245.0,2959.0,18356.0,,,,,,,3419.3
1993-08-23,2098.7,147.6,594.61,3276.69,6086.0,2967.2,18107.0,,,,,,,3400.4
1993-08-24,2108.5,148.42,600.95,3312.12,6080.0,3006.4,18200.0,,,,,,,3403.7
1993-08-25,2134.2,149.71,601.99,3318.17,6070.0,3032.8,18320.0,,,,,,,3439.4
1993-08-26,2151.0,148.01,602.12,3278.42,6172.0,3071.2,18396.0,,,,,,,3450.5
1993-08-27,2154.9,149.62,601.73,3311.25,6167.0,3095.3,18547.0,,,,,,,3461.6
1993-08-30,2175.0,151.63,603.17,3340.63,6167.0,3134.1,18649.0,,,,,,,3461.6
1993-08-31,2186.8,153.02,604.8,3342.36,6234.0,3046.5,18654.0,,,,,,,3460.5
1993-09-01,2167.2,151.49,604.21,3326.81,6205.0,2985.4,18591.0,,,,,,,3447.2
1993-09-02,2155.4,150.58,602.06,3341.5,6197.0,3023.7,18658.0,,,,,,,3437.1
1993-09-03,2123.1,147.89,602.64,3322.49,6234.0,2990.4,18796.0,,,,,,,3417.1
1993-09-06,2131.4,148.25,602.64,3308.66,6216.0,2987.2,18796.0,,,,,,,3411.5
1993-09-07,2113.3,147.37,598.79,3269.78,6284.0,3005.5,18618.0,,,,,,,3388.7
1993-09-08,2099.5,144.28,596.18,3235.21,6335.0,2984.5,18600.0,,,,,,,3384.8
1993-09-09,2076.0,144.56,597.62,3223.12,6264.0,2949.8,18459.0,,,,,,,3384.8
1993-09-10,2078.9,144.97,603.17,3227.44,6305.0,2893.3,18481.0,,,,,,,3386.5
1993-09-13,2093.6,145.78,603.17,3245.58,6189.0,2868.7,18848.0,,,,,,,3362.5
1993-09-14,2101.5,147.38,600.75,3245.58,6216.0,2918.8,18622.0,,,,,,,3378.1
1993-09-15,2045.6,143.32,602.51,3195.24,6200.0,2822.6,18622.0,,,,,,,3325.8
1993-09-16,2046.1,144.39,600.29,3216.57,6182.0,2843.4,18181.0,,,,,,,3342.3
1993-09-17,2071.1,144.97,598.4,3243.02,6182.0,2859.6,18110.0,,,,,,,3331.8
1993-09-20,2077.0,146.09,593.84,3323.22,6158.0,2924.2,18009.0,,,,,,,3345.7
1993-09-21,2065.2,144.93,590.91,3327.49,6222.0,2877.7,18123.0,,,,,,,3340.1
1993-09-22,2048.5,143.98,596.45,3284.83,6226.0,2827.1,17911.0,,,,,,,3343.4
1993-09-23,2028.4,144.39,598.21,3277.15,6318.0,2818.1,17911.0,,,,,,,3342.3
1993-09-24,2055.4,144.57,598.66,3259.23,6238.0,2817.2,18017.0,,,,,,,3351.2
1993-09-27,2070.1,145.69,603.29,3307.01,6188.0,2868.7,17832.0,,,,,,,3377.7
1993-09-28,2079.4,145.43,602.64,3308.72,6221.0,2864.1,17911.0,,,,,,,3397.0
1993-09-29,2085.7,144.9,600.69,3306.16,6282.0,2865.9,17832.0,,,,,,,3383.2
1993-09-30,2075.5,146.23,598.66,3293.36,6387.0,2872.3,17805.0,,,,,,,3372.2
1993-10-01,2072.5,147.03,602.64,3310.43,6387.0,2892.1,18048.0,,,,,,,3391.0
1993-10-04,2090.6,148.22,602.71,3346.26,6523.0,2866.8,18031.0,,,,,,,3432.9
1993-10-05,2117.3,149.8,601.66,3402.57,6657.0,2923.7,18097.0,,,,,,,3445.1
1993-10-06,2122.2,151.57,602.05,3443.53,6784.0,2933.7,18190.0,,,,,,,3460.6
1993-10-07,2107.6,150.81,599.25,3434.99,6712.0,2927.3,18039.0,,,,,,,3449.5
1993-10-08,2117.8,150.87,601.27,3486.19,6712.0,2954.4,18079.0,,,,,,,3472.7
1993-10-11,2096.9,151.37,601.79,3467.41,6905.0,2977.9,18079.0,,,,,,,3456.1
1993-10-12,2081.8,151.3,602.05,3458.88,6893.0,2977.9,17903.0,,,,,,,3446.2
1993-10-13,2083.3,150.96,602.44,3441.82,6934.0,2973.4,17792.0,,,,,,,3427.4
1993-10-14,2069.6,151.59,609.87,3437.55,7042.0,2995.7,17858.0,,,,,,,3436.3
1993-10-15,2099.8,153.23,613.0,3493.01,7405.0,3018.9,17964.0,,,,,,,3480.5
1993-10-18,2098.8,154.64,611.89,3509.22,7678.0,3014.5,17801.0,,,,,,,3487.1
1993-10-19,2105.7,155.26,607.79,3509.22,7451.0,3027.9,17814.0,,,,,,,3478.2
1993-10-20,2111.5,156.49,608.77,3515.19,7560.0,3046.6,17929.0,,,,,,,3510.8
1993-10-21,2160.2,158.35,607.33,3520.31,7487.0,3069.0,17911.0,,,,,,,3556.7
1993-10-22,2191.4,159.71,604.01,3591.98,7333.0,3120.8,18044.0,,,,,,,3566.6
1993-10-25,2166.0,159.17,605.44,3559.56,7412.0,3094.0,18075.0,,,,,,,3542.9
1993-10-26,2154.4,157.95,605.44,3516.9,7417.0,3076.1,17607.0,,,,,,,3515.8
1993-10-27,2132.0,156.33,606.94,3530.55,7490.0,3046.6,17607.0,,,,,,,3504.8
1993-10-28,2139.7,159.91,610.0,3537.38,7608.0,3092.2,17355.0,,,,,,,3516.9
1993-10-29,2121.3,159.03,610.0,3552.74,7994.0,3089.5,17399.0,,,,,,,3519.1
1993-11-01,2121.3,160.9,611.57,3566.39,8275.0,3089.5,17213.0,,,,,,,3503.7
1993-11-02,2110.7,161.1,610.59,3597.1,8028.0,3074.8,17209.0,,,,,,,3503.7
1993-11-03,2114.5,163.33,602.12,3589.42,7910.0,3100.2,17209.0,,,,,,,3509.2
1993-11-04,2075.8,163.51,597.43,3520.31,7763.0,3068.1,16701.0,,,,,,,3486.0
1993-11-05,2019.7,159.33,598.99,3455.47,7662.0,2982.3,16392.0,,,,,,,3408.1
1993-11-08,2025.5,158.13,600.03,3446.94,7751.0,2983.2,16476.0,,,,,,,3400.9
1993-11-09,2054.5,158.99,600.55,3504.1,7591.0,2983.2,16025.0,,,,,,,3421.9
1993-11-10,2024.5,156.88,605.38,3458.03,7918.0,2997.5,16047.0,,,,,,,3427.4
1993-11-11,2024.5,156.15,603.29,3472.53,8145.0,2993.9,16034.0,,,,,,,3427.4
1993-11-12,2041.0,157.25,607.72,3469.12,8162.0,2995.7,16405.0,,,,,,,3439.6
1993-11-15,2060.3,159.45,605.12,3527.14,8191.0,3019.8,15959.0,,,,,,,3421.9
1993-11-16,2072.9,159.13,608.77,3547.62,8145.0,3057.4,16083.0,,,,,,,3431.8
1993-11-17,2094.2,158.47,605.25,3547.62,7927.0,3091.3,16091.0,,,,,,,3456.7
1993-11-18,2096.1,158.93,603.94,3554.44,7763.0,3055.7,16047.0,,,,,,,3462.2
1993-11-19,2091.3,158.53,601.53,3540.79,7793.0,3030.7,15747.0,,,,,,,3437.4
1993-11-22,2024.5,154.15,598.86,3471.68,7625.0,2973.8,15327.0,,,,,,,3388.7
1993-11-23,2010.0,154.02,601.79,3477.65,7552.0,2956.0,15327.0,,,,,,,3388.7
1993-11-24,2006.1,154.33,603.29,3484.48,7746.0,2916.8,15036.0,,,,,,,3392.1
1993-11-25,2054.5,157.72,603.29,3522.02,7742.0,2951.5,15283.0,,,,,,,3434.0
1993-11-26,2052.6,158.28,603.62,3496.42,7797.0,2961.7,14744.0,,,,,,,3452.8
1993-11-29,2053.1,158.16,601.34,3516.9,7448.0,2915.9,14086.0,,,,,,,3488.2
1993-11-30,2032.9,158.97,601.92,3522.02,7725.0,2907.0,14550.0,,,,,,,3519.1
1993-12-01,2085.8,160.8,603.29,3581.74,7843.0,2985.3,15195.0,,,,,,,3600.9
1993-12-02,2089.6,161.07,604.07,3595.4,7700.0,2993.4,15376.0,,,,,,,3583.2
1993-12-03,2119.4,161.81,606.48,3638.91,7881.0,3052.1,15345.0,,,,,,,3587.6
1993-12-06,2115.6,162.65,608.83,3635.5,8217.0,3052.1,14784.0,,,,,,,3592.6
1993-12-07,2103.1,162.77,608.18,3635.5,8128.0,3047.7,14811.0,,,,,,,3587.1
1993-12-08,2134.8,164.42,607.2,3696.07,8166.0,3047.7,14749.0,,,,,,,3636.2
1993-12-09,2138.7,163.63,605.25,3690.1,8557.0,3077.9,14982.0,,,,,,,3625.2
1993-12-10,2128.1,163.47,604.59,3706.31,8699.0,3070.8,15154.0,,,,,,,3610.8
1993-12-13,2125.2,162.85,607.98,3690.95,8590.0,3073.5,15360.0,,,,,,,3600.9
1993-12-14,2088.7,161.49,602.9,3646.59,8351.0,3020.1,15299.0,,,,,,,3589.8
1993-12-15,2093.5,161.01,603.36,3647.43,8292.0,3054.3,15545.0,,,,,,,3629.6
1993-12-16,2090.6,163.5,604.33,3665.93,8716.0,3077.0,15725.0,,,,,,,3668.0
1993-12-17,2123.3,165.33,607.19,3681.08,8943.0,3077.5,16002.0,,,,,,,3686.7
1993-12-20,2149.2,168.25,607.78,3740.8,9123.0,3147.7,15347.0,,,,,,,3726.2
1993-12-21,2139.6,167.42,607.0,3736.6,8825.0,3163.3,15259.0,,,,,,,3690.0
1993-12-22,2149.2,169.13,609.47,3773.61,9002.0,3172.2,15351.0,,,,,,,3705.3
1993-12-23,2163.7,169.69,609.27,3805.57,9144.0,3190.4,15351.0,,,,,,,3751.4
1993-12-24,2173.3,170.1,609.27,3805.57,9279.0,3190.4,15039.0,,,,,,,3769.0
1993-12-27,2192.0,172.46,613.3,3883.8,9279.0,3223.3,14767.0,,,,,,,3769.0
1993-12-28,2175.2,170.5,613.63,3829.97,9749.0,3165.5,15127.0,,,,,,,3769.0
1993-12-29,2191.6,170.74,613.3,3804.73,9675.0,3133.9,15263.0,,,,,,,3820.5
1993-12-30,2189.6,171.65,610.83,3827.44,9906.0,3162.9,15250.0,,,,,,,3782.1
1993-12-31,2182.9,171.65,607.19,3827.44,9898.0,3178.9,15250.0,,,,,,,3759.1
1994-01-03,2200.2,173.52,605.89,3877.08,10192.0,3242.5,15250.0,,,,,,,3759.1
1994-01-04,2185.8,173.68,607.91,3834.17,10213.0,3209.1,15250.0,,,,,,,3752.5
1994-01-05,2162.9,174.25,608.62,3782.02,10097.0,3193.5,15813.0,,,,,,,3716.3
1994-01-06,2185.3,174.85,608.36,3772.77,9219.0,3193.5,15796.0,,,,,,,3756.9
1994-01-07,2219.3,174.48,612.78,3787.91,9004.0,3252.2,16117.0,,,,,,,3801.9
1994-01-10,2227.9,174.67,618.96,3771.93,9497.0,3226.0,16284.0,,,,,,,3799.7
1994-01-11,2233.6,174.37,618.11,3798.84,9265.0,3293.2,16350.0,,,,,,,3759.6
1994-01-12,2191.6,171.66,616.62,3718.09,8926.0,3263.4,16679.0,,,,,,,3713.0
1994-01-13,2160.9,171.57,615.84,3625.56,8557.0,3262.9,16411.0,,,,,,,3695.4
1994-01-14,2176.2,172.89,617.2,3649.95,9029.0,3309.2,16697.0,,,,,,,3748.1
1994-01-17,2145.6,174.07,615.77,3575.09,8963.0,3298.5,16455.0,,,,,,,3747.0
1994-01-18,2157.1,174.92,616.88,3608.73,9104.0,3362.5,16306.0,,,,,,,3794.2
1994-01-19,2186.8,176.18,616.55,3617.15,9385.0,3374.1,16803.0,,,,,,,3841.4
