"","TS","CS"
"1997-06-11",-0.0007042509303329,-0.000941195764543544
"1997-06-12",0.000127149808314573,-0.00199520697351063
"1997-06-13",0.00126259590596957,4.67245579182467e-06
"1997-06-16",0.00216388081430751,-0.000970402066772143
"1997-06-17",7.38853359078332e-05,-0.00106516129389493
"1997-06-18",0.00134444849632004,-0.00073463266101033
"1997-06-19",0.00112800397778994,-1.5636836975807e-05
"1997-06-20",0.00217782135631675,-0.000744320182240616
"1997-06-23",0.00219356393840094,0.000188143420626376
"1997-06-24",0.000903363925002959,-0.00168797765181395
"1997-06-25",0.00255265375377017,-0.00103122199762138
"1997-06-26",0.000431107033646173,0.00139914723203063
"1997-06-27",0.00063862412983529,0.000376758754714423
"1997-06-30",-0.00165355810267252,0.0012633842423097
"1997-07-01",0.00121402453379051,-0.00140133656874594
"1997-07-02",0.00223378101562989,-0.00215044634021754
"1997-07-03",0.00196303044765431,-0.00314995739575151
"1997-07-04",0.00231191559950874,-0.00226825613966896
"1997-07-07",0.000182653829640007,-0.00144305507433004
"1997-07-08",0.000849789505254889,-0.00158691651427652
"1997-07-09",0.000611312471187753,-0.00208118438836291
"1997-07-10",0.00136499671098917,0.000381278892001853
"1997-07-11",-0.00126505058650578,0.00265979956818039
"1997-07-14",-0.000653089536828475,0.00189246857241935
"1997-07-15",-0.00297573536607451,0.00487425000655108
"1997-07-16",0.00371279368579456,0.0014574921144995
"1997-07-17",-0.000295483682743334,-0.00248291968035626
"1997-07-18",-0.00132864417480413,-4.41785514430631e-05
"1997-07-21",-0.00106461793636589,0.00123663147657315
"1997-07-22",0.00119798842279219,0.0030432760620142
"1997-07-23",0.00199459566014536,0.000526491965923892
"1997-07-24",0.00169301153407087,-0.00031438684237704
"1997-07-25",0.000941046954043187,-0.00128983230700696
"1997-07-28",0.0011250321960224,-0.00137676629489729
"1997-07-29",0.000176612901434036,0.00104724369383171
"1997-07-30",0.00185583332273042,-0.000309043248976639
"1997-07-31",0.00301195097672802,-0.00138966262197092
"1997-08-01",-0.00121612933760904,0.000404881816243844
"1997-08-04",0.00203663449305982,-0.00178532637901062
"1997-08-05",0.00156448325963459,-0.0004546927088776
"1997-08-06",0.00147596222496804,-0.000329664844482228
"1997-08-07",0.00102631357117522,-0.003116093308233
"1997-08-08",-0.00195820308263425,0.000924350224692158
"1997-08-11",9.92271242794419e-05,-0.000569134070176248
"1997-08-12",-0.00097957691542558,-0.000973717312230177
"1997-08-13",-0.00115009512421983,-0.00129903238069108
"1997-08-14",-0.000181455038424868,-0.000297354337911065
"1997-08-15",-0.00138109562328072,-0.000795430433039754
"1997-08-18",-0.00114150022705732,4.06743912127287e-05
"1997-08-19",-0.00185092735294621,0.0011137963775729
"1997-08-20",0.00184204934159624,0.000997776008174116
"1997-08-21",0.00099974625872058,0.000678623628457884
"1997-08-22",-0.00287845215247281,-0.000948109440505876
"1997-08-25",0.00169628812462953,0.000612235241919445
"1997-08-26",8.78611726233456e-05,0.00222850525925649
"1997-08-27",-0.000434823748495555,0.00101846540647927
"1997-08-28",-0.00347934267438523,-0.00152898866926161
"1997-08-29",-0.00463883501248153,0.000312994036998231
"1997-09-01",-0.00340115510075697,0.00478506773696134
"1997-09-02",0.00115109407187899,0.00273409491231073
"1997-09-03",0.00452806559452714,-0.00696161381169729
"1997-09-04",-0.000647222995050862,-0.00248823652812606
"1997-09-05",0.000692495604490953,0.00362459106227081
"1997-09-08",-0.000164032346835807,0.00315528953618789
"1997-09-09",3.95465271382501e-05,0.0030950682383817
"1997-09-10",-0.000823505143183312,-0.00036971408029738
"1997-09-11",-0.00255886037147246,0.000476778823333322
"1997-09-12",0.00114265438362577,-0.000266566891704971
"1997-09-15",-0.000847959452471222,-2.4193620643509e-05
"1997-09-16",0.000233202344774015,0.000235214341165204
"1997-09-17",0.00176523226457639,0.000142784569496542
"1997-09-18",0.00021501442164857,-0.000662952969576479
"1997-09-19",-5.79721708462426e-05,0.000669290514845597
"1997-09-22",-2.82065608685717e-05,-0.000632628305224271
"1997-09-23",-0.00115228747714811,0.000923399950915173
"1997-09-24",-0.000445298103601161,-4.53709639437345e-07
"1997-09-25",0.000790850244370497,0.0016118203268783
"1997-09-26",-4.07386203203922e-05,-0.0003782543559288
"1997-09-29",2.39702017365169e-05,-0.00037246754262426
"1997-09-30",0.00032989960210348,-0.000122004314405112
"1997-10-01",0.00116970053682842,-0.000894675348015382
"1997-10-02",0.00101636536764807,5.18962123291176e-05
"1997-10-03",0.00121657696715893,0.00178929459109642
"1997-10-06",-0.000699784861311962,-0.000249962164088542
"1997-10-07",0.000328234918071099,-0.00103001794167993
"1997-10-08",0.00051404142057272,-0.000349949395080319
"1997-10-09",-0.000814729108074097,0.00040481398275231
"1997-10-10",9.46646220926202e-05,-7.92148103873954e-05
"1997-10-13",0.000306037886247891,-0.00116755020954684
"1997-10-14",-0.000307947777896201,-0.000333640042273032
"1997-10-15",5.03026432423973e-05,-0.000851563305394415
"1997-10-16",0.00140799789071179,0.000725128646650683
"1997-10-17",-0.000692855792366793,0.000475305952176182
"1997-10-20",0.000168997291120215,-0.00116506537232772
"1997-10-21",0.000946485995718682,-0.000389481690367936
"1997-10-22",-0.0017001551758908,-0.000197044421895794
"1997-10-23",-0.0035934241807505,-0.000705018009021989
"1997-10-24",0.00159869984001328,0.000982803416456237
"1997-10-27",-0.00357813555748574,0.00162932692269413
"1997-10-28",-0.00326092984438402,-0.00361481926847423
"1997-10-29",0.00441751909433907,0.00264049297946698
"1997-10-30",-0.000905962019199081,0.000269774374013143
