"","TS","CS"
"1997-06-10",0.000666365109712156,-0.000916994908350381
"1997-06-11",-0.000784797145243429,-0.00101243825721811
"1997-06-12",0.00120219974363724,0.000893581195739375
"1997-06-13",-0.000970967948370415,-0.00142777686814115
"1997-06-16",0.00192116429210681,0.00128013712677071
"1997-06-17",-0.000640569053714834,-0.000418698892323909
"1997-06-18",0.000476871528217413,-5.58958344131463e-05
"1997-06-19",-0.000511498997344351,-0.000150879587004252
"1997-06-20",-0.00116982821650041,-0.000893158358696229
"1997-06-23",0.000409883612319495,0.000308467777252219
"1997-06-24",-0.0019176924511288,-0.000303726058273058
"1997-06-25",0.00189191223458764,0.00247174489755035
"1997-06-26",0.00106062023807922,0.000688529353486335
"1997-06-27",0.00244560952302882,0.00151440861293357
"1997-06-30",0.00266080793720815,0.0019066444741753
"1997-07-01",0.00066827597388336,0.0012339200344733
"1997-07-02",0.00165663777464652,0.00158238719520865
"1997-07-03",-0.000977339931852324,-0.00225706402557675
"1997-07-04",0,0
"1997-07-07",0.00278552828170002,6.45549659180048e-05
"1997-07-08",-0.00224651813150736,-0.00161761519813442
"1997-07-09",-0.00142544039334668,-0.00103468461154999
"1997-07-10",0.000340287997564416,-0.000624768133180944
"1997-07-11",0.000626717487505455,0.0002816666157845
"1997-07-14",-0.00108199908034858,-0.00186026528514572
"1997-07-15",0.000172678330634087,-7.79155759738878e-05
"1997-07-16",0.00103610589035863,-0.000198049787289398
"1997-07-17",0.000899627527124523,0.00145206932487958
"1997-07-18",-0.00193599271697759,-0.000607219965826344
"1997-07-21",0.0018277298037449,0.00178278087881382
"1997-07-22",-0.00121636519527637,-0.000610160502490871
"1997-07-23",-0.000171886135718198,0.000337111592079
"1997-07-24",0.00049311108902891,0.000156669767362689
"1997-07-25",0.00190928346332055,0.00106449252138171
"1997-07-28",-0.00174933438648991,-0.00149803737943197
"1997-07-29",0.000523834125018856,0.000295988179579193
"1997-07-30",-0.000579473614844997,-0.0016287457666511
"1997-07-31",-0.000455202770861424,-0.000188162291262173
"1997-08-01",-0.000244234517778113,0.000310426489845288
"1997-08-04",-0.000431418404805465,-4.82799475794526e-05
"1997-08-05",0.0032897467394559,0.00296175680740287
"1997-08-06",-0.000819211762900738,-0.000414624127161474
"1997-08-07",-0.00162598281892686,-0.00203385529403923
"1997-08-08",-0.00375587428045399,-0.00278507466727344
"1997-08-11",-0.000448087122165929,-0.00100248372305135
"1997-08-12",0.00129965071210151,0.00170034229597268
"1997-08-13",-0.000100753936615429,0.000107064731102923
"1997-08-14",0.0013510204276842,0.000930950624540087
"1997-08-15",-0.00108220226252173,-0.000865185876285882
"1997-08-18",0.000257978288132358,9.64738127510986e-06
"1997-08-19",-0.000556852324630534,-0.000103159419499716
"1997-08-20",0.00134710853542156,0.00171175707863822
"1997-08-21",-0.00179170252293941,-0.00151041586850576
"1997-08-22",-0.00186320129298245,-0.00222188605849208
"1997-08-25",-0.0008279197649028,-0.00158266710052352
"1997-08-26",0.000174462543229917,-0.000266907449029059
"1997-08-27",0.000771874930844754,0.00188832450348623
"1997-08-28",-0.00133479358310242,-0.000377160530086602
"1997-08-29",-0.00026556656259239,-0.000379915598424088
"1997-09-01",0,0
"1997-09-02",-0.00136344717000128,-0.000203059004210661
"1997-09-03",-0.00118382797848484,-0.000903892035947362
"1997-09-04",2.6273398971144e-05,-0.000697465893924918
"1997-09-05",0.000697908478078255,0.000344265366167001
"1997-09-08",0.00131397442675409,-2.30490337860958e-05
"1997-09-09",-0.000929378645605699,-0.00077491688665306
"1997-09-10",0.000362999224274642,-6.77778400518642e-05
"1997-09-11",-0.00138296156750519,-0.000660727849960957
"1997-09-12",0.00181536250318619,0.000726757308939439
"1997-09-15",0.000129072051614262,-0.000670336957020591
"1997-09-16",9.28834271735532e-05,0.0003498211631364
"1997-09-17",-0.000128273632049103,0.000219394165795177
"1997-09-18",0.000680509405699229,0.00123473351523679
"1997-09-19",-0.000187877623113377,-0.000518873365303149
"1997-09-22",0.00073759293841391,0.000656438221881552
"1997-09-23",1.26835025612551e-05,0.000435792411885436
"1997-09-24",-0.000717007293558272,-0.00118942586211392
"1997-09-25",1.38630341936789e-05,0.00127155624046437
"1997-09-26",0.000881791150898212,-0.000383275248260613
"1997-09-29",-0.00123442951423856,-0.00305758412847189
"1997-09-30",-0.000637608044056516,-0.00133901317510014
"1997-10-01",0.000592245449139011,0.00121369190311956
"1997-10-02",0.000345054459508936,-0.000135326301522848
"1997-10-03",-0.00148026829501317,-0.00282910768323129
"1997-10-06",0.000649990748249845,-3.24139775753391e-05
"1997-10-07",-0.00111690199558791,-0.00224791397997847
"1997-10-08",-0.000777652051658682,-0.000603654576086542
"1997-10-09",0.00184499625103727,0.00189826100249335
"1997-10-10",-0.000670052954347049,-0.00091145430407828
"1997-10-13",0.000116911747106977,-4.28386491461764e-05
"1997-10-14",0.000338310776410039,0.00175055719058288
"1997-10-15",0.000983927217547601,0.000210265329063481
"1997-10-16",0.00187844830665031,0.00216159741494677
"1997-10-17",-0.000152773524974061,0.000352169742954935
"1997-10-20",0.00109500978431982,0.00116796168704602
"1997-10-21",-0.00091655320260894,-0.00157347635072167
"1997-10-22",0.000288768138717413,-0.000687848062422498
"1997-10-23",0.000304960517411453,0.00083339393263553
"1997-10-24",0.00408002878017606,0.00278081247728233
"1997-10-27",0.000290603493313988,0.000404618810979976
"1997-10-28",-0.00179008458802128,-0.00105762070970272
"1997-10-29",0.000766504275100501,0.00150833639997883
"1997-10-30",-0.000820593596299937,0.000135507070540609
