"","TS","CS"
"1997-06-10",-0.00013216069333886,0.000191296374271563
"1997-06-11",5.61099671325664e-05,-1.31319907802165e-06
"1997-06-12",-0.00103375002958765,0.000652451380490113
"1997-06-13",-0.000350829675497319,0.000933051062480414
"1997-06-16",-0.000331834914995656,3.68934237535577e-05
"1997-06-17",0.000394617157118565,0.00069867972469011
"1997-06-18",0.000165037201865706,0.000815221057747365
"1997-06-19",0.000155665480178222,0.00150116526537637
"1997-06-20",-0.000511064667350989,-0.000116177216633999
"1997-06-23",0.000286805211909135,-0.000394086151088896
"1997-06-24",0.00106649702181438,-0.00126530789265255
"1997-06-25",0.000293643629100423,-0.00100740952858478
"1997-06-26",-0.00195061101485792,-0.00234508194515138
"1997-06-27",0.00161848711017173,0.000176613101719596
"1997-06-30",-0.00376866113720879,-0.00063783078145347
"1997-07-01",-0.000536224716900398,-0.00157062621231467
"1997-07-02",-0.000486115585230316,0.00175119592308261
"1997-07-03",-0.000783719869000665,0.00215574468570326
"1997-07-04",-9.26031787472322e-05,-0.000580062032877168
"1997-07-07",-0.000582165926779978,0.00207613513091381
"1997-07-08",0.000138876639281175,-0.000385135065056259
"1997-07-09",-0.000118941073464193,0.00186569087497465
"1997-07-10",0.00018265245360828,-0.00109271240515125
"1997-07-11",-0.000375647064344506,-0.000572658263312152
"1997-07-14",0.000452606345908289,0.000367317080540238
"1997-07-15",0.000212829878349141,-0.00131750993468538
"1997-07-16",-0.000582659305818905,0.000137950418076558
"1997-07-17",-0.000196892784393698,0.000283473809295541
"1997-07-18",0.000324824930155467,-0.000649696995076536
"1997-07-21",0.00020514135377241,0.000654890322899082
"1997-07-22",-0.000912614659386925,-0.000465748794721442
"1997-07-23",-0.000390629989851183,-0.000569563080474804
"1997-07-24",-0.00107794665695275,-0.000560699601560254
"1997-07-25",-0.000700027708456247,-0.000960618016035982
"1997-07-28",8.60547935216672e-05,0.000652126073300825
"1997-07-29",0.00247049603750477,0.00026933104348381
"1997-07-30",0.00285140214303824,-0.000119427117855963
"1997-07-31",-0.000294918947033175,-0.000190815643880176
"1997-08-01",0.00141469293747888,0.000770432208626846
"1997-08-04",0.000238583815965395,0.000541408156771639
"1997-08-05",0.000468529442442317,-0.00145125469883568
"1997-08-06",-0.000357693947650465,0.000286013184330028
"1997-08-07",-7.99837388925314e-05,-7.94403874011014e-05
"1997-08-08",0.00115221915090992,0.00127836620890351
"1997-08-11",-0.000239937870138277,0.00165843995625089
"1997-08-12",-0.000183339169608643,0.000184014295579729
"1997-08-13",9.31422750734433e-06,0.000197813026558683
"1997-08-14",-0.000737241550423939,0.000155734621767572
"1997-08-15",0.000224944749228635,-0.00152840666587112
"1997-08-18",-0.000666461518277058,0.000829633544347326
"1997-08-19",-6.48375783363775e-05,0.000524431018815077
"1997-08-20",0.000252544619926702,-0.00139026499688778
"1997-08-21",0.000378681146263384,0.00118564787944758
"1997-08-22",0.00077435500348063,0.000715648219691598
"1997-08-25",-0.000508819465503102,0.000432712190766262
"1997-08-26",0.000890384528825297,-0.000980117210730175
"1997-08-27",-0.000547937626573738,-4.91294118304391e-05
"1997-08-28",0.00387441292444826,0.00079032841322122
"1997-08-29",-0.00175182953671772,-0.000746459216453666
"1997-09-01",-0.000219468540566334,0.000182871012481249
"1997-09-02",-0.000215317657107504,-0.000269102958536856
"1997-09-03",0.000142607368780504,-0.000466577498156326
"1997-09-04",-0.000110476902785047,-2.6640520220083e-05
"1997-09-05",0.000225700237515994,-0.000887161665008318
"1997-09-08",-0.000372132630961058,0.000336496770834061
"1997-09-09",4.82300994771746e-05,0.00143929424874074
"1997-09-10",9.47135369371519e-05,3.97408758983382e-05
"1997-09-11",0.000143776879157909,-0.000995316963415324
"1997-09-12",-0.000956734438207782,0.00046970155636714
"1997-09-15",-0.00026901144665434,-0.0015725129864634
"1997-09-16",-0.00191800772126937,0.000403357654175207
"1997-09-17",-7.3790898376434e-05,0.000455042989509587
"1997-09-18",-0.00035200785065363,-0.000216123703657366
"1997-09-19",0.000157495674239092,-0.00022312199596061
"1997-09-22",-0.000465954169117802,0.000241323024167919
"1997-09-23",0.000194431813558112,-0.00022389483827713
"1997-09-24",0.0031273122435327,0.000712450683141476
"1997-09-25",-0.00317746546026089,-0.00281890713401855
"1997-09-26",0.00522019661942797,-0.00403299526002894
"1997-09-29",-0.00193857683534566,0.00178689091903337
"1997-09-30",0.000660325647798434,-3.53722347790592e-05
"1997-10-01",-0.00101912398606812,0.000804469173562644
"1997-10-02",-0.000380901096204539,0.00142242348926212
"1997-10-03",-0.000581979422826983,0.00447007626302743
"1997-10-06",-0.000108731508515974,-0.00382596621339225
"1997-10-07",2.9411018621397e-05,-0.00113311944074693
"1997-10-08",0.00110555763035126,0.000238576894128997
"1997-10-09",0.000805281914338997,0.000189473125612071
"1997-10-10",0.000608015894036205,0.00176717132432435
"1997-10-13",-0.000403482409364763,0.000132898411288554
"1997-10-14",-0.000481847752098778,-0.00139092432575461
"1997-10-15",0.000474344908973649,0.00190419773435073
"1997-10-16",0.000322610872912467,0.000838203647400662
"1997-10-17",0.000461899607170567,0.00113370100016628
"1997-10-20",-9.1670917538513e-05,-0.00270360596517011
"1997-10-21",0.000247290388622168,0.000442151342911413
"1997-10-22",0.000192446988995419,0.000875245919396815
"1997-10-23",-0.000903146701068056,-0.000632966532963536
"1997-10-24",0.002124127625829,-0.00193920584681141
"1997-10-27",0.0013650960373285,0.000487596503406588
"1997-10-28",-0.00151861412244645,-0.00108094890832072
"1997-10-29",0.00268412114377325,-0.00163234200781809
