"","TS","CS"
"1994-05-10",-0.00051020363557737,-0.00165326313365586
"1994-05-11",0.00069308941735225,0.000373025859906161
"1994-05-12",-0.000291628271625724,-0.000463954296798354
"1994-05-13",3.86123542801276e-05,0.00138365287667201
"1994-05-16",-0.000182550062882982,-0.00214879079730235
"1994-05-17",-0.001070479922769,-0.000104140307524483
"1994-05-18",0.000387613674929815,-0.000429956230122612
"1994-05-19",0.000354695995189651,0.000862604769234659
"1994-05-20",-0.00130649508064644,0.000754029109843254
"1994-05-23",0.000318778781343124,0.00149498866947939
"1994-05-24",-0.00210517575579945,0.000534385878220442
"1994-05-25",-0.00190975765979146,-0.000573602289040429
"1994-05-26",-0.000330484023499846,-0.00170495703073669
"1994-05-27",-0.000557611868080612,-0.00109562556747432
"1994-05-30",0.000137032673477452,-0.000694180987323043
"1994-05-31",-0.00161376054833149,-0.00125832763815147
"1994-06-01",-0.0010383460334746,-0.00132456824906738
"1994-06-02",0.00042776718506416,0.00104784087857112
"1994-06-03",0.00107248073840933,0.000802092961968002
"1994-06-06",-0.000157697753437176,-0.00165876839368464
"1994-06-07",-0.000591469008305054,-0.000706572170253695
"1994-06-08",0.000797996419549874,0.00185369184844893
"1994-06-09",-0.000365715678886377,-0.000265584311395245
"1994-06-10",0.000548820180681738,0.0014053942822932
"1994-06-13",-0.00122463751214803,-0.0015766688135716
"1994-06-14",-0.000302509536220567,0.000259982403942378
"1994-06-15",-0.000491567053372969,0.00154248332017412
"1994-06-16",-0.000373482389914386,-0.00175851379946041
"1994-06-17",-0.000381176459793445,0.00112259898309147
"1994-06-20",-0.00101376195932211,-0.000728284726585041
"1994-06-21",-0.000237086772063546,0.00104835147981526
"1994-06-22",-0.00306253372978546,-0.00224160101804775
"1994-06-23",-0.000105928152388794,0.00131485260823936
"1994-06-24",0.000949416932311322,-0.000644789646112104
"1994-06-27",-0.00020818232240376,0.00159922067603851
"1994-06-28",0.000485805232919082,0.000160187937836515
"1994-06-29",-0.00203375498920875,0.000281532533390965
"1994-06-30",0.00264390139914468,0.000186028028388647
"1994-07-01",-0.000223897690379868,0.000157325775977886
"1994-07-04",9.4158957420028e-05,0.000142595979853727
"1994-07-05",-0.000877665983541577,-0.000768593121378596
"1994-07-06",2.83479045512481e-05,0.000436147234015748
"1994-07-07",-0.00100388459568594,-0.000346563753229045
"1994-07-08",0.00046831295647035,0.00202621477413547
"1994-07-11",-0.00130695705474105,0.00150097345048601
"1994-07-12",-0.00311394756645924,0.000144011945722789
"1994-07-13",-0.000663208371824498,-0.00159653081704293
"1994-07-14",-0.00323013671376286,0.00200914277110089
"1994-07-15",0.000467031798483294,-0.00105560928319922
"1994-07-18",-0.00105787813828955,0.000959930273056232
"1994-07-19",-0.00100989153006396,0.000326723904072623
"1994-07-20",0.0014644524829281,0.000445425692841953
"1994-07-21",1.6876528710249e-05,0.000504665039148721
"1994-07-22",0.000267521654344215,-0.000683060383417354
"1994-07-25",-0.000240984803727772,0.00116941366887093
"1994-07-26",0.00045904462572481,0.000311767822109075
"1994-07-27",0.00114246092229015,-0.000591914586158308
"1994-07-28",7.75591964627369e-06,-0.0010689231273932
"1994-07-29",-0.00161450345585191,-0.00114905993659875
"1994-08-01",-0.000104596581479971,0.000387885877397962
"1994-08-02",-0.000885257945734084,0.000709102890926576
"1994-08-03",-0.000120357650002186,-0.000537456971243623
"1994-08-04",0.000437146985711159,-0.0015299866693384
"1994-08-05",0.00087080575727764,0.000347789550568243
"1994-08-08",-0.000262065703779279,-0.0018324683677332
"1994-08-09",0.000550986610098228,-0.000564531612217702
"1994-08-10",-0.000357605938180262,0.00050043512955208
"1994-08-11",0.00376685493030257,-0.00186885581432879
"1994-08-12",-0.0005553032454297,-0.000719989464918065
"1994-08-15",9.62387641733805e-05,0.000253352025082784
"1994-08-16",-0.00186850817952582,-0.00106814776842305
"1994-08-17",8.57873062220424e-05,-0.000457936878327939
"1994-08-18",0.00139233819667905,-0.000183810260832892
"1994-08-19",0.00019895068551426,-0.00015384130303924
"1994-08-22",5.21285622475548e-05,-0.00113504425761638
"1994-08-23",-0.000729432731174502,0.000164241952750883
"1994-08-24",-0.000584665755768485,-0.00125552608097792
"1994-08-25",-0.000592430799015589,0.00180670627149161
"1994-08-26",-0.00162742929667774,0.000231592198354092
"1994-08-29",9.36016183445678e-05,5.78853551690646e-05
"1994-08-30",0.00023635140588984,-0.000282536849898255
"1994-08-31",9.85121434580577e-06,0.000356471714637781
"1994-09-01",0.000543132665764637,-0.000818853420268749
"1994-09-02",0.00184645473819438,0.000905419823624835
"1994-09-05",0.000559010073695866,-0.000450832864758685
"1994-09-06",0.002981165803108,0.000874917850883187
"1994-09-07",-0.000198411983409867,-0.000665532120150838
"1994-09-08",-0.00166064183403287,-0.000953465244100592
"1994-09-09",0.00397559991576636,-5.89700323523101e-05
"1994-09-12",-0.00141478934163609,-0.00143902460553564
"1994-09-13",-0.000894220976146674,-0.000234463622664147
"1994-09-14",0.00177656741520846,0.000760265435758646
"1994-09-15",-0.00251838217928576,0.000485055048633633
"1994-09-16",0.0049025991182227,-0.00141417545487719
"1994-09-19",-0.000783185008252687,0.000665435787264623
"1994-09-20",0.00121966807941782,-2.91986025593227e-05
"1994-09-21",0.00105896901271552,-0.00100706998718275
"1994-09-22",-0.00200831594682952,-0.000435814397118763
"1994-09-23",-0.000867531539119496,0.000498968303769382
"1994-09-26",0.000386400800188518,-1.77406316311292e-05
"1994-09-27",0.000461743507662466,6.61577241446992e-05
"1994-09-28",-0.00311747154398902,0.00170103132189132
